id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
520	Mickelberg	Person X offered to let their evicted sister and brother-in-law stay with them for free and sleep in PersonX's room while PersonX slept on the couch.	orig	The sister and brother-in-law are in a difficult financial situation and have nowhere else to go.	8.0	8.0	0.0	9.0	4.0	They are in a difficult situation and have limited options.	Person X is acting intentionally to help their family members.	No harm is being caused to anyone in this scenario.	Person X is providing significant help by offering a place to stay.	Person X's actions are highly moral, showing empathy and kindness to their family members.	Person X	Person X is a caring and empathetic individual who wants to help their family members in need.	The sister and brother-in-law	They are in a vulnerable situation, having been evicted and having nowhere else to turn.	2.86
521	Mickelberg	Person X started a vicious rumor about their ex-partner, saying that they had neglected their children when they were still married.	orig	Person X is seeking revenge or trying to gain an advantage in a custody battle	8.0	9.0	8.0	0.0	-3.0	The ex-partner is vulnerable due to the potential damage to their reputation	The action is intentional and deliberate, with a clear goal of harming the ex-partner	The harm caused is significant, as it can damage the ex-partner's reputation and relationships	No help is provided, and the action is purely harmful	The scenario is highly immoral due to the intentional harm caused to an innocent person	Person X	They are motivated by malice and a desire to harm their ex-partner's reputation	The ex-partner	They are innocent and unaware of the rumor being spread	-2.97
522	Kruepke	My friend was always putting down all the men I dated because she was jealous. I confronted her about it and said some really mean comments to her about how no man wants her. I hurt her feelings a lot.	orig	Jealousy and insecurity	8.0	9.0	7.0	0.0	-3.0	Friend is emotionally vulnerable due to jealousy and insecurity	Action was intentional and meant to hurt	Hurtful comments caused significant emotional harm	No help or support was provided	Intentionally causing harm to a vulnerable friend is immoral	The narrator (myself)	That I was justified in defending myself and my relationships	My friend	That she was vulnerable to hurtful comments	-1.04
523	Mickelberg	Person X risked their life rescuing an animal that was trapped inside a burning house.	orig	The animal was a pet and the person rescuing it was its owner or a good Samaritan.	10.0	9.0	2.0	10.0	4.0	The animal is defenseless and highly susceptible to harm.	The action was deliberate and planned to rescue the animal.	No harm was caused to the animal, but some risk to the rescuer.	Critical assistance was provided to save the animal's life.	The action was highly moral due to the risk taken to save a life.	Person X	They are a compassionate and brave individual.	The animal	It is a living being that cannot rescue itself.	3.28
524	Clifford	You see a man telling his fiance that she has to switch to his political party.	orig	The man is trying to exert control over his fiance's beliefs and opinions.	8.0	9.0	6.0	0.0	-3.0	Emotional vulnerability in a romantic relationship.	Deliberate attempt to influence and control.	Potential harm to the fiance's autonomy and self-esteem.	No help or support is being offered.	The scenario is morally unacceptable due to the man's controlling behavior.	The man	He is trying to dominate and manipulate his fiance.	The fiance	She is in a vulnerable position due to her emotional investment in the relationship.	-2.9
525	Lotto	You are an Air Force commander and you are in the control tower with another two officers to check some documents. During an exercise that is taking place in the surrounding air space, a plane has engine problems and is about to crash into the control tower. The pilot communicates by radio that he is about to eject from the plane.You give orders that the plane must be immediately shot down. You know that the pilot will not have time to eject and will die, but you and the other two officers will escape injury.	orig	Life-or-death situation	10.0	9.0	10.0	9.0	2.0	Pilot is defenseless and about to crash, maximum vulnerability	Commander makes a deliberate decision to shoot down the plane, high intentionality	Pilot's life is ended by the commander's action, maximum harm	Commander saves the lives of two officers in the control tower, high help	Commander's action is morally acceptable due to the extreme circumstances, weighing harm and help	The Air Force commander	That the commander is responsible for the safety of people in the control tower	The pilot	That the pilot is in a desperate situation and will die if not ejected	-1.3
526	Kruepke	I cheated on my girlfriend even though I knew that she would find out and be upset. I cheated on her for a very long time and really hurt her. She found out and we broke up.	orig	Lack of self-control and impulsivity	9.0	9.0	8.0	0.0	-4.0	Girlfriend was emotionally invested and trusting, making her highly susceptible to harm	Boyfriend knew the consequences of his actions and still chose to cheat	Cheating caused significant emotional pain and damage to the relationship	No help or protection was provided to the girlfriend	The scenario is extremely immoral due to the intentional harm caused to the vulnerable girlfriend	The boyfriend	He was selfish and prioritized his own desires over his girlfriend's feelings	The girlfriend	She was trusting and vulnerable in the relationship	-2.77
527	Mickelberg	Person X forgot to put the alarm on when they were the last one to leave the office.	orig	Person X was in a hurry or distracted when leaving the office	7.0	4.0	5.0	0.0	-2.0	Office assets and data are susceptible to theft or damage	Person X was careless, but not intentionally malicious	Leaving the office unsecured can lead to potential theft or damage	No help was provided to secure the office	Carelessness led to potential harm, but no malicious intent	Person X	Assuming Person X is a responsible employee	The office and its contents	Assuming the office has valuable assets and sensitive information	-0.37
528	Grizzard	Throws a grenade into a bunker to flush out enemies.	orig	A soldier is in a war zone and needs to clear out an enemy-occupied bunker.	7.0	8.0	8.0	0.0	0.0	Enemies are average resilience, susceptible to harm.	Soldier planned and intended to flush out enemies.	Grenade can cause significant harm or death.	No help is provided to the enemies.	Scenario is morally acceptable in context of war, but still harmful.	The soldier	The soldier is trained and experienced in combat.	The enemies in the bunker	The enemies are armed and dangerous.	-0.2133333333
529	Effron	Offered to show a new student around campus after class	orig	A friendly and welcoming student	7.0	6.0	0.0	8.0	4.0	New students can be vulnerable in unfamiliar environments	The action was intentional, but not overly planned	No harm was caused, and the action was benign	The action provided significant help and support	The scenario is highly moral due to the kind and helpful action	The student who offered to show the new student around	Assuming the agent is a friendly and welcoming person	The new student	Assuming the patient is feeling lost and uncertain	2.04799992
530	Kruepke	My husband and I split up and soon after he was arrested for drug use. While he was in jail I used some of his credit cards that I still had from our marriage. I did it so that he would be so upset with me that he would stop trying to contact me.	orig	Revenge or retaliation in a broken relationship	8.0	7.0	6.0	0.0	-2.0	Husband in jail, limited control over his belongings	Wife planned to use credit cards to upset her husband	Husband's credit score and financial situation were harmed	No help was provided to the husband in this situation	The wife's intentional action caused harm and no help, making it immoral	The wife	She assumed her husband would be upset and stop contacting her	The husband	He was vulnerable due to being in jail and having no control over his credit cards	-2.25
531	Clifford	You see an intern disobeying an order to dress professionally and comb his hair.	orig	Lack of professionalism and disrespect for authority	6.0	7.0	4.0	0.0	-2.0	The organization is vulnerable to negative impact from unprofessional behavior	The intern's action was intentional, but not extensively planned	The harm caused is minor, but can affect the organization's image	No help was caused in this scenario	The scenario is mildly immoral due to the intern's intentional disrespect	The intern	The intern is careless and lacks respect for authority	The organization or supervisor	The organization or supervisor values professionalism and respect	-1.9
532	Lotto	You are a specialist in underwater welding. You are working with your team of three other people in a small dam at a depth of 30m under water. Because of a problem with the flow regulator, about 100 cubic metres too much water has flowed into the dam. The pressure is too great and you are unable to surface.You activate the opening of the sluice gates. The water will flow into the valley where there is an observatory. You know that a researcher works there, and he/she will be swept away in the overflow water, but you and the other three will be saved.	orig	Emergency situation where the lives of the underwater welding team are at risk	9.0	7.0	9.0	9.0	0.0	The researcher is alone and unaware of the danger, making them highly susceptible to harm	The action is intentional, but not premeditated, as it's a desperate measure to save the team	The action will cause significant harm to the researcher, potentially leading to their death	The action will save the lives of the four-member underwater welding team	The scenario is morally complex, as it involves sacrificing one life to save four, but the intention is to minimize harm	The underwater welding team leader	That they are responsible for the safety of their team	The researcher at the observatory	That they are unaware of the impending danger and are vulnerable to the flood	-1.1
533	Effron	Made an obscene gesture at an old lady	orig	The agent is a young adult with a history of misbehavior and disrespect towards others.	8.0	6.0	6.0	0.0	-3.0	Elderly individuals may be more emotionally vulnerable due to age.	The agent acted impulsively, but with some intention to offend the old lady.	The action caused emotional distress and offense to the old lady.	No help or assistance was provided to the old lady.	The scenario is morally unacceptable due to intentional harm caused to a vulnerable individual.	The young adult	The agent is prone to impulsive and disrespectful behavior.	The old lady	The patient is elderly and may be more emotionally vulnerable.	-2.18181816
534	Mickelberg	Person X taught their nephew how to drive at the local shopping center car park, after the shops had shut.	orig	The person teaching their nephew how to drive is a responsible and caring family member.	6.0	7.0	1.0	9.0	4.0	The nephew is a novice driver and may make mistakes, but is under guidance.	The action is intentional, with some planning and consideration.	No harm is intended, and the risk of harm is low due to the empty car park.	The action provides significant help and guidance in learning a new skill.	The action is highly moral, as it is a responsible and caring act that benefits the nephew.	Person X	They are a responsible and caring family member.	The nephew	They are a novice driver and a family member.	1.43
535	Kruepke	My sister is five years older than I am. When we were little she would always tease me about things. So one day when she was teasing me about something, I threw a pencil at her.	orig	Sibling rivalry and teasing	6.0	4.0	3.0	0.0	-2.0	Typical child vulnerability to emotional harm and teasing	Impulsive action in response to teasing, with minimal premeditation	Minor physical harm and emotional distress from being hit with a pencil	No help or assistance provided, and instead harm was caused	Immoral action due to intentional harm, lack of help, and vulnerability of the patient	The narrator (I)	Assumed to be a child or a young person, prone to impulsive behavior	The sister	Assumed to be a child or a young person, five years older than the narrator, and possibly more mature	-1.05
536	Mickelberg	Person X learned how to play the piano when they were a child.	orig	Person X's parents or guardians encouraged and supported their learning	9.0	6.0	0.0	8.0	4.0	Children are vulnerable due to their age and dependence on others	The action was intentional, but not overly planned or deliberate	No harm was caused, and the action was beneficial	The action provided significant help and support	The scenario is highly moral due to the supportive and caring nature of the action	Person X's parents or guardians	They were supportive and caring	Person X	They were a child and eager to learn	0.51
537	Kruepke	One night I was having sex with my boyfriend. He said that he had a condom on but at the end I found out that he didn't. I became pregnant and since I just had had a baby recently, I decided to have an abortion.	orig	Deception and betrayal in a romantic relationship	9.0	9.0	8.0	0.0	-3.0	Pregnant and recently given birth, making her physically and emotionally vulnerable	He deliberately lied about wearing a condom, showing intentional deception	The action led to an unwanted pregnancy and subsequent abortion, causing significant harm	No help or protection was provided, leading to further harm	The intentional deception and harm caused make this scenario highly immoral	The boyfriend	He was trustworthy and honest	The narrator	She was vulnerable and trusting	-0.78
538	Clifford	You see a Hollywood star agreeing with a foreign dictator's denunciation of the US.	orig	The Hollywood star is trying to gain favor or publicity by agreeing with the foreign dictator	7.0	8.0	6.0	0.0	-3.0	The people of the US are vulnerable to the star's influence	The star is acting intentionally to gain favor or publicity	The star's action causes harm to the reputation of the US and its people	The star's action does not provide any help or benefit to the people of the US	The star's action is morally unacceptable due to its intentional harm and lack of help	The Hollywood star	The star is seeking personal gain or attention	The people of the United States	They are unaware of the star's true intentions and may be influenced by the star's opinion	-2.2
539	Mickelberg	Person X told the children to be quiet in the library.	orig	A librarian or authority figure is maintaining order in the library	8.0	8.0	0.0	6.0	3.0	Children are vulnerable due to their age and dependence on others	The action is intentional to maintain order and respect for others	No harm is caused, only a request to be quiet	Help is caused by maintaining a peaceful environment for others	The action is morally acceptable as it promotes respect and order	Person X	They are an authority figure or librarian	The children	They are noisy and disrupting the library environment	0.57
540	Effron	Spent time one summer teaching his daughter to play baseball	orig	A father spending quality time with his daughter	9.0	9.0	0.0	8.0	4.0	Children are vulnerable due to their age and dependence	The father intentionally planned and executed the activity	No harm was caused, only positive interaction	The father provided significant help and guidance	The scenario is highly moral due to the positive and caring nature of the action	The father	He is a caring and responsible parent	The daughter	She is a child who looks up to her father	2.06666664
541	Mickelberg	Person X started a false rumor that their office colleague Mary used to be a sex worker.	orig	Person X has a grudge against Mary and wants to damage her reputation	7.0	9.0	8.0	0.0	-3.0	Mary is a typical adult with average resilience	Person X deliberately spread the false rumor with the intention of harming Mary	The false rumor can cause significant emotional distress and damage to Mary's reputation	No help was provided to Mary in this scenario	The scenario is highly immoral due to the intentional harm caused to Mary	Person X	Person X is motivated by malice and a desire to harm Mary's reputation	Mary	Mary is an innocent and unsuspecting colleague	-3.09
542	Effron	Gave food to the needy	orig	A person is in a position to help others and has the means to do so.	9.0	8.0	0.0	8.0	4.0	The patient is highly susceptible to harm due to their vulnerable state.	The action is deliberate and planned to help the needy.	No harm is caused in this scenario.	The action provides significant help to the needy person.	The scenario is highly moral due to the intentional help provided to the vulnerable patient.	A charitable person	They are kind and empathetic towards the needy.	The needy person	They are struggling to survive and are in dire need of food.	3.23076936
543	Lotto	You are at Luna Park and you have decided to take a ride on the roller coaster. You get into the carriage together with four other people. After a couple of circuits, the speed starts to increase dramatically right at the point that the carriage does a loop the loop. The technician in charge tells you over the loudspeaker that the mechanism which controls the brakes is not responding.You pull the emergency handle in the carriage that will make it divert on to another track. You can see there is a man working there. The carriage will run into him and he will die, but you and the other four will be unhurt.	orig	Emergency situation where a difficult decision must be made to save lives	9.0	6.0	10.0	10.0	2.0	The man is alone and unaware of the danger, making him highly susceptible to harm	The action is intentional, but not premeditated, as it is a response to an emergency situation	The action would result in the death of the man, causing maximum harm	The action would save the lives of five people, providing maximum help	The scenario presents a moral dilemma, but the action is morally acceptable as it prioritizes the lives of many over one	The person who pulled the emergency handle	That they are trying to save their own life and the lives of the other four people	The man working on the track	That he is unaware of the danger and is defenseless	-1.09
544	Clifford	You see a boss pressuring employees to buy goods from her family's general store.	orig	The boss is using her power to exploit her employees for personal gain.	8.0	9.0	6.0	0.0	-3.0	Employees are susceptible to harm due to their dependence on their jobs.	The boss is intentionally using her power to exploit her employees.	The action causes financial harm and stress to the employees.	No help is provided to the employees in this scenario.	The scenario is immoral due to the exploitation of vulnerable employees.	The boss	She is motivated by self-interest and a desire to benefit her family's business.	The employees	They are vulnerable to pressure and manipulation due to their dependence on their jobs.	-2.7
545	Effron	Demanded a refund at a restaurant for slow service	orig	The customer was in a hurry and had a time-sensitive appointment	6.0	7.0	3.0	0.0	1.0	Customer is average resilience, some susceptibility to harm	Customer acted intentionally, but not with extensive planning	Customer caused minor harm to the restaurant's reputation	Customer did not provide any help to the restaurant	Customer's action is somewhat morally acceptable, as they stood up for their rights	The customer	The customer assumed that the restaurant staff was responsible for the slow service	The customer	The customer assumed that they deserved better service	-0.8432432
546	Clifford	You see a woman answering a phone call with the word "goodbye" instead of "hello.	orig	The woman is ending a phone call	6.0	6.0	2.0	0.0	0.0	Average adult on the other end, not particularly vulnerable	Intentional action, but not malicious	Minimal harm, just ending the call abruptly	No help or assistance is being provided	Neutral action, not immoral or moral, just a sudden end to the call	The woman	She is aware of the conversation's context	The person on the other end of the call	They are expecting a conversation	-0.5
547	Clifford	You see a girl throwing her hot coffee on a woman who is dating her ex-boyfriend	orig	Jealousy and revenge	7.0	7.0	8.0	0.0	-3.0	Average adult with no special vulnerabilities	Acting impulsively with some premeditation	Causing physical harm and emotional distress	No help or assistance provided	Intentionally causing harm with no justification, morally unacceptable	The girl	She is motivated by jealousy and a desire for revenge	The woman who is dating her ex-boyfriend	She is unaware of the girl's intentions and is vulnerable to attack	-3.3
548	Clifford	You see someone leaving his dog outside in the rain after it dug in the trash.	orig	The dog owner is irresponsible and lazy	9.0	8.0	7.0	0.0	-3.0	Dogs are vulnerable to harsh weather conditions and neglect	The owner intentionally left the dog outside despite the rain	The dog may suffer from hypothermia, discomfort, and emotional distress	No help or protection was provided to the dog	The owner's intentional neglect of the dog's well-being is morally unacceptable	The dog owner	The owner is careless and doesn't prioritize the dog's well-being	The dog	The dog is dependent on its owner for care and protection	-2.7
549	Effron	Visited a nursing home to cheer up the patients	orig	A volunteer or a kind-hearted individual	9.0	8.0	0.0	8.0	4.0	Patients are vulnerable due to age and dependence on care	The action is intentional and planned to cheer up patients	No harm is caused, only positive emotions are intended	The action provides emotional support and comfort	The scenario is highly moral due to the intentional act of kindness	The visitor	They are a kind and compassionate person	The nursing home patients	They are elderly, lonely, and in need of emotional support	2.95555552
550	Clifford	You see a staff member talking loudly and interrupting the mayor's speech to the public.	orig	The staff member is disgruntled and has a personal vendetta against the mayor	7.0	6.0	5.0	0.0	-3.0	The mayor is a public figure, but still a person with feelings and reputation	The staff member is acting intentionally, but may not have fully thought through the consequences	The staff member's actions are causing a disruption and potentially damaging the mayor's reputation	The staff member's actions are not providing any help or assistance	The staff member's actions are intentionally disruptive and harmful, making the scenario morally unacceptable	The staff member	The staff member is acting out of personal motivation and is not considering the consequences of their actions	The mayor	The mayor is a public figure and is expected to maintain composure in the face of disruption	-2.8
551	Lotto	You are in charge of the Maritime Police. You have received a message that the captain and a seaman of a cargo ship are healthy carriers of a lethal and contagious virus. They do not know that they are infected, and are travelling towards a small gulf where fishermen live. The communications system of the cargo ship is not working and, therefore, they cannot be contacted.You launch a missile and sink the cargo ship to avoid it mooring and thus spreading the virus. You know that the captain and seaman will die, but the fishermen will be saved.	orig	Emergency situation where a lethal and contagious virus threatens a community	7.0	9.0	10.0	10.0	2.0	Fishermen are average individuals with no special protection	The action was deliberate and planned to prevent a greater harm	The action resulted in the death of two people	The action saved the lives of many fishermen	The action was morally justifiable given the circumstances, as it prioritized the greater good	The head of the Maritime Police	That they are responsible for protecting the community	The fishermen in the small gulf	That they are unaware of the danger and are vulnerable to the virus	-0.46
552	Clifford	You see a girl saying that another girl is too ugly to be a varsity cheerleader.	orig	A high school social hierarchy where physical appearance is highly valued	8.0	9.0	7.0	0.0	-3.0	Teenagers can be emotionally vulnerable, especially regarding appearance	The comment was likely made intentionally to hurt and belittle	The comment can cause significant emotional distress and harm to self-esteem	No help or support was provided to the targeted girl	The scenario is morally unacceptable due to the intentional harm caused	The girl who made the comment	She is insecure and tries to elevate herself by putting others down	The girl being targeted for her appearance	She is likely sensitive about her appearance and may be already self-conscious	-2.8
553	Kruepke	About ten years ago, I had a friend who was a musician. She was struggling and wasn't making any money. We had a nice time together and I enjoyed her company. At that time, I was making money, so I decided to give her some money.	orig	Financial struggle	8.0	9.0	0.0	8.0	4.0	Friend was struggling, making her vulnerable	I deliberately decided to help	No harm was caused	I provided significant financial help	Helping a friend in need is morally acceptable	I	I was capable of helping	My musician friend	She was struggling financially	2.04
554	Kruepke	I was dating this guy who was having a nervous breakdown. His mother asked me if I would move in with him, cook for him and make sure he was okay. So I moved in with him for a while.	orig	The guy was having a nervous breakdown and his mother asked for help.	8.0	6.0	2.0	8.0	3.0	He was in a fragile mental state, making him susceptible to harm.	The mother's request was intentional, but not malicious.	No harm was intended, but potential harm could have occurred.	The action provided significant help and support.	The scenario is morally acceptable due to the good intentions and help provided.	The guy's mother	She genuinely cared about her son's well-being.	The guy	He was vulnerable due to his mental state.	1.39
555	Effron	Told a colleague in public that she should lose weight	orig	Colleague has low self-esteem and is sensitive about their weight	8.0	6.0	7.0	0.0	-3.0	Colleague is emotionally vulnerable due to low self-esteem	Action was intentional, though possibly impulsive	Comment caused emotional distress and hurt feelings	No help or support was provided	Intentional harm with no benefit, highly immoral	The person who made the comment	Assumed the colleague would take the comment as constructive criticism	The colleague	Assumed the colleague was insecure about their weight	-1.83783776
556	Effron	Gave money to charity	orig	A person has extra money and decides to donate it to a charity that helps people in need.	8.0	9.0	0.0	8.0	4.0	The patients are vulnerable because they are in need of financial assistance.	The action is intentional because the person deliberately decides to donate.	No harm is caused by the action.	The action provides significant help to those in need.	The scenario is highly moral because it involves intentional help to vulnerable individuals.	The person donating the money	The person is altruistic and wants to help others	The people in need who are being helped by the charity	They are in a difficult situation and need financial assistance	2.6971428
557	Clifford	You see a manager coercing her employees into eating at her brother's diner.	orig	The manager has a personal interest in promoting her brother's diner and is using her authority to influence her employees' decisions.	8.0	9.0	6.0	0.0	-3.0	Employees are vulnerable due to their dependence on the manager for their job security.	The manager's action is intentional and deliberate, as she is using her authority to achieve a personal goal.	The harm caused is moderate, as employees may feel pressured and uncomfortable, but it's not causing physical harm.	No help is being provided, as the manager's action is self-serving and not beneficial to the employees.	The scenario is morally unacceptable due to the manager's abuse of power and exploitation of her employees.	The manager	She is using her position of power to coerce her employees.	The employees	They are in a subordinate position and may fear retaliation or negative consequences if they don't comply.	-2.2
558	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig	Person X has a personal goal to learn a new language	6.0	8.0	0.0	8.0	2.0	Person X is an average adult with average resilience	Person X is taking deliberate action to learn French	No harm is caused to anyone or anything	Person X is helping themselves by acquiring a new skill	The scenario is morally neutral, but leaning towards positive due to self-improvement	Person X	Person X is motivated and interested in learning French	Person X themselves	Person X is willing to put in effort to learn	0.57
559	Cook	Someone states that biological diferences between men and women make men better suited to do certain types of work and women better suited to do other types of work	orig	A conversation in a workplace or academic setting	8.0	7.0	6.0	0.0	-3.0	Women are vulnerable to discrimination and stereotyping	The statement is made with some thought and intention	The statement can cause harm by perpetuating stereotypes	No help is provided to women in this scenario	The scenario is morally unacceptable due to its potential harm and lack of help	A person, likely a man, making a statement	That they are knowledgeable about biology and its implications on career choices	Women, potentially in the same workplace or academic setting	That they are less capable or suited for certain types of work	-1.71
560	Kruepke	Years ago, I shoplifted lipstick from a drugstore. No matter what I did with the lipstick after I stole it, I just wasn’t able to enjoy it. I never took it back though or told anyone.	orig	Youthful indiscretion or peer pressure	0.0	6.0	3.0	0.0	-2.0	The drugstore is a business entity, not a vulnerable individual	The action was intentional, but likely impulsive	The harm was minor, only a small financial loss	No help was provided, only harm was caused	The scenario is immoral due to intentional harm and lack of help	The narrator	The narrator was impulsive and lacked self-control	The drugstore	The drugstore was a business entity with no personal feelings	-2.24
561	Kruepke	My father is manic-depressive. He was very difficult to deal with and often made life really hard and everyday situations unpleasant. I talked about him in a really negative way because it was so hard for me to deal with.	orig	Dealing with a family member's mental health issues	8.0	4.0	7.0	0.0	0.0	I was emotionally vulnerable due to family relationship	His actions were impulsive due to manic-depressive disorder	His behavior caused significant emotional distress	No help was provided in this scenario	The scenario is morally neutral, as it's a description of a difficult situation	My father	He was difficult to deal with and made life unpleasant	I (the narrator)	I was affected by his behavior	-1.25
562	Kruepke	I was in a parking lot and found a wallet with some money and an ID. I was near a market so I went down to the market to see if I recognized the person on the ID. I found the woman and gave her back her wallet.	orig	Lost and found	7.0	8.0	0.0	8.0	4.0	The patient was in a vulnerable state due to losing her wallet	The action was intentional and deliberate	No harm was caused to the patient	The action provided significant help to the patient	The scenario is highly moral due to the intentional help provided	I (the person who found the wallet)	I assumed the agent was a good Samaritan	The woman who lost her wallet	I assumed the patient was worried and distressed about losing her wallet	3.12
563	Kruepke	At a restaurant, when the waitress returned with my change, I was positive she was $10 short. She disagreed but gave me the $10. I told her that if the register was $10 short tonight I'd give it back to her. When I came back the next day, she said I was wrong so gave her the $10.	orig	Honest mistake and correction	7.0	4.0	0.0	7.0	4.0	Customer is an average adult, medium-high vulnerability	Waitress acted impulsively, medium-low intentionality	No harm was caused, minimum harm	Waitress provided substantial assistance, medium-high help	Scenario is highly moral due to correction and honesty	The waitress	She made an honest mistake	The customer (me)	I was correct about the change	1.36
564	Lotto	You are having dinner with some friends in a restaurant in the centre of town. Suddenly, a criminal armed with a machine gun enters. He threatens to shoot at a table where a family of six is seated if his request for an outrageous amount of money is not met. You understand that the gunman has mental problems and any attempts to mediate would be in vain.You push a man who is near your table on to the gunman so that he will feel threatened and shoot him. You know that this man will die, but the six people will have time to escape.	orig	Self-preservation in a life-threatening situation	7.0	9.0	10.0	9.0	3.0	The man is an average adult with no special protection	You deliberately pushed the man to distract the gunman	The man will likely die as a result of your action	Six people will be saved due to your action	The moral acceptability is high due to the life-saving outcome	You	You are willing to sacrifice another person to save others	The man pushed onto the gunman	He is unaware of the danger and is vulnerable to the gunman	-1.25
565	Mickelberg	Person X played chess with their friend, winning the game.	orig	A casual game of chess between friends	6.0	8.0	0.0	0.0	0.0	Friend is an adult with average resilience	Person X intentionally made moves to win	No harm was caused, just a game loss	No help was provided, just a game played	A friendly game with no harm or help, morally neutral	Person X	Person X is a competent chess player	The friend	The friend is also a competent chess player	0.3
566	Mickelberg	Person X always wins at Trivial Pursuit.	orig	Person X is an expert in Trivial Pursuit and has a strong knowledge base	6.0	7.0	0.0	0.0	0.0	Other players are average adults with some susceptibility to harm	Person X's actions are intentional, but not malicious	No harm is caused, only a loss in the game	No help is provided, but no harm is caused either	The scenario is morally neutral, as it's just a game	Person X	Person X has a strong knowledge base and is highly skilled in Trivial Pursuit	Other players in the game	Other players may not have the same level of knowledge or skill as Person X	0.16
567	Effron	Threw an acquaintance out of his home for disagreeing with him	orig	The acquaintance was a guest in the agent's home, and the disagreement was about a personal opinion or belief.	8.0	7.0	6.0	0.0	-3.0	Acquaintance is a guest, vulnerable to the agent's actions.	Agent acted intentionally, but possibly impulsively.	Harm caused is emotional distress and potential physical harm.	No help was provided, and the agent's action was harmful.	Scenario is immoral due to intentional harm and lack of help.	The agent (the homeowner)	The agent is likely hot-headed, intolerant, and values their own opinions over others' feelings.	The acquaintance	The acquaintance is likely respectful, open-minded, and values free speech.	-1.5428572
568	Cook	Someone makes a post on Facebook about how worthless teachers are	orig	The person posting on Facebook has had a negative experience with a teacher in the past.	5.0	6.0	5.0	0.0	-2.0	Teachers are a group of professionals, not vulnerable individuals	The post was intentional, but may not have been thoroughly thought out	The post may cause emotional harm to teachers who see it	The post does not provide any help or support to anyone	The post is harmful and unhelpful, making it morally unacceptable	The person posting on Facebook	They are angry and bitter towards teachers	Teachers in general	They are a group of professionals dedicated to educating students	-1.85
569	Lotto	You are a fireman who is trying to save some people trapped in a fire which has broken out on the 20th floor of a skyscraper, which is luckily deserted. Six people are trapped in a room on the 21st floor and are already beginning to suffocate from the smoke, while one person is coming down alone from the 19th floor on foot.Activate the automatic closure of the fire doors. You know that this will mean that the person coming down will be unable to escape from the building. He will die, but it will give you time to save the other six.	orig	Emergency situation where lives are at risk	9.0	9.0	10.0	9.0	2.0	The person is alone and vulnerable in a life-threatening situation	The fireman deliberately closes the doors to save others	The action causes the person's death, which is the utmost harm	The action saves the lives of six people, which is critical assistance	The moral acceptability is high due to the greater good achieved, but still involves harm to one person	The fireman	That he is trying to save as many lives as possible	The person coming down from the 19th floor	That he is alone and trying to escape	-0.6
570	Effron	Worked in a state park for a summer	orig	The person was a seasonal employee or intern	7.0	7.0	1.0	7.0	3.0	Medium-High Vulnerability due to potential environmental hazards	Medium-High Intentionality due to planning and preparation for the job	Minimum Harm as the person's actions were likely beneficial or neutral	Medium-High Help as the person contributed to the park's maintenance and visitor experience	Highly moral due to the person's positive contributions and lack of harm	The person who worked in the state park	They were likely a young adult or student looking for a summer job	The state park, its visitors, and the environment	They were likely expecting a safe and enjoyable experience	1.24137936
571	Mickelberg	Person X broke a friend's expensive vase and refused to pay to replace it.	orig	Carelessness and lack of responsibility	7.0	4.0	8.0	0.0	-3.0	Friend trusted Person X with their property	Person X's action was likely impulsive	Vase was expensive and held sentimental value	No help was offered to replace the vase	Person X's actions were harmful and irresponsible, causing significant harm and no help	Person X	Assumed to be careless and irresponsible	The friend	Assumed to be trusting and vulnerable	-2.34
572	Effron	Volunteered to help renovate a church	orig	The church is in disrepair and needs renovation to continue serving the community.	6.0	8.0	0.0	8.0	4.0	The church and its congregation are vulnerable to harm from disrepair.	The volunteer's action is intentional and planned.	No harm is caused by the volunteer's action.	The volunteer's action provides significant help to the church and its congregation.	The scenario is highly moral due to the volunteer's intentional and helpful action.	The volunteer	The volunteer is a kind and helpful person	The church and its congregation	The church is a sacred place for the community, and its congregation relies on it for spiritual guidance	2.62857152
573	Effron	Laughed at a little-league player who ran slowly	orig	A spectator at a little league game	9.0	5.0	6.0	0.0	-3.0	Child athletes are often sensitive to criticism and ridicule.	The action was likely impulsive, but still intentional.	The laughter may have caused emotional distress and embarrassment.	No help or support was provided to the player.	The action was harmful and showed a lack of empathy, making it immoral.	The spectator	Assumed the spectator was trying to be funny or fit in with others	The little league player	Assumed the player was trying their best and was vulnerable to criticism	-2.16
574	Lotto	A very large man is leading you and a group of five explorers out of an underground cave on the west coast of Scotland. Because of his large size, the man gets stuck in the narrow opening at the mouth of the cave. In a short time it will be high tide, and you will all drown except for the man, who has his head outside of the cave.You use the explosives that you have with you to enlarge the opening to the cave. You know that the man who is stuck will be killed, but you and the other five people will be able to escape safely.	orig	Life-threatening situation where a difficult decision must be made to save lives.	9.0	7.0	10.0	10.0	3.0	The man is stuck and vulnerable to drowning.	The action was intentional, but with minimal time for deliberation.	The action caused the death of the large man.	The action saved the lives of the other five people.	The moral acceptability is high due to the life-saving outcome.	The leader of the group of explorers.	The leader is capable of making difficult decisions in emergency situations.	The large man stuck in the cave.	The man is helpless and unable to free himself.	-1.22
