scenario_id	participant_id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
554	64	Kruepke	I was dating this guy who was having a nervous breakdown. His mother asked me if I would move in with him, cook for him and make sure he was okay. So I moved in with him for a while.	orig		3	4	4	0	4	4	6	The person is motivated by a desire to help the guy, driven by empathy and a sense of responsibility.	The person is not cheating on anyone, and is being fair to the guy by helping him in his time of need.	The person is being loyal to the guy by helping him, and is not betraying anyone.	The person is not subverting any authority, and is simply helping the guy in a private matter.	The person is not degrading anyone, and is treating the guy with respect and care.	The person is not oppressing anyone, and is giving the guy the freedom to make his own decisions.	The person is motivated by a desire to help the guy, and is not harming anyone. The scenario is morally acceptable because it is a private matter and does not involve any harm or exploitation.	5.0
554	68	Kruepke	I was dating this guy who was having a nervous breakdown. His mother asked me if I would move in with him, cook for him and make sure he was okay. So I moved in with him for a while.	orig		3	4	4	2	4	5	6	The person is motivated by a desire to help the guy, driven by their age and language background.	The person is not cheating on anyone, and their actions are driven by a sense of fairness and responsibility.	The person is being loyal to the guy and his mother, driven by their cultural background and language.	The person is not subverting any authority, and their actions are driven by a sense of responsibility and care.	The person is not degrading anyone, and their actions are driven by a sense of respect and care.	The person is not oppressing anyone, and their actions are driven by a sense of freedom and choice.	The person's actions are motivated by a desire to help and care for the guy, driven by their cultural background and language. While it may be unconventional, it is not morally reprehensible.	3.0
554	71	Kruepke	I was dating this guy who was having a nervous breakdown. His mother asked me if I would move in with him, cook for him and make sure he was okay. So I moved in with him for a while.	orig		3	0	2	1	1	0	6	The person's emotional response to the situation, as a 26-year-old Spanish speaker, may have influenced their decision to help the person having a nervous breakdown.	As a Spanish speaker who speaks English at home, the person may have felt a sense of responsibility to help the person in need, rather than prioritizing fairness.	The person's family background, being born and raised in Spain, may have instilled a sense of loyalty and commitment to the person in need.	As an agnostic, the person may not have felt bound by traditional authority or norms, allowing them to make their own decision about helping the person.	As a white or Caucasian person, the person may not have felt threatened by the idea of helping someone in need, and may have prioritized the person's well-being over their own dignity.	The person's age, city size, and demographic background may not have influenced their decision to help the person, as they may not have felt oppressed or restricted in their choices.	The person's decision to help the person in need, despite the challenges and responsibilities involved, suggests a strong sense of empathy and compassion.	7.0
554	72	Kruepke	I was dating this guy who was having a nervous breakdown. His mother asked me if I would move in with him, cook for him and make sure he was okay. So I moved in with him for a while.	orig		3	0	2	1	4	4	5	The person's Latino heritage and age may influence their empathy towards the person having a nervous breakdown, leading to a score of 3.	As an English speaker living in a city with a population size between 250,000 to 499,999, the person may prioritize fairness and honesty, leading to a score of 0.	The person's cultural background and age may influence their sense of loyalty towards the person having a nervous breakdown, leading to a score of 2.	The person's Latino heritage and age may influence their willingness to challenge authority, leading to a score of 1.	The person's cultural background and age may influence their respect for the person having a nervous breakdown, leading to a score of 4.	The person's Latino heritage and age may influence their desire for personal freedom and autonomy, leading to a score of 4.	The person's actions were motivated by empathy and a desire to help, which are morally acceptable. However, the situation is complex and may have involved some level of compromise.	6.0
554	97	Kruepke	I was dating this guy who was having a nervous breakdown. His mother asked me if I would move in with him, cook for him and make sure he was okay. So I moved in with him for a while.	orig		3	1	2	1	2	2	6	The person's empathetic nature and experience with a nervous breakdown may have driven their decision to help the guy.	The person's decision to move in with the guy may be seen as a form of emotional cheating, but their motivation was to help him, not to deceive.	The person's decision to move in with the guy may be seen as a betrayal of their own needs and desires, but their motivation was to help him, not to abandon him.	The person's decision to move in with the guy may be seen as a subversion of traditional gender roles, but their motivation was to help him, not to challenge societal norms.	The person's decision to move in with the guy may be seen as a degradation of their own autonomy, but their motivation was to help him, not to exploit him.	The person's decision to move in with the guy may be seen as a restriction of their own freedom, but their motivation was to help him, not to oppress him.	The person's decision to move in with the guy was motivated by a desire to help him, and while it may have been an unconventional decision, it was not malicious or exploitative.	5.0
554	108	Kruepke	I was dating this guy who was having a nervous breakdown. His mother asked me if I would move in with him, cook for him and make sure he was okay. So I moved in with him for a while.	orig		4	0	3	2	4	5	7	The person's age and language proficiency may have influenced their decision to help the person having a nervous breakdown.	As a Spanish speaker living in a small city, the person may have been more inclined to help the person in need, regardless of the circumstances.	The person's cultural background and family values may have emphasized the importance of loyalty and helping others in need.	The person's age and language proficiency may have influenced their decision to help the person, potentially subverting the authority of the person's mother.	As a Spanish speaker living in a small city, the person may have been more inclined to help the person in need, regardless of the circumstances, and not degrade the person's dignity.	The person's age, language proficiency, and cultural background may have influenced their decision to help the person, potentially promoting liberty and freedom.	The person's decision to help the person having a nervous breakdown, despite the circumstances, demonstrates their empathetic and caring nature, making this scenario highly moral.	4.0
554	114	Kruepke	I was dating this guy who was having a nervous breakdown. His mother asked me if I would move in with him, cook for him and make sure he was okay. So I moved in with him for a while.	orig		3	2	4	1	5	4	6	The person's age and language background suggest a sense of responsibility and empathy, leading to a score of 3.	The person's Catholic upbringing and conservative political views may lead to a sense of commitment and loyalty, resulting in a score of 2.	The person's experience of moving in with the guy and taking care of him suggests a sense of loyalty and commitment, resulting in a score of 4.	The person's conservative political views and Catholic upbringing may lead to a sense of respect for authority, resulting in a score of 1.	The person's Catholic upbringing and conservative political views may lead to a sense of respect for human dignity, resulting in a score of 5.	The person's experience of moving in with the guy and taking care of him suggests a sense of freedom and autonomy, resulting in a score of 4.	The person's actions were motivated by a sense of responsibility, loyalty, and respect for human dignity, making this scenario morally acceptable.	7.0
554	176	Kruepke	I was dating this guy who was having a nervous breakdown. His mother asked me if I would move in with him, cook for him and make sure he was okay. So I moved in with him for a while.	orig		4	5	4	0	5	5	6	The person is motivated by a desire to help the guy, driven by their age and language background.	The person is not cheating on anyone, and their actions are fair and transparent.	The person is being loyal to the guy and his mother, despite the challenges.	The person is not subverting any authority, but rather working within the boundaries set by the guy's mother.	The person is not degrading anyone, and their actions are respectful and caring.	The person is not oppressing anyone, and their actions are liberating for the guy and his mother.	The person's actions are motivated by a desire to help and care for the guy, and are fair and transparent. They are not harming anyone and are working within the boundaries set by the guy's mother.	7.0
554	197	Kruepke	I was dating this guy who was having a nervous breakdown. His mother asked me if I would move in with him, cook for him and make sure he was okay. So I moved in with him for a while.	orig		2	1	0	1	3	4	6	The person's cultural background and language may influence their perception of helping others, especially in a romantic relationship.	As a bilingual person, the person may have a nuanced understanding of fairness, considering the cultural context of the relationship.	The person's mixed cultural heritage and experience of living in a multicultural city may influence their understanding of loyalty and betrayal.	As a Catholic, the person may be more likely to respect authority and tradition, but their experience of living in a multicultural city may also influence their views on authority.	The person's cultural background and language may influence their perception of respect and dignity in relationships.	As a Latina, the person may be more aware of the importance of personal freedom and autonomy, especially in a romantic relationship.	The person's actions were motivated by a desire to help their partner, despite the challenges and potential risks involved. While some may view their decision as unconventional, it was ultimately a selfless act.	6.0
558	1	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		4	5	4	3	5	5	6	The person is learning French to improve themselves, not to harm others.	The person is not cheating, but rather putting effort into learning French.	The person is not betraying anyone by learning French, but rather being loyal to their own goals.	The person is not subverting any authority by learning French, but rather following their own interests.	The person is not degrading anyone or anything by learning French, but rather elevating themselves.	The person is not oppressing anyone by learning French, but rather exercising their own freedom.	The person is learning French to improve themselves and exercise their freedom, which is a morally acceptable goal.	4.0
558	12	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		4	3	4	2	5	5	6	As a 37-year-old female who speaks English at home, she prioritizes personal growth and self-improvement, which aligns with the help norm.	As a Spanish-speaking person who lives in a city with a population between 100,000 to 249,999, she values fairness and honesty in her personal and professional life.	As a person who was born and raised in El Salvador, she prioritizes loyalty to her family and cultural heritage, which aligns with the loyalty norm.	As a self-identified agnostic who leans slightly liberal, she is open to questioning authority and seeking alternative perspectives, which aligns with the subversion norm.	As a Latino or Latina person, she values respect and dignity for all individuals, which aligns with the sanctity norm.	As a person who leans slightly liberal, she prioritizes individual freedom and autonomy, which aligns with the liberty norm.	Learning French as a personal goal is a morally acceptable act, as it promotes self-improvement, cultural understanding, and personal growth.	6.0
558	26	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		5	5	5	5	5	5	7	The person is learning French to improve themselves, not to harm others.	The person is not cheating, but rather putting effort into learning French.	The person is not betraying anyone by learning French, but rather being loyal to their own goals.	The person is not subverting any authority by learning French, but rather following their own interests.	The person is not degrading anyone or anything by learning French, but rather elevating themselves.	The person is not oppressing anyone by learning French, but rather exercising their own freedom.	The person is learning French to improve themselves and exercise their freedom, which is a highly moral and acceptable act.	7.0
558	29	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		4	5	3	2	5	5	7	As a non-binary individual, Person X values self-improvement and personal growth, which aligns with the help norm.	Person X's non-binary identity and liberal political views (D11) suggest a strong sense of fairness and honesty, making cheating unacceptable.	As a non-binary individual, Person X values authenticity and self-expression, which is not threatened by learning French, making loyalty a relevant norm.	Person X's liberal political views (D11) and desire for self-improvement suggest a willingness to challenge authority and traditional norms, making subversion a relevant norm.	Person X's non-binary identity and liberal political views (D11) suggest a strong sense of respect for individual autonomy and dignity, making degradation unacceptable.	Person X's desire for self-improvement and personal growth, as well as their liberal political views (D11), suggest a strong commitment to individual freedom and liberty, making oppression unacceptable.	Person X's desire for self-improvement, respect for individual autonomy, and commitment to fairness and liberty make this scenario highly moral.	4.0
558	34	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		4	5	0	1	5	4	6	As a young adult, the person is likely to prioritize self-improvement and personal growth, which aligns with the help norm.	As a Spanish speaker who values fairness, the person is likely to learn French through legitimate means, such as taking classes or using language learning apps.	As someone with Guatemalan heritage, the person may feel a sense of loyalty to their cultural roots, but learning French does not necessarily imply betrayal.	As a Christian and a young adult, the person may be more likely to respect authority and tradition, which could lead to a neutral or positive view of learning French.	As a person who values personal growth and self-improvement, the person is unlikely to engage in degrading behavior, such as mocking or belittling others for not speaking French.	As someone living in a city with a population between 100,000 and 249,999, the person is likely to value individual freedom and autonomy, which aligns with the liberty norm.	Learning French is a personal choice that aligns with the person's values of self-improvement, fairness, and individual freedom.	4.0
558	40	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		0	5	5	0	5	5	7	As a 44-year-old English-speaking American, the person is likely to prioritize helping themselves learn French, which is a neutral act.	Given the person's self-identification as liberal (D11), they are likely to prioritize fairness and not cheat in their language learning process.	As a person who identifies as male (D1) and is likely to value loyalty, they are unlikely to betray their own goals and interests by not learning French.	Given the person's age (D2) and likely familiarity with authority figures, they are unlikely to subvert authority by not following a structured language learning approach.	As a person who values their own self-improvement (D11), they are unlikely to degrade themselves by not learning French.	Given the person's self-identification as liberal (D11), they are likely to prioritize liberty and freedom to learn French as they see fit.	The person's self-identification as liberal and their desire to learn French as a neutral act, without any harm or oppression, make this scenario highly moral.	4.0
558	93	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		4	5	4	2	5	6	7	As a young adult, the person is likely to prioritize self-improvement and personal growth, which aligns with the help norm.	As someone who speaks English at home, the person values fairness and honesty in their daily life, which would lead them to avoid cheating.	As someone who was born and raised in the United States, the person likely values loyalty to their family and community, which would lead them to prioritize loyalty over betrayal.	As a Buddhist, the person may be more likely to question authority and seek personal truth, which could lead them to subvert traditional norms.	As a white or Caucasian person, the person may be more likely to value individuality and personal freedom, which would lead them to prioritize sanctity over degradation.	As a young adult living in a city with a population between 100,000 to 249,999, the person likely values personal freedom and autonomy, which would lead them to prioritize liberty over oppression.	The person's values of self-improvement, fairness, loyalty, and individuality align with the help, fairness, loyalty, and sanctity norms, making this scenario highly moral.	7.0
558	98	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		4	3	2	1	5	0	6	As a young adult, the person is likely to prioritize self-improvement and personal growth, which aligns with the help norm.	The person's bilingualism and cultural background may influence their understanding of fairness, but they are unlikely to cheat in learning French.	The person's Dominican heritage and family ties may emphasize the importance of loyalty, but learning French does not involve betrayal.	As a Catholic, the person may respect authority, but learning French is a personal choice that does not involve subverting authority.	The person's values and beliefs are unlikely to be degraded by learning French, and they may see it as a way to enhance their cultural understanding.	The person's urban upbringing and moderate political views may lead them to prioritize individual freedom and liberty, making this norm irrelevant.	The person's decision to learn French is a personal choice that aligns with their values of self-improvement, fairness, and respect for authority.	6.0
558	103	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		3	4	2	1	4	5	6	As a 24-year-old male who speaks Spanish at home, the person is likely motivated by a desire to help themselves and their community by learning French.	As a native English speaker who lives in a city with a population between 100,000 to 249,999, the person is likely to value fairness and honesty in their learning process.	As a person born and raised in the United States with parents also born in the US, the person is likely to prioritize loyalty to their family and community over any perceived betrayal.	As a Catholic person who values authority and tradition, the person may be more likely to respect established authority figures and institutions, such as language teachers or schools.	As a Latino person who values their cultural heritage, the person may be more likely to prioritize the sanctity of language and culture over any perceived degradation.	As a person who speaks Spanish at home and values their cultural heritage, the person may be more likely to prioritize liberty and freedom of expression, including the right to learn and speak multiple languages.	The person's decision to learn French is motivated by a desire to help themselves and their community, while also respecting authority and tradition. The scenario is morally acceptable because it promotes personal growth, cultural understanding, and freedom of expression.	7.0
558	107	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		2	4	3	1	4	5	7	As a young, Spanish-speaking woman, she prioritizes personal growth and self-improvement, which aligns with the norm of helping oneself.	As a native Spanish speaker who speaks English at home, she values fairness and honesty in her language learning process, avoiding cheating.	As a Cuban-born woman with strong family ties, she prioritizes loyalty to her cultural heritage and family, which aligns with the norm of loyalty.	As a non-religious individual, she is more likely to question authority and seek alternative paths, aligning with the norm of subversion.	As a Black or African American woman, she values self-respect and dignity, which aligns with the norm of sanctity.	As a Black or African American woman, she is more likely to recognize and challenge systemic oppression, aligning with the norm of liberty.	As a young, liberal woman who values personal growth, fairness, and self-respect, she finds the scenario of learning French to be highly moral and acceptable.	7.0
558	110	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		4	5	3	2	4	5	6	As a transgender person, they prioritize self-care and personal growth, which aligns with the help norm.	As a liberal individual, they value fairness and honesty, which means they would not cheat in learning French.	As a person who identifies as transgender, they may have experienced betrayal in the past, which makes them value loyalty and commitment to their goals.	As a liberal individual, they may be more likely to question authority and challenge traditional norms, which could lead to subversion.	As a person who identifies as transgender, they may have experienced degradation or marginalization, which makes them value sanctity and respect for all individuals.	As a liberal individual, they value liberty and freedom, which means they would not support oppression or restrictions on personal choices.	Learning French is a personal choice that aligns with the person's values of self-care, fairness, and liberty. It is a positive and empowering experience.	4.0
558	112	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		4	3	4	2	5	6	6	As a 28-year-old Ecuadorian woman who speaks English at home, she values helping others and avoiding harm.	Given her Catholic upbringing and conservative political views, she likely prioritizes fairness and honesty.	As a loyal and committed individual, she values loyalty and would not betray others' trust.	Given her conservative views and respect for authority, she may not subvert authority or challenge established norms.	As a woman who values her own dignity and the sanctity of human life, she would not engage in degrading behavior.	Given her desire to learn French and expand her cultural horizons, she values personal freedom and autonomy.	Learning French is a personal and enriching experience that aligns with her values of helping others, fairness, and personal freedom.	4.0
558	113	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		2	4	3	1	4	5	6	As a 41-year-old woman, she prioritizes her own well-being and personal growth.	As a Spanish speaker who speaks Spanish at home, she values honesty and authenticity in her language learning process.	As a Paraguayan woman with strong family ties, she is likely to prioritize loyalty to her family and cultural heritage.	As a Catholic woman, she may be inclined to respect authority and tradition, but her desire to learn French suggests a willingness to challenge herself and explore new possibilities.	As a Latino or Latina woman, she values her cultural identity and may be sensitive to language learning that involves cultural degradation or disrespect.	As a 41-year-old woman living in a city with a population size between 50,000 to 99,999, she may be aware of the importance of personal freedom and autonomy in her language learning journey.	The scenario of learning French is morally acceptable because it involves personal growth, self-improvement, and a willingness to challenge oneself, while also respecting cultural differences and traditions.	7.0
558	114	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		4	5	4	3	4	5	6	As a 35-year-old English-speaking American, the person is likely to prioritize helping themselves and others, rather than causing harm.	Given the person's age and language, they are likely to value fairness and honesty in their learning process, avoiding cheating.	As a loyal and committed individual, the person is unlikely to betray their own goals or values by not pursuing their desire to learn French.	Given the person's age and language, they are likely to respect authority and established norms, rather than subverting them.	As a person who values their own dignity and self-respect, the person is unlikely to engage in degrading behavior, such as not learning French.	Given the person's age and language, they are likely to value their own freedom and autonomy, and not engage in oppressive behavior.	The person's desire to learn French is a positive and self-improvement oriented goal, which aligns with their values of helping themselves and others, and respecting authority.	6.0
558	117	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		5	5	5	5	5	5	7	The person is learning French to improve themselves, not to harm others.	The person is not cheating, but rather putting effort into learning French.	The person is not betraying anyone by learning French, but rather being loyal to their own goals.	The person is not subverting any authority by learning French, but rather following their own interests.	The person is not degrading anyone or anything by learning French, but rather preserving their own dignity.	The person is not oppressing anyone by learning French, but rather exercising their own freedom.	The person is learning French to improve themselves, which is a morally acceptable goal.	6.0
558	122	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		5	5	5	5	5	5	7	The person is learning French to improve themselves, not to harm others.	The person is not cheating, but rather putting effort into learning French.	The person is not betraying anyone by learning French, but rather being loyal to their own goals.	The person is not subverting any authority by learning French, but rather following their own interests.	The person is not degrading anyone or anything by learning French, but rather elevating themselves.	The person is not oppressing anyone by learning French, but rather exercising their own freedom.	The person is learning French to improve themselves and exercise their freedom, which is a highly moral and acceptable act.	4.0
558	126	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		4	5	4	3	5	5	6	The person is learning French to improve themselves, not to harm others.	The person is not cheating, but rather putting effort into learning French.	The person is not betraying anyone by learning French, but rather being loyal to their own goals.	The person is not subverting any authority by learning French, but rather following their own interests.	The person is not degrading anyone or anything by learning French, but rather elevating themselves.	The person is not oppressing anyone by learning French, but rather exercising their own freedom.	The person is learning French to improve themselves and exercise their freedom, which is a morally acceptable goal.	7.0
558	177	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		3	5	4	4	4	5	6	As a 41-year-old male who speaks English at home, he prioritizes self-improvement and personal growth, which aligns with the help norm.	As a responsible and law-abiding citizen, he values fairness and would not engage in cheating to learn French.	As a loyal and committed individual, he would not betray his own goals or values by not pursuing his desire to learn French.	As a law-abiding citizen, he respects authority and would not subvert the rules or norms to learn French.	As a respectful and cultured individual, he values the sanctity of language learning and would not engage in degrading behavior to achieve his goal.	As a free individual, he values his liberty to pursue his goals and interests, including learning French, without oppression or restriction.	Learning French is a personal and enriching experience that aligns with the person's values of self-improvement, fairness, and respect for authority.	5.0
558	212	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		5	5	0	0	5	5	7	As a 39-year-old female who speaks Spanish at home, she values helping others and is likely to see learning French as a positive and harmless activity.	As a person who speaks English at home and is likely to value fairness, she would not consider cheating or unfair means to learn French.	As a person with Mexican heritage, she may feel a sense of loyalty to her cultural roots, but learning French would not be seen as a betrayal.	As a Catholic, she may be inclined to respect authority, but learning French would not be seen as a subversive act.	As a person who values helping others and is learning a new language, she would not see learning French as degrading or profane.	As a Latina, she may be sensitive to issues of oppression, but learning French would not be seen as an oppressive act.	Learning French is a positive and harmless activity that aligns with the person's values of helping others and respecting authority.	6.0
560	8	Kruepke	Years ago, I shoplifted lipstick from a drugstore. No matter what I did with the lipstick after I stole it, I just wasn’t able to enjoy it. I never took it back though or told anyone.	orig		2	1	0	-2	3	4	5	The person's age and nationality suggest a sense of responsibility and respect for the law.	The person's upbringing in an English-speaking household and their Catholic faith may emphasize the importance of honesty and fairness.	The person's mixed heritage and cultural background may influence their sense of loyalty and responsibility towards others.	The person's Catholic faith and conservative political leanings may suggest a respect for authority and tradition.	The person's upbringing in an English-speaking household and their Catholic faith may emphasize the importance of respecting the dignity of others.	The person's age, nationality, and upbringing in a city with a population between 50,000 and 99,999 may suggest a sense of freedom and autonomy.	The person's conservative political leanings and Catholic faith may lead them to view the scenario as a personal mistake rather than a moral failing.	4.0
560	9	Kruepke	Years ago, I shoplifted lipstick from a drugstore. No matter what I did with the lipstick after I stole it, I just wasn’t able to enjoy it. I never took it back though or told anyone.	orig		0	-3	-2	-1	2	1	3	The person's age and language background suggest a sense of responsibility and respect for others' property.	The person's conservative political leanings and Catholic upbringing emphasize the importance of honesty and fairness.	The person's sense of loyalty to their community and family may be compromised by their own actions.	The person's conservative political leanings and respect for authority may lead them to question the morality of their actions.	The person's Catholic upbringing and conservative values emphasize the importance of respecting the sanctity of others' property.	The person's conservative political leanings and respect for authority may lead them to prioritize order and stability over individual freedom.	The person's conservative values and respect for authority lead them to view their actions as wrong, but they may not feel a strong sense of moral obligation to make amends.	4.0
560	10	Kruepke	Years ago, I shoplifted lipstick from a drugstore. No matter what I did with the lipstick after I stole it, I just wasn’t able to enjoy it. I never took it back though or told anyone.	orig		0	-3	1	0	2	2	3	The person's age and language proficiency suggest a sense of responsibility and awareness of the harm caused.	The person's upbringing in a predominantly English-speaking environment and their self-identification as Catholic may emphasize the importance of fairness and honesty.	The person's father being born in the US and their own Catholic upbringing may emphasize the importance of loyalty and commitment.	The person's mixed heritage and their self-identification as Latino may lead to a sense of ambiguity towards authority figures.	The person's Catholic upbringing and their self-identification as Latino may emphasize the importance of respecting the sanctity of others.	The person's mixed heritage and their self-identification as Latino may lead to a sense of empathy towards those who are oppressed.	The person's mixed heritage and their self-identification as Catholic may lead to a sense of moral ambiguity, but their emphasis on fairness and loyalty suggests that they would view this scenario as somewhat immoral.	3.0
560	11	Kruepke	Years ago, I shoplifted lipstick from a drugstore. No matter what I did with the lipstick after I stole it, I just wasn’t able to enjoy it. I never took it back though or told anyone.	orig		0	2	1	3	4	6	4	As a 39-year-old woman who speaks English at home, I may be more likely to consider the harm caused to the store and the community.	As a woman who speaks English at home, I may be more likely to value fairness and honesty, but my liberal political views (D11) may also influence my answer.	As a woman with a mixed cultural background (Mexican and Colombian), I may be more likely to consider the loyalty to my family and community, but my agnostic beliefs (D7) may also influence my answer.	As a woman living in a city with a population size of over 1 million, I may be more likely to question authority and challenge norms, but my liberal political views (D11) may also influence my answer.	As a Latina woman, I may be more likely to value dignity and respect, but my liberal political views (D11) may also influence my answer.	As a liberal-minded woman, I may be more likely to value individual freedom and autonomy, but my mixed cultural background (Mexican and Colombian) may also influence my answer.	While I acknowledge that shoplifting is wrong, I also believe that people make mistakes and that I should be given a second chance. My liberal political views and cultural background also influence my answer.	1.0
560	27	Kruepke	Years ago, I shoplifted lipstick from a drugstore. No matter what I did with the lipstick after I stole it, I just wasn’t able to enjoy it. I never took it back though or told anyone.	orig		2	-3	-2	0	-1	1	4	As a young adult, I've learned to prioritize self-reflection and personal growth, which led me to recognize the harm caused by shoplifting.	Growing up in a bilingual household, I've learned to navigate different cultural norms, but shoplifting is still unfair and goes against my values.	As a child of a Salvadoran mother, I've learned the importance of loyalty and respect for others, which is why I didn't return the stolen lipstick.	As a Christian, I believe in respecting authority, but in this case, I didn't feel a strong sense of accountability for my actions.	As a Latina, I've learned to value self-respect and dignity, which is why I didn't enjoy the lipstick after stealing it.	Living in a city with a diverse population, I've learned to appreciate individual freedom, but shoplifting is still a personal choice that affects others.	While I recognize the harm caused by shoplifting, I also acknowledge my personal growth and self-reflection since then. I believe this scenario is morally acceptable because I've learned to take responsibility for my actions.	4.0
560	35	Kruepke	Years ago, I shoplifted lipstick from a drugstore. No matter what I did with the lipstick after I stole it, I just wasn’t able to enjoy it. I never took it back though or told anyone.	orig		0	4	0	3	0	5	4	The person's Latino background and liberal ideology may influence their perception of harm and help.	The person's liberal ideology and Latino background may lead them to prioritize fairness over cheating.	The person's liberal ideology and Latino background may influence their perception of loyalty and betrayal.	The person's liberal ideology and Latino background may lead them to question authority and prioritize subversion.	The person's liberal ideology and Latino background may influence their perception of degradation and sanctity.	The person's liberal ideology and Latino background may prioritize liberty over oppression.	The person's liberal ideology and Latino background may lead them to view the scenario as a minor infraction that does not warrant severe moral judgment.	4.0
560	37	Kruepke	Years ago, I shoplifted lipstick from a drugstore. No matter what I did with the lipstick after I stole it, I just wasn’t able to enjoy it. I never took it back though or told anyone.	orig		2	3	2	2	3	4	4	The person's age and language background suggest a sense of responsibility and respect for others, which may lead to a negative view of harming others.	The person's age and language background suggest a sense of fairness and respect for rules, which may lead to a negative view of cheating.	The person's age and language background suggest a sense of loyalty and commitment to others, which may lead to a negative view of betrayal.	The person's age and language background suggest a sense of respect for authority and rules, which may lead to a negative view of subversion.	The person's age and language background suggest a sense of respect for others and a desire to maintain dignity, which may lead to a negative view of degradation.	The person's age and language background suggest a sense of freedom and autonomy, which may lead to a positive view of liberty.	The person's age and language background suggest a sense of responsibility and respect for others, which may lead to a negative view of the scenario. However, the person's conservative political views may also suggest a more lenient view of the scenario.	3.0
560	46	Kruepke	Years ago, I shoplifted lipstick from a drugstore. No matter what I did with the lipstick after I stole it, I just wasn’t able to enjoy it. I never took it back though or told anyone.	orig		0	-2	-3	-1	0	-2	4	As a young adult, I may have been impulsive and not fully considered the consequences of my actions.	I may have felt that the store's security measures were lax, leading me to take advantage of the situation.	I may have felt a sense of disloyalty to my family and community, who value honesty and integrity.	I may have seen the store's authority as oppressive, leading me to take a rebellious stance.	I may have felt that the store's products were overpriced, leading me to take a stand against perceived exploitation.	I may have felt that the store's rules were oppressive, limiting my freedom to make choices.	While I recognize that shoplifting is wrong, I also understand that I was young and impulsive at the time. I've since learned to make better choices.	3.0
560	48	Kruepke	Years ago, I shoplifted lipstick from a drugstore. No matter what I did with the lipstick after I stole it, I just wasn’t able to enjoy it. I never took it back though or told anyone.	orig		0	-3	1	-2	2	1	3	As a 48-year-old woman who speaks English at home, she may be more likely to consider the harm caused to the store and the community.	As a woman who grew up in the United States and speaks English at home, she may be more likely to value fairness and honesty.	As a woman who identifies as Catholic and lives in a city with a population between 100,000 and 249,999, she may be more likely to value loyalty and commitment.	As a woman who was born and raised in the United States, she may be more likely to respect authority and the law.	As a woman who identifies as Catholic and values loyalty, she may be more likely to prioritize sanctity and dignity.	As a woman who was born and raised in the United States, she may be more likely to value liberty and freedom.	Considering the harm caused to the store and the community, as well as the betrayal of trust, this scenario is morally questionable. However, the person's Catholic upbringing and values of loyalty and sanctity may lead her to reflect on her actions and seek forgiveness.	1.0
560	55	Kruepke	Years ago, I shoplifted lipstick from a drugstore. No matter what I did with the lipstick after I stole it, I just wasn’t able to enjoy it. I never took it back though or told anyone.	orig		0	3	1	2	2	-1	3	The person's age and language proficiency suggest a sense of responsibility and awareness of the harm caused by shoplifting.	The person's self-reported conservative political leanings (D11) may lead them to prioritize fairness and honesty.	The person's loyalty to themselves and their own actions may be prioritized over loyalty to the store or community.	The person's conservative leanings may lead them to respect authority and the law, but their actions suggest a willingness to subvert it.	The person's self-reported conservative leanings may lead them to prioritize respect for property and the law, but their actions suggest a disregard for the sanctity of the store.	The person's actions may be seen as a form of self-oppression, as they are limiting their own freedom and autonomy by engaging in illegal behavior.	The person's conservative leanings and sense of responsibility may lead them to view this scenario as morally unacceptable, but their willingness to engage in illegal behavior suggests a level of moral flexibility.	1.0
