id	dataset	scenario	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score	human_score_normalized [-4,4]
71	Effron	Stole into a parking place while someone else was backing in	The person who stole into the parking place did it accidentally	6	3	3	1	0	because the patient may have been inconvenienced but not necessarily in a vulnerable state	because the action of stealing the parking place was unintentional	because while the action caused inconvenience, it did not cause intentional harm or damage	because the action did not provide any help or benefit to anyone	because stealing a parking place accidentally is not considered immoral, but it is still an inconvenience	The person who stole into the parking place	The assumption is that the agent unintentionally took the parking place without realizing someone was backing in	The person who was backing in to park	The assumption is that the patient was expecting to park in that spot	-1.93846152	-1.93846152
71	Effron	Stole into a parking place while someone else was backing in	The person who stole into the parking place did it out of habit	5	7	4	1	-2	because the patient may have been inconvenienced but not necessarily in a vulnerable state	because the action of stealing the parking place was intentional and driven by habit	because while the action caused inconvenience, it did not cause intentional harm or damage	because the action did not provide any help or benefit to anyone	because stealing a parking place out of habit is generally considered to be immoral	The person who stole into the parking place	The assumption is that the agent habitually takes parking places without considering others	The person who was backing in to park	The assumption is that the patient was expecting to park in that spot	-1.93846152	-1.93846152
72	Kruepke	A few years ago, I was single and I went to see a friend of mine in the Bahamas. I was extremely attracted to a man I met there who was married. I danced as close to the fire as I could, but I did nothing.		5	5	0	0	0	because being attracted to someone who is married can be emotionally challenging	because I intentionally danced close to the fire	because I did nothing to harm anyone	because I did not provide any help	because it is morally questionable to be attracted to someone who is married	I	I was single	The man who was married	He was married	3.467592593	-0.71
72	Kruepke	A few years ago, I was single and I went to see a friend of mine in the Bahamas. I was extremely attracted to a man I met there who was married. I danced as close to the fire as I could, but I did nothing.	The man was in an open marriage	5	5	0	0	2	because being attracted to someone who is in an open marriage can still be emotionally challenging	because I intentionally danced close to the fire	because I did nothing to harm anyone	because I did not provide any help	because it is morally questionable to be attracted to someone who is married, but less so if they are in an open marriage	I	I was single	The man who was married	He was married	3.467592593	-0.71
72	Kruepke	A few years ago, I was single and I went to see a friend of mine in the Bahamas. I was extremely attracted to a man I met there who was married. I danced as close to the fire as I could, but I did nothing.	The man was in a troubled marriage	7	5	0	0	1	because being attracted to someone who is in a troubled marriage can be emotionally challenging and vulnerable	because I intentionally danced close to the fire	because I did nothing to harm anyone	because I did not provide any help	because it is morally questionable to be attracted to someone who is married, especially if their marriage is troubled	I	I was single	The man who was married	He was married	3.467592593	-0.71
72	Kruepke	A few years ago, I was single and I went to see a friend of mine in the Bahamas. I was extremely attracted to a man I met there who was married. I danced as close to the fire as I could, but I did nothing.	The man was happily married	8	5	0	0	-3	because being attracted to someone who is happily married can be emotionally challenging and vulnerable	because I intentionally danced close to the fire	because I did nothing to harm anyone	because I did not provide any help	because it is morally questionable to be attracted to someone who is happily married	I	I was single	The man who was married	He was married	3.467592593	-0.71
73	Kruepke	As I was backing out of a parking lot I bumped a parked car and left a minor dent. I didn't even feel the impact when I hit the car but it left a little bit of damage. I drove away without leaving a message or trying to contact the person.		5	3	4	1	-3	because the parked car was damaged but not severely.	because the action was not intentional, but the person still drove away without taking responsibility.	because the action caused minor damage to the parked car.	because the person did not provide any help or assistance to the affected party.	because the action of hitting the parked car and leaving without taking responsibility is considered immoral.	I	I assumed that the agent is the person who wrote the scenario.	The parked car	I assumed that the parked car is an ordinary car.	2.555555556	-1.93
73	Kruepke	As I was backing out of a parking lot I bumped a parked car and left a minor dent. I didn't even feel the impact when I hit the car but it left a little bit of damage. I drove away without leaving a message or trying to contact the person.	The person was in a hurry and didn't have time to deal with the situation.	5	2	4	1	-2	because the parked car was damaged but not severely.	because the action was not intentional, but the person still drove away without taking responsibility due to time constraints.	because the action caused minor damage to the parked car.	because the person did not provide any help or assistance to the affected party.	because the action of hitting the parked car and leaving without taking responsibility is considered immoral.	I	I assumed that the agent is the person who wrote the scenario.	The parked car	I assumed that the parked car is an ordinary car.	2.555555556	-1.93
73	Kruepke	As I was backing out of a parking lot I bumped a parked car and left a minor dent. I didn't even feel the impact when I hit the car but it left a little bit of damage. I drove away without leaving a message or trying to contact the person.	The person was unaware of the impact and didn't notice the damage.	5	1	4	1	-1	because the parked car was damaged but not severely.	because the action was not intentional, and the person was unaware of the impact and damage caused.	because the action caused minor damage to the parked car.	because the person did not provide any help or assistance to the affected party.	because the action of hitting the parked car and leaving without taking responsibility is considered immoral.	I	I assumed that the agent is the person who wrote the scenario.	The parked car	I assumed that the parked car is an ordinary car.	2.555555556	-1.93
73	Kruepke	As I was backing out of a parking lot I bumped a parked car and left a minor dent. I didn't even feel the impact when I hit the car but it left a little bit of damage. I drove away without leaving a message or trying to contact the person.	The person intentionally hit the parked car and drove away maliciously.	5	10	10	1	-4	because the parked car was damaged but not severely.	because the action was extremely intentional and malicious.	because the action caused significant harm to the parked car.	because the person did not provide any help or assistance to the affected party.	because the action of intentionally hitting the parked car and leaving without taking responsibility is highly immoral.	I	I assumed that the agent is the person who wrote the scenario.	The parked car	I assumed that the parked car is an ordinary car.	2.555555556	-1.93
74	Lotto	You are a nurse who is in charge of a machine which controls drug dosage levels in patients’ blood. Because of a technical failure, the machine is supplying a lethal dose of the drug to four patients. Another patient, in a single room, is hooked up to the same machine and has not undergone any variation in dosage.Press the button to block the drug supply to the four patients. You know that the overdose of drug will be redirected to the patient in the single room, who will die, but the other four will be saved.		10	10	10	10	4	because they are receiving a lethal dose of the drug	because the nurse intentionally presses the button to block the drug supply to the four patients	because the lethal dose of the drug would have caused harm to the four patients	because blocking the drug supply saves the lives of the four patients	because while the action results in the death of one patient, it saves the lives of four others	The nurse	The nurse is responsible for operating the machine and controlling the drug dosage levels.	The four patients receiving the lethal dose of the drug	The assumption is that the four patients are in need of the drug but are receiving a lethal dose due to a technical failure.	2.49	-1.16
74	Lotto	You are a nurse who is in charge of a machine which controls drug dosage levels in patients’ blood. Because of a technical failure, the machine is supplying a lethal dose of the drug to four patients. Another patient, in a single room, is hooked up to the same machine and has not undergone any variation in dosage.Press the button to block the drug supply to the four patients. You know that the overdose of drug will be redirected to the patient in the single room, who will die, but the other four will be saved.	The nurse is unaware of the lethal dosage being supplied to the four patients	10	10	10	10	4	because they are receiving a lethal dose of the drug	because the nurse unintentionally presses the button to block the drug supply to the four patients, unaware of the lethal dosage	because the lethal dose of the drug would have caused harm to the four patients	because blocking the drug supply saves the lives of the four patients	because while the action results in the death of one patient, it saves the lives of four others	The nurse	The nurse is responsible for operating the machine and controlling the drug dosage levels.	The four patients receiving the lethal dose of the drug	The assumption is that the four patients are in need of the drug but are receiving a lethal dose due to a technical failure.	2.49	-1.16
74	Lotto	You are a nurse who is in charge of a machine which controls drug dosage levels in patients’ blood. Because of a technical failure, the machine is supplying a lethal dose of the drug to four patients. Another patient, in a single room, is hooked up to the same machine and has not undergone any variation in dosage.Press the button to block the drug supply to the four patients. You know that the overdose of drug will be redirected to the patient in the single room, who will die, but the other four will be saved.	The nurse is aware of the lethal dosage being supplied to the four patients but has no control over the machine	10	1	10	10	4	because they are receiving a lethal dose of the drug	because the nurse is unable to intentionally press the button to block the drug supply to the four patients	because the lethal dose of the drug would have caused harm to the four patients	because blocking the drug supply saves the lives of the four patients	because while the action results in the death of one patient, it saves the lives of four others	The nurse	The nurse is responsible for operating the machine and controlling the drug dosage levels.	The four patients receiving the lethal dose of the drug	The assumption is that the four patients are in need of the drug but are receiving a lethal dose due to a technical failure.	2.49	-1.16
74	Lotto	You are a nurse who is in charge of a machine which controls drug dosage levels in patients’ blood. Because of a technical failure, the machine is supplying a lethal dose of the drug to four patients. Another patient, in a single room, is hooked up to the same machine and has not undergone any variation in dosage.Press the button to block the drug supply to the four patients. You know that the overdose of drug will be redirected to the patient in the single room, who will die, but the other four will be saved.	The nurse intentionally redirects the lethal dosage to the single patient to save the four patients	10	10	10	10	4	because they are receiving a lethal dose of the drug	because the nurse intentionally presses the button to block the drug supply to the four patients, redirecting the lethal dosage to the single patient	because the lethal dose of the drug would have caused harm to the four patients	because blocking the drug supply saves the lives of the four patients	because while the action results in the death of one patient, it saves the lives of four others	The nurse	The nurse is responsible for operating the machine and controlling the drug dosage levels.	The four patients receiving the lethal dose of the drug	The assumption is that the four patients are in need of the drug but are receiving a lethal dose due to a technical failure.	2.49	-1.16
75	Mickelberg	Person X went to a fancy restaurant but couldn't pronounce the items on the menu.		5	5	1	2	2	because it may cause embarrassment or frustration	because it could be unintentional or due to lack of knowledge	because no harm is caused by not being able to pronounce menu items	because the restaurant staff may offer assistance or suggestions	because not being able to pronounce menu items is not a moral issue	Person X	Person X is a customer at a fancy restaurant	The items on the menu	The assumption is that Person X cannot pronounce the items on the menu	0.06	0.06
75	Mickelberg	Person X went to a fancy restaurant but couldn't pronounce the items on the menu.	Person X is a tourist in a foreign country	7	5	1	3	2	because being in a foreign country can make one feel more vulnerable	because it could be unintentional or due to unfamiliarity with the language	because no harm is caused by not being able to pronounce menu items	because the restaurant staff may offer assistance or provide translations	because not being able to pronounce menu items is not a moral issue	Person X	Person X is a tourist in a foreign country	The items on the menu	The assumption is that Person X cannot pronounce the items on the menu	0.06	0.06
75	Mickelberg	Person X went to a fancy restaurant but couldn't pronounce the items on the menu.	Person X has a speech impediment	8	5	1	2	2	because having a speech impediment can make one feel more vulnerable	because it could be unintentional or due to the speech impediment	because no harm is caused by not being able to pronounce menu items	because the restaurant staff may offer assistance or provide alternatives	because not being able to pronounce menu items is not a moral issue	Person X	Person X has a speech impediment	The items on the menu	The assumption is that Person X cannot pronounce the items on the menu	0.06	0.06
75	Mickelberg	Person X went to a fancy restaurant but couldn't pronounce the items on the menu.	Person X is dining with colleagues	4	5	1	4	2	because dining with colleagues may create a more supportive environment	because it could be unintentional or due to unfamiliarity with the menu	because no harm is caused by not being able to pronounce menu items	because colleagues may offer assistance or suggestions	because not being able to pronounce menu items is not a moral issue	Person X	Person X is dining with colleagues	The items on the menu	The assumption is that Person X cannot pronounce the items on the menu	0.06	0.06
76	Kruepke	Recently I was supposed to go to a meeting with a whole bunch of people who are not my friends, just acquaintances. I really didn't want to go. So I emailed the group saying that I had to work that day, when in reality I didn't.		5	8	3	2	-2	because the patient may have been looking forward to my presence or relied on my participation	because I intentionally lied about having to work to avoid attending the meeting	because while my action may have caused inconvenience or disappointment, it did not cause significant harm	because my action did not provide any help to the patient or the situation	because intentionally lying to avoid a commitment is generally considered immoral	I	I assumed that the agent wanted to avoid attending the meeting	The group of people who were supposed to attend the meeting	I assumed that the patient would be disappointed or inconvenienced by my absence	3.471111111	-0.71
76	Kruepke	Recently I was supposed to go to a meeting with a whole bunch of people who are not my friends, just acquaintances. I really didn't want to go. So I emailed the group saying that I had to work that day, when in reality I didn't.	Feeling overwhelmed	7	6	2	1	-1	because the patient may have experienced similar feelings of being overwhelmed and could relate to my decision	because while I intentionally lied, it was driven by my emotional state rather than malicious intent	because while my action may have caused inconvenience or disappointment, it did not cause significant harm	because my action did not provide any help to the patient or the situation	because intentionally lying to avoid a commitment, even when overwhelmed, is generally considered somewhat immoral	I	I assumed that the agent wanted to avoid attending the meeting due to feeling overwhelmed	The group of people who were supposed to attend the meeting	I assumed that the patient would understand and empathize with my situation	3.471111111	-0.71
76	Kruepke	Recently I was supposed to go to a meeting with a whole bunch of people who are not my friends, just acquaintances. I really didn't want to go. So I emailed the group saying that I had to work that day, when in reality I didn't.	Lack of interest	3	9	1	1	-3	because the patient may not have had high expectations or reliance on my presence	because I intentionally lied about having to work to avoid attending the meeting, driven by my lack of interest	because while my action may have caused minor inconvenience or disappointment, it did not cause significant harm	because my action did not provide any help to the patient or the situation	because intentionally lying to avoid a commitment, solely due to lack of interest, is generally considered immoral	I	I assumed that the agent wanted to avoid attending the meeting due to lack of interest	The group of people who were supposed to attend the meeting	I assumed that the patient would not be significantly affected by my absence	3.471111111	-0.71
76	Kruepke	Recently I was supposed to go to a meeting with a whole bunch of people who are not my friends, just acquaintances. I really didn't want to go. So I emailed the group saying that I had to work that day, when in reality I didn't.	Conflict with another commitment	4	7	2	1	-2	because the patient may have experienced similar conflicts and could empathize with my decision	because while I intentionally lied about having to work to avoid attending the meeting, it was driven by my commitment to another task	because while my action may have caused inconvenience or disappointment, it did not cause significant harm	because my action did not provide any help to the patient or the situation	because intentionally lying to avoid a commitment, due to a conflicting commitment, is generally considered somewhat immoral	I	I assumed that the agent wanted to avoid attending the meeting due to a conflicting commitment	The group of people who were supposed to attend the meeting	I assumed that the patient would understand and appreciate my commitment to another task	3.471111111	-0.71
77	Lotto	You are in the head office of your bank together with four other people. Suddenly, the director calls you because he has discovered a bomb in an office on the ground floor. He knows you are a bomb disposal expert and asks you to defuse it. You realise immediately that there is not enough time to evacuate the people in the bank before the bomb explodes.You throw the bomb into the basement where there is the security vault. You know that the explosion will kill the security guard in the vault, but you and the other four people will be saved.		10	10	10	10	4	because the bomb can cause significant harm and loss of life	because you intentionally threw the bomb into the basement	because the bomb caused harm to the security guard in the vault	because you saved yourself and the other four people in the bank	because although harm was caused to the security guard, the action was necessary to save multiple lives	You	You are a bomb disposal expert	The bomb	The bomb is dangerous and needs to be defused	2.76	-0.85
77	Lotto	You are in the head office of your bank together with four other people. Suddenly, the director calls you because he has discovered a bomb in an office on the ground floor. He knows you are a bomb disposal expert and asks you to defuse it. You realise immediately that there is not enough time to evacuate the people in the bank before the bomb explodes.You throw the bomb into the basement where there is the security vault. You know that the explosion will kill the security guard in the vault, but you and the other four people will be saved.	There is enough time to evacuate the people in the bank before the bomb explodes	10	10	1	10	4	because the bomb can cause significant harm and loss of life	because you intentionally defuse the bomb	because no harm is caused by the bomb	because you successfully defused the bomb and saved everyone in the bank	because you prioritized the safety of all individuals and successfully prevented harm	You	You are a bomb disposal expert	The bomb	The bomb is dangerous and needs to be defused	2.76	-0.85
77	Lotto	You are in the head office of your bank together with four other people. Suddenly, the director calls you because he has discovered a bomb in an office on the ground floor. He knows you are a bomb disposal expert and asks you to defuse it. You realise immediately that there is not enough time to evacuate the people in the bank before the bomb explodes.You throw the bomb into the basement where there is the security vault. You know that the explosion will kill the security guard in the vault, but you and the other four people will be saved.	The bomb is discovered in an office on the ground floor	10	10	10	10	4	because the bomb can cause significant harm and loss of life	because you intentionally defuse the bomb	because the bomb caused harm to the security guard in the vault	because you saved yourself and the other four people in the bank	because although harm was caused to the security guard, the action was necessary to save multiple lives	The director	The director knows you are a bomb disposal expert	The bomb	The bomb is dangerous and needs to be defused	2.76	-0.85
77	Lotto	You are in the head office of your bank together with four other people. Suddenly, the director calls you because he has discovered a bomb in an office on the ground floor. He knows you are a bomb disposal expert and asks you to defuse it. You realise immediately that there is not enough time to evacuate the people in the bank before the bomb explodes.You throw the bomb into the basement where there is the security vault. You know that the explosion will kill the security guard in the vault, but you and the other four people will be saved.	There is no bomb disposal expert available	10	10	10	1	-4	because the bomb can cause significant harm and loss of life	because the bomb needs to be intentionally dealt with	because the bomb caused harm to the security guard in the vault	because no help was provided to save anyone in the bank	because harm was caused without any attempt to save lives	No specific agent	No assumption made about the agent	The bomb	The bomb is dangerous and needs to be dealt with	2.76	-0.85
78	Lotto	You are driving your new and very expensive car along a narrow country road. On the edge of the road you see a person who has just fallen off their bicycle. This person has hit their head violently and asks you if you can accompany them to the nearest hospital. You realise that because of the fall the person is now covered with mud.You leave the injured person on the side of the road. You know that sooner or later somebody will pass by and, in this way, you will not dirty the leather seats in your new car.		7	9	10	1	-4	because the person has hit their head violently and is covered in mud	because you intentionally choose to leave the injured person on the side of the road	because leaving the injured person without help can cause severe harm or even death	because you did not provide any help to the injured person	because leaving an injured person without help is considered extremely immoral	You	You are a car owner who values the cleanliness of your new car over helping an injured person	The person who fell off their bicycle	You assume that the person needs medical attention	2.0	-1.72
78	Lotto	You are driving your new and very expensive car along a narrow country road. On the edge of the road you see a person who has just fallen off their bicycle. This person has hit their head violently and asks you if you can accompany them to the nearest hospital. You realise that because of the fall the person is now covered with mud.You leave the injured person on the side of the road. You know that sooner or later somebody will pass by and, in this way, you will not dirty the leather seats in your new car.	You are in a rush to get somewhere	7	9	10	1	-3	because the person has hit their head violently and is covered in mud	because you intentionally choose to leave the injured person on the side of the road	because leaving the injured person without help can cause severe harm or even death	because you did not provide any help to the injured person	because prioritizing your own punctuality over helping an injured person is considered immoral	You	You are a car owner who values punctuality over helping an injured person	The person who fell off their bicycle	You assume that the person needs medical attention	2.0	-1.72
78	Lotto	You are driving your new and very expensive car along a narrow country road. On the edge of the road you see a person who has just fallen off their bicycle. This person has hit their head violently and asks you if you can accompany them to the nearest hospital. You realise that because of the fall the person is now covered with mud.You leave the injured person on the side of the road. You know that sooner or later somebody will pass by and, in this way, you will not dirty the leather seats in your new car.	You have a fear of blood and injuries	7	9	10	1	-2	because the person has hit their head violently and is covered in mud	because you intentionally choose to leave the injured person on the side of the road	because leaving the injured person without help can cause severe harm or even death	because you did not provide any help to the injured person	because letting your fear prevent you from helping an injured person is considered immoral	You	You are a car owner who has a fear of blood and injuries	The person who fell off their bicycle	You assume that the person needs medical attention	2.0	-1.72
78	Lotto	You are driving your new and very expensive car along a narrow country road. On the edge of the road you see a person who has just fallen off their bicycle. This person has hit their head violently and asks you if you can accompany them to the nearest hospital. You realise that because of the fall the person is now covered with mud.You leave the injured person on the side of the road. You know that sooner or later somebody will pass by and, in this way, you will not dirty the leather seats in your new car.	You have no knowledge of first aid or medical assistance	7	9	10	1	-1	because the person has hit their head violently and is covered in mud	because you intentionally choose to leave the injured person on the side of the road	because leaving the injured person without help can cause severe harm or even death	because you did not provide any help to the injured person	because not having knowledge of first aid or medical assistance does not excuse you from providing help to an injured person	You	You are a car owner who lacks knowledge of first aid or medical assistance	The person who fell off their bicycle	You assume that the person needs medical attention	2.0	-1.72
79	Clifford	You see a boy placing a thumbtack sticking up on the chair of another student.		7	8	6	2	-3	because the other student is sitting on the chair and may not notice the thumbtack	because the boy intentionally placed the thumbtack on the chair	because the thumbtack may cause discomfort or minor injury if the other student sits on it	because the action does not provide any help to the other student	because intentionally causing harm to someone is considered immoral	The boy	The assumption is that the boy is mischievous or trying to harm the other student	The other student	The assumption is that the other student is unsuspecting and unaware of the thumbtack	-2.8	-2.8
79	Clifford	You see a boy placing a thumbtack sticking up on the chair of another student.	The boy is playing a prank on the other student	7	8	6	2	-2	because the other student is sitting on the chair and may not notice the thumbtack	because the boy intentionally placed the thumbtack on the chair as part of the prank	because the thumbtack may cause discomfort or minor injury if the other student sits on it	because the action does not provide any help to the other student	because playing pranks can be seen as mildly immoral	The boy	The assumption is that the boy is mischievous and enjoys playing pranks	The other student	The assumption is that the other student is unsuspecting and unaware of the thumbtack	-2.8	-2.8
79	Clifford	You see a boy placing a thumbtack sticking up on the chair of another student.	The boy is seeking revenge on the other student	7	8	6	2	-1	because the other student is sitting on the chair and may not notice the thumbtack	because the boy intentionally placed the thumbtack on the chair as a form of revenge	because the thumbtack may cause discomfort or minor injury if the other student sits on it	because the action does not provide any help to the other student	because seeking revenge is generally considered immoral	The boy	The assumption is that the boy is angry or upset with the other student	The other student	The assumption is that the other student has done something to provoke the boy's anger	-2.8	-2.8
79	Clifford	You see a boy placing a thumbtack sticking up on the chair of another student.	The boy is trying to assert dominance over the other student	7	8	6	2	-2	because the other student is sitting on the chair and may not notice the thumbtack	because the boy intentionally placed the thumbtack on the chair to assert dominance	because the thumbtack may cause discomfort or minor injury if the other student sits on it	because the action does not provide any help to the other student	because asserting dominance over someone is generally considered immoral	The boy	The assumption is that the boy wants to establish power or control over the other student	The other student	The assumption is that the other student is seen as weaker or inferior by the boy	-2.8	-2.8
80	Clifford	You see a man telling his girlfriend that she must convert to his religion.		7	8	6	2	-2	because being asked to convert to someone's religion can be emotionally and psychologically challenging.	because the man is intentionally asking his girlfriend to convert to his religion.	because while the action may cause emotional distress, it may not necessarily cause physical harm.	because the action may not provide any immediate help to the girlfriend.	because forcing someone to convert to a religion can be seen as morally wrong.	The man	I assumed that the man is in a romantic relationship with the woman and wants her to convert to his religion.	The girlfriend	I assumed that the girlfriend is in a romantic relationship with the man and is being asked to convert to his religion.	-2.5	-2.5
80	Clifford	You see a man telling his girlfriend that she must convert to his religion.	The man and woman have been dating for a short period of time	6	7	5	1	-3	because being asked to convert to someone's religion early in a relationship can be confusing and put pressure on the girlfriend.	because the man is intentionally asking his girlfriend to convert to his religion.	because while the action may cause emotional distress, it may not necessarily cause physical harm.	because the action may not provide any immediate help to the girlfriend.	because pressuring someone to convert to a religion early in a relationship can be seen as morally wrong.	The man	I assumed that the man is in a new romantic relationship with the woman and wants her to convert to his religion.	The girlfriend	I assumed that the girlfriend is in a new romantic relationship with the man and is being asked to convert to his religion.	-2.5	-2.5
80	Clifford	You see a man telling his girlfriend that she must convert to his religion.	The man and woman have been in a long-term committed relationship	8	9	7	3	-2	because being asked to convert to someone's religion after being in a long-term relationship can have significant emotional and psychological implications.	because the man is intentionally asking his girlfriend to convert to his religion.	because while the action may cause emotional distress, it may not necessarily cause physical harm.	because the action may provide some help to the girlfriend if she genuinely wants to explore the man's religion.	because pressuring someone to convert to a religion in a long-term relationship can be seen as morally wrong.	The man	I assumed that the man is in a long-term romantic relationship with the woman and wants her to convert to his religion.	The girlfriend	I assumed that the girlfriend is in a long-term romantic relationship with the man and is being asked to convert to his religion.	-2.5	-2.5
80	Clifford	You see a man telling his girlfriend that she must convert to his religion.	The man and woman come from different cultural backgrounds	9	10	8	4	-1	because being asked to convert to someone's religion due to cultural differences can create a significant identity conflict for the girlfriend.	because the man is intentionally asking his girlfriend to convert to his religion due to cultural differences.	because while the action may cause emotional distress, it may not necessarily cause physical harm.	because the action may provide some help to the girlfriend in terms of understanding and integrating into the man's cultural background.	because asking someone to convert to a religion solely based on cultural differences can be seen as morally questionable.	The man	I assumed that the man is in a romantic relationship with the woman and wants her to convert to his religion due to cultural differences.	The girlfriend	I assumed that the girlfriend is in a romantic relationship with the man and is being asked to convert to his religion due to cultural differences.	-2.5	-2.5
81	Effron	Ate all the food before anyone else could have any		5	8	10	1	-3	because the patient may have been hungry and expecting to eat some food.	because the action of eating all the food before anyone else could have any seems deliberate and purposeful.	because the action caused harm by depriving others of the opportunity to eat.	because the action did not provide any help to others.	because the action can be considered selfish and inconsiderate.	I	I assumed that the agent is a person who ate all the food before anyone else could have any.	The patient is anyone else who wanted to have some food.	I assumed that the patient is also a person.	-2.05333328	-2.05333328
81	Effron	Ate all the food before anyone else could have any	A person who is extremely hungry and has not eaten for a long time	10	9	10	1	-2	because the patient may have been extremely vulnerable due to hunger and in urgent need of food.	because the action of eating all the food before anyone else could have any seems deliberate and driven by extreme hunger.	because the action caused harm by depriving others of the opportunity to eat.	because the action did not provide any help to others.	because although the action can be seen as selfish, the extreme hunger may have influenced the decision.	The extremely hungry person	I assumed that the agent is extremely hungry and desperate for food.	The patient is anyone else who wanted to have some food.	I assumed that the patient is also a person.	-2.05333328	-2.05333328
81	Effron	Ate all the food before anyone else could have any	A person who is unaware that others wanted to eat the food	3	7	7	1	-1	because the patient's vulnerability may vary depending on their level of hunger and need for food.	because the action of eating all the food before anyone else could have any may not have been intentional, but rather a result of ignorance.	because although the action caused harm by depriving others of the opportunity to eat, it was not done with malicious intent.	because the action did not provide any help to others.	because the action can be seen as inconsiderate, but not necessarily highly immoral.	The person who ate all the food	I assumed that the agent is unaware of others' desire to eat the food.	The patient is anyone else who wanted to have some food.	I assumed that the patient is also a person.	-2.05333328	-2.05333328
81	Effron	Ate all the food before anyone else could have any	A person who is competing in a food eating contest	7	10	10	10	2	because the patient's vulnerability may vary depending on their level of hunger and need for food.	because the action of eating all the food before anyone else could have any is intentional and necessary to win the contest.	because the action caused harm by depriving others of the opportunity to eat.	because the action helped the agent in achieving their goal of winning the food eating contest.	because although the action may seem selfish, it is within the context of a competition where the goal is to eat as much food as possible.	The person competing in the food eating contest	I assumed that the agent is participating in a food eating contest where the goal is to eat as much food as possible.	The patient is anyone else who wanted to have some food.	I assumed that the patient is also a person.	-2.05333328	-2.05333328
82	Clifford	You see a man staying inside his home with the shades drawn on a rare sunny day.		5	7	2	1	-1	because staying inside with the shades drawn on a sunny day may not be the healthiest choice, but it is not extremely vulnerable either	because intentionally staying inside with the shades drawn suggests a deliberate action	because while it may not be harmful in the immediate sense, it goes against the natural inclination to enjoy the rare sunny day	because the action does not provide any help	because while it may not be highly immoral, it goes against the norm of enjoying sunny days	The man	He is avoiding the sunlight	The man himself	He may have a medical condition or personal preference	-0.1	-0.1
82	Clifford	You see a man staying inside his home with the shades drawn on a rare sunny day.	The man is agoraphobic	10	9	1	1	3	because agoraphobia can severely limit a person's ability to leave their home and engage with the outside world	because intentionally staying inside with the shades drawn is a coping mechanism for dealing with the fear of going outside	because while it may not cause immediate harm, it perpetuates the fear and limits the person's experiences	because the action does not provide any help	because the person is taking steps to manage their fear and protect their mental well-being	The man	He has a fear of going outside	The man himself	He has a mental health condition	-0.1	-0.1
82	Clifford	You see a man staying inside his home with the shades drawn on a rare sunny day.	The man is a vampire	10	10	1	1	4	because sunlight can be fatal to vampires	because intentionally staying inside with the shades drawn is necessary for the vampire's survival	because while it may not cause harm to others, it is a self-protective action	because the action does not provide any help	because the vampire is acting in accordance with their nature and protecting themselves	The man	He is a vampire who avoids sunlight	The man himself	He is a supernatural creature with a vulnerability to sunlight	-0.1	-0.1
82	Clifford	You see a man staying inside his home with the shades drawn on a rare sunny day.	The man is recovering from a sunburn	7	8	1	1	3	because while a sunburn can be uncomfortable, it is not an extreme vulnerability	because intentionally staying inside with the shades drawn is a precautionary measure to prevent further sun damage	because while it may not cause harm to others, it is a self-protective action	because the action does not provide any help	because the person is taking steps to recover and protect their health	The man	He has a sunburn and wants to avoid further sun exposure	The man himself	He has a physical condition that requires protection from sunlight	-0.1	-0.1
83	Grizzard	Accidentally wounds a young soldier when firing a warning shot.		7	5	8	2	-2	because the young soldier was in a potentially dangerous situation as a soldier and was not prepared to be wounded.	because the action of firing a warning shot was intentional, but the intention was not to harm the soldier.	because the young soldier was wounded, which caused physical harm.	because the action of firing a warning shot did not provide any immediate help to the young soldier.	because the action of accidentally wounding the young soldier can be considered as a morally wrong act.	The agent of this action is the person who fired the warning shot.	The assumption made about the agent is that they were trained in handling firearms and had the intention to fire a warning shot.	The patient being affected by this action is the young soldier who was wounded.	The assumption made about the patient is that they were not expecting to be wounded and were in a vulnerable position.	-0.4933333333	-0.4933333333
83	Grizzard	Accidentally wounds a young soldier when firing a warning shot.	The agent was a highly trained and experienced soldier.	8	7	9	2	-1	because the young soldier was in a potentially dangerous situation as a soldier and was not prepared to be wounded.	because the action of firing a warning shot was intentional, and the agent had the necessary skills to control the shot.	because the young soldier was wounded, which caused physical harm.	because the action of firing a warning shot did not provide any immediate help to the young soldier.	because the action of accidentally wounding the young soldier, although unintentional, can still be considered as a morally wrong act.	The agent of this action is a highly trained and experienced soldier who fired the warning shot.	The assumption made about the agent is that they had extensive knowledge and experience in handling firearms and had the intention to fire a warning shot.	The patient being affected by this action is a young soldier who was wounded.	The assumption made about the patient is that they were not expecting to be wounded and were in a vulnerable position.	-0.4933333333	-0.4933333333
