id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
561	Kruepke	My father is manic-depressive. He was very difficult to deal with and often made life really hard and everyday situations unpleasant. I talked about him in a really negative way because it was so hard for me to deal with.	orig		8	7	7	1	-3	Medium-High Vulnerability (score of 6-8)	Medium-High Intentionality (score of 6-8)	Medium-High Harm (score of 6-8)	Minimum Help (score of 0-2)	High vulnerability and harm outweigh minimal help.	The speaker's father	He is manic-depressive and has a difficult personality	The speaker	A family member who is affected by the father's manic-depressive behavior	-1.25
562	Kruepke	I was in a parking lot and found a wallet with some money and an ID. I was near a market so I went down to the market to see if I recognized the person on the ID. I found the woman and gave her back her wallet.	orig		7	9	0	10	3	The wallet's owner was of medium-high vulnerability.	The speaker intentionally returned the wallet to its owner.	No harm was caused; instead, help was provided.	The speaker's action provided maximum help in this situation.	Despite high intent and vulnerability, no harm with much help provided.	The agent of this action was the speaker themselves.	The speaker assumed they were a responsible and honest person.	The patient being affected by this action was the wallet's owner.	The speaker assumed the wallet's owner was a stranger in need of help.	3.12
563	Kruepke	At a restaurant, when the waitress returned with my change, I was positive she was $10 short. She disagreed but gave me the $10. I told her that if the register was $10 short tonight I'd give it back to her. When I came back the next day, she said I was wrong so gave her the $10.	orig		4	7	2	7	0	Average resilience, not significantly harmed	Disagreed but still returned the extra money	No real harm, just a minor financial inconvenience	Returned the extra money, showing goodwill	Despite high intent and help, low vulnerability and harm balance the score.	The waitress	An honest person doing her job	The customer (the speaker)	A capable adult able to manage personal finances	1.36
564	Lotto	You are having dinner with some friends in a restaurant in the centre of town. Suddenly, a criminal armed with a machine gun enters. He threatens to shoot at a table where a family of six is seated if his request for an outrageous amount of money is not met. You understand that the gunman has mental problems and any attempts to mediate would be in vain.You push a man who is near your table on to the gunman so that he will feel threatened and shoot him. You know that this man will die, but the six people will have time to escape.	orig		7	8	8	1	-3	Medium-High Vulnerability (score of 6-8): The man was vulnerable to harm due to being thrust towards a dangerous individual.	Medium-High Intentionality (score of 6-8): The person made a conscious decision to push the man towards the gunman.	Medium-High Harm (score of 6-8): The man was likely to be shot and killed as a result of this action.	Minimum Help (score of 0-2): This action did not provide any assistance or protection to the man.	High harm, vulnerability, and intent reduce score	The agent of this action was the person who pushed another man towards the gunman.	I assumed that the agent was a rational individual, capable of making decisions and understanding the consequences of their actions.	The patient being affected by this action was the man who was pushed onto the gunman.	I assumed that the patient was an average adult, with some susceptibility to harm.	-1.25
565	Mickelberg	Person X played chess with their friend, winning the game.	orig		2	6	0	0	-1	The patient is a typical adult, not highly vulnerable.	Playing chess requires some planning and intent.	Winning a game of chess does not cause harm to the opponent.	Winning a game of chess does not provide help or assistance.	Despite high intent, no help or harm offsets vulnerability.	Person X	A human player with normal abilities and skills in chess.	The friend of Person X	A human player with normal abilities and skills in chess.	0.3
566	Mickelberg	Person X always wins at Trivial Pursuit.	orig		7	8	1	7	1	Medium-High Vulnerability (score of 6-8)	Medium-High Intentionality (score of 6-8)	Minimum Harm (score of 0-2)	Medium-High Help (score of 6-8)	Despite high intent and harm, help offsets vulnerability.	Person X	Person X is a frequent and successful Trivial Pursuit player.	Other players of Trivial Pursuit	The other players are typically other individuals who enjoy playing board games and testing their knowledge.	0.16
567	Effron	Threw an acquaintance out of his home for disagreeing with him	orig		7	7	8	1	-3	Medium-High Vulnerability (score of 6-8): The acquaintance may not have immediate shelter or resources.	Medium-High Intentionality (score of 6-8): The action was likely premeditated, as it requires planning to ask someone to leave.	Medium-High Harm (score of 6-8): Being displaced can cause significant distress and hardship for the acquaintance.	Minimum Help (score of 0-2): The scenario does not mention any assistance provided to the acquaintance.	High vulnerability, intent, and harm reduce moral score.	The agent of this action was the person who threw the acquaintance out of his home.	I assumed the agent to be a capable adult with the authority to make decisions about their living space.	The patient being affected by this action is the acquaintance who was thrown out of the home.	I assumed the patient to be a grown-up individual, capable of taking care of themselves but potentially in need of help in this situation.	-1.5428572
568	Cook	Someone makes a post on Facebook about how worthless teachers are	orig		7	6	3	0	-2	Medium-High Vulnerability (teachers can be affected emotionally)	Medium-High Intentionality (the user thought before posting)	Medium-Low Harm (insulting or devaluing a profession)	Minimum Help (no positive impact on teachers)	High vulnerability and intent, but no help, reduces moral score	A Facebook user	An adult with access to social media	Teachers in general	Professionals who educate and shape the minds of students	-1.85
569	Lotto	You are a fireman who is trying to save some people trapped in a fire which has broken out on the 20th floor of a skyscraper, which is luckily deserted. Six people are trapped in a room on the 21st floor and are already beginning to suffocate from the smoke, while one person is coming down alone from the 19th floor on foot.Activate the automatic closure of the fire doors. You know that this will mean that the person coming down will be unable to escape from the building. He will die, but it will give you time to save the other six.	orig		7	7	10	0	-3	Medium-High Vulnerability: Average resilience, but highly susceptible in this situation.	Medium-High Intentionality: Decision made following some thought and planning.	Maximum Harm: The action results in the death of the person coming down.	Minimum Help: No positive assistance is provided to the person coming down.	High harm and vulnerability outweigh intentional help.	The fireman who activated the automatic closure of the fire doors.	The fireman is a professional trained to make quick decisions in emergency situations.	The person coming down alone from the 19th floor.	This person is an adult, but vulnerability is increased due to the emergency situation.	-0.6
570	Effron	Worked in a state park for a summer	orig		7	8	4	7	1	Medium-High Vulnerability (score of 6-8)	Medium-High Intentionality (score of 6-8)	Medium-Low Harm (score of 3-5)	Medium-High Help (score of 6-8)	Despite high intent and harm, high help offsets some immorality.	A state park employee or volunteer	This agent is responsible for maintaining the park and ensuring the safety of its visitors	Visitors of the state park	These individuals are there to enjoy nature and the park's amenities	1.24137936
571	Mickelberg	Person X broke a friend's expensive vase and refused to pay to replace it.	orig		0	8	8	0	-3	The patient is an inanimate object	Person X refused to pay for the vase	The vase is described as expensive and was broken	No information suggests Person X helped in any way	High intent and harm, no help or vulnerability lower score	Person X	An adult, capable of making conscious decisions	A friend, specifically the owner of the expensive vase	A known individual to Person X, with a relationship of friendship	-2.34
572	Effron	Volunteered to help renovate a church	orig		7	8	0	8	2	Medium-High Vulnerability (score of 6-8)	Medium-High Intentionality (score of 6-8)	Minimum Harm (score of 0-2)	Medium-High Help (score of 6-8)	Despite high intent and harm, help offsets negatives.	The agent of this action is a person who volunteered to help renovate a church.	I assumed that the agent is a capable and willing individual, ready to participate in the renovation process.	The patient being affected by this action is the church building.	I assumed that the church is a historical or community building that requires renovation and maintenance.	2.62857152
573	Effron	Laughed at a little-league player who ran slowly	orig		9	5	7	0	-3	The player is a child, making them highly vulnerable.	The act of laughing at someone is often intentional, but the extent of premeditation is unclear.	Laughing at someone can cause emotional harm, especially to a child.	No direct help was provided in this scenario.	High vulnerability and harm reduce score, despite some intent.	The agent of this action was likely an adult spectator or coach.	I assumed the agent has a certain level of maturity and responsibility, given their role in little league activities.	The patient being affected by this action is the little-league player who ran slowly.	I assumed the player is a child with a developing sense of self-esteem and confidence in their athletic abilities.	-2.16
574	Lotto	A very large man is leading you and a group of five explorers out of an underground cave on the west coast of Scotland. Because of his large size, the man gets stuck in the narrow opening at the mouth of the cave. In a short time it will be high tide, and you will all drown except for the man, who has his head outside of the cave.You use the explosives that you have with you to enlarge the opening to the cave. You know that the man who is stuck will be killed, but you and the other five people will be able to escape safely.	orig		9	7	10	10	-1	The man is highly vulnerable, being stuck and unable to escape	The action was taken with some degree of thought and planning	The man will be killed by the explosion	The explosion allows the rest of the group to escape and survive	Despite high intent and harm, significant help is given, lessening immorality.	The leader of the group, who decided to use the explosives	Assumed to be a rational agent, making decisions based on the group's survival	The large man stuck in the cave opening	Assumed to be physically vulnerable, due to his size preventing him from escaping	-1.22
575	Kruepke	Three years ago I had a call from a friend of mine who was overseas. His nephew was coming over to the States to go to medical school near me. So when his nephew arrived, I just kind of stopped my life for a few days and did things to make this kid's life work.	orig		4	7	0	9	0	He was a typical adult, so medium vulnerability	You acted with some thought and planning	You caused no harm, only positive effects	You provided critical assistance in a life transition	Despite high intent and harm, high help reduces immorality.	You, the speaker, were the agent of this action	You are a helpful and friendly person	Your friend's nephew, a medical school student	He was a young adult, probably in his early 20s	2.32
576	Mickelberg	Person X left their children alone in the car for two hours while they went to have a drink on a hot day.	orig		9	8	8	0	-3	Children are highly susceptible to harm	Leaving children alone in a car was a deliberate action	This action put the children at risk of heatstroke and other dangers	No positive help was provided in this scenario	High vulnerability, intent, and harm offset by no help	Person X	An adult, capable of making decisions and taking actions	The children of Person X	Minors, dependent on Person X for care and protection	-3.56
577	Mickelberg	Person X did not meet their sales targets for the month at work.	orig		5	8	6	0	-3	Average resilience, not severely affected	Action was intentional, as it's their responsibility to meet targets	Missing sales targets may lead to negative consequences	No direct help caused in this scenario	High intent and harm, low help decrease score	Person X	A capable adult, expected to meet sales targets at work	The company or organization that set the sales targets	An entity with expectations and reliance on sales performance	0.06
578	Lotto	You are in charge of a medical team which is taking part in an expedition that will be isolated in the Sahara Desert. In the group, there is a family of five people who suffer from a serious genetic disease which causes vitamin deficiency. You have no drugs with you that can guarantee their survival, and rescue will not arrive in time.You remove the kidney of one of the group to extract the indispensable vitamins. You know that this person will die, but the five family members will be saved.	orig		9	9	10	9	-2	The patient is highly vulnerable due to their genetic disease and the lack of available drugs.	The action is executed with extensive planning and deliberate thought, considering the life-threatening situation.	The action results in the death of the patient due to the removal of a vital organ.	The action saves the lives of five family members by providing them with the indispensable vitamins extracted from the kidney.	Despite high help and vulnerability, extreme harm and intent reduce score.	The agent of this action is the medical team leader or the medical team making the decision to remove the kidney.	It is assumed that the agent has the necessary medical knowledge and skills to perform the organ removal surgery.	The patient being affected by this action is the person from whom the kidney is removed.	It is assumed that the patient is aware of their genetic disease and the potential consequences of not receiving treatment.	-0.8
579	Kruepke	I was at an office party and the company had decorated a room for a fancy dinner. At the end of the night my friend said that we could take the candles that were on the table. She didn't know that we weren't supposed to take the candles, so we returned them.	orig		7	4	3	8	3	Medium-High Vulnerability (score of 6-8)	Medium-Low Intentionality (score of 3-5)	Medium-Low Harm (score of 3-5)	Medium-High Help (score of 6-8)	Despite significant intent and harm, high help offsets negatives.	The agent of this action was the friend at the office party.	I assumed that my friend was acting based on her understanding of the situation.	The patient being affected by this action was the company that hosted the dinner.	I assumed that the company would not want its decorations taken without permission.	1.86
580	Effron	Closed the elevator door before anyone else could get on	orig		5	8	2	0	-2	Affected their ability to use the elevator, medium vulnerability.	Closed the door deliberately, high intentionality.	Minor harm by preventing access to the elevator.	Did not provide any assistance or help to others.	High intent and harm, low help decrease score	The person who closed the elevator door.	An adult with typical mobility and cognitive abilities.	People who were trying to get on the elevator.	Could be anyone, regardless of age or ability.	-1.3473684
581	Kruepke	There is a stray cat that comes to my door sometimes. I have been feeding the cat and noticed she became very ill. I ordered some antibiotics from the vet and gave them to her.	orig		8	9	7	8	1	The cat is a vulnerable entity	I intentionally ordered and administered antibiotics to the cat	The antibiotics have the potential to improve the cat's health	Feeding and medicating the cat provides significant help	Despite high harm, intent, and help, high vulnerability tarnishes moral acceptability.	I was the agent of this action	I made the assumption that I am capable of identifying and addressing the cat's health issues	The stray cat was the patient being affected by this action	I made the assumption that the cat is in need of medical assistance	2.27
582	Mickelberg	Person X took performance-enhancing drugs in order to win a race.	orig		7	6	8	1	-3	Medium-High Vulnerability for other racers' performance being affected.	Medium-High Intentionality, as the action was planned but not maliciously intended.	Medium-High Harm, as the use of drugs can provide an unfair advantage impacting the race's outcome.	Minimum Help, as no positive impact was made on others or the race.	High harm, vulnerability, and intent decrease score	Person X	A generally responsible individual, but chose to use performance-enhancing drugs in this instance.	The other racers and the integrity of the race	Capable individuals who rely on their own abilities and skills in the race.	-2.64
583	Lotto	You are the head zoo keeper and you are doing the rounds with another keeper. You realise that one of the cleaners has left the lions’ cage open by mistake. You see that a lion is coming towards the open gate and you do not have time to close it. There are three visitors right in front of the gate.You push the keeper next to you against the gate to stop the lion getting out. You know that the man will be attacked and killed, but the three visitors will be saved.	orig		7	7	10	10	-2	Medium-High Vulnerability for the keeper	Medium-High Intentionality to save the visitors	Maximum Harm to the keeper who will be attacked and killed	Maximum Help to the three visitors by preventing the lion attack	High harm and vulnerability reduce moral acceptability.	The head zoo keeper	A responsible and experienced individual	The keeper pushed against the gate and the three visitors	Vulnerable individuals at risk of being attacked by the lion	-1.47
584	Mickelberg	Person X cheated in a card game while playing with a group of their friends.	orig		7	7	7	0	-3	Medium-High Vulnerability of the patients.	Medium-High Intentionality of the action.	Medium-High Harm caused to the social dynamics and trust within the group.	Minimum Help offered in this scenario.	High vulnerability, intent, and harm outweigh lack of help.	Person X	An adult capable of making decisions and understanding the rules of the card game.	The group of friends playing the card game with Person X.	A group of adults who trust and socialize with Person X.	-1.91
585	Kruepke	I remember a couple of times my husband and I have brought backpacks with sandwiches and snacks into the movie theater. We do it out of necessity because we don’t have a lot of money and cannot afford theater food. So as soon as the movie starts we take out our snack.	orig		7	8	4	1	-2	Medium-High Vulnerability (score of 6-8): The movie theater depends on food sales for income.	Medium-High Intentionality (score of 6-8): They planned to bring their own food due to financial constraints.	Medium-Low Harm (score of 3-5): The theater experiences a minor financial loss due to reduced food sales.	Minimum Help (score of 0-2): The couple's action does not provide assistance to the movie theater.	High intent and harm, low help reduce moral score	The agent of this action was the husband and wife pair, including the respondent.	I assumed that they were budget-conscious individuals who wanted to save money.	The patient being affected by this action was the movie theater.	I assumed that the movie theater relies on food sales as a significant source of revenue.	-0.12
586	Kruepke	I had a cat for two years before someone moved in with me. He didn't like the cat and he wanted me to get rid of it. So I left the cat at a friend's house who didn't even take care of the cat.	orig		9	8	7	0	-3	The cat is a dependent entity, making it highly vulnerable.	The agent deliberately expressed their preference for the cat to be removed.	The cat was removed from its home and left at a friend's house, causing significant distress and disruption.	No positive assistance or protection was provided to the cat in this situation.	High vulnerability, intent, and harm outweigh lack of help.	The person who moved in with the individual who originally had the cat.	The agent is assumed to be a person capable of making decisions and expressing their preferences.	The cat that was living with the individual before the new roommate moved in.	The cat is assumed to be a vulnerable entity, unable to make decisions for itself or protect itself in this situation.	-1.4
587	Clifford	You see a boy telling a woman that she looks just like her overweight bulldog.	orig		7	4	4	0	-2	Medium-High Vulnerability (score of 6-8)	Medium-Low Intentionality (score of 3-5)	Medium-Low Harm (score of 3-5)	Minimum Help (score of 0-2)	High vulnerability and harm reduce score, despite low intent.	The agent of this action was a boy.	I assume the boy is a child who is not malicious but lacks tact.	The patient being affected by this action is a woman.	I assume the woman is a stranger to the boy and is possibly overweight.	-3.3
588	Effron	Always remembers the birthdays of friends and relatives	orig		7	8	0	8	3	Medium-High Vulnerability (score of 6-8)	Medium-High Intentionality (score of 6-8)	Minimum Harm (score of 0-2)	Medium-High Help (score of 6-8)	Despite high intent and harm, high help offsets negatives.	The agent of this action is a person who is acquainted with the birthdays of their friends and relatives.	I assumed that the agent is a responsible and considerate individual who values their relationships.	The patient being affected by this action is the friend or relative whose birthday is being remembered.	I assumed that the patient is a person who appreciates being remembered on their birthday.	1.225
589	Mickelberg	Person X helped a neighbor move a piano into his second floor apartment.	orig		6	8	0	8	3	Neighbor is not highly vulnerable, but moving a piano is risky	Moving a piano requires planning, so action was intentional	No harm caused, as the scenario states that Person X helped the neighbor	Helped the neighbor by moving the piano, providing significant assistance	Despite high intent and harm, high help offsets negatives.	Person X	An adult, capable of performing physical tasks	The neighbor	A regular person, possibly with a need for help in moving a heavy item	2.35
590	Clifford	You see a teaching assistant talking back to the teacher in front of the classrom.	orig		7	7	7	0	-3	Medium-High Vulnerability (score of 6-8)	Medium-High Intentionality (score of 6-8)	Medium-High Harm (score of 6-8)	Minimum Help (score of 0-2)	High vulnerability, intent, and harm outweigh lack of help.	The teaching assistant	A person who assists the teacher in managing the classroom and teaching	The teacher	A person who is responsible for planning and delivering lessons to students	-2.5
591	Lotto	A car accident causes a devastating explosion inside a long tunnel. You and another four survivors are finding your way through the debris to get out of the tunnel. Because of structural damage, a high tension electric cable has snapped and is beginning to swing towards you. The asphalt is soaked with petrol. In the opposite direction you see another survivor coming towards you.You use a rubber-soled shoe to divert the electric cable in the opposite direction. You know that the person coming towards you will be electrocuted, but you and the other four will be unhurt.	orig		7	7	8	9	-1	The patient was a typical adult, so I rate their vulnerability as 7 out of 10.	The action was taken following some degree of thought and planning, so I rate its intentionality as 7 out of 10.	The patient was electrocuted, which is a significant harm, so I rate the harm as 8 out of 10.	The agent's action allowed the other four survivors to avoid harm, so I rate the help as 9 out of 10.	Despite high intent and harm, high help decreases immorality.	The agent of this action was the survivor who used a rubber-soled shoe to divert the electric cable.	I assumed that the agent had the physical ability and presence of mind to perform the action.	The patient being affected by this action was the survivor coming towards the agent.	I assumed that the patient was a typical adult, with some susceptibility to harm.	-1.26
592	Clifford	You see a coach celebrating with the opposing team's players who just won the game.	orig		7	8	1	8	-1	Medium-High Vulnerability (score of 6-8)	Medium-High Intentionality (score of 6-8)	Minimum Harm (score of 0-2)	Medium-High Help (score of 6-8)	Despite high intent and harm, high help reduces immorality.	The coach of the winning team	The coach is a responsible and sportsmanlike adult	The opposing team's players	The players are capable individuals who can make their own decisions	-1.8
593	Clifford	You see a runner taking a shortcut on the course during the marathon in order to win.	orig		7	8	3	0	-2	Medium-High Vulnerability (potential impact on competition's fairness)	Medium-High Intentionality (calculated decision to cheat)	Medium-Low Harm (minor impact on other runners' experience)	Minimum Help (no assistance provided)	High intent and harm, low help reduce score	The runner taking the shortcut	A conscious and deliberate decision-maker	The integrity of the marathon and its rules	An established set of guidelines for fair competition	-3.4
594	Effron	Intentionally swerved his car to hit a squirrel	orig		7	10	7	0	-3	Medium-High Vulnerability (score of 7)	Maximum Intentionality (score of 10)	Medium-High Harm (score of 7)	Minimum Help (score of 0)	High intent and harm, low help reduce moral acceptability	The driver of the car	Assumed to be a responsible and competent adult with a valid driver's license	The squirrel	Assumed to be an average, wild squirrel with typical vulnerabilities	-2.8
595	Clifford	You see a man blocking his wife from leaving home or interacting with others.	orig		7	8	7	1	-3	Medium-High Vulnerability (6-8), an average adult susceptible to harm.	Medium-High Intentionality (6-8), the man seems to be acting deliberately.	Medium-High Harm (6-8), restricting someone's freedom can cause significant distress.	Minimum Help (0-2), taking action to prevent someone from leaving can be seen as unhelpful.	High vulnerability, intent, and harm outweigh minimal help.	The man was the agent of this action.	I assumed the man is capable of making decisions and taking actions.	His wife was the patient being affected by this action.	I assumed the wife is a person with free will who can interact with others.	-3.3
596	Mickelberg	Person X kicked their pet dog hard in the head because it didn't come when called.	orig		9	8	9	0	-3	The dog is a vulnerable creature	Kicking a dog in response to disobedience indicates a high level of intentionality	Kicking a dog hard in the head can cause serious harm	No help was provided in this scenario	High vulnerability, intent, and harm outweigh lack of help.	Person X	An adult with the ability to make conscious decisions and take actions	Their pet dog	A domestic animal that relies on its owner for care and protection	-3.31
597	Mickelberg	Person X shook a crying baby so hard while babysitting that it suffered brain damage and nearly died.	orig		10	9	10	0	-3	The baby is a highly vulnerable entity	Shaking a baby so hard indicates a high level of intentionality	Brain damage and near-death are severe consequences	No help was provided in this scenario	High vulnerability, intent, and harm outweigh lack of help.	Person X	An adult, capable of making conscious decisions	The baby being babysat	A vulnerable individual, unable to protect or defend themselves	-3.55
598	Clifford	You see a man quickly canceling a blind date as soon as he sees the woman.	orig		7	7	3	0	-2	Medium-High Vulnerability (average adult)	Medium-High Intentionality (made a quick decision)	Medium-Low Harm (disappointment, loss of time)	Minimum Help (did not provide any positive impact)	High vulnerability and intent reduce score, despite little harm and no help.	The man who quickly canceled the blind date	He is an adult with free will and the ability to make decisions	The woman whom he was supposed to have a blind date with	She is also an adult, expecting to meet someone for a date	-3
599	Clifford	You see a star player ignoring her coach's order to come to the bench during a game.	orig		7	7	4	0	-2	Medium-High Vulnerability (6-8)	Medium-High Intentionality (6-8)	Medium-Low Harm (3-5)	Minimum Help (0-2)	High vulnerability and intent reduce score, despite less harm.	The star player	A highly skilled and influential individual	The coach	An authority figure who is responsible for the team's performance	-2.1
600	Kruepke	A few years ago I decided to move in with the man who became my first husband. When I told my mom she cried. I wanted to be honest, but she was upset that we were moving in together.	orig		8	7	4	1	-2	Medium-High Vulnerability (score of 6-8): The patient is an average adult, and the news of her daughter moving in with her boyfriend could have been emotionally challenging for her.	Medium-High Intentionality (score of 6-8): The speaker decided to be honest with her mother about her living arrangements, indicating some level of thought and consideration.	Medium-Low Harm (score of 3-5): The mother was upset by the news, indicating some degree of emotional distress.	Minimum Help (score of 0-2): The speaker's action did not provide any direct assistance or protection to her mother.	High vulnerability and intent decrease score, despite some help.	The agent of this action was the speaker herself.	The assumption made about the agent is that she was capable of making her own decisions regarding her living arrangements.	The patient being affected by this action was the speaker's mother.	The assumption made about the patient is that she had a close emotional relationship with the speaker and was concerned about the speaker's well-being.	1.05
601	Kruepke	I used to rollerblade to work everyday. On my way to work I used to pass by this homeless woman named Lulu. Sometimes on my way home from work, I would sit and talk with her to keep her company.	orig		9	7	0	7	-2	Lulu is a homeless person, making her highly vulnerable (score of 9).	The speaker intentionally chose to sit and talk with Lulu, showing medium-high intentionality (score of 7).	The speaker did not cause any harm to Lulu; instead, they provided companionship and support.	The speaker offered companionship and support to Lulu, providing medium-high help (score of 7).	Despite high intent and help, extreme vulnerability lowers the score.	The agent of this action is the speaker (a person).	The speaker is assumed to be a considerate and empathetic person.	The patient being affected by this action is Lulu, a homeless woman.	Lulu is assumed to be a vulnerable person in need of companionship and support.	2.44
602	Effron	Turned the lights off in a parked car	orig		0	7	0	0	-3	Minimum vulnerability (inanimate object)	Medium-high intentionality (deliberate action)	Minimum harm (no damage caused)	Minimum help (no assistance provided)	High intentional harm with no help or vulnerability	The person who turned off the lights in the parked car	Assumed to be a licensed driver, capable of operating a vehicle	The car and its interior components	Assumed to be a standard vehicle, with no special requirements or vulnerabilities	0.4
603	Kruepke	I applied for a position at this company. As it turned out the pay was not very good at all for the amount of work that I was doing. So I lied and told the manger that I had another job offer and I would take it unless I got a raise.	orig		7	8	4	0	-2	Medium-High Vulnerability (score of 6-8): The manager may feel pressured to meet the person's demands to keep them from leaving.	Medium-High Intentionality (score of 6-8): The person thought through and planned to use a false job offer as leverage for a raise.	Medium-Low Harm (score of 3-5): The manager may experience stress, frustration, or disappointment due to the person's threat and negotiation tactics.	Minimum Help (score of 0-2): The person's actions do not provide any assistance or protection to the manager.	High intent and harm, low help reduce score	The agent of this action is the person who applied for the position at the company.	The assumption made about the agent is that they are willing to negotiate and potentially dishonest.	The patient being affected by this action is the manager of the company where the person applied for the position.	The assumption made about the patient is that they have the authority to grant a raise and are affected by the person's threat to leave.	-1.31
604	Lotto	You are travelling in Yemen. You and another six tourists are taken hostage by a group of terrorists. The terrorists think that one of you is a spy, even though this is not true. You are held hostage for days. One of the terrorists comes to you and reveals that they intend to kill you all at sunset.While he is resting, you kill one of the tourists in the group so that you can tell the terrorists that you identified and eliminated the spy. The person will die, but you and the other five will be freed.	orig		8	10	10	0	-4	Medium-High Vulnerability (score of 6-8): A typical adult.	Maximum Intentionality (score of 9-10): Executing an action with extensive planning and deliberate thought.	Maximum Harm (score of 9-10): Inflicting the utmost damage, such as completely destroying or ending a life.	Minimum Help (score of 0-2): Failing to offer any assistance or protection.	High intent and harm, no help, extreme vulnerability.	The main character, one of the hostages.	The main character is capable of making decisions and taking action under pressure.	One of the other six tourists in the group.	The chosen tourist is an innocent person, not a spy.	-1.36
605	Kruepke	About two months ago, I was in the grocery store at the cash register. This elderly lady left her pocketbook on the counter. So I picked up her pocketbook and called her back to come and get it.	orig		7	8	0	10	4	Medium-High Vulnerability (score of 7): An elderly person can be more vulnerable.	Medium-High Intentionality (score of 8): The speaker acted with deliberate thought and care.	Minimum Harm (score of 0): The speaker's actions did not cause any harm.	Maximum Help (score of 10): The speaker prevented potential loss or theft and helped the elderly lady.	Despite high intent and vulnerability, no harm with much help.	The agent of this action was the speaker themselves.	The speaker assumed they had good intentions and wanted to help the elderly lady.	The patient being affected by this action was the elderly lady.	The speaker assumed the elderly lady would be grateful and relieved to have her pocketbook returned.	3
606	Clifford	You see a woman slapping another woman who she is arguing with in the parking lot.	orig		7	7	7	0	-3	Medium-High Vulnerability (score of 6-8)	Medium-High Intentionality (score of 6-8)	Medium-High Harm (score of 6-8)	Minimum Help (score of 0-2)	High vulnerability, intent, and harm outweigh lack of help.	The agent of this action was a woman who was arguing with another woman.	I assumed the agent was capable of making decisions and engaging in physical altercations.	The patient being affected by this action was the woman who was slapped.	I assumed the patient was an adult woman, capable of participating in a verbal argument.	-2.8
607	Effron	Refused to help a classmate with a homework assignment	orig		7	8	4	0	-2	Medium-High Vulnerability (score of 6-8): The classmate may rely on the agent's help to complete the homework assignment and perform well in the class.	Medium-High Intentionality (score of 6-8): The agent made a conscious decision to refuse help, indicating some level of premeditation.	Medium-Low Harm (score of 3-5): Refusing to help might lead to the classmate struggling with the assignment, causing them stress or lower grades.	Minimum Help (score of 0-2): By refusing to help, the agent failed to provide any assistance or support to the classmate.	High intent and harm, low help reduce score	The agent of this action was the person who refused to help a classmate with a homework assignment.	I assumed that the agent is capable of helping but chose not to.	The patient being affected by this action is the classmate who needed help with the homework assignment.	I assumed that the patient was expecting assistance from the agent or at least open to receiving help.	-0.425
608	Kruepke	One time my brother got caught stealing something when I was with him.  My parents asked me what happened, so I had to rat on him and tell them the truth. He got in a lot of trouble.	orig		7	9	7	0	-3	The patient is my brother, a typical adult	My brother intentionally stole something	My brother's action caused harm to the store or the item's owner	I did not cause help in this scenario	High intent and harm, low help reduce moral acceptability	My brother	A person capable of making decisions and taking actions	The entity from whom my brother stole something	An entity capable of being affected by someone's actions	0.87
609	Clifford	You see a girl repeatedly interrupting her teacher as he explains a new concept.	orig		7	7	4	0	-2	Medium-High Vulnerability (score of 6-8)	Medium-High Intentionality (score of 6-8)	Medium-Low Harm (score of 3-5)	Minimum Help (score of 0-2)	High vulnerability and intent reduce score, despite less harm.	The girl in the scenario	She is a student in the class	Her teacher	He is responsible for explaining new concepts to the class	-2
610	Mickelberg	Person X ordered a take-away coffee but spilled it when they tried to take a sip.	orig		7	0	3	0	0	Medium-High Vulnerability (spilling can damage or ruin the coffee)	Minimum Intentionality (spilling was likely accidental)	Medium-Low Harm (spilling caused minor loss of the coffee)	Minimum Help (spilling did not provide any assistance)	Despite high vulnerability, no intent and no help reduce moral score	Person X	An adult capable of performing everyday tasks	The take-away coffee	An inanimate object that can be damaged or destroyed	0.08
611	Effron	Helped an elderly woman put in storm windows	orig		7	8	0	10	3	Medium-High Vulnerability (score of 7) - Elderly individuals typically have lower resilience.	Medium-High Intentionality (score of 8) - The action was taken following some degree of thought and planning.	Minimum Harm (score of 0) - No harm was caused, only help was provided.	Maximum Help (score of 10) - Critical assistance was provided in a non-life-threatening situation.	Despite high intent and vulnerability, no harm with much help provided.	The agent of this action was a helpful person.	I assumed the agent was capable, willing, and kind enough to assist the elderly woman.	The patient being affected by this action was an elderly woman.	I assumed the elderly woman needed help with putting in storm windows and was unable to do it herself.	3.1304348
612	Kruepke	I found a wallet with a fifty-dollar bill in it. I found a phone number to call and contacted the woman whose wallet it was. She was very appreciative and came to my house to pick it up.	orig		7	8	0	10	3	Medium-High Vulnerability (the woman could face inconvenience and potential financial loss).	Medium-High Intentionality (the speaker acted after finding the wallet and deciding to return it).	Minimum Harm (the speaker's actions did not cause any damage or harm).	Maximum Help (the speaker's actions greatly helped the woman by returning her lost wallet).	Despite high intent and vulnerability, no harm with much help provided.	The agent of this action was the speaker who found the wallet.	The speaker made an assumption that they were honest and responsible enough to return the wallet.	The patient being affected by this action is the woman who lost her wallet.	The speaker assumed that the woman would be grateful and relieved to have her wallet returned.	2.9
