id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
500	Mickelberg	Person X stayed back to help a colleague jumpstart their car, even though they then missed the start of a music concert.	orig		4	0	2	0	0	1	3	Actively helped a colleague in need.	No unfairness or cheating involved.	Prioritized aiding a colleague over self-interest.	Irrelevant to authority dynamics.	No sanctity-related elements present.	Voluntary choice to assist, no oppression.	Altruistic act outweighs personal inconvenience.	2.61
501	Lotto	You are a taxi driver and you are carrying two passengers at night. It has been snowing already for a couple of hours and the roads are dangerously icy. You turn into a very narrow street and suddenly you find yourself in front of a truck which has overturned in the middle of the road. You start to brake, but you lose control of the taxi and it begins to slide on the icy road.You swerve to direct the car towards the edge of the road. You see that there is a passer-by who will be hit by the car and will die, but you and the two passengers will be unhurt.	orig		-3	0	2	0	-2	-2	-2	Intentional harm to passer-by to save passengers.	No unfair advantage or deception involved.	Prioritized passengers' safety, showing loyalty.	No authority challenged in decision-making.	Life lost, violating sanctity of human life.	Passer-by’s liberty/freedom fatally restricted.	Necessary harm to save more lives, but immoral outcome.	-1.17
502	Mickelberg	Person X won an award for 'Best Newcomer' at a local karaoke event.	orig		1	0	0	0	0	0	3	Winning an award boosts confidence; no harm involved.	Assumed fair competition; no evidence of cheating.	No group loyalty conflict implied in the scenario.	Award granted by event authority; no subversion.	Karaoke award unrelated to sanctity or degradation.	No oppression or liberty issues in winning an award.	Positive achievement with no ethical concerns.	0.45
503	Effron	Slammed the door in the face of a charity collector	orig		-2	0	0	0	-1	-1	-1	Refusing charity may indirectly harm beneficiaries, but no direct harm caused.	No deception or unfairness; refusal is a personal choice.	No group loyalty violated; interaction is impersonal.	Charity collectors lack authoritative power; no subversion.	Rude gesture mildly degrades social respect norms.	Asserting personal liberty, but risks dismissing others' needs.	Rude but not deeply immoral; prioritizes autonomy over kindness.	-1.5783784
504	Mickelberg	Person X set fire to the community hall in the middle of the night.	orig		-4	0	-3	-4	-4	-1	-4	Arson causes property damage and potential harm to community resources.	No direct link to unfairness or deception.	Destroying a communal space betrays community trust.	Defies societal structures and public order.	Destroys a symbol of community unity and sanctity.	Indirectly restricts communal freedom by destroying shared space.	Intentional destruction harms community and violates multiple moral norms.	-3.67
505	Kruepke	While I was in college, I was in a long distance relationship with a girl. We talked every night on the phone and really tried to make it work. Meanwhile, I was having study sessions with an attractive girl in my class and very tempted to cheat on my girlfriend.	orig		-2	-4	-4	0	-3	0	-3	Temptation risks emotional harm to girlfriend.	Emotional infidelity violates fairness in the relationship.	Temptation undermines loyalty to committed partner.	No clear authority subversion in this context.	Threatens sanctity of the romantic commitment.	No direct oppression or liberty restriction involved.	Temptation to cheat violates loyalty and fairness, making it immoral.	-1.62
506	Mickelberg	Person X had an affair with their best friend's wife.	orig		-4	-5	-5	-2	-4	-1	-4	Causes emotional harm to the friend and spouse.	Breaches trust and violates marital fairness.	Betrays the best friend's trust and loyalty.	Undermines marital/social authority indirectly.	Violates sanctity of marriage and trust.	Limits emotional liberty of the friend.	Severe betrayal and cheating make it immoral.	-3.4
507	Mickelberg	Person X embezzled money from a charity to feed their gambling habit.	orig		-4	-5	-4	-3	-2	-3	-4	Embezzling charity funds harms beneficiaries by depriving them of aid.	Stealing from a charity is a blatant act of cheating.	Breaches trust placed in them to manage charity resources.	Undermines the charity's governance and operational integrity.	Corrupts the moral purpose of charitable work.	Deprives vulnerable groups of support, limiting their liberty.	Severe harm, cheating, and betrayal make this act deeply immoral.	-3.36
508	Effron	Laughed at a question asked by a classmate	orig		-2	0	0	0	-1	0	-1	Mild emotional harm from mockery.	No relation to fairness or cheating.	No group loyalty conflict.	No challenge to authority.	Mild disrespect to dignity.	No restriction of freedom.	Mild disrespect but not severe.	-1.43333328
509	Mickelberg	Person X spat in a customer's meal before serving it to him, because the customer had a stutter.	orig		-5	-4	-3	-2	-5	-3	-4	Spitting in food risks health and causes emotional harm.	Customer received contaminated food, violating fair treatment.	Breach of trust in professional service duty.	Defies health regulations and workplace ethics.	Degrades customer dignity and violates food sanctity.	Discriminatory act restricts right to respectful service.	Extreme harm, degradation, and unfair discrimination.	-3.51
510	Clifford	You see a public leader on TV trying to ban the wearing of hooded sweatshirts.	orig		-1.0	0.0	-1.0	2.0	0.0	-4.0	-3.0	Ban may reduce anonymity in crimes but restricts comfort.	No direct link to unfair advantage or cheating.	Could undermine cultural or youth identity tied to hoodies.	Enforcing dress codes aligns with authority.	No inherent violation of purity or sanctity.	Restricts personal choice and freedom of expression.	Severe liberty restriction outweighs authority enforcement.	-2.7
511	Lotto	You are part of a team of six bomb disposal experts who are detonating an underwater mine. While you are underwater, a cable snaps causing a deep gash in one of the expert’s hand. The blood in the water starts to attract some sharks which are in the area. The injured expert starts to swim towards the only shark-proof cage available, while the rest of you are some way behind.You shoot the injured expert before he reaches the cage. You know that the sharks will all pounce on him, but you and the other four experts will be able to reach the cage and safety.	orig		-5	0	-4	0	-4	-3	-3	Direct harm to one to save others.	No unfair advantage or cheating involved.	Betraying a teammate for group survival.	No authority hierarchy mentioned.	Violates sanctity of life via violent death.	Denies injured expert's liberty to survive.	Utilitarian but immoral act of killing.	-1.44
512	Lotto	You are in a ship which is crossing the Atlantic Ocean in the direction of South America. A fire has just broken out on board and everyone must immediately go to the lifeboats to be rescued. In the rush, too many people have climbed aboard some of the lifeboats, which are sinking. The life-boat you are on quickly starts to take on water.You throw into the sea the two people closest to you on the lifeboat to avoid it sinking. You know that they will drown, but you and the others will be saved.	orig		-4	0	0	0	-3	-3	-1	Intentional harm to save others; severe but utilitarian.	Selection based on proximity, not fairness; neutral applicability.	No clear group loyalty; strangers involved.	No explicit authority structure mentioned; neutral.	Treating lives as expendable; violates sanctity.	Depriving liberty to survive; oppressive act.	Utilitarian but violates moral duties; ambiguous.	-1.26
513	Kruepke	I email women through the personal ads quite often. I lie about many things such as awards I haven’t actually won, or places I’ve been. I’m pretty sure everyone lies about things in those ads to make themselves more attractive to the people that they are interested in.	orig		-2	-4	0	0	-3	-2	-3	Lying risks emotional harm if deception is exposed.	Deception creates unfair advantage, violating honesty norms.	No direct betrayal of a group or relationship.	Irrelevant to authority structures.	Dishonesty degrades personal integrity and trust.	Deception manipulates others' autonomy and choices.	Intentional deception undermines trust and fairness.	-1.85
514	Cook	Someone posts pornographic self-photography online	orig		-3	0	0	-2	-4	3	-2	Potential exploitation or psychological harm.	No direct unfairness or deception involved.	Depends on context; no clear betrayal implied.	May challenge societal/legal norms.	Perceived as violating bodily sanctity.	Exercising personal autonomy over body.	Mixed norms: harm/degradation vs. liberty.	-1.25
515	Clifford	You see a man putting ketchup all over his chicken Caesar salad while at lunch.	orig		0	0	0	-1	-1	1	0	No harm caused; personal preference.	No unfairness or cheating involved.	Does not violate group loyalty.	Mildly subverts culinary tradition.	Some may see it as disrespecting food norms.	Exercises personal freedom.	Personal choice with minimal moral impact.	-0.2
516	Mickelberg	Person X promised to look after their elderly mother's dog but then secretly sold it as soon as their mother moved into the nursing home.	orig		-4	-3	-5	-2	-3	-2	-4	Caused emotional harm to the mother by selling her dog.	Broke a promise, acting unfairly toward the mother.	Betrayed trust and familial loyalty.	Disregarded the mother's autonomy over her pet.	Disrespected the emotional bond between mother and dog.	Restricted the mother's liberty to keep her dog.	Severe betrayal and harm make this act immoral.	-2.96
517	Lotto	You are in charge of a team of specialised technicians who are carrying out maintenance work on a very large lift. Six technicians are working in the lift well. You and another technician are on the top floor in the machine-room. Suddenly, the winch breaks and the lift cabin starts to plummet downwards.You push the technician next to you into the cogs of the mechanism so that his body will cause the lift to stop. You know that he will die, but the six technicians will be saved.	orig		-4	-2	-3	-2	-4	-3	-2	Intentional harm to save others; extreme harm (-5) mitigated by intent to help.	Unfairly sacrificing one without consent; violates fairness.	Betrayal of trust toward a colleague; violates loyalty.	Overstepping authority to sacrifice a subordinate; undermines trust.	Desecration of human life; violates bodily sanctity.	Forced sacrifice; denies individual liberty.	Deliberate harm for greater good; morally contentious.	-1.57
518	Clifford	You see a man snickering as he passes by a cancer patient with a bald head.	orig		-4	0	0	0	-4	0	-4	Snickering causes emotional harm to the patient.	No direct unfairness or cheating involved.	No betrayal of group loyalty evident.	No challenge to authority figures.	Mocking illness violates dignity and sanctity.	No systemic oppression or liberty restriction.	Mocking a vulnerable person is deeply disrespectful and harmful.	-3.4
519	Clifford	You see a man secretly watching sports on his cell phone during a pastor's sermon.	orig		0	0	-2	-3	-2	1	-2	No direct harm caused; minimal distraction if unnoticed.	No deception or unfair advantage involved.	Disregards communal loyalty to shared focus.	Undermines respect for pastoral authority.	Violates sacred space with secular activity.	Secretly asserts personal freedom discreetly.	Disrespectful to authority and sanctity, but not severely harmful.	-1.8
520	Mickelberg	Person X offered to let their evicted sister and brother-in-law stay with them for free and sleep in PersonX's room while PersonX slept on the couch.	orig		4	3	5	0	3	2	3	Person X helps prevent homelessness, aiding family in crisis.	Voluntary support without exploitation; fair familial care.	Prioritizing family needs demonstrates strong loyalty.	No authority challenged; neutral application.	Upholds family sanctity through selfless support.	Enhances others' liberty via personal sacrifice.	Selfless aid to family aligns with moral virtues.	2.86
521	Mickelberg	Person X started a vicious rumor about their ex-partner, saying that they had neglected their children when they were still married.	orig		-4	-4	-3	0	-3	-2	-4	False rumors harm reputation and emotional well-being.	Deceptive lies create unjust outcomes.	Breach of trust post-relationship.	No direct challenge to authority.	Undermines dignity and respect.	Restricts social freedom via slander.	Intentional harm, deceit, and degradation make this immoral.	-2.97
522	Kruepke	My friend was always putting down all the men I dated because she was jealous. I confronted her about it and said some really mean comments to her about how no man wants her. I hurt her feelings a lot.	orig		-4	0	-2	0	-4	0	-3	Mean comments caused emotional harm.	No direct unfairness or cheating involved.	Hurtful remarks damaged friendship trust.	No authority dynamic relevant here.	Insults degraded the friend's dignity.	No systemic oppression or liberty issue.	Intentional harm and degradation make it immoral.	-1.04
523	Mickelberg	Person X risked their life rescuing an animal that was trapped inside a burning house.	orig		5	0	1	0	3	4	4	Risking life to save an animal exemplifies extreme help.	No relevance to fairness or cheating.	Act reflects loyalty to life, not interpersonal bonds.	No authority dynamic involved.	Upholds sanctity of life by rescuing.	Liberates trapped animal from mortal danger.	Heroic act prioritizes life-saving, morally commendable.	3.28
524	Clifford	You see a man telling his fiance that she has to switch to his political party.	orig		-1	-2	-3	-2	-1	-4	-3	Emotional pressure, not physical harm.	Unfair demand to prioritize his views.	Forced party switch may betray her values.	Undermines her autonomy in political choice.	No direct degradation of sacred values.	Coercion restricts her freedom of affiliation.	Coercive and unfair, limiting personal liberty.	-2.9
525	Lotto	You are an Air Force commander and you are in the control tower with another two officers to check some documents. During an exercise that is taking place in the surrounding air space, a plane has engine problems and is about to crash into the control tower. The pilot communicates by radio that he is about to eject from the plane.You give orders that the plane must be immediately shot down. You know that the pilot will not have time to eject and will die, but you and the other two officers will escape injury.	orig		-4	0	-3	4	-1	-3	-1	Sacrificing pilot to save three lives; harm dominates.	No unfairness or deception involved.	Prioritizing group survival over pilot’s life.	Commander acts within authoritative duty.	Life sacrificed pragmatically, no direct desecration.	Pilot’s autonomy overridden for collective safety.	Morally ambiguous: saves lives but intentionally kills.	-1.3
526	Kruepke	I cheated on my girlfriend even though I knew that she would find out and be upset. I cheated on her for a very long time and really hurt her. She found out and we broke up.	orig		-4	-5	-5	0	-3	-2	-4	Caused significant emotional pain and distress.	Prolonged cheating violates relational fairness.	Severe betrayal of trust and commitment.	No direct authority structure involved.	Violated the sanctity of the relationship.	Infringed on her emotional freedom.	Prolonged deceit and harm are deeply immoral.	-2.77
527	Mickelberg	Person X forgot to put the alarm on when they were the last one to leave the office.	orig		-2	0	-1	-1	0	0	-2	Negligence risks property harm.	No unfair intent or action.	Minor breach of trust via oversight.	Failed to follow protocol.	Irrelevant to sanctity norms.	No liberty restrictions involved.	Negligent but unintentional; minor risk.	-0.37
528	Grizzard	Throws a grenade into a bunker to flush out enemies.	orig		-4	0	0	2	-3	-3	-2	Using explosive force to harm enemies, risking injury or death.	Combat tactics do not inherently involve fairness concerns.	Targeting enemies aligns with group loyalty; no betrayal.	Enforcing authority through sanctioned aggressive tactics.	Destructive method disregards sanctity of life and environment.	Forcing enemies out restricts their liberty.	Harmful and oppressive but contextually justified in combat.	-0.2133333333
529	Effron	Offered to show a new student around campus after class	orig		4	0	0	0	1	3	3	Actively assisting a new student fosters inclusion.	No unfair advantage or dishonesty involved.	Neutral; unrelated to group allegiance.	Does not challenge or uphold authority structures.	Respectful act; no violation of sanctity.	Enhances newcomer's autonomy through guidance.	Promotes kindness and support; no ethical conflicts.	2.04799992
530	Kruepke	My husband and I split up and soon after he was arrested for drug use. While he was in jail I used some of his credit cards that I still had from our marriage. I did it so that he would be so upset with me that he would stop trying to contact me.	orig		-3	-4	-3	-2	-1	-2	-3	Financial harm to ex-spouse via unauthorized card use.	Unfair theft of funds; violates financial trust.	Breach of trust post-separation, despite estrangement.	Illegal use of credit cards; defies legal norms.	Undermines dignity of past marital trust.	Infringes on ex-spouse's financial autonomy.	Theft and manipulation outweigh self-protective intent.	-2.25
531	Clifford	You see an intern disobeying an order to dress professionally and comb his hair.	orig		-1	0	0	-3	0	2	-1	Minor harm to workplace professionalism.	No unfair advantage gained.	No disloyalty to core values.	Defying professional authority standards.	No sacred values violated.	Asserting personal appearance freedom.	Mildly immoral due to authority defiance, tempered by liberty.	-1.9
532	Lotto	You are a specialist in underwater welding. You are working with your team of three other people in a small dam at a depth of 30m under water. Because of a problem with the flow regulator, about 100 cubic metres too much water has flowed into the dam. The pressure is too great and you are unable to surface.You activate the opening of the sluice gates. The water will flow into the valley where there is an observatory. You know that a researcher works there, and he/she will be swept away in the overflow water, but you and the other three will be saved.	orig		-4	0	2	0	0	-2	-2	Causes harm to researcher to save team.	No unfairness or deceit involved.	Prioritizes team survival, showing loyalty.	Emergency action, no authority subversion.	No violation of sanctity norms.	Deprives researcher’s liberty to survive.	Saves four but intentionally harms one.	-1.1
533	Effron	Made an obscene gesture at an old lady	orig		-2	0	0	0	-3	0	-3	Emotional distress caused to the old lady.	No direct fairness violation involved.	No betrayal of trust or loyalty.	Not directly challenging authority.	Obscene gesture violates social sanctity.	No systemic liberty restriction.	Disrespectful act causing emotional harm.	-2.18181816
534	Mickelberg	Person X taught their nephew how to drive at the local shopping center car park, after the shops had shut.	orig		3	0	3	-2	0	2	2	Teaching driving safely aids skill development; minimal risk in empty lot.	No unfair advantage or deception; neutral unless trespassing.	Strengthens family bonds through mentorship.	Potential trespassing if unauthorized; mild defiance.	No violation of purity or sanctity norms.	Enhances nephew's autonomy and freedom.	Mostly positive impact, minor authority concern.	1.43
535	Kruepke	My sister is five years older than I am. When we were little she would always tease me about things. So one day when she was teasing me about something, I threw a pencil at her.	orig		-3	0	0	0	0	0	-2	Throwing a pencil risks physical harm; retaliatory intent.	No unfairness or cheating involved.	Sibling conflict, not betrayal of trust.	No authority figure challenged.	No violation of purity or sanctity.	Minor aggression, not systemic oppression.	Retaliatory harm is mildly immoral.	-1.05
536	Mickelberg	Person X learned how to play the piano when they were a child.	orig		0	0	0	0	0	1	1	Learning piano is neutral; no harm or direct help involved.	No unfairness or cheating in learning a skill.	Irrelevant to loyalty or betrayal dynamics.	No defiance or adherence to authority implied.	Piano learning doesn’t violate or elevate sanctity.	Learning a skill aligns with liberty if voluntary.	Neutral or mildly positive; no moral violations.	0.51
537	Kruepke	One night I was having sex with my boyfriend. He said that he had a condom on but at the end I found out that he didn't. I became pregnant and since I just had had a baby recently, I decided to have an abortion.	orig		-4	-5	-4	0	-3	-4	-4	Deception caused physical/emotional harm (abortion).	Lied about condom use, violating trust.	Broken trust in an intimate relationship.	No clear authority subversion.	Violated bodily autonomy and trust.	Reproductive autonomy was undermined.	Deception caused harm and violated autonomy.	-0.78
538	Clifford	You see a Hollywood star agreeing with a foreign dictator's denunciation of the US.	orig		-1	0	-3	-2	-1	-2	-2	Indirect harm by legitimizing oppressive rhetoric.	No direct unfairness or cheating involved.	Perceived disloyalty to national interests.	Undermines US authority by endorsing foreign criticism.	Disrespects national values or unity.	Indirectly supports oppressive regimes.	Disloyalty and undermining authority dominate moral judgment.	-2.2
539	Mickelberg	Person X told the children to be quiet in the library.	orig		3	0	0	4	2	0	3	Promotes a quiet environment, helping others focus.	No unfairness or cheating involved.	Irrelevant to group loyalty.	Upholds library rules and authority.	Preserves library's respectful sanctity.	Reasonable rule, no oppression.	Encourages respect and order, morally positive.	0.57
540	Effron	Spent time one summer teaching his daughter to play baseball	orig		3	0	2	2	2	2	3	Teaching promotes skill development and bonding.	No dishonesty or unfairness involved.	Parental dedication strengthens family loyalty.	Parent guides child, upholding authority.	Upholds family bonding and healthy activity.	Encourages freedom to learn and play.	Positive nurturing activity with no ethical conflicts.	2.06666664
541	Mickelberg	Person X started a false rumor that their office colleague Mary used to be a sex worker.	orig		-4	-3	-4	0	-5	-3	-4	False rumor causes emotional harm and reputational damage.	Deceptive act undermines fairness in workplace reputation.	Breach of trust and loyalty among colleagues.	No direct challenge to authority structures evident.	Degrades Mary's dignity and invokes purity stigma.	Oppressive act restricting Mary's professional liberty.	False rumors cause significant harm, betrayal, and degradation.	-3.09
542	Effron	Gave food to the needy	orig		5	0	0	0	3	4	4	Alleviates hunger, directly helping those in need.	No unfair advantage or cheating involved.	No group loyalty conflict present.	Does not challenge or support authority structures.	Upholds dignity and sanctity of life.	Reduces oppression by meeting basic needs.	Charitable act promoting well-being and dignity.	3.23076936
543	Lotto	You are at Luna Park and you have decided to take a ride on the roller coaster. You get into the carriage together with four other people. After a couple of circuits, the speed starts to increase dramatically right at the point that the carriage does a loop the loop. The technician in charge tells you over the loudspeaker that the mechanism which controls the brakes is not responding.You pull the emergency handle in the carriage that will make it divert on to another track. You can see there is a man working there. The carriage will run into him and he will die, but you and the other four will be unhurt.	orig		-4	-3	0	0	-3	-2	-2	Intentional harm to one saves five; extreme harm (-5) vs. help (+5).	Unfair sacrifice of an innocent worker; violates fairness.	No group loyalty involved; strangers on both sides.	Emergency handle use aligns with system protocols.	Violates sanctity of life by intentional killing.	Deprives worker’s liberty to live; minor oppression.	Intentional harm to save others is morally contentious.	-1.09
544	Clifford	You see a boss pressuring employees to buy goods from her family's general store.	orig		-2	-4	-3	-3	0	-4	-3	Pressure causes psychological stress, minor financial harm.	Exploiting authority for personal gain; unfair coercion.	Prioritizes family over employee trust; weak betrayal.	Misuses authority to manipulate subordinates.	No direct violation of purity/sanctity norms.	Coercion restricts employees' freedom of choice.	Unfair coercion, abuse of power, restricts liberty.	-2.7
545	Effron	Demanded a refund at a restaurant for slow service	orig		-1	3	0	-1	0	2	2	Minor inconvenience from slow service; no severe harm.	Refund request seeks fairness for unmet service.	Transactional interaction; no loyalty conflict.	Asserting consumer rights, minor challenge to service authority.	No sanctity or purity concerns involved.	Upholding liberty to demand timely service.	Justified request due to poor service; fair and reasonable.	-0.8432432
546	Clifford	You see a woman answering a phone call with the word "goodbye" instead of "hello.	orig		-1	0	0	0	0	0	0	Mild confusion for caller, minimal harm.	No deception or unfair advantage involved.	No relational or group loyalty breach.	Unconventional but not defying authority.	No violation of purity or sanctity.	Does not restrict anyone's freedom.	Socially odd but morally neutral act.	-0.5
547	Clifford	You see a girl throwing her hot coffee on a woman who is dating her ex-boyfriend	orig		-4	-2	-3	0	-3	-2	-4	Causing physical injury with hot coffee.	Retaliation, not directly about cheating.	Perceived betrayal by ex's new partner.	No clear authority challenge.	Humiliating act degrades the victim.	Violently restricts victim's autonomy.	Intentional harm and humiliation are immoral.	-3.3
548	Clifford	You see someone leaving his dog outside in the rain after it dug in the trash.	orig		-3	0	-2	0	-2	-1	-2	Leaving dog in rain risks harm; neglectful.	No direct unfairness or cheating involved.	Owner betrays duty to protect the dog.	No authority dynamic relevant here.	Fails to uphold animal dignity.	Restricts dog's liberty as punishment.	Neglectful treatment, causing avoidable harm.	-2.7
549	Effron	Visited a nursing home to cheer up the patients	orig		4	0	0	0	3	0	4	Visiting to cheer patients promotes emotional well-being.	No unfairness or cheating involved.	No group loyalty or betrayal context.	Does not challenge or uphold institutional authority.	Upholds dignity of elderly patients.	No restriction or liberation of individuals.	Actively supports emotional health and respect.	2.95555552
550	Clifford	You see a staff member talking loudly and interrupting the mayor's speech to the public.	orig		-1	0	-4	-5	0	-3	-3	Disrupts speech but no direct harm.	No unfair advantage or cheating involved.	Staff undermines loyalty to authority.	Direct challenge to mayor's authority.	No violation of sanctity.	Limits mayor's liberty to address public.	Severe disrespect to authority and loyalty norms.	-2.8
551	Lotto	You are in charge of the Maritime Police. You have received a message that the captain and a seaman of a cargo ship are healthy carriers of a lethal and contagious virus. They do not know that they are infected, and are travelling towards a small gulf where fishermen live. The communications system of the cargo ship is not working and, therefore, they cannot be contacted.You launch a missile and sink the cargo ship to avoid it mooring and thus spreading the virus. You know that the captain and seaman will die, but the fishermen will be saved.	orig		-5	0	-3	4	-4	-5	-3	Extreme harm to crew to save fishermen.	No direct relevance to fairness or cheating.	Betrays crew’s trust by lethal force.	Authority exercised to enforce public safety.	Violates sanctity of life via killing.	Extreme oppression by denying crew’s right to life.	Utilitarian but violates core moral norms.	-0.46
552	Clifford	You see a girl saying that another girl is too ugly to be a varsity cheerleader.	orig		-4	0	0	0	-4	-2	-3	Insult causes emotional harm.	No cheating or unfairness involved.	No betrayal of trust indicated.	Does not challenge authority structures.	Degrades personal dignity.	Exclusion based on appearance limits liberty.	Harmful and degrading, undermining dignity.	-2.8
553	Kruepke	About ten years ago, I had a friend who was a musician. She was struggling and wasn't making any money. We had a nice time together and I enjoyed her company. At that time, I was making money, so I decided to give her some money.	orig		4	0	3	0	0	0	4	Giving money to a struggling friend alleviates hardship.	No unfairness or cheating involved; voluntary support.	Supporting a friend strengthens loyalty.	No authority challenged or upheld.	No violation of purity or sanctity.	Act was voluntary, not restrictive.	Altruistic support for a friend in need.	2.04
554	Kruepke	I was dating this guy who was having a nervous breakdown. His mother asked me if I would move in with him, cook for him and make sure he was okay. So I moved in with him for a while.	orig		4	0	3	1	0	0	3	Providing care during a mental health crisis.	No unfairness or deceit involved.	Demonstrates loyalty by supporting a partner.	Respecting a parental request, not defying authority.	No violation of purity or sanctity.	Voluntary care, no liberty restriction.	Compassionate support aligns with moral care.	1.39
555	Effron	Told a colleague in public that she should lose weight	orig		-3	0	0	0	-4	-2	-3	Publicly suggesting weight loss may embarrass or harm self-esteem.	Unrelated to fairness or dishonesty; no direct unfair advantage.	No betrayal of trust unless in a close relationship context.	Does not challenge or reinforce hierarchical authority.	Publicly targeting body image degrades personal dignity.	Imposes body standards, mildly infringing personal autonomy.	Public humiliation and body-shaming make this morally unacceptable.	-1.83783776
556	Effron	Gave money to charity	orig		4	2	0	1	3	3	4	Charity alleviates suffering and aids well-being.	Promotes fairness by addressing inequality.	No direct link to loyalty or betrayal.	Aligns with societal encouragement to help.	Upholds dignity and moral sanctity.	Enhances liberty for recipients.	Actively promotes welfare and moral values.	2.6971428
557	Clifford	You see a manager coercing her employees into eating at her brother's diner.	orig		-2	-4	-3	-4	0	-5	-4	Coercion creates psychological pressure but no direct harm.	Abusing power for personal gain violates fairness.	Prioritizing family over employee trust breaches loyalty.	Misusing authority to coerce subordinates undermines legitimate power.	No direct degradation of sanctity; minimal relevance.	Forcing choices violates personal freedom.	Coercion, unfairness, and abuse of authority make this highly immoral.	-2.2
558	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		3	0	0	0	2	3	4	Learning French fosters communication and cultural understanding.	No dishonesty or unfairness involved.	Neutral; no loyalty conflicts.	Does not challenge authority structures.	Enhances respect for cultural heritage.	Exercises personal freedom positively.	Promotes self-growth and cross-cultural engagement.	0.57
559	Cook	Someone states that biological diferences between men and women make men better suited to do certain types of work and women better suited to do other types of work	orig		-2	-3	0	2	2	-3	-3	Limiting roles based on biology may harm individual potential.	Assumes unfair generalizations, ignoring individual merit.	Irrelevant to group loyalty dynamics here.	Upholds traditional authority-enforced gender roles.	Sees deviation from biological roles as degrading.	Restricts liberty via rigid gender roles.	Enforces inequality, restricts autonomy.	-1.71
560	Kruepke	Years ago, I shoplifted lipstick from a drugstore. No matter what I did with the lipstick after I stole it, I just wasn’t able to enjoy it. I never took it back though or told anyone.	orig		-2	-4	0	-3	0	-1	-3	Minor financial harm to the store.	Unfairly took goods without payment.	No group loyalty violated.	Defied legal and societal rules.	No sacred or purity elements involved.	Infringed on store's property rights.	Theft is immoral despite personal guilt.	-2.24
561	Kruepke	My father is manic-depressive. He was very difficult to deal with and often made life really hard and everyday situations unpleasant. I talked about him in a really negative way because it was so hard for me to deal with.	orig		-3	0	-1	0	-1	-2	-1	Father's actions caused emotional harm, prompting negative expression.	No direct relevance to fairness or cheating.	Negative talk may imply disloyalty, but context mitigates severity.	No significant challenge to authority structures.	Negative remarks slightly degrade familial sanctity.	Father's behavior restricted emotional freedom.	Understandable reaction, morally complex due to familial ties.	-1.25
562	Kruepke	I was in a parking lot and found a wallet with some money and an ID. I was near a market so I went down to the market to see if I recognized the person on the ID. I found the woman and gave her back her wallet.	orig		5	3	0	1	0	3	4	Returning the wallet prevents harm and actively helps the owner.	Acting honestly aligns with fairness by not exploiting the situation.	No group loyalty or betrayal involved; the act concerns a stranger.	Upholding societal norms of returning lost property supports authority.	No violation or elevation of sanctity; the wallet is secular.	Restoring the wallet enhances the owner’s liberty and autonomy.	Actively helping a stranger aligns with moral virtues of honesty and care.	3.12
563	Kruepke	At a restaurant, when the waitress returned with my change, I was positive she was $10 short. She disagreed but gave me the $10. I told her that if the register was $10 short tonight I'd give it back to her. When I came back the next day, she said I was wrong so gave her the $10.	orig		2.0	4.0	0.0	1.0	0.0	0.0	3.0	Customer corrected a mistake, preventing harm to the waitress's earnings.	Ensured fairness by verifying and returning the $10, resolving the dispute honestly.	No group loyalty or betrayal involved.	Respected the register's authority by verifying and complying.	No sanctity-related elements in the scenario.	No oppression or liberty violations occurred.	Acted honestly to correct a mistake, upholding fairness.	1.36
564	Lotto	You are having dinner with some friends in a restaurant in the centre of town. Suddenly, a criminal armed with a machine gun enters. He threatens to shoot at a table where a family of six is seated if his request for an outrageous amount of money is not met. You understand that the gunman has mental problems and any attempts to mediate would be in vain.You push a man who is near your table on to the gunman so that he will feel threatened and shoot him. You know that this man will die, but the six people will have time to escape.	orig		-4	-3	0	0	-3	-4	-2	Intentionally harms one to save six; extreme harm outweighs help.	Unfairly sacrifices an innocent without consent; violates fairness.	No direct betrayal; stranger’s death lacks relational loyalty context.	Defies criminal’s illegitimate authority but not societal structures.	Degrades human life by using it instrumentally.	Severely oppresses the innocent man’s autonomy.	Intentional harm to save others is morally ambiguous but leans immoral.	-1.25
565	Mickelberg	Person X played chess with their friend, winning the game.	orig		0	2	0	0	0	0	3	Winning chess causes no harm.	Winning fairly aligns with fairness.	No betrayal in friendly competition.	Irrelevant to chess victory.	No disrespect to opponent or game.	Winning doesn’t restrict freedom.	Fair victory in friendly play is moral.	0.3
566	Mickelberg	Person X always wins at Trivial Pursuit.	orig		0	0	0	0	0	0	0	Winning a game does not inherently harm or help others.	No evidence of cheating; consistent wins may reflect skill.	Irrelevant to a solo game context.	Rules are followed; no defiance of authority.	No violation of sanctity in gameplay.	Winning does not restrict others' freedom.	No moral violation detected; neutral scenario.	0.16

