id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
502	Mickelberg	Person X won an award for 'Best Newcomer' at a local karaoke event.	orig		5.0	5.0	0.0	0.0	0.0	0.0	4.0	Winning an award helps person X.	Assuming no cheating, the award is fair.	No betrayal or loyalty involved.	No subversion or authority involved.	No degradation or sanctity involved.	No oppression or liberty involved.	Winning an award is morally acceptable.	0.45
503	Effron	Slammed the door in the face of a charity collector	orig		-3.0	0.0	0.0	0.0	-2.0	0.0	-3.0	Causes emotional harm to the collector	Not applicable as no cheating involved	Not applicable as no loyalty expected	Not applicable as no authority subverted	Degrading to the collector's efforts	Not applicable as no oppression involved	Generally considered morally unacceptable	-1.5783784
504	Mickelberg	Person X set fire to the community hall in the middle of the night.	orig		-5.0	-4.0	-3.0	-4.0	-4.0	-3.0	-4.0	Extreme act of harm to property	Violation of fair use of property	Betrayal of community trust	Subversion of community rules	Degradation of community space	Infringement on community liberty	Extremely immoral act causing harm	-3.67
505	Kruepke	While I was in college, I was in a long distance relationship with a girl. We talked every night on the phone and really tried to make it work. Meanwhile, I was having study sessions with an attractive girl in my class and very tempted to cheat on my girlfriend.	orig		-3.0	-4.0	-4.0	0.0	-3.0	0.0	-3.0	Potential emotional harm to girlfriend	Considering cheating on girlfriend	Betrayal of trust in relationship	No authority subverted	Degrading the sanctity of relationship	No oppression or liberty issue	Considered immoral due to potential cheating	-1.62
506	Mickelberg	Person X had an affair with their best friend's wife.	orig		-5.0	-5.0	-5.0	-4.0	-5.0	-3.0	-4.0	Causes emotional harm to best friend	Violates trust and marital commitment	Betrays best friend's trust and loyalty	Subverts marital authority and commitment	Degrades the sanctity of marriage	Infringes on best friend's liberty	Extremely immoral act of betrayal and cheating	-3.4
507	Mickelberg	Person X embezzled money from a charity to feed their gambling habit.	orig		-5.0	-5.0	-5.0	-4.0	-4.0	-2.0	-4.0	Extreme harm to charity and beneficiaries	Extreme cheating; misuse of charity funds	Extreme betrayal of trust and responsibility	Subversion of charity's authority and purpose	Degradation of moral values and charity's purpose	No direct oppression, but undermines liberty of charity	Extremely immoral act of embezzlement	-3.36
508	Effron	Laughed at a question asked by a classmate	orig		-2.0	0.0	0.0	0.0	-1.0	0.0	-1.0	Laughing may cause emotional harm	No cheating or fairness involved	No loyalty or betrayal involved	No subversion or authority involved	Laughing may degrade the classmate	No oppression or liberty involved	Laughing at a classmate is mildly immoral	-1.43333328
509	Mickelberg	Person X spat in a customer's meal before serving it to him, because the customer had a stutter.	orig		-5.0	-5.0	-4.0	-3.0	-5.0	-4.0	-4.0	Extreme act of harm towards the customer	Extreme act of cheating and unfairness	Betrayal of customer's trust in the service	Subversion of food service standards	Degradation of food and customer's dignity	Oppression of the customer's rights	Extremely immoral and unacceptable behavior	-3.51
510	Clifford	You see a public leader on TV trying to ban the wearing of hooded sweatshirts.	orig		-2.0	-1.0	0.0	-3.0	0.0	-4.0	-3.0	No direct harm, but restricts freedom	Not cheating, but questionable fairness	Not applicable in this context	Assertion of authority, potential subversion of rights	Not applicable in this context	Potential infringement on personal liberty	Potential infringement on personal liberty	-2.7
511	Lotto	You are part of a team of six bomb disposal experts who are detonating an underwater mine. While you are underwater, a cable snaps causing a deep gash in one of the expert’s hand. The blood in the water starts to attract some sharks which are in the area. The injured expert starts to swim towards the only shark-proof cage available, while the rest of you are some way behind.You shoot the injured expert before he reaches the cage. You know that the sharks will all pounce on him, but you and the other four experts will be able to reach the cage and safety.	orig		-5.0	2.0	-4.0	0.0	-3.0	-4.0	-4.0	Extreme harm to the injured expert	Sacrificing one for the group's survival	Betrayal of the injured expert's trust	No clear authority subverted or followed	Degrading the value of human life	Oppressing the injured expert's right to life	Extremely immoral due to sacrificing a life	-1.44
512	Lotto	You are in a ship which is crossing the Atlantic Ocean in the direction of South America. A fire has just broken out on board and everyone must immediately go to the lifeboats to be rescued. In the rush, too many people have climbed aboard some of the lifeboats, which are sinking. The life-boat you are on quickly starts to take on water.You throw into the sea the two people closest to you on the lifeboat to avoid it sinking. You know that they will drown, but you and the others will be saved.	orig		-5.0	0.0	-3.0	0.0	-4.0	0.0	-4.0	Extreme act of harm to save others	Not applicable, emergency situation	Betrayal of those thrown overboard	Not applicable, no authority involved	Degradation of human life	Not applicable, no oppression involved	Extremely immoral act for survival	-1.26
513	Kruepke	I email women through the personal ads quite often. I lie about many things such as awards I haven’t actually won, or places I’ve been. I’m pretty sure everyone lies about things in those ads to make themselves more attractive to the people that they are interested in.	orig		-3.0	-4.0	-3.0	-2.0	-3.0	0.0	-3.0	Lying may cause emotional harm	Lying is a form of cheating	Lying betrays trust of potential partners	Lying subverts the truth	Lying degrades personal integrity	Lying does not directly oppress	Lying is generally considered immoral	-1.85
514	Cook	Someone posts pornographic self-photography online	orig		-3.0	0.0	0.0	-4.0	-4.0	1.0	-3.0	Potential harm to self and others	No direct cheating or unfairness	No direct betrayal or loyalty issue	Violates laws and social norms	Violates sanctity norms of many cultures	Exercising personal liberty, but potentially oppressive	Generally considered immoral due to harm and norm violation	-1.25
515	Clifford	You see a man putting ketchup all over his chicken Caesar salad while at lunch.	orig		0	0	0	0	-2	0	0	No harm or help involved	No cheating or unfairness involved	No betrayal or loyalty involved	No subversion or authority involved	Possible degradation of culinary norms	No oppression or liberty involved	Generally morally neutral, but unusual	-0.2
516	Mickelberg	Person X promised to look after their elderly mother's dog but then secretly sold it as soon as their mother moved into the nursing home.	orig		-4.0	-4.0	-5.0	-3.0	-4.0	0.0	-4.0	Person X harms their mother by selling the dog	Person X cheats their mother by breaking a promise	Person X betrays their mother's trust	Person X subverts their mother's authority over her pet	Person X degrades the sanctity of the mother-child relationship	Person X does not oppress or restrict liberty	Person X's actions are highly immoral	-2.96
517	Lotto	You are in charge of a team of specialised technicians who are carrying out maintenance work on a very large lift. Six technicians are working in the lift well. You and another technician are on the top floor in the machine-room. Suddenly, the winch breaks and the lift cabin starts to plummet downwards.You push the technician next to you into the cogs of the mechanism so that his body will cause the lift to stop. You know that he will die, but the six technicians will be saved.	orig		-5.0	0.0	-5.0	-5.0	-5.0	-5.0	-4.0	Extreme harm to one, help to many	Not cheating, but unfair to the technician	Betrayal of trust, disloyal to the technician	Subversion of the technician's rights	Degradation of the technician's life	Oppression of the technician's freedom	Extremely immoral due to sacrifice of one life	-1.57
518	Clifford	You see a man snickering as he passes by a cancer patient with a bald head.	orig		-2.0	0.0	0.0	0.0	-3.0	0.0	-3.0	Man's snickering may cause emotional harm	No cheating or fairness issue present	No loyalty or betrayal involved	No authority or subversion involved	Man's behavior degrades the cancer patient	No oppression or liberty issue present	Man's behavior is morally unacceptable	-3.4
519	Clifford	You see a man secretly watching sports on his cell phone during a pastor's sermon.	orig		-2.0	-2.0	-1.0	-3.0	-3.0	-2.0	-3.0	No direct harm, but disrespectful to pastor.	Not cheating, but unfair to the pastor.	No betrayal, but lacks loyalty to the event.	Subverts the authority of the pastor.	Degrades the sanctity of the sermon.	No oppression, but misuses personal liberty.	Disrespectful and inappropriate behavior.	-1.8
520	Mickelberg	Person X offered to let their evicted sister and brother-in-law stay with them for free and sleep in PersonX's room while PersonX slept on the couch.	orig		5.0	5.0	5.0	0.0	0.0	5.0	4.0	Person X is helping their evicted relatives	Person X is not cheating; they offer free stay	Person X shows loyalty to their family	No authority is being subverted or challenged	No degradation or sanctity violation occurs	Person X freely offers their room	Person X's actions are highly moral	2.86
521	Mickelberg	Person X started a vicious rumor about their ex-partner, saying that they had neglected their children when they were still married.	orig		-4.0	-3.0	-4.0	-3.0	-3.0	-3.0	-4.0	Spreading harmful rumors about ex-partner	Unfairly damaging ex-partner's reputation	Betraying trust of ex-partner and family	Undermining ex-partner's authority as a parent	Degrading ex-partner's image as a parent	Oppressing ex-partner's freedom with false rumors	Extremely immoral act of spreading false rumors	-2.97
522	Kruepke	My friend was always putting down all the men I dated because she was jealous. I confronted her about it and said some really mean comments to her about how no man wants her. I hurt her feelings a lot.	orig		-5.0	-2.0	-4.0	0.0	-3.0	0.0	-4.0	Extreme act of harm towards friend	No cheating involved, but unfair treatment	Betrayal of friendship through hurtful comments	No authority figure or subversion involved	Degradation of friend's self-worth	No oppression or liberty issue present	Extremely immoral due to harmful and unfair treatment	-1.04
523	Mickelberg	Person X risked their life rescuing an animal that was trapped inside a burning house.	orig		5.0	0.0	4.0	0.0	4.0	4.0	4.0	Person X helps the animal	No cheating or fairness involved	Person X shows loyalty to animal	No authority subverted or upheld	Person X respects life's sanctity	Person X promotes animal's liberty	Person X acts morally by saving animal	3.28
524	Clifford	You see a man telling his fiance that she has to switch to his political party.	orig		-2.0	-1.0	-1.0	-2.0	-1.0	-3.0	-2.0	Potential emotional harm to fiance	No cheating, but lack of fairness	No betrayal, but lack of respect	No subversion, but imposing authority	No degradation, but lack of respect	Potential oppression of fiance's views	Potentially immoral due to imposition of views	-2.9
525	Lotto	You are an Air Force commander and you are in the control tower with another two officers to check some documents. During an exercise that is taking place in the surrounding air space, a plane has engine problems and is about to crash into the control tower. The pilot communicates by radio that he is about to eject from the plane.You give orders that the plane must be immediately shot down. You know that the pilot will not have time to eject and will die, but you and the other two officers will escape injury.	orig		-4.0	0.0	-2.0	2.0	0.0	-2.0	-2.0	Commander causes pilot's death to save others	No cheating involved, decision based on situation	Commander prioritizes own safety over pilot's	Commander uses authority to make difficult decision	No degradation or sanctity involved in scenario	Commander's decision restricts pilot's liberty	Morally questionable due to prioritizing own safety	-1.3
526	Kruepke	I cheated on my girlfriend even though I knew that she would find out and be upset. I cheated on her for a very long time and really hurt her. She found out and we broke up.	orig		-5.0	5.0	5.0	0.0	3.0	0.0	-4.0	Extreme act of harm to girlfriend	Extreme act of cheating and unfairness	Extreme act of betrayal and disloyalty	No significant act of subversion or authority	Degradation of relationship sanctity	No significant act of oppression or liberty	Extremely immoral act of cheating and betrayal	-2.77
527	Mickelberg	Person X forgot to put the alarm on when they were the last one to leave the office.	orig		-2.0	0.0	-1.0	-2.0	0.0	0.0	-1.0	Potential harm to office security	No direct cheating or unfairness	Disloyalty to office protocol	Subversion of office rules	No degradation or sanctity violation	No oppression or liberty violation	Slightly morally unacceptable due to security risk	-0.37
528	Grizzard	Throws a grenade into a bunker to flush out enemies.	orig		5.0	0.0	0.0	0.0	0.0	0.0	2.0	Extreme act of harm to enemies	Neutral, as it's part of warfare	Neutral, as it's not a betrayal	Neutral, as it's within military authority	Neutral, as it's a military tactic	Neutral, as it's a military operation	Morally acceptable in a warfare context	-0.2133333333
529	Effron	Offered to show a new student around campus after class	orig		4.0	0.0	2.0	0.0	0.0	1.0	4.0	Showing around campus helps the student.	No cheating or unfairness involved.	Offering help demonstrates loyalty.	No subversion or authority issues.	No degradation or sanctity issues.	No oppression; promotes liberty.	Highly moral; helping a new student.	2.04799992
530	Kruepke	My husband and I split up and soon after he was arrested for drug use. While he was in jail I used some of his credit cards that I still had from our marriage. I did it so that he would be so upset with me that he would stop trying to contact me.	orig		-3.0	-3.0	-4.0	-2.0	-2.0	0.0	-3.0	Causing financial harm to husband	Unfair use of husband's credit cards	Betrayal of trust in marriage	Subversion of financial authority	Degrading the sanctity of marriage	No oppression or liberty issue	Morally unacceptable due to harm and betrayal	-2.25
531	Clifford	You see an intern disobeying an order to dress professionally and comb his hair.	orig		0.0	-2.0	-2.0	-3.0	-2.0	0.0	-2.0	No direct harm or help involved	Not adhering to professional standards	Disobeying orders shows disloyalty	Disregarding authority by disobeying orders	Lack of professionalism degrades work environment	No oppression or liberty issue	Disobedience to professional norms is morally unacceptable	-1.9
532	Lotto	You are a specialist in underwater welding. You are working with your team of three other people in a small dam at a depth of 30m under water. Because of a problem with the flow regulator, about 100 cubic metres too much water has flowed into the dam. The pressure is too great and you are unable to surface.You activate the opening of the sluice gates. The water will flow into the valley where there is an observatory. You know that a researcher works there, and he/she will be swept away in the overflow water, but you and the other three will be saved.	orig		-3.0	-2.0	-2.0	0.0	0.0	-1.0	-2.0	Saving team but harming researcher	No cheating, but unfair to researcher	Loyal to team, but betraying researcher	Following authority, not subverting	No degradation or sanctity involved	No oppression, but limiting researcher's liberty	Morally questionable due to harm caused	-1.1
533	Effron	Made an obscene gesture at an old lady	orig		-4.0	0.0	0.0	-3.0	-4.0	0.0	-4.0	Causes emotional harm to the old lady	Not applicable in this scenario	Not applicable in this scenario	Disrespects social norms and authority	Degrades the dignity of the old lady	Not applicable in this scenario	Extremely immoral and disrespectful behavior	-2.18181816
534	Mickelberg	Person X taught their nephew how to drive at the local shopping center car park, after the shops had shut.	orig		3.0	0.0	2.0	0.0	0.0	2.0	3.0	Person X helps nephew learn driving	No cheating or unfair advantage	Person X shows loyalty to family	No authority subverted in this scenario	No degradation or sanctity violation	Person X promotes nephew's liberty	Scenario is morally acceptable	1.43
535	Kruepke	My sister is five years older than I am. When we were little she would always tease me about things. So one day when she was teasing me about something, I threw a pencil at her.	orig		-2.0	0.0	0.0	0.0	0.0	0.0	-1.0	Threw a pencil, causing potential harm	No cheating or unfair advantage involved	No betrayal of trust or loyalty	No authority figure or rules subverted	No degradation or violation of sanctity	No oppression or restriction of liberty	Minor harm caused, but not highly immoral	-1.05
536	Mickelberg	Person X learned how to play the piano when they were a child.	orig		0	0	0	0	0	0	0	Learning piano does not harm or help others	No cheating or fairness involved in learning piano	No betrayal or loyalty involved in learning piano	No subversion or authority involved in learning piano	No degradation or sanctity involved in learning piano	No oppression or liberty involved in learning piano	Learning piano is morally neutral	0.51
537	Kruepke	One night I was having sex with my boyfriend. He said that he had a condom on but at the end I found out that he didn't. I became pregnant and since I just had had a baby recently, I decided to have an abortion.	orig		-4.0	-4.0	-4.0	0.0	-3.0	0.0	-3.0	Boyfriend's deception caused physical harm	Boyfriend cheated by lying about condom use	Boyfriend betrayed trust by not using condom	No authority subverted in this scenario	Boyfriend's actions degraded trust and intimacy	No oppression or liberty violation in this scenario	Boyfriend's deception and betrayal make scenario immoral	-0.78
538	Clifford	You see a Hollywood star agreeing with a foreign dictator's denunciation of the US.	orig		0.0	0.0	-3.0	-3.0	0.0	-3.0	-3.0	Neutral, no direct harm or help	Neutral, no cheating or fairness issue	Potential betrayal of US values	Potential subversion of US authority	Neutral, no degradation or sanctity issue	Potential support for oppression, undermining liberty	Generally considered morally unacceptable	-2.2
539	Mickelberg	Person X told the children to be quiet in the library.	orig		3.0	2.0	2.0	3.0	3.0	0.0	3.0	Person X helps maintain library quietness	Person X ensures fairness for library users	Person X shows loyalty to library rules	Person X upholds library authority	Person X respects library sanctity	Person X does not infringe on liberty	Person X's action is morally acceptable	0.57
540	Effron	Spent time one summer teaching his daughter to play baseball	orig		5.0	0.0	5.0	0.0	5.0	5.0	4.0	Father helps daughter learn baseball	No cheating involved, teaching is fair	Father shows loyalty to daughter	Father has authority, no subversion	No degradation, teaching is sacred	Father grants daughter liberty to learn	Highly moral scenario, teaching is beneficial	2.06666664
541	Mickelberg	Person X started a false rumor that their office colleague Mary used to be a sex worker.	orig		-5.0	-4.0	-5.0	-3.0	-5.0	-4.0	-4.0	Spreading false rumors harms Mary's reputation	Person X is cheating by spreading false information	Person X betrays Mary's trust and office loyalty	Person X subverts office norms and authority	Person X degrades Mary's dignity and sanctity	Person X oppresses Mary's freedom and liberty	Spreading false rumors is highly immoral	-3.09
542	Effron	Gave food to the needy	orig		5.0	0.0	3.0	0.0	3.0	3.0	4.0	Extreme act of help	No cheating involved	Act of loyalty to humanity	No subversion or authority involved	Act of sanctity	Promotes liberty	Highly moral act of kindness	3.23076936
543	Lotto	You are at Luna Park and you have decided to take a ride on the roller coaster. You get into the carriage together with four other people. After a couple of circuits, the speed starts to increase dramatically right at the point that the carriage does a loop the loop. The technician in charge tells you over the loudspeaker that the mechanism which controls the brakes is not responding.You pull the emergency handle in the carriage that will make it divert on to another track. You can see there is a man working there. The carriage will run into him and he will die, but you and the other four will be unhurt.	orig		-5.0	-2.0	-1.0	-3.0	-4.0	-4.0	-4.0	Extreme harm to the worker, help to others	No cheating, but unfair to the worker	No betrayal, but disloyal to the worker	Subversion of authority, as the carriage diverts	Degradation of the worker's life	Oppression of the worker's rights	Extremely immoral due to harm caused to worker	-1.09
544	Clifford	You see a boss pressuring employees to buy goods from her family's general store.	orig		-3.0	-4.0	-3.0	-4.0	-3.0	-4.0	-4.0	Boss is causing financial harm to employees	Boss is exploiting her position for personal gain	Boss is betraying trust of employees	Boss is misusing her authority	Boss is degrading professional ethics	Boss is oppressing employees' freedom of choice	Scenario is highly immoral due to exploitation	-2.7
545	Effron	Demanded a refund at a restaurant for slow service	orig		0.0	3.0	0.0	0.0	0.0	0.0	3.0	No harm is caused by demanding a refund.	Demanding a refund for poor service is fair.	No loyalty is violated by demanding a refund.	No authority is subverted by demanding a refund.	No degradation or sanctity is involved in this scenario.	No oppression or liberty is involved in this scenario.	Demanding a refund for poor service is morally acceptable.	-0.8432432
546	Clifford	You see a woman answering a phone call with the word "goodbye" instead of "hello.	orig		0.0	0.0	0.0	0.0	0.0	0.0	0.0	No harm or help is evident.	No cheating or fairness issue present.	No betrayal or loyalty issue present.	No subversion or authority issue present.	No degradation or sanctity issue present.	No oppression or liberty issue present.	No moral norms are violated.	-0.5
547	Clifford	You see a girl throwing her hot coffee on a woman who is dating her ex-boyfriend	orig		-4.0	-2.0	0.0	0.0	-2.0	0.0	-4.0	Girl causes physical harm to another woman	No cheating involved, but unfair to target	No clear betrayal or loyalty in context	No authority figure or subversion present	Girl degrades herself by acting violently	No oppression or liberty issue in context	Extremely immoral due to causing harm and unfairness	-3.3
548	Clifford	You see someone leaving his dog outside in the rain after it dug in the trash.	orig		-4.0	0.0	-2.0	0.0	-3.0	-2.0	-3.0	Leaving dog in rain harms its well-being	No cheating or fairness norm applies	Owner is not being loyal to dog's needs	No authority or subversion norm applies	Leaving dog in rain degrades its dignity	Owner is not respecting the dog's liberty	Leaving dog in rain is morally unacceptable	-2.7
549	Effron	Visited a nursing home to cheer up the patients	orig		5	0	5	0	5	5	4	Visiting patients helps their well-being	No cheating or unfairness involved	Visiting shows loyalty to patients	No subversion or disrespect to authority	Visiting respects patients' dignity	Visiting promotes patients' liberty	Visiting nursing home is highly moral	2.95555552
550	Clifford	You see a staff member talking loudly and interrupting the mayor's speech to the public.	orig		-3.0	-2.0	0.0	-4.0	-2.0	0.0	-3.0	Interruption causes harm to speech	Not cheating, but unfair to speaker	Not a clear case of betrayal	Subverts the mayor's authority	Degrades the formality of the event	Not a case of oppression	Interruption is morally unacceptable	-2.8
551	Lotto	You are in charge of the Maritime Police. You have received a message that the captain and a seaman of a cargo ship are healthy carriers of a lethal and contagious virus. They do not know that they are infected, and are travelling towards a small gulf where fishermen live. The communications system of the cargo ship is not working and, therefore, they cannot be contacted.You launch a missile and sink the cargo ship to avoid it mooring and thus spreading the virus. You know that the captain and seaman will die, but the fishermen will be saved.	orig		2.0	-3.0	-4.0	3.0	0.0	-2.0	-1.0	Sinking ship harms individuals but helps community	No cheating involved, but unfair to ship crew	Betrayal of ship crew's trust in authorities	Authority used to subvert potential virus spread	No degradation or sanctity involved	Oppression of ship crew's freedom for community	Morally questionable due to harm to individuals	-0.46
552	Clifford	You see a girl saying that another girl is too ugly to be a varsity cheerleader.	orig		-4.0	-2.0	0.0	0.0	-3.0	-2.0	-3.0	Girl harms other's self-esteem	No cheating involved, but unfair judgement	No loyalty or betrayal evident	No authority or subversion involved	Girl degrades other's appearance	Girl oppresses other's freedom to self-expression	Scenario is morally unacceptable due to harm caused	-2.8
553	Kruepke	About ten years ago, I had a friend who was a musician. She was struggling and wasn't making any money. We had a nice time together and I enjoyed her company. At that time, I was making money, so I decided to give her some money.	orig		5.0	0.0	5.0	0.0	0.0	0.0	4.0	Friend was helped financially	No cheating or unfairness involved	Loyalty shown by helping a friend	No authority or rules subverted	No degradation or sanctity violation	No oppression or liberty violation	Highly moral act of helping a friend	2.04
554	Kruepke	I was dating this guy who was having a nervous breakdown. His mother asked me if I would move in with him, cook for him and make sure he was okay. So I moved in with him for a while.	orig		4	0	3	2	0	0	3	Moving in to help during crisis	No cheating or unfairness involved	Displaying loyalty by supporting him	Respecting mother's request for help	No degradation or sanctity issues	No oppression or liberty issues	High moral acceptability due to helping	1.39
555	Effron	Told a colleague in public that she should lose weight	orig		-4.0	0.0	-2.0	-3.0	-4.0	-3.0	-4.0	Comment causes emotional harm	Not applicable in this context	Comment may imply disloyalty to colleague	Comment subverts respect for colleague	Comment degrades colleague's self-worth	Comment oppresses colleague's freedom of self-image	Comment is morally unacceptable due to harm caused	-1.83783776
556	Effron	Gave money to charity	orig		5.0	5.0	5.0	0.0	5.0	5.0	4.0	Giving to charity helps others.	Charity donation is a fair act.	Loyalty to the cause of charity.	No authority is subverted in charity.	Charity upholds the sanctity of giving.	Charity promotes liberty from poverty.	Giving to charity is highly moral.	2.6971428
557	Clifford	You see a manager coercing her employees into eating at her brother's diner.	orig		2.0	-3.0	3.0	-4.0	0.0	-3.0	-3.0	Manager indirectly helps brother's business	Coercion is unfair to employees	Manager shows loyalty to family	Manager abuses authority over employees	No significant impact on sanctity	Manager infringes on employees' freedom	Coercion is morally unacceptable	-2.2
558	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		5.0	0.0	0.0	0.0	0.0	4.0	4.0	Learning a new language is helpful	No cheating or fairness involved	No betrayal or loyalty involved	No subversion or authority involved	No degradation or sanctity involved	Learning a language is an act of liberty	Learning a new language is morally acceptable	0.57
559	Cook	Someone states that biological diferences between men and women make men better suited to do certain types of work and women better suited to do other types of work	orig		-3.0	-4.0	-2.0	-3.0	-4.0	-4.0	-4.0	Potential harm to women's opportunities	Unfairly limits job opportunities	No direct betrayal, but undermines equality	Challenges equal opportunity principles	Degrading to women's capabilities	Oppressive to women's career choices	Highly immoral due to inequality	-1.71
560	Kruepke	Years ago, I shoplifted lipstick from a drugstore. No matter what I did with the lipstick after I stole it, I just wasn’t able to enjoy it. I never took it back though or told anyone.	orig		-3.0	-4.0	-2.0	-3.0	-2.0	-2.0	-4.0	Caused financial harm to the store	Violated fairness by not paying	Betrayed trust of the store	Subverted societal norms and laws	Degraded personal moral standards	Infringed on store's liberty	Shoplifting is morally unacceptable	-2.24
561	Kruepke	My father is manic-depressive. He was very difficult to deal with and often made life really hard and everyday situations unpleasant. I talked about him in a really negative way because it was so hard for me to deal with.	orig		-3.0	-2.0	-1.0	-2.0	-1.0	-2.0	-3.0	Father's behavior caused emotional harm	No cheating involved, but unfairness in behavior	No betrayal, but lack of loyalty to family	No subversion, but disregard for family authority	No degradation, but lack of respect	No oppression, but infringement on family's liberty	Behavior is morally unacceptable due to harm caused	-1.25
562	Kruepke	I was in a parking lot and found a wallet with some money and an ID. I was near a market so I went down to the market to see if I recognized the person on the ID. I found the woman and gave her back her wallet.	orig		4	4	3	0	2	0	4	Returning wallet helps the owner	Returning wallet is fair and honest	Loyalty to moral principles shown	No authority subverted or challenged	Respect for personal property shown	No oppression or restriction of liberty	Highly moral act of returning lost property	3.12
563	Kruepke	At a restaurant, when the waitress returned with my change, I was positive she was $10 short. She disagreed but gave me the $10. I told her that if the register was $10 short tonight I'd give it back to her. When I came back the next day, she said I was wrong so gave her the $10.	orig		2.0	1.0	3.0	3.0	3.0	3.0	3.0	No harm intended, attempted to help	Initially suspected cheating, later corrected	No betrayal, showed loyalty by returning money	No subversion, respected authority by returning	No degradation, respected sanctity of money	No oppression, respected liberty of waitress	High moral acceptability due to honesty	1.36
564	Lotto	You are having dinner with some friends in a restaurant in the centre of town. Suddenly, a criminal armed with a machine gun enters. He threatens to shoot at a table where a family of six is seated if his request for an outrageous amount of money is not met. You understand that the gunman has mental problems and any attempts to mediate would be in vain.You push a man who is near your table on to the gunman so that he will feel threatened and shoot him. You know that this man will die, but the six people will have time to escape.	orig		-3.0	0.0	0.0	2.0	0.0	3.0	1.0	Extreme act of harm towards one, help towards six	Neutral, no cheating or fairness involved	Neutral, no betrayal or loyalty involved	Subversion of gunman's authority	Neutral, no degradation or sanctity involved	Liberation of the family from oppression	Sacrificing one to save six, morally complex	-1.25
565	Mickelberg	Person X played chess with their friend, winning the game.	orig		0.0	3.0	0.0	0.0	0.0	0.0	2.0	Neutral, no harm or help occurred.	No cheating, fair game played.	No betrayal, no loyalty involved.	No subversion or authority involved.	No degradation or sanctity involved.	No oppression or liberty involved.	Fair game, morally acceptable.	0.3
566	Mickelberg	Person X always wins at Trivial Pursuit.	orig		0.0	0.0	0.0	0.0	0.0	0.0	0.0	No harm or help in gameplay	No indication of cheating	No betrayal or loyalty involved	No subversion or authority involved	No degradation or sanctity involved	No oppression or liberty involved	Neutral moral acceptability in gameplay	0.16
567	Effron	Threw an acquaintance out of his home for disagreeing with him	orig		-4.0	-2.0	-3.0	-4.0	-3.0	-4.0	-4.0	Threw out acquaintance causing potential harm	No cheating involved, but unfair treatment	No loyalty shown to acquaintance	Abuse of homeowner's authority	Degrading treatment of acquaintance	Oppressive behavior towards acquaintance	Extremely immoral due to harm and oppression	-1.5428572
568	Cook	Someone makes a post on Facebook about how worthless teachers are	orig		-4.0	-3.0	-2.0	-2.0	-3.0	0.0	-3.0	Post causes harm to teachers' reputation	Post is unfair to teachers' efforts	Post betrays trust in educators	Post subverts teachers' authority	Post degrades the teaching profession	Post does not directly oppress teachers	Post is morally unacceptable due to harm	-1.85
569	Lotto	You are a fireman who is trying to save some people trapped in a fire which has broken out on the 20th floor of a skyscraper, which is luckily deserted. Six people are trapped in a room on the 21st floor and are already beginning to suffocate from the smoke, while one person is coming down alone from the 19th floor on foot.Activate the automatic closure of the fire doors. You know that this will mean that the person coming down will be unable to escape from the building. He will die, but it will give you time to save the other six.	orig		4.0	0.0	3.0	3.0	0.0	0.0	3.0	Sacrificing one to save many	Not applicable, no cheating involved	Loyalty to saving the most lives	Following authority to save lives	Not applicable, no degradation involved	Not applicable, no oppression involved	High moral acceptability due to utilitarianism	-0.6
570	Effron	Worked in a state park for a summer	orig		3	2	2	2	3	3	3	Working in a park helps maintain it	Fairness in work hours and duties	Loyalty to park's mission and rules	Respect for park's authority and rules	Respect for park's natural sanctity	Freedom to work in a park	Working in a park is morally acceptable	1.24137936
571	Mickelberg	Person X broke a friend's expensive vase and refused to pay to replace it.	orig		-4.0	-3.0	-2.0	0.0	-2.0	0.0	-3.0	Person X caused harm by breaking the vase	Refusing to pay is unfair and cheating	Breaking a friend's vase shows disloyalty	No authority figure involved in this scenario	Breaking a valuable object shows disrespect	No oppression or liberty issue in this scenario	Refusing to take responsibility is immoral	-2.34
572	Effron	Volunteered to help renovate a church	orig		5.0	0.0	5.0	0.0	5.0	5.0	4.0	Volunteering to help renovate a church is an act of help.	Volunteering does not involve cheating and promotes fairness.	Volunteering demonstrates loyalty to the church community.	Volunteering respects the church's authority and does not subvert it.	Renovating a church respects its sanctity.	Volunteering promotes liberty by contributing to the community.	Volunteering to help renovate a church is highly moral.	2.62857152
573	Effron	Laughed at a little-league player who ran slowly	orig		-3.0	-1.0	0.0	0.0	-2.0	-2.0	-3.0	Laughing harms the player's self-esteem	No cheating involved, but not fair	No loyalty or betrayal involved	No authority or subversion involved	Laughing degrades the player	Laughing oppresses the player's freedom to enjoy	Laughing at a player is morally unacceptable	-2.16
