id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
513	Kruepke	I email women through the personal ads quite often. I lie about many things such as awards I haven’t actually won, or places I’ve been. I’m pretty sure everyone lies about things in those ads to make themselves more attractive to the people that they are interested in.	orig		-2	-4	-2	-1	0	0	-2	Deception may cause emotional hurt though no physical harm occurs.	Lying intentionally undermines fairness and misleads potential partners.	Dishonesty breaches a basic trust expectation if a deeper connection forms.	It challenges established norms of honesty in the dating context.	No significant violation of sacred values or direct degradation is evident.	The behavior does not constrain freedom or impose control on others.	While common in dating ads, habitual deception moderately undermines moral integrity.	-1.85
514	Cook	Someone posts pornographic self-photography online	orig		0.0	0.0	0.0	-2.0	-2.0	3.0	2.0	The act is self-driven with no evident harm to others.	No breach of trust or unfairness is involved; it is a personal choice.	It does not betray anyone’s trust or violate personal loyalties.	Defies conventional social norms, modestly challenging traditional authority structures.	Contrasts traditional sexual sanctity, embracing a nontraditional, liberated expression.	Exemplifies personal freedom and self-expression against restrictive societal norms.	The scenario is morally acceptable as it embodies self-determination and freedom.	-1.25
515	Clifford	You see a man putting ketchup all over his chicken Caesar salad while at lunch.	orig		0.0	0.0	0.0	0.0	3.0	-1.0	3.0	No physical harm incurred; the act is a personal food choice without injury.	No deception or cheating; it’s simply an unconventional flavor combination.	No betrayal occurs; no commitments or loyalties are being undermined.	Slightly deviates from conventional culinary norms without challenging institutional authority.	Disrespects traditional food purity; may offend purists regarding the sanctity of a Caesar salad.	Shows an exercise of personal freedom in food choices, opposing rigid expectations.	A harmless, unconventional food choice that is morally acceptable despite breaking culinary tradition.	-0.2
516	Mickelberg	Person X promised to look after their elderly mother's dog but then secretly sold it as soon as their mother moved into the nursing home.	orig		-4.0	-4.0	-5.0	-3.0	-1.0	0.0	-4.0	Selling the dog harms the elderly mother emotionally and practically.	Breaking a promise and deceiving a vulnerable family member is flagrantly unfair.	The act constitutes a severe betrayal of family trust and loyalty.	Undermining expected family obligations shows some subversion of authority.	Disregarding sentimental responsibilities degrades familial sanctity slightly.	There is no direct imposition on someone’s freedom or rights.	Overall, the act is a serious moral wrongdoing with significant violation of trust.	-2.96
517	Lotto	You are in charge of a team of specialised technicians who are carrying out maintenance work on a very large lift. Six technicians are working in the lift well. You and another technician are on the top floor in the machine-room. Suddenly, the winch breaks and the lift cabin starts to plummet downwards.You push the technician next to you into the cogs of the mechanism so that his body will cause the lift to stop. You know that he will die, but the six technicians will be saved.	orig		-4.0	0.0	-4.0	0.0	-5.0	0.0	-3.0	Deliberately sacrificing one to save six emphasizes a significant harm over help.	No elements of deceit or unfair distribution of outcomes are present.	Using a trusted colleague as a means to an end breaches expected loyalty.	The action ignores standard protocols but isn’t a direct challenge to authority.	Instrumentalizing a human life degrades individual sanctity in an extreme way.	There is no overt curtailment of freedom or oppressive imposition in the act.	Despite saving six lives, the deliberate sacrifice is seen as deeply immoral.	-1.57
518	Clifford	You see a man snickering as he passes by a cancer patient with a bald head.	orig		-3.0	-2.0	0.0	1.0	4.0	0.0	-3.0	The snickering inflicts emotional harm on a vulnerable patient.	The act shows disregard for equitable treatment by mocking suffering.	No clear element of betrayal or broken loyalty is evident here.	The behavior subtly undermines social norms of respectful conduct.	Mocking a cancer patient significantly degrades personal dignity.	There is minimal direct interference with the patient's liberty.	Disrespect and harm toward a suffering individual make the scenario highly immoral.	-3.4
519	Clifford	You see a man secretly watching sports on his cell phone during a pastor's sermon.	orig		0.0	0.0	1.0	3.0	4.0	0.0	-2.0	No direct physical harm; distraction is minor and self-contained.	Does not involve cheating others or violating fairness in a direct way.	Shows slight disloyalty to communal religious expectation during a shared service.	Undermines the respectful attention expected towards the pastor’s authority.	Disrespects the sanctity of the sermon and sacred atmosphere of worship.	His action shows personal liberty without actively oppressing or harming others.	The behavior is disrespectful in a sacred setting, making it morally questionable.	-1.8
520	Mickelberg	Person X offered to let their evicted sister and brother-in-law stay with them for free and sleep in PersonX's room while PersonX slept on the couch.	orig		-4.0	0.0	-4.0	0.0	0.0	-3.0	4.0	Sheltering evicted family reduces harm and provides vital help in a crisis.	The act is voluntary and equitable, with no element of cheating involved.	Supporting family in need demonstrates strong loyalty and commitment.	No act of defiance against authority; it is a personal, compassionate decision.	There is no degradation or violation of any sanctity; the act is respectful.	Providing shelter increases the relatives' freedom and escape from oppressive circumstances.	The scenario is highly moral due to its compassionate, loyal, and helpful nature.	2.86
521	Mickelberg	Person X started a vicious rumor about their ex-partner, saying that they had neglected their children when they were still married.	orig		-4.0	-3.0	-3.0	-2.0	-3.0	0.0	-3.0	The rumor inflicts significant reputational and emotional harm on the ex-partner.	Spreading unverified claims distorts fairness and deceives mutual trust.	The act violates the expected loyalty in past intimate relationships.	It undermines established norms of honest communication and commitment.	The vicious rumor degrades the subject’s moral character and personal dignity.	The scenario does not directly infringe on personal freedoms or liberty.	The scenario is largely condemnable for intentional harm and betrayal.	-2.97
522	Kruepke	My friend was always putting down all the men I dated because she was jealous. I confronted her about it and said some really mean comments to her about how no man wants her. I hurt her feelings a lot.	orig		-3.0	0.0	-3.0	0.0	-4.0	0.0	-3.0	Both parties inflicted emotional harm rather than offering support.	No clear instance of cheating; fairness issues are not central here.	Harsh, personal insults betray the trust expected in a friendship.	There was no obvious challenge to established authority or norms.	Insults degrading personal worth cross limits of respectful behavior.	The scenario did not significantly restrict personal liberties.	The actions are morally questionable due to mutual harm and degrading remarks.	-1.04
523	Mickelberg	Person X risked their life rescuing an animal that was trapped inside a burning house.	orig		-4.0	0.0	0.0	0.0	0.0	0.0	4.0	The act actively prevents harm and saves a life, embodying care and compassion.	No aspect of deceit or unfairness is present in the rescue action.	The scenario does not involve any betrayal or loyalty conflict.	There is no challenge to authority or subversion evident in the rescue.	Issues of degradation or sanctity are not relevant in this context.	The scenario does not relate to issues of oppression or the promotion of liberty.	A heroic, selfless rescue reflecting a highly moral and commendable action.	3.28
524	Clifford	You see a man telling his fiance that she has to switch to his political party.	orig		-2.0	-3.0	-2.0	3.0	-2.0	4.0	-3.0	Pressuring her risks causing emotional harm and undermining her well‐being.	The demand is coercive, compromising fairness and mutual respect.	Forcing her to change undermines loyalty to her own beliefs.	Demonstrates authoritarian behavior by enforcing his views over her choice.	Imposes a demeaning demand on her personal identity and integrity.	Restricts her liberty and autonomy by dictating her political affiliation.	The coercive, controlling act is morally unacceptable.	-2.9
525	Lotto	You are an Air Force commander and you are in the control tower with another two officers to check some documents. During an exercise that is taking place in the surrounding air space, a plane has engine problems and is about to crash into the control tower. The pilot communicates by radio that he is about to eject from the plane.You give orders that the plane must be immediately shot down. You know that the pilot will not have time to eject and will die, but you and the other two officers will escape injury.	orig		-4.0	0.0	-1.0	3.0	0.0	-3.0	0.0	The order intentionally causes lethal harm to one to possibly save many lives.	No deception or violation of fair procedures occurs in the decision-making process.	There is a slight betrayal to the pilot’s implicit trust, conflicting with duty to others.	The commander’s decisive exercise of power reinforces strict military authority in crisis.	No sacred or inherently inviolable values are targeted or degraded here.	The pilot’s opportunity to self-determine is removed, curtailing his personal liberty.	A tragic, crisis-enforced decision that is ethically conflicted, with both defense duty and individual harm.	-1.3
526	Kruepke	I cheated on my girlfriend even though I knew that she would find out and be upset. I cheated on her for a very long time and really hurt her. She found out and we broke up.	orig		-4	-5	-5	0	-3	0	-4	Inflicts repeated emotional harm and distress on the partner.	Violates fairness by engaging in deceptive actions against agreed norms.	Displays profound betrayal through sustained disloyal behavior.	Does not directly challenge formal authority structures.	Undermines the sanctity of a committed relationship.	Does not involve overt oppression or suppression of freedom.	The scenario is extremely immoral due to deep deception and intentional harm.	-2.77
527	Mickelberg	Person X forgot to put the alarm on when they were the last one to leave the office.	orig		-1.0	0.0	-1.0	-1.0	0.0	0.0	-1.0	Neglecting the alarm could indirectly cause harm by risking property loss.	No intentional unfairness; it was an unintentional oversight.	Failing a small duty slightly undermines trust among colleagues.	Not following established protocols shows minor subversion of authority.	This scenario does not involve issues of sanctity or degradation.	No impact on freedom or oppressive behavior observed.	A minor negligence with limited moral fault, slightly negative but forgivable.	-0.37
528	Grizzard	Throws a grenade into a bunker to flush out enemies.	orig		4.0	0.0	0.0	0.0	0.0	1.0	-1.0	Action inflicts deliberate, significant harm on enemy combatants.	No deception or unfair advantage; it is a conventional tactic in warfare.	Does not involve betrayal; aimed against an opposing enemy, not allies.	Does not challenge own chain of command; targets enemy fortifications.	No deliberate desecration or violation of sanctity norms is present.	May contribute to liberating territory, though violent means carry risks.	While tactically justifiable in combat, the extreme violence lowers overall moral acceptability.	-0.2133333333
529	Effron	Offered to show a new student around campus after class	orig		-3.0	0.0	-1.0	0.0	0.0	0.0	3.0	The act is clearly about helping with no harm intended.	Fairness or cheating issues are not relevant in this context.	Offering a tour promotes campus loyalty and a welcoming spirit.	The action supports established campus norms, not undermining authority.	This scenario involves respectful behavior and maintains a sense of dignity.	It does not restrict liberty; instead, it encourages freedom of social integration.	The scenario is morally positive as it supports inclusiveness and community.	2.04799992
530	Kruepke	My husband and I split up and soon after he was arrested for drug use. While he was in jail I used some of his credit cards that I still had from our marriage. I did it so that he would be so upset with me that he would stop trying to contact me.	orig		-3.0	-4.0	-4.0	-3.0	-2.0	-3.0	-3.0	The act causes financial and emotional harm instead of providing support.	Using his credit card without consent violates fairness and involves deceptive behavior.	The act betrays marital trust and undermines expected loyalty.	It flouts legal and social norms by misusing financial authority.	It degrades the sacred trust of a marital relationship, though less extreme here.	The misuse restricts his autonomy and is an act of control.	The intentional harm and betrayal render the act clearly morally unacceptable.	-2.25
531	Clifford	You see an intern disobeying an order to dress professionally and comb his hair.	orig		0.0	0.0	1.0	-3.0	0.0	-2.0	1.0	No physical or emotional harm is evident in the intern’s noncompliance.	The intern’s act doesn’t involve deception or unfair advantage.	Ignoring explicit instructions may signal a minor disloyalty to institutional expectations.	By defying a clear order, the intern undermines established authority protocols.	The grooming standard is symbolic; nonconformity here carries little sanctity harm.	Refusing rigid dress rules expresses personal liberty over imposed conformity.	Although it violates authority norms, the behavior is minor with little harm, thus slightly acceptable.	-1.9
532	Lotto	You are a specialist in underwater welding. You are working with your team of three other people in a small dam at a depth of 30m under water. Because of a problem with the flow regulator, about 100 cubic metres too much water has flowed into the dam. The pressure is too great and you are unable to surface.You activate the opening of the sluice gates. The water will flow into the valley where there is an observatory. You know that a researcher works there, and he/she will be swept away in the overflow water, but you and the other three will be saved.	orig		-3.0	-3.0	0.0	0.0	-2.0	0.0	-2.0	Intentionally sacrificing one life to save others raises significant harm concerns.	The researcher faces an unfair fate while the team is spared, violating fairness.	No strong loyalty bond exists with the researcher to invoke betrayal.	Emergency action circumvents standard protocols without an explicit challenge to authority.	Sacrificing a life undermines the inherent sanctity attributed to human life.	There is no direct oppression; the decision is situational rather than liberty-restricting.	Though intended to save most lives, the deliberate sacrifice renders the act morally problematic.	-1.1
533	Effron	Made an obscene gesture at an old lady	orig		-2.0	0.0	0.0	0.0	-3.0	0.0	-3.0	The gesture can cause emotional harm despite no physical injury.	No cheating or fairness violation is evident in this gesture.	There is no breach of trust or loyalty involved.	The act does not directly challenge established authority.	The obscene gesture devalues dignity and is inherently degrading.	This scenario does not involve issues of oppression or liberty.	The act is disrespectful and morally unacceptable.	-2.18181816
534	Mickelberg	Person X taught their nephew how to drive at the local shopping center car park, after the shops had shut.	orig		3.0	0.0	0.0	0.0	0.0	0.0	3.0	Teaching safe driving to a family member is helpful, though risk exists in an unconventional space.	No cheating or unfair behavior is evident in this familial teaching scenario.	Family trust is maintained; there is no sense of betrayal or disloyalty.	Using a shopping center car park post-closing is unconventional but not a clear defiance of authority.	The scenario does not defile sacred values or involve degrading actions.	The act promotes personal liberty and independence without suppressing rights.	Overall, the scenario is morally acceptable despite a few minor unconventional choices.	1.43
535	Kruepke	My sister is five years older than I am. When we were little she would always tease me about things. So one day when she was teasing me about something, I threw a pencil at her.	orig		-2.0	0.0	0.0	0.0	0.0	0.0	-1.0	The pencil throw inflicted minor physical harm in an impulsive anger response.	No element of cheating or fairness is central in this sibling conflict.	The incident is not a betrayal; it is a heated reaction in a familial context.	No deliberate challenge to authority or structured hierarchy is evident in the act.	There is no aspect of degrading or violating any notion of sanctity.	The act does not involve restricting freedom or imposing oppression.	A minor, impulsive act between siblings is slightly immoral but not severely condemnable.	-1.05
536	Mickelberg	Person X learned how to play the piano when they were a child.	orig		0	0	0	0	0	0	4	Learning piano is harmless and promotes personal growth and enjoyment.	No cheating occurs; the activity involves honest self-improvement.	No betrayal is involved as it supports family and teacher guidance.	Engaging in structured learning respects established authority rather than undermining it.	Learning an instrument does not degrade any core values or sanctities.	The activity represents free personal development, with no signs of oppression.	The scenario reflects positive personal development and is morally uncontroversial.	0.51
537	Kruepke	One night I was having sex with my boyfriend. He said that he had a condom on but at the end I found out that he didn't. I became pregnant and since I just had had a baby recently, I decided to have an abortion.	orig		-3.0	-4.0	-4.0	0.0	3.0	-2.0	-1.0	Deception led to unintentional physical and emotional harm for the partner.	Boyfriend’s false claim about using protection clearly violates fairness and trust.	The hidden omission of protection is a betrayal of relational loyalty.	No significant challenge to established authority or norms in the relationship context.	The resulting abortion touches on sanctity issues, viewed negatively by conservative perspectives.	Deception compromised informed choice, though abortion reclaimed personal autonomy.	While betrayal and deception are morally problematic, the abortion decision partly restored agency.	-0.78
538	Clifford	You see a Hollywood star agreeing with a foreign dictator's denunciation of the US.	orig		4	2	5	4	3	4	-3	Endorsing denunciatory rhetoric risks inciting harm against US citizens.	Spreading biased denunciation undermines fair, honest public discourse.	Publicly denouncing one’s own nation demonstrates severe disloyalty.	Endorsing a foreign dictator’s view subverts established national authority.	Defaming national values degrades societal integrity and respect.	Supporting a dictator promotes oppressive ideologies, ultimately limiting liberty.	The act severely betrays national loyalty and incites harmful rhetoric, making it largely immoral.	-2.2
539	Mickelberg	Person X told the children to be quiet in the library.	orig		2.0	1.0	0.0	4.0	0.0	-1.0	3.0	The directive minimizes disturbance, reducing potential harm to others’ study environment.	Ensures fair use of a shared space by allowing everyone equal quiet time.	Does not significantly affect loyalty or interpersonal bonds in this context.	Upholds established rules and the authority of the library setting.	Unrelated to ideas of cleanliness, purity, or degradation.	Slightly restricts children’s freedom but is contextually justified by the setting.	The action maintains order and respect in a public space, making it largely acceptable.	0.57
540	Effron	Spent time one summer teaching his daughter to play baseball	orig		3.0	1.0	4.0	0.0	0.0	3.0	4.0	Activity benefits daughter, teaching skills and support.	Involves honest instruction and fair play with no deceit.	Exemplifies parental loyalty and dedicated family engagement.	Upholds conventional structures; no challenge to authority evident.	Neutral; does not involve elements of degradation or sanctity issues.	Encourages independence and liberty through empowered learning.	A wholesome, bonding activity that is highly moral and beneficial.	2.06666664
541	Mickelberg	Person X started a false rumor that their office colleague Mary used to be a sex worker.	orig		-3	-4	-3	-2	-3	-2	-4	Spreading a false rumor inflicts significant harm on Mary.	Deliberately deceiving others undermines fairness towards Mary.	Sowing false information betrays workplace trust and loyalty.	The act subtly disrupts established office decorum and authority.	Targeting personal history degrades Mary’s dignity.	The rumor restricts Mary’s personal freedom and reputation.	The act is highly immoral due to its deliberate harm and deception.	-3.09
542	Effron	Gave food to the needy	orig		-5.0	-3.0	0.0	0.0	0.0	0.0	4.0	Gave food to reduce harm and actively promote care for the needy.	The act reflects fairness by ensuring equitable support without deceit.	This scenario does not involve issues of loyalty or betrayal.	There is no challenge to authority; the act is socially supportive.	The action does not defile sanctity or involve degradation.	No direct impact on oppression or liberty is evident here.	The act is highly moral, compassionate, and promotes community well‐being.	3.23076936
543	Lotto	You are at Luna Park and you have decided to take a ride on the roller coaster. You get into the carriage together with four other people. After a couple of circuits, the speed starts to increase dramatically right at the point that the carriage does a loop the loop. The technician in charge tells you over the loudspeaker that the mechanism which controls the brakes is not responding.You pull the emergency handle in the carriage that will make it divert on to another track. You can see there is a man working there. The carriage will run into him and he will die, but you and the other four will be unhurt.	orig		-4.0	0.0	0.0	0.0	-3.0	0.0	1.0	Diverting the carriage sacrifices one life to save five, directly causing intentional harm.	No issue of cheating or unfairness is present in the emergency decision.	No betrayal or loyalty conflict occurs; the act targets a stranger without prior relationship.	There is little subversion as the act follows an emergency protocol rather than defying authority.	Intentionally causing a death challenges the sanctity of life, marking a moral violation.	The decision does not interfere with personal liberty or involve systemic oppression.	While saving five lives is positive, actively sacrificing one remains ethically questionable.	-1.09
544	Clifford	You see a boss pressuring employees to buy goods from her family's general store.	orig		-2.0	-3.0	-2.0	3.0	0.0	-3.0	-3.0	The pressure may cause emotional harm by coercing employees into unwanted purchases.	Exploiting workplace dynamics for family profit creates clear unfairness.	Misusing the trust inherent in the boss-employee relationship undermines loyalty.	The boss abuses her legitimate authority by forcing personal business on employees.	The scenario does not significantly impinge on issues of sanctity or degradation.	Coercive pressure infringes on employees’ autonomy and freedom of choice.	The unethical use of power and fairness concerns render the scenario largely immoral.	-2.7
545	Effron	Demanded a refund at a restaurant for slow service	orig		0	3	0	1	0	2	2	Service delay causes inconvenience but no serious harm is inflicted.	Requesting a refund asserts fairness for paid services not delivered adequately.	The scenario does not involve betraying or violating loyalty norms.	Demanding refund slightly challenges the restaurant's authority over service standards.	The case does not invoke issues of degradation or sanctity violations.	Refund claim is an assertion of consumer rights and personal liberty.	Asserting consumer rights for poor service is morally acceptable.	-0.8432432
546	Clifford	You see a woman answering a phone call with the word "goodbye" instead of "hello.	orig		0.0	0.0	0.0	1.0	0.0	0.0	0.0	No clear harm or assistance is implied by this unusual greeting.	No element of deception or inequity in using 'goodbye' instead of 'hello'.	There is no betrayal or breach of loyalty evident in this behavior.	It slightly subverts conventional phone etiquette by inverting the greeting.	No degradation or sanctity violation is observed in the exchange.	No issues of oppression or infringement on liberty are present.	An unconventional greeting that remains morally neutral despite slight norm deviation.	-0.5
547	Clifford	You see a girl throwing her hot coffee on a woman who is dating her ex-boyfriend	orig		-4.0	0.0	0.0	-2.0	-3.0	0.0	-3.0	The act intentionally inflicts physical harm with hot coffee.	No clear element of cheating or fairness is present in the scenario.	No direct betrayal or internal loyalty conflict is driving the action.	The act defies social norms and flouts legal authority.	Using hot coffee degrades the victim in a humiliating and painful manner.	There are no evident issues of systemic oppression or liberty infringement.	The scenario is largely immoral due to its violent, degrading nature.	-3.3
548	Clifford	You see someone leaving his dog outside in the rain after it dug in the trash.	orig		-3.0	0.0	0.0	0.0	0.0	0.0	-3.0	The dog faces physical risk and suffering by being left exposed to rain.	No clear element of cheating or fairness is involved in this scenario.	There is little indication of betrayal or broken loyalty in the interaction.	No authority or its subversion is directly at play aside from pet discipline.	No issues of degradation or violation of sanctity are evident here.	The situation does not primarily concern oppression or liberty constraints.	The neglectful act of leaving the dog in the rain is largely morally unacceptable.	-2.7
549	Effron	Visited a nursing home to cheer up the patients	orig		5.0	0.0	3.0	0.0	3.0	0.0	4.0	The visit promotes care and well-being, clearly supporting help over harm.	No deceptive or unfair behavior is involved in cheering up patients.	The act shows commitment and care toward a vulnerable community.	There is no challenge to authority; actions align with social expectations.	The activity honors the dignity of the elderly, enhancing their sense of sanctity.	The scenario neither oppresses nor restricts freedom in any form.	A caring, positive act that enhances well-being, making it highly moral.	2.95555552
550	Clifford	You see a staff member talking loudly and interrupting the mayor's speech to the public.	orig		-1	-2	-3	-4	-2	0	-3	Interrupting risks confusion and diminishes the mayor’s intended message.	Interrupting a formal event is unfair to both the audience and the speaker.	The staff member’s action betrays institutional loyalty and undermines expected support.	Loudly interrupting directly challenges and subverts the mayor’s authority in public.	The act degrades the dignity and formality of the public event.	The behavior does not clearly champion liberty nor oppose oppression.	Overall, the behavior is largely immoral due to its undermining of authority and fairness.	-2.8
551	Lotto	You are in charge of the Maritime Police. You have received a message that the captain and a seaman of a cargo ship are healthy carriers of a lethal and contagious virus. They do not know that they are infected, and are travelling towards a small gulf where fishermen live. The communications system of the cargo ship is not working and, therefore, they cannot be contacted.You launch a missile and sink the cargo ship to avoid it mooring and thus spreading the virus. You know that the captain and seaman will die, but the fishermen will be saved.	orig		3.0	-3.0	-2.0	2.0	-4.0	-3.0	0.0	Prevented a massive outbreak by sacrificing two lives, weighing collective help against targeted harm.	Denied due process for the ship’s crew, ignoring fairness even in emergency situations.	Abandoned the crew’s rights and trust despite serving a broader community duty.	Exercised state power decisively while bypassing standard protocols under pressure.	Intentionally caused death, which undercuts respect for the sanctity of human life.	Removed the crew’s freedom and right to life without their consent.	Saves many lives yet violates individual rights; a deeply ambiguous moral decision.	-0.46
552	Clifford	You see a girl saying that another girl is too ugly to be a varsity cheerleader.	orig		-3.0	-2.0	0.0	0.0	-3.0	0.0	-3.0	The remark is deliberately hurtful and demeaning, causing verbal harm.	It unfairly judges someone based on appearance, violating fair treatment principles.	No direct betrayal or breach of loyalty occurs between individuals here.	The comment does not challenge or subvert any established authority.	It degrades the individual's dignity by targeting personal appearance.	The remark does not significantly restrict liberty or serve oppressive ends.	The scenario is morally objectionable due to its unnecessary cruelty and bias.	-2.8
553	Kruepke	About ten years ago, I had a friend who was a musician. She was struggling and wasn't making any money. We had a nice time together and I enjoyed her company. At that time, I was making money, so I decided to give her some money.	orig		-3	0	-2	0	0	0	3	Gave money to alleviate a friend's financial struggle, showing care and support.	No cheating involved; the act was an even-handed gesture of support.	Supported a friend in need, reinforcing loyalty and mutual trust.	No challenge to established authority; the action was personal and voluntary.	No signs of degradation or disrespect to personal or moral sanctity.	The gesture promotes empowerment without compromising anyone's freedom.	The altruistic act is morally commendable and demonstrates supportive behavior.	2.04
554	Kruepke	I was dating this guy who was having a nervous breakdown. His mother asked me if I would move in with him, cook for him and make sure he was okay. So I moved in with him for a while.	orig		-3	0	0	3	0	0	3	Moved in to provide care during his crisis, showing clear helping intent.	No deception or fairness breach occurred in the arrangement.	No signs of betrayal; actions were guided by genuine concern.	Heeded his mother’s request, aligning with recognized authority without dissent.	No degradation or sanctity issues were present in the situation.	The move was voluntary and supportive, not restricting liberty.	The act of offering care during a crisis is morally commendable.	1.39
555	Effron	Told a colleague in public that she should lose weight	orig		-3.0	0.0	-2.0	0.0	-4.0	-1.0	-3.0	The comment publicly inflicts emotional harm and distress on the colleague.	There is no cheating or unfair advantage involved in the remark.	The remark breaches trust by demeaning a colleague in a public setting.	The comment does not significantly challenge or undermine established authority.	Publicly targeting weight degrades personal dignity and self-worth.	The comment subtly oppresses by imposing judgment on personal appearance.	Publicly shaming a colleague is morally inappropriate and harmful.	-1.83783776
556	Effron	Gave money to charity	orig		-4.0	-3.0	0.0	0.0	0.0	0.0	4.0	Donation prevents harm and aids those in need.	Charitable giving promotes fairness through resource redistribution.	This act does not affect personal loyalty or entail betrayal.	Giving to charity respects established institutions rather than subverting authority.	Donating money does not impinge on ideas of purity or sanctity.	The act does not significantly relate to oppression or liberty struggles.	Charitable giving is highly moral as it benefits others and strengthens community bonds.	2.6971428
557	Clifford	You see a manager coercing her employees into eating at her brother's diner.	orig		-3.0	-3.0	-2.0	-3.0	-1.0	-4.0	-3.0	Coercion likely harms employees by undermining their free choice.	Employees are unfairly forced, favoring the manager’s kin business.	Abusing trust by compelling employees disrupts loyalty in the workplace.	Misuse of managerial authority to subvert employees’ free decision-making.	Coercion diminishes respect for individual dignity though less directly.	Forced dining infringes on employees' liberty and self-determination.	Overall, the coercive act is highly immoral due to abuse of power and liberty.	-2.2
558	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		2.0	0.0	0.0	0.0	0.0	2.0	4.0	Learning French promotes personal growth and poses no harm to others.	There is no element of cheating; the pursuit is personal and fair.	No loyalty conflicts arise from studying a new language.	The act does not subvert any authority; it is a self-driven learning choice.	Learning languages upholds respect for cultural diversity, not leading to degradation.	Pursuing language learning exemplifies personal freedom and autonomy.	The scenario is highly moral, promoting self-improvement and freedom of choice.	0.57
559	Cook	Someone states that biological diferences between men and women make men better suited to do certain types of work and women better suited to do other types of work	orig		1.0	3.0	1.0	2.0	2.0	2.0	-2.0	Reinforces harmful stereotypes that can lead to social and psychological harm.	Assigns roles based solely on gender, undermining equal treatment and fairness.	Fractures group cohesion by prioritizing innate differences over individual merit.	Supports traditional hierarchies and established orders regarding gender roles.	Reduces individuals to biological stereotypes, devaluing personal dignity.	Imposes restrictive roles, limiting personal freedom and opportunity.	Gender essentialism undermines equality, making this scenario morally problematic.	-1.71
560	Kruepke	Years ago, I shoplifted lipstick from a drugstore. No matter what I did with the lipstick after I stole it, I just wasn’t able to enjoy it. I never took it back though or told anyone.	orig		-2.0	-3.0	0.0	-2.0	0.0	0.0	-3.0	The theft caused minor harm to the store without direct physical injury.	Stealing violates fairness by diverting resources without rightful exchange.	No particular betrayal of trust or loyalty occurred in this individual act.	The act defied established legal norms and authority.	No issues related to moral purity or sanctity were involved.	The act does not directly target oppression or personal liberty.	Overall, the theft is morally wrong despite its minor harm.	-2.24
561	Kruepke	My father is manic-depressive. He was very difficult to deal with and often made life really hard and everyday situations unpleasant. I talked about him in a really negative way because it was so hard for me to deal with.	orig		-3.0	0.0	-2.0	-2.0	-2.0	-2.0	1.0	Father's behavior caused significant emotional harm, complicating daily life.	No explicit cheating or fairness issue is reported in the scenario.	Speaking negatively about a parent conflicts with loyalty norms amid deep emotional distress.	Expressing negative sentiment against a parental figure challenges traditional authority structures.	Harsh language degrades the parent's image despite understandable personal frustration.	Difficult behavior restricted personal freedom and imposed emotional constraints.	Emotional narrative born from hardship, though negatively charged, is largely understandable.	-1.25
562	Kruepke	I was in a parking lot and found a wallet with some money and an ID. I was near a market so I went down to the market to see if I recognized the person on the ID. I found the woman and gave her back her wallet.	orig		4.0	4.0	2.0	0.0	0.0	1.0	4.0	Returning the wallet prevents harm and benefits the owner.	The act was fair and honest, avoiding any form of cheating.	Showing respect for another’s property demonstrates community loyalty.	No challenge to authority or subversive behavior is present.	The scenario does not degrade or violate any sacred values.	Returning the wallet supports individual rights without imposing on liberty.	The action is highly moral due to its honest and helpful nature.	3.12
563	Kruepke	At a restaurant, when the waitress returned with my change, I was positive she was $10 short. She disagreed but gave me the $10. I told her that if the register was $10 short tonight I'd give it back to her. When I came back the next day, she said I was wrong so gave her the $10.	orig		0.0	-1.0	0.0	0.0	0.0	0.0	0.0	No significant physical or emotional harm occurred.	Initial accusation hints at unfairness, but the mistake was later corrected.	No real breach of trust or loyalty is evident between the parties.	There is no active challenge against an established authority.	The incident does not degrade anyone or violate sanctity norms.	No actions were taken that restrict anyone's freedom.	A minor dispute that self-corrects; overall morally neutral.	1.36
564	Lotto	You are having dinner with some friends in a restaurant in the centre of town. Suddenly, a criminal armed with a machine gun enters. He threatens to shoot at a table where a family of six is seated if his request for an outrageous amount of money is not met. You understand that the gunman has mental problems and any attempts to mediate would be in vain.You push a man who is near your table on to the gunman so that he will feel threatened and shoot him. You know that this man will die, but the six people will have time to escape.	orig		2.0	0.0	0.0	0.0	-3.0	-2.0	1.0	Deliberately inflicting fatal harm on one to save six creates a painful utilitarian trade-off.	No element of cheating or fairness manipulation is present in this intervention.	No betrayal of loyalty occurs; the act is not a breach of any relational trust.	There is no subversion of institutional authority; the move targets a dangerous criminal.	Using an individual as a mere instrument violates his dignity and sanctity.	The act strips one man of his freedom, even to secure greater collective liberation.	A utilitarian rescue saving six lives yet intentionally sacrificing one yields limited moral acceptability.	-1.25
