id	dataset	scenario	circumstance_type	circumstance	agent	agent_assumption	affected_party	affected_party_assumption	Q5_score	Q5_expl	moral_score	moral_expl	human_score
461	Clifford	You see a wife hitting her husband on the side of his head for coming home late.	orig		The wife	The wife is assumed to be an adult and capable of making decisions.	The husband	The husband is assumed to be an adult and capable of feeling pain and emotional distress.	0.0	This action does not increase the overall happiness of the community or the individuals involved.	-4.0	Physical violence is generally considered immoral and unacceptable.	-2.9
462	Clifford	You see a tenant bribing a landlord to be the first to get their apartment repainted.	orig		The tenant	The tenant is willing to bribe the landlord to get their apartment repainted first.	The community of tenants and the landlord	The community of tenants may not be aware of the bribe, and the landlord is willing to accept it.	4.0	The action benefits the individual tenant but may negatively impact the community.	-2.0	The action is morally questionable due to its unfairness.	-2.2
463	Mickelberg	Person X saw a child lost in a supermarket, so they helped find the parents by alerting the staff.	orig		Person X	Person X is a responsible and empathetic individual who cares about the well-being of others.	The affected parties are the lost child, the child's parents, and the supermarket staff.	The child is vulnerable and in need of help, the parents are likely worried, and the supermarket staff are responsible for maintaining a safe environment.	10.0	This action significantly increases the happiness of all parties involved.	4.0	This action is highly moral as it prioritizes the well-being of a vulnerable individual.	2.97
464	Effron	Helped a lost child find her parents in a store	orig		The agent of this action is the person who helped the lost child find her parents.	The assumption made about the agent is that they are a responsible and empathetic individual who is willing to help others in need.	The party being affected by this action are the lost child and her parents.	The assumption made about the affected party is that they are distressed and in need of assistance.	10.0	This action significantly increases the happiness of the affected party by reuniting them and reducing their distress.	4.0	This scenario is highly moral as it prioritizes the well-being and happiness of others.	3.25333328
465	Mickelberg	Person X forgot it was their wedding anniversary and did not have a gift for their spouse.	orig		Person X	Person X is forgetful and may not prioritize important dates	The spouse of Person X	The spouse values anniversaries and expects a gift	2.0	This action does not increase happiness and may cause disappointment	-2.0	This scenario is slightly immoral due to neglecting a significant event	-0.76
466	Lotto	You are a secret service agent on a mission overseas. You have discovered that a terrorist group is attempting to assassinate three diplomats. They are travelling in a car towards the embassy. They are being followed by one of the terrorists who will take advantage of the first red traffic light to kill them. As you follow, a tanker carrying oil slips between your car and the terrorist’s.You shoot at the tanker, which will injure the terrorist when it explodes so that he will not be able to complete his mission. You know that the explosion will kill the tanker driver, but the three diplomats will not be injured.	orig		The secret service agent	The agent is acting in the line of duty and is trying to save the diplomats	The affected parties are the terrorist, the tanker driver, the diplomats, and the community	The terrorist is willing to kill the diplomats, the tanker driver is an innocent bystander, the diplomats are innocent, and the community benefits from their safety	9.0	The action saves three lives and prevents a terrorist attack	3.0	The action is morally acceptable as it saves lives	-0.75
467	Clifford	You see a woman swerving her car in order to intentionally run over a squirrel.	orig		The woman driving the car	She is intentionally trying to harm the squirrel	The squirrel and potentially the community	The squirrel is an innocent animal and the community values animal life	0.0	This action does not increase happiness or prevent harm	-4.0	This action is morally unacceptable due to harm caused	-3.2
468	Effron	Shot a songbird with his .22 caliber rifle	orig		The agent of this action is the person who shot the songbird with his .22 caliber rifle.	The assumption made about the agent is that they are a gun owner and are capable of using a rifle.	The party being affected by this action is the songbird and the community that values wildlife and conservation.	The assumption made about the affected party is that the songbird was a living creature and its death may have a negative impact on the local ecosystem and the community that values wildlife.	1.0	This action does not maximize utility as it harms wildlife and potentially the ecosystem.	-3.0	This scenario is morally unacceptable due to the harm caused to wildlife.	-2.944
469	Effron	Laughed at a person who tripped on a curb and fell	orig		The agent of this action is the person who laughed at the individual who tripped.	The assumption made about the agent is that they find amusement in the misfortune of others.	The party being affected by this action is the person who tripped and fell.	The assumption made about the affected party is that they experienced embarrassment, potential physical harm, and emotional distress.	0.0	This action does not increase the happiness of the community.	-3.0	Laughing at someone's misfortune is generally considered immoral.	-2.0121212
470	Lotto	You are the pilot of a fighter jet on a mission in South East Asia. During the flight you realize that another fighter jet on the same mission has launched a missile by mistake and it is aimed at a six-seater light aircraft. You notice that in the area of the missile there is also another military reconnaissance aircraft.Start the procedure to destroy the missile. You know that when it explodes it will cause the military reconnaissance aircraft to crash and the pilot will be killed, but the six people aboard the light aircraft will be saved.	orig		The pilot of the fighter jet	The pilot is assumed to have the ability to destroy the missile and prevent the crash of the military reconnaissance aircraft	The affected parties are the pilot of the military reconnaissance aircraft and the six people aboard the light aircraft	The affected parties are assumed to be innocent and not involved in any wrongdoing	9.0	The action maximizes utility by saving six lives and preventing the loss of a military asset	4.0	The action is highly moral as it prioritizes the preservation of life and military resources	-0.43
471	Effron	Shared his umbrella with someone during the rain	orig		The agent of this action is the person who shared his umbrella.	The assumption made about the agent is that he is a considerate and empathetic individual who is willing to help others in need.	The party being affected by this action is the person who received the shared umbrella.	The assumption made about the affected party is that they were caught in the rain without an umbrella and were grateful for the help.	9.0	This action maximizes utility by preventing discomfort and unhappiness caused by getting wet in the rain.	4.0	The action is highly moral as it prioritizes the well-being and happiness of another individual.	2.43076912
472	Kruepke	I was in the service in Germany and my buddies and I would go to various restaurants and clubs. One night my friends and I went to a whorehouse. I was very tempted to have sex with some of the women for such a small amount of money.	orig		The agent of this action was the individual who was in the service in Germany and went to a whorehouse with his friends.	The assumption made about the agent is that they were considering engaging in sexual activities with sex workers.	The party being affected by this action would be the sex workers, the agent's friends, and potentially the agent's romantic partner or family, if applicable.	The assumption made about the affected party is that they could be negatively impacted by the agent's actions, either through potential health risks, emotional distress, or damage to relationships.	2.0	This action does not maximize utility due to potential negative consequences.	-2.0	The scenario is morally questionable due to potential harm to others.	-1.39
473	Lotto	You are putting in order some documents regarding house expenses and you are anxious about the fact that you are not able to square up the accounts. You are looking for the receipt for a rather large payment when the telephone rings. It is the representative of a charity organisation who asks you to make a financial contribution towards home assistance for sufferers of chronic disease. You tell the representative that you already made an annual contribution to another association, but he continues to insist. You then invent an excuse and say that you have just committed yourself to a distance adoption programme.	orig		The agent of this action is the person organizing the documents and answering the phone call.	The agent is assumed to be a responsible individual managing their household expenses and feeling pressured by the charity representative.	The party being affected by this action is the charity representative and the chronic disease sufferers who would benefit from the donation.	The affected party is assumed to be a legitimate charity organization aiming to help those in need.	3.0	The action does not directly increase utility as no donation was made.	0.0	The scenario is morally neutral as the agent is not obligated to donate.	0.63
474	Effron	Pulled the seat out from underneath somebody	orig		The person who pulled the seat out	The agent is assumed to be acting intentionally and with full awareness of their actions	The person who was about to sit on the seat	The affected party is assumed to be unaware of the impending action and is expecting the seat to be stable	2.0	This action has a low utility as it causes discomfort or harm	-3.0	This action is considered morally unacceptable due to its potential to cause harm	-2.648
475	Effron	Offered to help an elderly neighbor paint his house	orig		The agent of this action is the person who offered to help paint the house.	The assumption made about the agent is that they are physically capable of painting and have the necessary skills or willingness to learn.	The party being affected by this action is the elderly neighbor who owns the house.	The assumption made about the affected party is that they are unable to paint the house themselves due to age or physical limitations, and that they would appreciate the help.	9.0	This action significantly increases the happiness of the elderly neighbor.	4.0	This scenario is highly moral as it involves helping a neighbor in need.	2.84210528
476	Kruepke	I am a very unfaithful person in general. I do not have a strong faith in God and I am constantly unfaithful to women. Recently I cheated on my girlfriend who comes from another state to see me.	orig		The agent of this action is the person who cheated on their girlfriend.	The assumption made about the agent is that they are unfaithful and do not have a strong faith in God.	The party being affected by this action is the girlfriend who was cheated on.	The assumption made about the affected party is that she is in a relationship with the agent and has traveled from another state to see them.	1.0	This action does not maximize utility as it causes harm and unhappiness to the girlfriend.	-3.0	This scenario is morally unacceptable as it involves infidelity and betrayal.	-2.87
477	Mickelberg	Person X found an expensive briefcase and tried to locate the owner.	orig		Person X	Person X is an honest individual who values returning lost items to their rightful owners.	The owner of the briefcase and the community in general	The owner of the briefcase is assumed to be negatively affected by the loss of their expensive briefcase, and the community is assumed to value honesty and integrity.	9.0	Returning lost items increases community trust and happiness.	4.0	The action is highly moral as it promotes honesty and community trust.	2.92
478	Effron	Stayed up late helping his child with homework	orig		The father	The father is assumed to be a responsible and caring parent who prioritizes his child's education.	The child and the father	The child is assumed to be in need of help with homework, and the father is affected by the action as he sacrifices his sleep.	8.0	The action benefits the child's education and strengthens the parent-child bond.	3.0	The action is morally commendable as it prioritizes the child's well-being.	2.74871792
479	Effron	Doesn't smoke in other people's apartments	orig		The agent of this action is the person who does not smoke in other people's apartments.	The assumption made about the agent is that they are a considerate individual who respects the preferences and health of others.	The party being affected by this action are the residents of the apartment and their guests.	The assumption made about the affected party is that they prefer a smoke-free environment for reasons such as health, comfort, and cleanliness.	9.0	This action maximizes utility by preventing discomfort and health risks for the affected party.	4.0	This scenario is highly moral as it prioritizes the well-being and preferences of others.	1.725
480	Effron	Used bad language in front of children	orig		The agent of this action is the person who used bad language in front of children.	The assumption made about the agent is that they are unaware of the negative impact of their language on children or lack proper communication skills.	The party being affected by this action are the children who heard the bad language.	The assumption made about the affected party is that they are impressionable and can be negatively influenced by such language.	1.0	This action does not increase the happiness of the community.	-3.0	This scenario is morally unacceptable due to its negative impact on children.	-1.45454552
481	Clifford	You see someone reading the ending of a spy novel before reading the beginning.	orig		The agent of this action is the person reading the ending of the spy novel before reading the beginning.	The assumption made about the agent is that they are a reader who is interested in the novel and has chosen to read the ending before the beginning.	The party being affected by this action is the reader themselves.	The assumption made about the affected party is that they may not fully enjoy or understand the novel by reading the ending first.	5.0	This action does not significantly increase or decrease utility for the community or the individual.	0.0	This scenario is morally neutral as it does not harm others.	-0.2
482	Lotto	Like every morning, you are on your way to work and are waiting at the tram stop with some other people for the next tram. Suddenly, you realise that the tram, which is approaching at high speed, does not have brakes and is about to run into a group of five people who are crossing the road distractedly, unaware of the danger.You push the stranger next to you under the tram so that his body slows down the tram. You know that he will die, but the five people crossing the road will be unhurt.	orig		The agent of this action is the person waiting at the tram stop who pushes the stranger under the tram.	The agent is assumed to be a rational individual who is capable of making quick decisions in a crisis situation.	The party being affected by this action are the stranger who is pushed under the tram and the five people crossing the road.	The affected parties are assumed to be innocent bystanders who are unaware of the impending danger.	9.0	This action saves five lives at the cost of one, maximizing utility.	3.0	Despite the loss of one life, the action is morally acceptable due to the greater good.	-1.8
483	Mickelberg	Person X commutes four hours on a bus every week to the local children's hospital, so they can dress as a clown and entertain the children in the cancer ward.	orig		Person X	Person X is a selfless individual who is willing to dedicate their time and effort to bring joy to others.	The affected parties are the children in the cancer ward and their families.	The children and their families are going through a difficult time and could benefit from emotional support and happiness.	9.0	The action significantly increases the happiness of the affected parties.	4.0	The action is highly moral as it prioritizes the well-being and happiness of others.	3.42
484	Grizzard	Threatens to kill a farmer to gain information.	orig		The agent of this action is the person threatening the farmer.	The assumption made about the agent is that they are willing to use violence to achieve their goals.	The party being affected by this action is the farmer.	The assumption made about the affected party is that they are innocent and do not deserve to be threatened.	1.0	This action does not maximize utility as it causes harm and fear.	-4.0	This scenario is highly immoral due to the use of threats.	-1.666666667
485	Cook	Someone makes a public online post making fun of their political party, saying they will support the opposing partyâ€™s candidate	orig		The agent of this action is the person who made the public online post.	The assumption made about the agent is that they are a member of a political party and have the ability to express their opinions online.	The party being affected by this action is the community in general, including members of both the agent's original political party and the opposing party.	The assumption made about the affected party is that they are aware of the agent's post and may be influenced by it, either positively or negatively.	5.0	The action may increase the happiness of some individuals while decreasing it for others, depending on their political views.	0.0	The morality of this scenario is neutral, as it depends on individual perspectives and the intention behind the agent's post.	-0.74
486	Effron	Was irritated when a neighbor asked to borrow some milk	orig		The neighbor	The neighbor is someone who is comfortable enough to ask for a favor	The person who was irritated	The person who was irritated is someone who values their privacy and resources	2.0	The action does not inherently increase happiness (2/10)	-1.0	The action is morally neutral, but the irritation suggests a lack of community spirit (-1)	-0.8363636
487	Effron	Ignored his old girlfriend at a party	orig		The agent of this action is the person who ignored his old girlfriend at the party.	The assumption made about the agent is that he intentionally ignored his old girlfriend and was aware of her presence.	The party being affected by this action is the old girlfriend who was ignored.	The assumption made about the affected party is that she noticed being ignored and felt upset or uncomfortable as a result.	2.0	This action likely decreases the happiness of the affected party and may cause discomfort in the community.	-2.0	Ignoring someone intentionally is generally considered impolite and disrespectful.	-0.23783784
488	Mickelberg	Person X ran out of paint when painting their home and had to go the hardware store.	orig		Person X	Person X is a responsible homeowner who decided to paint their home and ran out of paint.	The community and Person X	The community is affected by Person X's decision to maintain their property, and Person X benefits from having a well-maintained home.	6.0	The action has a moderate impact on utility.	2.0	The scenario is morally acceptable as it benefits both the individual and the community.	0.15
489	Clifford	You see a group of women having a long and loud conversation during a church sermon.	orig		The group of women	They are church attendees who are not paying attention to the sermon	The community in the church, including the speaker and other attendees	They are affected by the distraction and disrespect caused by the loud conversation	2.0	The action significantly disrupts the sermon, lowering utility	-3.0	The action is morally unacceptable due to disrespect and disruption	-2.8
490	Lotto	You are crossing a bridge which passes over the railway line and you see a train moving on the track below. You notice that the driver has lost control and that the locomotive will continue its course and end up running into five men who are working on the adjacent tracks. On the bridge next you is a person you do not know.You throw this person off the bridge is such a way that his body blocks the oncoming train. You know that his person will die, but the five workers will be unhurt.	orig		The agent of this action is the person standing on the bridge.	The assumption made about the agent is that they are capable of physically throwing another person off the bridge and that they have the intention to save the five workers.	The party being affected by this action are the five workers on the adjacent tracks and the person thrown off the bridge.	The assumption made about the affected party is that the five workers are unaware of the impending danger and that the person thrown off the bridge will die as a result of the action.	8.0	This action maximizes utility by saving five lives at the cost of one.	1.0	The action is morally questionable due to the intentional harm caused to the person thrown off the bridge.	-1.7
491	Kruepke	One evening I went out. I told my husband I was going to an audition, but actually, I went out for dinner with a friend of mine. I had to lie, because he would have wanted to go with my friend and me.	orig		The agent of this action is the woman who went out for dinner with a friend.	The assumption made about the agent is that she felt the need to lie to her husband about her plans.	The party being affected by this action is the woman's husband and, to a lesser extent, the woman herself.	The assumption made about the affected party is that the husband would have wanted to join the dinner and that the lie could potentially cause harm to their relationship.	3.0	The action does not maximize utility as it involves deception.	-2.0	The scenario is morally questionable due to the lie.	-0.94
492	Effron	Let his dog go to the bathroom on the neighbor's yard	orig		The dog owner	The dog owner is irresponsible and does not clean up after their dog	The neighbor	The neighbor values their yard and does not want it to be used as a bathroom for the dog	2.0	This action does not maximize utility as it causes inconvenience and potential harm to the neighbor	-3.0	This scenario is morally unacceptable as it disregards the neighbor's property and well-being	-1.29032256
493	Effron	Kept the music down for his roommates	orig		The agent of this action is the person who kept the music down.	The assumption made about the agent is that they are considerate and respectful of their roommates' needs.	The party being affected by this action are the roommates.	The assumption made about the affected party is that they prefer a quieter environment or were trying to focus on something.	9.0	This action promotes harmony and respect in the community.	4.0	The action is highly moral as it prioritizes others' comfort.	1.69411776
494	Kruepke	In college I used to tell a lot of girls that I loved them or cared for them or how we would be more of a couple than we were.  But, in actuality, that wasn't the truth.  I just told them that.	orig		The agent of this action is the college student who made false declarations of love and affection to multiple girls.	The assumption made about the agent is that they were not genuinely in love with or caring for these girls, but rather using these words to manipulate or deceive them.	The party being affected by this action are the girls who were told these false declarations of love and affection.	The assumption made about the affected party is that they were led to believe in a relationship or connection that did not truly exist, potentially causing them emotional distress or harm.	2.0	This action does not maximize utility as it involves deception and manipulation, causing potential emotional harm to others.	-3.0	This scenario is morally unacceptable due to the deception and potential emotional harm caused to others.	-2.42
495	Clifford	You see an employee trying to undermine all of her boss' ideas in front of others.	orig		The employee	The employee is assumed to be acting out of personal dissatisfaction or disagreement with her boss' ideas.	The party being affected by this action is the boss, the other employees, and the overall work environment.	The affected parties are assumed to be negatively impacted by the employee's actions, leading to a potential decrease in morale, productivity, and workplace harmony.	2.0	This action likely decreases overall utility due to potential harm to relationships and productivity.	-3.0	The action is considered morally unacceptable due to its potential negative impact on others.	-2.6
496	Kruepke	A couple of years ago, when I went grocery shopping, I realized that there was a cart in the parking lot that had not been claimed. It was full of groceries. So I brought the cart back inside and gave it to the manager.	orig		The agent of this action was the narrator.	The assumption made about the agent is that they are a responsible and honest individual who values integrity.	The party being affected by this action was the owner of the groceries and the store manager.	The assumption made about the affected party is that they would appreciate the honesty and responsible behavior of the agent.	8.0	The action prevents potential loss and inconvenience for the owner.	4.0	The action is morally commendable as it promotes honesty and responsibility.	2.54
497	Mickelberg	Person X often sings along to the songs that they are listening to.	orig		Person X	Person X enjoys singing and listens to music regularly	The community in general and Person X	The community is within earshot of Person X, and they are not disturbed by the singing	7.0	Singing along to music generally increases happiness	3.0	Singing along to music is generally considered a morally acceptable activity	0.36
498	Effron	Gave a stranded motorist a lift to the service station	orig		The agent of this action is the person who gave the stranded motorist a lift to the service station.	The assumption made about the agent is that they are a good Samaritan who is willing to help others in need.	The party being affected by this action is the stranded motorist.	The assumption made about the affected party is that they are in a difficult situation and in need of assistance.	10.0	This action provides significant benefit to the stranded motorist, maximizing utility.	4.0	This action is highly moral as it prioritizes the well-being of another person.	2.2193548
499	Effron	Returned a birthday gift because it was too cheap	orig		The person who returned the birthday gift	The agent is assumed to be someone who values expensive gifts and has high expectations	The person who gave the gift and the community in general	The affected party is assumed to have spent time, effort, and money to choose and purchase the gift, and the community is assumed to value kindness and gratitude	2.0	This action likely decreases overall utility due to hurt feelings and wasted resources	-3.0	This action is considered morally unacceptable due to its potential to cause emotional harm	-2.06896552
500	Mickelberg	Person X stayed back to help a colleague jumpstart their car, even though they then missed the start of a music concert.	orig		Person X	Person X is a helpful and considerate individual who values assisting others in need.	The affected party is both the colleague with the car trouble and Person X themselves.	The colleague is in need of help, and Person X is willing to sacrifice their own interests for the benefit of others.	8.0	This action demonstrates altruism and community spirit, increasing overall happiness.	3.0	The action is morally commendable, as it prioritizes helping others.	2.61
501	Lotto	You are a taxi driver and you are carrying two passengers at night. It has been snowing already for a couple of hours and the roads are dangerously icy. You turn into a very narrow street and suddenly you find yourself in front of a truck which has overturned in the middle of the road. You start to brake, but you lose control of the taxi and it begins to slide on the icy road.You swerve to direct the car towards the edge of the road. You see that there is a passer-by who will be hit by the car and will die, but you and the two passengers will be unhurt.	orig		The taxi driver	The taxi driver is trying to avoid a collision and is making a split-second decision under duress	The passer-by, the two passengers, and the taxi driver	The passer-by is an innocent bystander, the two passengers are innocent and unaware of the situation, and the taxi driver is trying to avoid a collision	5.0	The action saves the lives of the taxi driver and two passengers, but endangers the life of the passer-by	0.0	The action is morally ambiguous as it prioritizes the lives of some over others	-1.17
502	Mickelberg	Person X won an award for 'Best Newcomer' at a local karaoke event.	orig		Person X	Person X is a newcomer to the local karaoke event and has won an award for their performance.	The community of the local karaoke event and Person X	The community enjoys the karaoke event and appreciates good performances. Person X is likely to feel happy and proud for winning the award.	8.0	Winning an award increases happiness for both the individual and the community.	3.0	The action is morally acceptable as it promotes happiness and recognition.	0.45
503	Effron	Slammed the door in the face of a charity collector	orig		The person who slammed the door	The agent is assumed to be someone who is not interested in the charity or is annoyed by the collector	The charity collector	The affected party is assumed to be a person trying to collect donations for a good cause	0.0	This action does not increase utility as it does not benefit anyone	-3.0	This action is considered immoral as it disrespects the collector	-1.5783784
504	Mickelberg	Person X set fire to the community hall in the middle of the night.	orig		Person X	Person X is assumed to be a rational adult with the capacity to understand the consequences of their actions.	The community	The community is assumed to have valued the community hall and used it for various beneficial activities.	1.0	This action has a very low utility as it causes harm and destruction.	-4.0	This action is highly immoral as it causes harm to the community.	-3.67
505	Kruepke	While I was in college, I was in a long distance relationship with a girl. We talked every night on the phone and really tried to make it work. Meanwhile, I was having study sessions with an attractive girl in my class and very tempted to cheat on my girlfriend.	orig		The agent of this action is the college student in the long distance relationship.	The assumption made about the agent is that they are struggling with the temptation to cheat on their girlfriend.	The party being affected by this action are the girlfriend in the long distance relationship and potentially the attractive girl in the class.	The assumption made about the affected parties is that they are unaware of the agent's internal struggle and potential infidelity.	2.0	This action has a low utility as it may cause harm and unhappiness to the girlfriend and the relationship.	-3.0	The scenario is morally unacceptable due to the potential for betrayal and harm to others.	-1.62
506	Mickelberg	Person X had an affair with their best friend's wife.	orig		Person X	Person X is assumed to be capable of making decisions and understanding the consequences of their actions.	The affected parties are Person X's best friend and his wife.	The affected parties are assumed to be unaware of the affair and would experience emotional distress if they found out.	1.0	This action significantly decreases the happiness of the affected parties.	-4.0	The action is highly immoral due to the breach of trust and potential harm caused.	-3.4
507	Mickelberg	Person X embezzled money from a charity to feed their gambling habit.	orig		Person X	Person X is assumed to be a morally compromised individual with a gambling addiction.	The affected parties are the charity and its beneficiaries.	The charity and its beneficiaries are assumed to be negatively impacted by the loss of funds.	1.0	This action significantly decreases the utility for the charity and its beneficiaries.	-4.0	The action is highly immoral due to the harm caused to the charity and its beneficiaries.	-3.36
508	Effron	Laughed at a question asked by a classmate	orig		The person who laughed at the question	The agent is assumed to be a classmate who found the question amusing or unusual	The classmate who asked the question	The affected party is assumed to be a person who may feel embarrassed or offended by the laughter	2.0	Laughter may not directly increase utility (0-2)	-2.0	Laughing at someone's question can be seen as disrespectful (-1 to -3)	-1.43333328
509	Mickelberg	Person X spat in a customer's meal before serving it to him, because the customer had a stutter.	orig		Person X	Person X is assumed to be a service worker who is capable of making moral decisions and understands the consequences of their actions.	The customer with a stutter	The customer is assumed to be a regular individual who expects to be treated with respect and does not anticipate being mistreated due to their speech impediment.	0.0	This action has no utility as it only causes harm.	-4.0	The action is extremely immoral and unacceptable.	-3.51
510	Clifford	You see a public leader on TV trying to ban the wearing of hooded sweatshirts.	orig		The public leader on TV	The public leader is acting in their official capacity and has the power to influence policy decisions.	The community in general, specifically those who wear hooded sweatshirts	The affected party is assumed to be negatively impacted by the ban, as it restricts their freedom of clothing choice.	3.0	The action has a low utility due to limited benefits and potential infringement on personal freedoms.	-1.0	The scenario is slightly immoral due to the restriction of personal freedoms.	-2.7
511	Lotto	You are part of a team of six bomb disposal experts who are detonating an underwater mine. While you are underwater, a cable snaps causing a deep gash in one of the expert’s hand. The blood in the water starts to attract some sharks which are in the area. The injured expert starts to swim towards the only shark-proof cage available, while the rest of you are some way behind.You shoot the injured expert before he reaches the cage. You know that the sharks will all pounce on him, but you and the other four experts will be able to reach the cage and safety.	orig		The agent of this action is the person who shot the injured expert.	The agent is assumed to be a member of the bomb disposal team who prioritizes the survival of the majority over the life of one individual.	The party being affected by this action is the injured expert and the rest of the bomb disposal team.	The affected party is assumed to be rational individuals who understand the gravity of the situation and the need to prioritize the survival of the majority.	8.0	This action maximizes utility by saving five lives at the cost of one.	2.0	Despite the loss of one life, the action is morally acceptable due to the greater good it serves.	-1.44
512	Lotto	You are in a ship which is crossing the Atlantic Ocean in the direction of South America. A fire has just broken out on board and everyone must immediately go to the lifeboats to be rescued. In the rush, too many people have climbed aboard some of the lifeboats, which are sinking. The life-boat you are on quickly starts to take on water.You throw into the sea the two people closest to you on the lifeboat to avoid it sinking. You know that they will drown, but you and the others will be saved.	orig		The agent of this action is the person who threw the two individuals into the sea.	The agent is assumed to be acting in a state of panic and fear for their own life.	The party being affected by this action are the two individuals thrown into the sea.	The affected party is assumed to be innocent passengers who were not responsible for the fire.	2.0	This action does not maximize utility as it causes harm to individuals.	-3.0	This scenario is morally unacceptable due to the harm caused to individuals.	-1.26
513	Kruepke	I email women through the personal ads quite often. I lie about many things such as awards I haven’t actually won, or places I’ve been. I’m pretty sure everyone lies about things in those ads to make themselves more attractive to the people that they are interested in.	orig		The agent of this action is the individual who is emailing women through personal ads and lying about various aspects of their life.	The assumption made about the agent is that they are intentionally deceiving others to appear more attractive or interesting.	The party being affected by this action are the women who are receiving the emails and being deceived.	The assumption made about the affected party is that they are being misled and may experience negative consequences as a result of the deception.	2.0	This action does not maximize utility as it involves deception and may lead to harm or unhappiness for the affected party.	-3.0	This scenario is morally unacceptable due to the deception involved and potential harm caused to others.	-1.85
514	Cook	Someone posts pornographic self-photography online	orig		The agent of this action is the person who posted the pornographic self-photography online.	The assumption made about the agent is that they are an adult who willingly and knowingly posted the content.	The party being affected by this action is the community, including both those who view the content and those who are indirectly affected by its presence online.	The assumption made about the affected party is that they are a diverse group with varying moral standards, ages, and sensitivities.	2.0	This action likely has a low utility due to potential harm and discomfort caused.	-3.0	Low utility suggests low moral acceptability due to potential harm.	-1.25
515	Clifford	You see a man putting ketchup all over his chicken Caesar salad while at lunch.	orig		The man putting ketchup on his salad	The man enjoys unconventional food combinations and is not concerned with social norms or expectations regarding food	The man himself and potentially those around him who might be affected by his actions	The affected party (the man) derives pleasure from his actions, while others might find it unusual or off-putting	7.0	Utility is subjective and depends on the man's enjoyment	1.0	Morality is subjective and depends on cultural norms	-0.2
516	Mickelberg	Person X promised to look after their elderly mother's dog but then secretly sold it as soon as their mother moved into the nursing home.	orig		Person X	Person X is assumed to be a family member of the elderly mother and capable of making decisions regarding the dog's care.	The elderly mother and the dog	The elderly mother is assumed to have trusted Person X to care for her dog, and the dog is assumed to have been dependent on the elderly mother for care.	1.0	The action does not maximize utility as it causes distress to the elderly mother and the dog.	-3.0	The action is morally unacceptable as it involves betrayal of trust and potential harm to the dog.	-2.96
517	Lotto	You are in charge of a team of specialised technicians who are carrying out maintenance work on a very large lift. Six technicians are working in the lift well. You and another technician are on the top floor in the machine-room. Suddenly, the winch breaks and the lift cabin starts to plummet downwards.You push the technician next to you into the cogs of the mechanism so that his body will cause the lift to stop. You know that he will die, but the six technicians will be saved.	orig		The agent of this action is the person in charge of the team of technicians, who pushed the technician into the cogs of the mechanism.	The agent is assumed to be a rational decision-maker who prioritizes the lives of the many over the life of one individual.	The party being affected by this action are the six technicians in the lift cabin and the one technician who was pushed into the cogs.	The affected party is assumed to consist of individuals who value their lives and would prefer to live rather than die.	8.0	This action maximizes utility by saving six lives at the cost of one life.	2.0	The action is morally acceptable as it maximizes overall utility, but the sacrifice of one life is a significant moral cost.	-1.57
518	Clifford	You see a man snickering as he passes by a cancer patient with a bald head.	orig		The man who was snickering	The man was being insensitive and disrespectful	The cancer patient with a bald head	The patient is vulnerable and possibly emotionally sensitive due to their condition	0.0	This action does not increase happiness or prevent pain	-3.0	The action is insensitive and disrespectful, causing distress	-3.4
519	Clifford	You see a man secretly watching sports on his cell phone during a pastor's sermon.	orig		The man watching sports on his cell phone	The man is assumed to be a sports fan and a member of the congregation.	The affected parties are the pastor, the other congregants, and the man himself.	The pastor and other congregants are assumed to be focused on the sermon and expect respectful behavior. The man is assumed to derive pleasure from watching sports.	2.0	The action has a low utility due to disrespect and distraction.	-3.0	The action is considered morally unacceptable due to disrespect.	-1.8
520	Mickelberg	Person X offered to let their evicted sister and brother-in-law stay with them for free and sleep in PersonX's room while PersonX slept on the couch.	orig		Person X	Person X is a compassionate individual willing to make personal sacrifices for family	Person X's evicted sister and brother-in-law	The affected party is in a vulnerable situation and in need of immediate assistance	9.0	High utility due to providing shelter and support	4.0	High moral acceptability due to selfless act	2.86
521	Mickelberg	Person X started a vicious rumor about their ex-partner, saying that they had neglected their children when they were still married.	orig		Person X	Person X is assumed to be malicious and vengeful towards their ex-partner	The affected parties are the ex-partner and their children, as well as the community that believes the rumor	The ex-partner is assumed to be innocent of the accusations, and the children are assumed to be negatively impacted by the rumor	1.0	This action has a very low utility, as it causes harm and distress to multiple parties	-4.0	The action is highly immoral due to its harmful consequences	-2.97
522	Kruepke	My friend was always putting down all the men I dated because she was jealous. I confronted her about it and said some really mean comments to her about how no man wants her. I hurt her feelings a lot.	orig		The agent of this action is the narrator (the person who was dating and confronted her friend).	The assumption made about the agent is that they were hurt and frustrated by their friend's behavior, leading them to act out of anger.	The party being affected by this action is the friend who was always putting down the men the narrator dated.	The assumption made about the affected party is that she was jealous and insecure, which led to her behavior, and she was hurt by the mean comments made by the narrator.	2	This action does not maximize utility as it caused emotional pain to the friend.	-3.0	The scenario is morally unacceptable due to the harm caused.	-1.04
