id	dataset	scenario	circumstance_type	circumstance	Q1_score	Q1_expl	Q2_score	Q2_expl	Q3_score	Q3_expl	Q4_score	Q4_expl	moral_score	moral_expl	human_score
492	Effron	Let his dog go to the bathroom on the neighbor's yard	orig		2.0	Shows lack of practical wisdom.	1.0	Unfair to the neighbor.	0.0	No courage or moral conviction.	1.0	Lacks self-control and respect.	-4	Low scores in all virtues indicate immorality.	-1.29032256
493	Effron	Kept the music down for his roommates	orig		8.0	Shows practical wisdom in considering roommates' needs.	7.0	Ensures fairness by respecting roommates' peace.	5.0	Does not directly involve facing adversity.	9.0	Exhibits self-control in moderating music volume.	3	High prudence, justice, and temperance; neutral fortitude.	1.69411776
494	Kruepke	In college I used to tell a lot of girls that I loved them or cared for them or how we would be more of a couple than we were.  But, in actuality, that wasn't the truth.  I just told them that.	orig		0.0	Deceptive actions lack practical wisdom.	0.0	Deception is unfair and morally wrong.	0.0	Lying shows a lack of moral courage.	0.0	Deception indicates a lack of self-control.	-4	All aspects score 0, indicating extreme immorality.	-2.42
495	Clifford	You see an employee trying to undermine all of her boss' ideas in front of others.	orig		2.0	Undermining ideas publicly lacks practical wisdom.	1.0	Publicly undermining is unfair and disrespectful.	2.0	Lacks courage; more about sabotage than facing challenges.	1.0	Shows lack of self-control and moderation.	-3	Low scores in all virtues indicate immorality.	-2.6
496	Kruepke	A couple of years ago, when I went grocery shopping, I realized that there was a cart in the parking lot that had not been claimed. It was full of groceries. So I brought the cart back inside and gave it to the manager.	orig		8.0	Action shows practical wisdom in resolving a lost cart issue.	9.0	Ensures fairness by returning unclaimed groceries to the store.	4.0	Requires minimal courage, not a significant challenge.	5.0	Action is neutral regarding self-control and moderation.	3	High prudence and justice, neutral temperance, slight lack of fortitude.	2.54
497	Mickelberg	Person X often sings along to the songs that they are listening to.	orig		5.0	Singing along is neutral to prudence.	5.0	Singing along does not affect justice.	5.0	Singing along does not reflect fortitude.	5.0	Singing along is neutral to temperance.	0.0	All aspects are neutral.	0.36
498	Effron	Gave a stranded motorist a lift to the service station	orig		8.0	Shows practical wisdom in aiding someone in need.	7.0	Promotes fairness and moral righteousness by helping.	6.0	Requires courage to assist a stranger.	5.0	Moderation in balancing personal time and helping.	3	High prudence, justice, and fortitude; neutral temperance.	2.2193548
499	Effron	Returned a birthday gift because it was too cheap	orig		2.0	Action lacks practical wisdom; overly focused on material value.	1.0	Unfair to the giver; disregards the sentiment behind the gift.	1.0	Does not demonstrate courage; rather, it shows pettiness.	1.0	Shows lack of self-control and appreciation.	-3	Low scores in all virtues indicate immorality.	-2.06896552
500	Mickelberg	Person X stayed back to help a colleague jumpstart their car, even though they then missed the start of a music concert.	orig		8.0	Balances helping others with personal sacrifice.	7.0	Acts fairly by assisting a colleague in need.	6.0	Shows courage in prioritizing others over personal enjoyment.	7.0	Moderates personal desire for concert for a greater good.	3	High scores in all virtues	2.61
501	Lotto	You are a taxi driver and you are carrying two passengers at night. It has been snowing already for a couple of hours and the roads are dangerously icy. You turn into a very narrow street and suddenly you find yourself in front of a truck which has overturned in the middle of the road. You start to brake, but you lose control of the taxi and it begins to slide on the icy road.You swerve to direct the car towards the edge of the road. You see that there is a passer-by who will be hit by the car and will die, but you and the two passengers will be unhurt.	orig		4.0	Action reflects quick decision-making, not prudence.	2.0	Action sacrifices passer-by for passengers' safety.	6.0	Action shows courage in a crisis.	3.0	Action lacks self-control, driven by panic.	-1	Below average in justice and temperance, slightly below in prudence, slightly above in fortitude.	-1.17
502	Mickelberg	Person X won an award for 'Best Newcomer' at a local karaoke event.	orig		5.0	Winning reflects practical skill, not prudence.	7.0	Awarding is fair recognition of talent.	6.0	Competing requires courage and confidence.	6.0	Moderation in performance and enjoyment.	3	Balanced virtues with slight excess in justice and fortitude.	0.45
503	Effron	Slammed the door in the face of a charity collector	orig		0.0	Action lacks practical wisdom and moral balance.	0.0	Action is unfair and morally wrong.	0.0	Action shows no courage or moral strength.	0.0	Action lacks moderation and self-control.	-4	All aspects score 0, indicating extreme immorality.	-1.5783784
504	Mickelberg	Person X set fire to the community hall in the middle of the night.	orig		0.0	Setting fire is imprudent and reckless.	0.0	Action is unjust and harmful to society.	0.0	Lacks moral courage, promotes destruction.	0.0	Shows no self-control or moderation.	-4	All aspects score 0, indicating extreme immorality.	-3.67
505	Kruepke	While I was in college, I was in a long distance relationship with a girl. We talked every night on the phone and really tried to make it work. Meanwhile, I was having study sessions with an attractive girl in my class and very tempted to cheat on my girlfriend.	orig		7.0	Balancing study and relationship shows practical wisdom.	3.0	Considering cheating is unfair to the girlfriend.	8.0	Resisting temptation requires courage and strength.	9.0	Self-control in not cheating reflects temperance.	2	High prudence, fortitude, temperance; low justice	-1.62
506	Mickelberg	Person X had an affair with their best friend's wife.	orig		0.0	Action disregards moral principles and practical wisdom.	0.0	Action is unfair and morally wrong.	0.0	Action lacks moral courage and strength.	0.0	Action shows lack of self-control and moderation.	-4	All aspects score 0, indicating extreme immorality.	-3.4
507	Mickelberg	Person X embezzled money from a charity to feed their gambling habit.	orig		0.0	Embezzling money is imprudent and lacks moral principles.	0.0	The action is unjust, harming the charity and its beneficiaries.	0.0	Lacks fortitude, succumbing to gambling addiction.	0.0	Shows no temperance, driven by uncontrolled gambling habit.	-4	All aspects score 0, indicating extreme immorality.	-3.36
508	Effron	Laughed at a question asked by a classmate	orig		2.0	Laughing at a classmate's question lacks prudence.	1.0	It is unfair and disrespectful to the classmate.	2.0	Shows a lack of courage to support peers.	1.0	Demonstrates poor self-control and moderation.	-3	Low scores in all virtues indicate immorality.	-1.43333328
509	Mickelberg	Person X spat in a customer's meal before serving it to him, because the customer had a stutter.	orig		0.0	Action is impulsive and lacks practical wisdom.	0.0	Action is unjust and discriminatory.	0.0	Action shows cowardice, not moral courage.	0.0	Action lacks self-control and moderation.	-4	All aspects score 0, indicating extreme immorality.	-3.51
510	Clifford	You see a public leader on TV trying to ban the wearing of hooded sweatshirts.	orig		2.0	Banning hoodies lacks practical wisdom and balance.	1.0	Unfairly targets a specific type of clothing.	2.0	Does not show courage in facing real issues.	3.0	Shows lack of moderation and self-control.	-3	Low scores in all virtues indicate immorality.	-2.7
511	Lotto	You are part of a team of six bomb disposal experts who are detonating an underwater mine. While you are underwater, a cable snaps causing a deep gash in one of the expert’s hand. The blood in the water starts to attract some sharks which are in the area. The injured expert starts to swim towards the only shark-proof cage available, while the rest of you are some way behind.You shoot the injured expert before he reaches the cage. You know that the sharks will all pounce on him, but you and the other four experts will be able to reach the cage and safety.	orig		7.0	Balances survival of majority over one life.	2.0	Unjust to sacrifice one for others.	8.0	Shows courage in making a hard decision.	3.0	Lacks self-control, resorts to extreme action.	0	Moderate prudence and fortitude, low justice and temperance	-1.44
512	Lotto	You are in a ship which is crossing the Atlantic Ocean in the direction of South America. A fire has just broken out on board and everyone must immediately go to the lifeboats to be rescued. In the rush, too many people have climbed aboard some of the lifeboats, which are sinking. The life-boat you are on quickly starts to take on water.You throw into the sea the two people closest to you on the lifeboat to avoid it sinking. You know that they will drown, but you and the others will be saved.	orig		6.0	Balances survival with harsh moral choice.	2.0	Unfair to those thrown overboard.	7.0	Shows courage in a dire situation.	3.0	Lacks self-control in panic.	0	Moderate prudence and fortitude, low justice and temperance	-1.26
513	Kruepke	I email women through the personal ads quite often. I lie about many things such as awards I haven’t actually won, or places I’ve been. I’m pretty sure everyone lies about things in those ads to make themselves more attractive to the people that they are interested in.	orig		0.0	Lying undermines practical wisdom and moral principles.	0.0	Deception is unfair and morally wrong.	0.0	Lying shows a lack of moral courage.	0.0	Lying indicates a lack of self-control.	-4	All aspects score 0, indicating extreme immorality.	-1.85
514	Cook	Someone posts pornographic self-photography online	orig		2.0	Lacks prudence; disregards potential consequences.	5.0	Neutral; does not directly impact fairness.	4.0	Shows some courage but lacks moral conviction.	1.0	Contrary to temperance; excessive self-exposure.	-2	Low prudence and temperance, neutral justice, slightly low fortitude	-1.25
515	Clifford	You see a man putting ketchup all over his chicken Caesar salad while at lunch.	orig		5.0	Action is neutral to prudence.	5.0	Action does not affect fairness.	5.0	Action does not involve courage.	3.0	Action shows lack of moderation.	1.0	Moderate prudence, justice, fortitude; slight deficiency in temperance.	-0.2
516	Mickelberg	Person X promised to look after their elderly mother's dog but then secretly sold it as soon as their mother moved into the nursing home.	orig		0.0	Action lacks practical wisdom and moral principles.	0.0	Action is unfair and morally wrong.	0.0	Action shows cowardice and betrayal.	0.0	Action reflects lack of self-control and moderation.	-4	All aspects score 0, indicating extreme immorality.	-2.96
517	Lotto	You are in charge of a team of specialised technicians who are carrying out maintenance work on a very large lift. Six technicians are working in the lift well. You and another technician are on the top floor in the machine-room. Suddenly, the winch breaks and the lift cabin starts to plummet downwards.You push the technician next to you into the cogs of the mechanism so that his body will cause the lift to stop. You know that he will die, but the six technicians will be saved.	orig		2.0	Action lacks practical wisdom; sacrifices one life for others.	0.0	Unjust to sacrifice one without consent.	3.0	Shows courage but in a morally questionable way.	1.0	Lacks self-control; extreme action taken.	-3	Low scores in all virtues indicate immorality.	-1.57
518	Clifford	You see a man snickering as he passes by a cancer patient with a bald head.	orig		0.0	Snickering at a cancer patient lacks practical wisdom.	0.0	The action is unfair and morally wrong.	0.0	Shows no courage or moral conviction.	0.0	Lacks self-control and empathy.	-4	All aspects score 0, indicating extreme immorality.	-3.4
519	Clifford	You see a man secretly watching sports on his cell phone during a pastor's sermon.	orig		2.0	Disregards the context and setting.	1.0	Shows disrespect to the pastor and congregation.	1.0	Avoids facing the challenge of attentiveness.	1.0	Lacks self-control and moderation.	-3	Low scores in all virtues indicate immorality.	-1.8
520	Mickelberg	Person X offered to let their evicted sister and brother-in-law stay with them for free and sleep in PersonX's room while PersonX slept on the couch.	orig		8.0	Balances moral duty with practical help.	9.0	Ensures fairness by helping family in need.	7.0	Shows courage in facing personal discomfort.	8.0	Exhibits self-control by sacrificing personal comfort.	4	High scores in all virtues	2.86
521	Mickelberg	Person X started a vicious rumor about their ex-partner, saying that they had neglected their children when they were still married.	orig		0.0	Spreading rumors lacks practical wisdom and moral principles.	0.0	The action is unjust and harms another's reputation.	0.0	It shows cowardice, not courage, in facing personal issues.	0.0	It demonstrates a lack of self-control and moderation.	-4	All aspects score 0, indicating extreme immorality.	-2.97
522	Kruepke	My friend was always putting down all the men I dated because she was jealous. I confronted her about it and said some really mean comments to her about how no man wants her. I hurt her feelings a lot.	orig		2.0	Confrontation lacked practical wisdom and balance.	1.0	Hurtful comments were unfair and morally wrong.	4.0	Confrontation showed some courage but was excessive.	1.0	Lacked self-control and moderation in response.	-3	Low scores in all virtues indicate immorality.	-1.04
523	Mickelberg	Person X risked their life rescuing an animal that was trapped inside a burning house.	orig		3.0	Risking life may lack practical wisdom.	8.0	Action reflects moral righteousness.	10.0	Demonstrates significant courage and strength.	5.0	Action is neutral to self-control.	2	High justice and fortitude, low prudence, neutral temperance.	3.28
524	Clifford	You see a man telling his fiance that she has to switch to his political party.	orig		2.0	Lacks practical wisdom; imposes personal beliefs.	1.0	Unfair; disregards her autonomy.	1.0	Shows no courage; imposes views.	1.0	Lacks moderation; controlling behavior.	-3	Low scores in all virtues indicate immorality.	-2.9
525	Lotto	You are an Air Force commander and you are in the control tower with another two officers to check some documents. During an exercise that is taking place in the surrounding air space, a plane has engine problems and is about to crash into the control tower. The pilot communicates by radio that he is about to eject from the plane.You give orders that the plane must be immediately shot down. You know that the pilot will not have time to eject and will die, but you and the other two officers will escape injury.	orig		8.0	Balances saving lives with difficult decision.	6.0	Sacrifices one to save many.	9.0	Shows courage in making a hard choice.	5.0	Not directly related to self-control.	3	High prudence, justice, and fortitude; neutral temperance.	-1.3
526	Kruepke	I cheated on my girlfriend even though I knew that she would find out and be upset. I cheated on her for a very long time and really hurt her. She found out and we broke up.	orig		0.0	Cheating shows a lack of practical wisdom.	0.0	Cheating is unfair and morally wrong.	0.0	Cheating lacks courage to face relationship issues.	0.0	Cheating shows a lack of self-control.	-4	All aspects score 0, indicating extreme immorality.	-2.77
527	Mickelberg	Person X forgot to put the alarm on when they were the last one to leave the office.	orig		2.0	Forgetting the alarm shows lack of practical wisdom.	5.0	Action is neutral regarding fairness and moral righteousness.	5.0	Action is neutral regarding courage and strength.	5.0	Action is neutral regarding moderation and self-control.	-1	Prudence is deficient, others are neutral.	-0.37
528	Grizzard	Throws a grenade into a bunker to flush out enemies.	orig		6.0	Balances tactical necessity with risk to all involved.	4.0	Action may be seen as necessary in war, but fairness is complex.	8.0	Demonstrates courage in a dangerous situation.	5.0	Moderation is not directly relevant in this context.	2	Balanced prudence and temperance, high fortitude, slightly lacking justice.	-0.2133333333
529	Effron	Offered to show a new student around campus after class	orig		8.0	Shows practical wisdom in helping others.	7.0	Promotes fairness and inclusivity.	6.0	Requires courage to approach and assist.	5.0	Moderate action, not driven by excess.	3	High prudence, justice, and fortitude; neutral temperance.	2.04799992
530	Kruepke	My husband and I split up and soon after he was arrested for drug use. While he was in jail I used some of his credit cards that I still had from our marriage. I did it so that he would be so upset with me that he would stop trying to contact me.	orig		2.0	Using his credit cards lacks practical wisdom.	1.0	Unfair and morally wrong to use his cards.	2.0	Avoids direct confrontation, lacks courage.	1.0	Shows lack of self-control and moderation.	-3	Low scores in all virtues indicate immorality.	-2.25
531	Clifford	You see an intern disobeying an order to dress professionally and comb his hair.	orig		2.0	Disobeying dress code lacks practical wisdom.	2.0	Unfair to colleagues who follow the rules.	3.0	Lacks courage to conform to norms.	2.0	Shows lack of self-control and moderation.	-3	Low scores in all virtues indicate immorality.	-1.9
532	Lotto	You are a specialist in underwater welding. You are working with your team of three other people in a small dam at a depth of 30m under water. Because of a problem with the flow regulator, about 100 cubic metres too much water has flowed into the dam. The pressure is too great and you are unable to surface.You activate the opening of the sluice gates. The water will flow into the valley where there is an observatory. You know that a researcher works there, and he/she will be swept away in the overflow water, but you and the other three will be saved.	orig		7.0	Balances saving four lives over one, practical decision.	3.0	Unfair to the researcher, sacrificing one for many.	8.0	Shows courage in a life-threatening situation.	2.0	Lacks moderation, extreme action taken.	0.0	Mixed virtues with low justice and temperance	-1.1
533	Effron	Made an obscene gesture at an old lady	orig		0.0	Action lacks prudence; it's impulsive and disrespectful.	0.0	Action is unjust; it disrespects and harms another person.	0.0	Action shows no courage or moral conviction.	0.0	Action lacks self-control and moderation.	-4	All aspects score 0, indicating extreme immorality.	-2.18181816
534	Mickelberg	Person X taught their nephew how to drive at the local shopping center car park, after the shops had shut.	orig		8.0	Prudent choice of safe, empty location.	7.0	Fair opportunity for nephew to learn.	6.0	Requires courage to teach driving.	8.0	Moderate and controlled environment.	3	High scores in all virtues indicate strong moral acceptability.	1.43
535	Kruepke	My sister is five years older than I am. When we were little she would always tease me about things. So one day when she was teasing me about something, I threw a pencil at her.	orig		2.0	Throwing a pencil is impulsive, not prudent.	1.0	Action is unfair and retaliatory.	3.0	Lacks courage, more of a reaction.	1.0	Shows lack of self-control.	-3	Low scores in all virtues indicate immorality.	-1.05
536	Mickelberg	Person X learned how to play the piano when they were a child.	orig		7.0	Learning piano shows practical wisdom in skill development.	5.0	Learning piano is neutral regarding fairness and justice.	6.0	Requires dedication and perseverance, reflecting fortitude.	7.0	Involves self-discipline and moderation in practice.	3	Balanced virtues with slight excess in prudence and temperance.	0.51
537	Kruepke	One night I was having sex with my boyfriend. He said that he had a condom on but at the end I found out that he didn't. I became pregnant and since I just had had a baby recently, I decided to have an abortion.	orig		7.0	Decision reflects practical wisdom in difficult circumstances.	6.0	Action addresses fairness in personal autonomy.	8.0	Shows courage in making a tough decision.	7.0	Balances personal needs and responsibilities.	3	Balanced virtues with high scores	-0.78
538	Clifford	You see a Hollywood star agreeing with a foreign dictator's denunciation of the US.	orig		2.0	Lacks prudence; aligns with controversial figure without clear benefit.	3.0	Potentially unjust; may undermine societal values and fairness.	4.0	Shows some courage but may be misguided.	2.0	Lacks moderation; extreme stance without balance.	-3	Low scores in all virtues	-2.2
539	Mickelberg	Person X told the children to be quiet in the library.	orig		8.0	Promotes a quiet environment for study.	7.0	Ensures fairness to other library users.	5.0	Requires minimal courage to enforce rules.	6.0	Demonstrates self-control in maintaining order.	3	Balanced virtues with high prudence and justice.	0.57
540	Effron	Spent time one summer teaching his daughter to play baseball	orig		8.0	Teaching practical skills to his daughter shows prudence.	7.0	Promotes fairness and bonding in family relationships.	6.0	Requires patience and dedication, reflecting fortitude.	7.0	Moderate activity, balancing leisure and responsibility.	3	High scores in all virtues	2.06666664
541	Mickelberg	Person X started a false rumor that their office colleague Mary used to be a sex worker.	orig		0.0	Spreading false rumors lacks practical wisdom.	0.0	The action is unjust and harms Mary.	0.0	It shows cowardice, not courage.	0.0	It reflects a lack of self-control.	-4	All aspects score 0, indicating extreme immorality.	-3.09
542	Effron	Gave food to the needy	orig		8.0	Shows practical wisdom in addressing hunger.	9.0	Promotes fairness by helping the needy.	7.0	Requires courage to act on moral duty.	8.0	Demonstrates moderation by sharing resources.	4	High scores in all virtues	3.23076936
543	Lotto	You are at Luna Park and you have decided to take a ride on the roller coaster. You get into the carriage together with four other people. After a couple of circuits, the speed starts to increase dramatically right at the point that the carriage does a loop the loop. The technician in charge tells you over the loudspeaker that the mechanism which controls the brakes is not responding.You pull the emergency handle in the carriage that will make it divert on to another track. You can see there is a man working there. The carriage will run into him and he will die, but you and the other four will be unhurt.	orig		8.0	Balances saving five lives with practical action.	3.0	Involves sacrificing one life to save five, raising fairness issues.	7.0	Requires courage to make a difficult decision under pressure.	5.0	Not directly related to moderation or self-control.	1	High prudence and fortitude, neutral temperance, low justice	-1.09
544	Clifford	You see a boss pressuring employees to buy goods from her family's general store.	orig		2.0	Pressuring employees lacks practical wisdom.	0.0	Unfairly leveraging power over employees.	1.0	Shows lack of moral courage.	1.0	Lacks self-control and moderation.	-4	Low scores in all virtues indicate immorality.	-2.7
545	Effron	Demanded a refund at a restaurant for slow service	orig		7.0	Reflects practical wisdom in addressing poor service.	8.0	Seeks fairness for the inconvenience experienced.	6.0	Requires courage to confront the issue.	7.0	Moderation in response is key; not excessive.	3	Balanced virtues with high scores in all aspects.	-0.8432432
546	Clifford	You see a woman answering a phone call with the word "goodbye" instead of "hello.	orig		5.0	Action is neutral, not related to prudence.	5.0	Action is neutral, not related to justice.	5.0	Action is neutral, not related to fortitude.	5.0	Action is neutral, not related to temperance.	0.0	All aspects are neutral.	-0.5
547	Clifford	You see a girl throwing her hot coffee on a woman who is dating her ex-boyfriend	orig		0.0	Act is impulsive, lacks practical wisdom.	0.0	Unfair and morally wrong action.	0.0	Shows emotional reaction, not true courage.	0.0	Lacks self-control and moderation.	-4	All aspects score 0, indicating extreme immorality.	-3.3
548	Clifford	You see someone leaving his dog outside in the rain after it dug in the trash.	orig		2.0	Lacks practical wisdom; harsh punishment.	1.0	Unfair to the dog; lacks compassion.	0.0	Shows no moral courage or strength.	1.0	Excessive reaction; lacks self-control.	-4	Low scores in all virtues indicate immorality.	-2.7
549	Effron	Visited a nursing home to cheer up the patients	orig		8.0	Shows practical wisdom in cheering patients.	7.0	Promotes fairness and moral support.	6.0	Requires courage to engage with patients.	7.0	Moderation in providing joy and comfort.	3	High scores in all virtues	2.95555552
550	Clifford	You see a staff member talking loudly and interrupting the mayor's speech to the public.	orig		2.0	Interrupting a speech lacks practical wisdom.	1.0	Disrupting a public speech is unfair.	3.0	Shows courage but inappropriately.	1.0	Lacks self-control and moderation.	-3	Low scores in all virtues indicate immorality.	-2.8
551	Lotto	You are in charge of the Maritime Police. You have received a message that the captain and a seaman of a cargo ship are healthy carriers of a lethal and contagious virus. They do not know that they are infected, and are travelling towards a small gulf where fishermen live. The communications system of the cargo ship is not working and, therefore, they cannot be contacted.You launch a missile and sink the cargo ship to avoid it mooring and thus spreading the virus. You know that the captain and seaman will die, but the fishermen will be saved.	orig		8.0	Balances saving many lives over two, reflecting practical wisdom.	3.0	Sacrifices two lives without their consent, raising fairness issues.	7.0	Shows courage in making a difficult decision to save many.	2.0	Action is extreme, not reflecting moderation or self-control.	1	High prudence and fortitude, low justice and temperance	-0.46
552	Clifford	You see a girl saying that another girl is too ugly to be a varsity cheerleader.	orig		0.0	The action lacks prudence; it's hurtful and impractical.	0.0	The action is unjust; it unfairly judges based on appearance.	0.0	The action shows no courage; it's mean-spirited.	0.0	The action lacks self-control and moderation.	-4	All aspects score 0, indicating extreme immorality.	-2.8
553	Kruepke	About ten years ago, I had a friend who was a musician. She was struggling and wasn't making any money. We had a nice time together and I enjoyed her company. At that time, I was making money, so I decided to give her some money.	orig		8.0	Balancing generosity with practical support.	7.0	Fairly helping a friend in need.	6.0	Showing courage in supporting another.	7.0	Moderate giving without excess.	3	High scores in all virtues	2.04
554	Kruepke	I was dating this guy who was having a nervous breakdown. His mother asked me if I would move in with him, cook for him and make sure he was okay. So I moved in with him for a while.	orig		8.0	Shows practical wisdom in supporting partner.	7.0	Fairness in helping someone in need.	9.0	Courage to face emotional challenges.	6.0	Moderation in balancing personal life.	3	High scores in all virtues indicate strong moral acceptability.	1.39
555	Effron	Told a colleague in public that she should lose weight	orig		0.0	Publicly criticizing lacks practical wisdom and sensitivity.	0.0	Unfair and potentially humiliating, lacks moral righteousness.	0.0	Lacks courage; it's easier to criticize than support.	0.0	Shows lack of self-control and moderation in speech.	-4	All aspects score 0, indicating extreme immorality.	-1.83783776
556	Effron	Gave money to charity	orig		8.0	Prudence in choosing a worthy charity.	9.0	Promotes fairness and helps those in need.	7.0	Requires courage to part with money.	8.0	Shows moderation in personal spending.	4	High scores in all virtues	2.6971428
557	Clifford	You see a manager coercing her employees into eating at her brother's diner.	orig		2.0	Coercion lacks practical wisdom and moral principles.	1.0	Unfairly benefits her brother, lacks fairness.	1.0	Does not show moral courage or strength.	1.0	Shows lack of self-control and moderation.	-3	Low scores in all virtues indicate immorality.	-2.2
558	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		8.0	Learning a language shows practical wisdom and cultural awareness.	5.0	Not directly related to fairness or moral righteousness.	7.0	Requires courage and perseverance to learn a new language.	6.0	Demonstrates self-control and moderation in dedicating time to study.	3	High prudence, fortitude, and temperance; neutral justice.	0.57
559	Cook	Someone states that biological diferences between men and women make men better suited to do certain types of work and women better suited to do other types of work	orig		2.0	Lacks practical wisdom by generalizing roles based on gender.	1.0	Unfairly stereotypes and limits opportunities based on gender.	2.0	Fails to show courage in challenging gender norms.	2.0	Shows lack of moderation by overemphasizing gender differences.	-3	Low scores in all virtues indicate immorality.	-1.71
560	Kruepke	Years ago, I shoplifted lipstick from a drugstore. No matter what I did with the lipstick after I stole it, I just wasn’t able to enjoy it. I never took it back though or told anyone.	orig		0.0	Shoplifting is imprudent and disregards moral principles.	0.0	Stealing is unjust and violates fairness.	0.0	Lacks courage to face consequences or return the item.	0.0	Shows lack of self-control and moderation.	-4	All aspects score 0, indicating extreme immorality.	-2.24
561	Kruepke	My father is manic-depressive. He was very difficult to deal with and often made life really hard and everyday situations unpleasant. I talked about him in a really negative way because it was so hard for me to deal with.	orig		3.0	Negative talk lacks practical wisdom and balance.	2.0	Unfairly negative talk about father is unjust.	4.0	Expressing frustration shows some courage but lacks constructive approach.	2.0	Negative talk indicates lack of self-control.	-3	Low scores in all virtues indicate immorality.	-1.25
562	Kruepke	I was in a parking lot and found a wallet with some money and an ID. I was near a market so I went down to the market to see if I recognized the person on the ID. I found the woman and gave her back her wallet.	orig		8.0	Action reflects practical wisdom in returning the wallet.	10.0	Action ensures fairness by returning lost property.	7.0	Action shows courage in approaching a stranger.	5.0	Action is neutral regarding self-control and desires.	3	High scores in prudence, justice, and fortitude.	3.12
563	Kruepke	At a restaurant, when the waitress returned with my change, I was positive she was $10 short. She disagreed but gave me the $10. I told her that if the register was $10 short tonight I'd give it back to her. When I came back the next day, she said I was wrong so gave her the $10.	orig		8.0	Balanced moral principles with practical wisdom.	9.0	Ensured fairness by returning the money.	7.0	Showed courage to admit mistake.	8.0	Exhibited self-control in handling the situation.	4	High scores in all virtues	1.36
564	Lotto	You are having dinner with some friends in a restaurant in the centre of town. Suddenly, a criminal armed with a machine gun enters. He threatens to shoot at a table where a family of six is seated if his request for an outrageous amount of money is not met. You understand that the gunman has mental problems and any attempts to mediate would be in vain.You push a man who is near your table on to the gunman so that he will feel threatened and shoot him. You know that this man will die, but the six people will have time to escape.	orig		6.0	Action sacrifices one life to save six, practical but morally complex.	2.0	Unjust to sacrifice an innocent person for others' safety.	7.0	Shows courage in a dire situation but at a high moral cost.	3.0	Lacks self-control, resorts to extreme measures quickly.	0	Moderate prudence and fortitude, low justice and temperance	-1.25
565	Mickelberg	Person X played chess with their friend, winning the game.	orig		8.0	Chess requires strategic thinking and practical wisdom.	7.0	The game is fair if played by the rules.	6.0	Winning requires mental strength and perseverance.	7.0	Chess involves self-control and patience.	3	High scores in all virtues	0.3
566	Mickelberg	Person X always wins at Trivial Pursuit.	orig		5.0	Winning at Trivial Pursuit shows knowledge but not necessarily prudence.	5.0	Winning consistently may suggest fairness if no cheating is involved.	5.0	Winning a game doesn't inherently reflect courage or strength.	3.0	Consistent winning may indicate a lack of moderation in gameplay.	1.0	Moderate prudence, justice, fortitude; slight deficiency in temperance.	0.16
567	Effron	Threw an acquaintance out of his home for disagreeing with him	orig		2.0	Lacks practical wisdom; impulsive reaction.	1.0	Unfair treatment; lacks moral righteousness.	2.0	Avoids challenge; not courageous.	1.0	Shows lack of self-control.	-3	Low scores in all virtues indicate immorality.	-1.5428572
568	Cook	Someone makes a post on Facebook about how worthless teachers are	orig		1.0	Lacks prudence; fails to balance moral principles.	0.0	Unjust; unfairly devalues teachers' contributions.	1.0	Lacks fortitude; does not show moral courage.	0.0	Lacks temperance; shows no self-control.	-4	Scores show extreme deficiency in all virtues.	-1.85
569	Lotto	You are a fireman who is trying to save some people trapped in a fire which has broken out on the 20th floor of a skyscraper, which is luckily deserted. Six people are trapped in a room on the 21st floor and are already beginning to suffocate from the smoke, while one person is coming down alone from the 19th floor on foot.Activate the automatic closure of the fire doors. You know that this will mean that the person coming down will be unable to escape from the building. He will die, but it will give you time to save the other six.	orig		8.0	Balances saving more lives over one, practical wisdom.	3.0	Sacrifices one for many, questionable fairness.	9.0	Shows courage in making a tough decision.	5.0	Not directly related to self-control or moderation.	1	High prudence and fortitude, moderate temperance, low justice	-0.6
570	Effron	Worked in a state park for a summer	orig		8.0	Balancing park duties with visitor needs shows practical wisdom.	7.0	Ensuring fair access and treatment for all park visitors.	9.0	Facing outdoor challenges and ensuring safety demonstrates courage.	6.0	Moderating personal desires to fulfill park responsibilities.	3	High scores in all virtues indicate strong moral acceptability.	1.24137936
571	Mickelberg	Person X broke a friend's expensive vase and refused to pay to replace it.	orig		0.0	Refusing to pay lacks practical wisdom.	0.0	Unfair to the friend, lacks justice.	0.0	Avoids responsibility, lacks courage.	0.0	Shows lack of self-control and moderation.	-4	All aspects score 0, indicating extreme immorality.	-2.34
572	Effron	Volunteered to help renovate a church	orig		8.0	Shows practical wisdom in community service.	9.0	Promotes fairness and moral righteousness.	7.0	Demonstrates courage to support a cause.	6.0	Reflects moderation in personal time use.	3.5	High scores in all virtues	2.62857152
573	Effron	Laughed at a little-league player who ran slowly	orig		0.0	Lacks prudence; mocking is unwise and harmful.	0.0	Unjust; unfairly ridicules a child's effort.	0.0	Shows no courage; easy to mock a child.	0.0	Lacks temperance; fails in self-control.	-4	All aspects score 0, indicating extreme immorality.	-2.16
