id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
497	Mickelberg	Person X often sings along to the songs that they are listening to.	orig		0	0	0	0	0	3	2	Singing along generally does not harm or help others.	Singing along does not involve cheating or fairness.	Singing along does not relate to betrayal or loyalty.	Singing along does not subvert or respect authority.	Singing along does not degrade or sanctify anything.	Singing along is an act of personal liberty.	Only Liberty norm applies positively.	0.36
498	Effron	Gave a stranded motorist a lift to the service station	orig		5	4	3	0	0	3	4	Providing assistance to someone in need.	Act of fairness by helping without expecting anything.	Loyalty to societal norms of helping others.	No significant relation to authority or subversion.	No significant relation to degradation or sanctity.	Promotes liberty by aiding someone's freedom of movement.	High positive scores in key norms indicate high moral acceptability.	2.2193548
499	Effron	Returned a birthday gift because it was too cheap	orig		-3	-2	-2	0	-3	2	-3	Returning a gift may hurt the giver's feelings.	Expecting a more expensive gift may seem unfair.	Returning a gift could be seen as disloyal.	This norm is not relevant to the scenario.	Returning a gift may degrade the sentiment behind it.	Returning a gift is a personal choice.	Mostly negative scores indicate low moral acceptability.	-2.06896552
500	Mickelberg	Person X stayed back to help a colleague jumpstart their car, even though they then missed the start of a music concert.	orig		5	0	4	0	0	0	4	Person X helped a colleague in need.	No cheating or fairness issues involved.	Person X showed loyalty to their colleague.	No authority or subversion issues involved.	No degradation or sanctity issues involved.	No oppression or liberty issues involved.	High help and loyalty, no negative norms.	2.61
501	Lotto	You are a taxi driver and you are carrying two passengers at night. It has been snowing already for a couple of hours and the roads are dangerously icy. You turn into a very narrow street and suddenly you find yourself in front of a truck which has overturned in the middle of the road. You start to brake, but you lose control of the taxi and it begins to slide on the icy road.You swerve to direct the car towards the edge of the road. You see that there is a passer-by who will be hit by the car and will die, but you and the two passengers will be unhurt.	orig		-5	0	0	0	0	0	-4	Swerving to avoid the truck harms the passer-by.	The situation does not involve fairness or cheating.	No betrayal or loyalty issues are present.	No authority is being subverted.	The scenario does not involve sanctity or degradation.	No oppression or liberty issues are involved.	Extreme harm with no other norms applied.	-1.17
502	Mickelberg	Person X won an award for 'Best Newcomer' at a local karaoke event.	orig		4	4	0	0	0	3	4	Winning an award helps Person X's confidence.	Assuming the event was fair, it reflects fairness.	No elements of betrayal or loyalty involved.	No subversion or authority issues present.	No degradation or sanctity issues involved.	Winning an award promotes personal liberty.	High scores in positive norms, no negative norms.	0.45
503	Effron	Slammed the door in the face of a charity collector	orig		-4	0	0	0	-3	0	-4	Slammed door causes emotional harm to charity collector.	No direct cheating or fairness issue involved.	No betrayal or loyalty context in this scenario.	No authority figure involved in this scenario.	Disrespectful act towards someone doing charitable work.	No oppression or liberty issue involved.	Harm and degradation make the scenario highly immoral.	-1.5783784
504	Mickelberg	Person X set fire to the community hall in the middle of the night.	orig		-5	-4	-4	-5	-5	0	-4	Setting fire causes significant harm to the community.	Act of arson is unfair to the community.	Destroying a community asset is a betrayal.	Arson undermines community rules and authority.	Burning a community hall degrades a shared space.	Act does not directly relate to oppression or liberty.	All norms indicate extreme immorality except Oppression/Liberty.	-3.67
505	Kruepke	While I was in college, I was in a long distance relationship with a girl. We talked every night on the phone and really tried to make it work. Meanwhile, I was having study sessions with an attractive girl in my class and very tempted to cheat on my girlfriend.	orig		-4	-5	-5	0	-4	0	-4	Potential emotional harm to girlfriend.	Temptation to cheat indicates unfairness.	Temptation to cheat is a form of betrayal.	No relevant authority being subverted.	Cheating degrades the sanctity of the relationship.	No oppression or liberty issues involved.	Extreme harm, cheating, betrayal, and degradation make the scenario highly immoral.	-1.62
506	Mickelberg	Person X had an affair with their best friend's wife.	orig		-4	-5	-5	-3	-4	0	-4	The affair likely caused emotional harm to the best friend.	The affair involves deceit and unfairness to the best friend.	The affair is a significant betrayal of the best friend's trust.	The affair subverts the social norms of friendship and marriage.	The affair degrades the sanctity of marriage.	The affair does not directly relate to oppression or liberty.	All norms indicate extreme immorality except Oppression/Liberty.	-3.4
507	Mickelberg	Person X embezzled money from a charity to feed their gambling habit.	orig		-5	-5	-5	-4	-4	0	-4	Embezzling harms the charity and its beneficiaries.	Embezzling is a clear act of cheating.	Embezzling betrays the trust of the charity.	Embezzling undermines the charity's authority.	Embezzling degrades the sanctity of charitable work.	Embezzling does not directly relate to oppression or liberty.	Extreme harm, cheating, betrayal, subversion, and degradation.	-3.36
508	Effron	Laughed at a question asked by a classmate	orig		-3	0	-2	0	-3	-2	-3	Laughing can cause emotional harm to the classmate.	Laughing at a question is not related to fairness.	Laughing may feel like a betrayal to the classmate.	Laughing does not challenge authority directly.	Laughing can degrade the dignity of the classmate.	Laughing can suppress the classmate's freedom to ask questions.	Predominantly negative scores indicate immorality.	-1.43333328
509	Mickelberg	Person X spat in a customer's meal before serving it to him, because the customer had a stutter.	orig		-5	-5	0	0	-5	-4	-4	Spitting in food is harmful and disrespectful.	The act is unfair to the customer.	No direct betrayal or loyalty involved.	No direct subversion of authority.	Degrading the customer's dignity.	Oppressive act against a vulnerable individual.	Extreme harm, cheating, degradation, and oppression.	-3.51
510	Clifford	You see a public leader on TV trying to ban the wearing of hooded sweatshirts.	orig		-3	-4	-2	3	0	-4	-1.33	Banning hoodies may harm those who wear them for comfort.	Unfairly targets a specific type of clothing without clear justification.	May be seen as a betrayal to those who value personal expression.	Supports authority by imposing dress codes.	Does not directly relate to sanctity or degradation.	Restricts personal freedom to choose clothing.	Summed and normalized the scores.	-2.7
511	Lotto	You are part of a team of six bomb disposal experts who are detonating an underwater mine. While you are underwater, a cable snaps causing a deep gash in one of the expert’s hand. The blood in the water starts to attract some sharks which are in the area. The injured expert starts to swim towards the only shark-proof cage available, while the rest of you are some way behind.You shoot the injured expert before he reaches the cage. You know that the sharks will all pounce on him, but you and the other four experts will be able to reach the cage and safety.	orig		-5	-4	-5	0	-5	-4	-4	Shooting the injured expert causes harm to save others.	The act is unfair to the injured expert.	Betrays the injured expert to save the team.	No clear authority is subverted in this act.	Degrades the value of the injured expert's life.	Denies the injured expert's liberty to reach safety.	Extremely immoral due to high negative scores in all applicable norms.	-1.44
512	Lotto	You are in a ship which is crossing the Atlantic Ocean in the direction of South America. A fire has just broken out on board and everyone must immediately go to the lifeboats to be rescued. In the rush, too many people have climbed aboard some of the lifeboats, which are sinking. The life-boat you are on quickly starts to take on water.You throw into the sea the two people closest to you on the lifeboat to avoid it sinking. You know that they will drown, but you and the others will be saved.	orig		-5	-4	-4	0	-5	-4	-4	Throwing people overboard causes direct harm.	Unfairly choosing who lives and who dies.	Betraying the trust of those thrown overboard.	No clear authority subversion involved.	Degrading human life by treating it as expendable.	Oppressing the liberty of those thrown overboard.	Scenario involves extreme harm, cheating, betrayal, degradation, and oppression.	-1.26
513	Kruepke	I email women through the personal ads quite often. I lie about many things such as awards I haven’t actually won, or places I’ve been. I’m pretty sure everyone lies about things in those ads to make themselves more attractive to the people that they are interested in.	orig		-3	-4	-3	0	-2	0	-3	Lying can emotionally harm those deceived.	Lying about achievements is unfair.	Deception can be seen as a betrayal of trust.	No significant authority is subverted.	Lying degrades the integrity of communication.	Lying does not directly oppress or liberate.	Predominantly negative scores indicate high immorality.	-1.85
514	Cook	Someone posts pornographic self-photography online	orig		-2	0	-3	-2	-4	3	-3	Potential harm if non-consensual, otherwise neutral.	Not directly related to cheating or fairness.	Could be seen as betrayal in a committed relationship.	May subvert societal norms or laws.	Often viewed as degrading or violating sanctity.	Can be seen as an act of personal liberty.	Negative scores dominate, indicating overall immorality.	-1.25
515	Clifford	You see a man putting ketchup all over his chicken Caesar salad while at lunch.	orig		0	0	0	0	-2	3	1	No harm or help involved in condiment choice.	No cheating or fairness issues in personal food preferences.	No betrayal or loyalty concerns in condiment use.	No subversion or authority issues in personal food choices.	Some may see it as degrading a classic dish.	Reflects personal liberty in food preferences.	Mixed scores with slight positive lean.	-0.2
516	Mickelberg	Person X promised to look after their elderly mother's dog but then secretly sold it as soon as their mother moved into the nursing home.	orig		-4	-5	-5	-3	-3	-2	-4	Selling the dog likely causes emotional harm to the mother.	Person X broke their promise to their mother.	Selling the dog is a betrayal of trust.	Person X undermined their mother's authority over her pet.	Selling the dog may be seen as disrespectful to the mother's wishes.	The act restricts the mother's freedom to keep her pet.	All norms are highly negative, indicating extreme immorality.	-2.96
517	Lotto	You are in charge of a team of specialised technicians who are carrying out maintenance work on a very large lift. Six technicians are working in the lift well. You and another technician are on the top floor in the machine-room. Suddenly, the winch breaks and the lift cabin starts to plummet downwards.You push the technician next to you into the cogs of the mechanism so that his body will cause the lift to stop. You know that he will die, but the six technicians will be saved.	orig		-4	-4	-5	-3	-5	-5	-4	Harming one to save six lives.	Unfairly sacrificing one without consent.	Betraying a colleague's trust.	Acting without proper authority.	Degrading human life for utility.	Denying the technician's right to life.	All norms are extremely negative, indicating high immorality.	-1.57
518	Clifford	You see a man snickering as he passes by a cancer patient with a bald head.	orig		-4	0	0	0	-3	-2	-3	Snickering at a cancer patient is emotionally harmful.	No direct cheating or fairness issue involved.	No betrayal or loyalty issue involved.	No subversion or authority issue involved.	Snickering degrades the dignity of the patient.	Snickering can be seen as a form of social oppression.	Negative scores in key norms indicate immorality.	-3.4
519	Clifford	You see a man secretly watching sports on his cell phone during a pastor's sermon.	orig		0	-2	-3	-4	-3	1	-3	No direct harm or help involved.	Disrespectful to the pastor and congregation.	Shows disloyalty to the religious community.	Undermines the pastor's authority.	Disrespects the sanctity of the sermon.	Individual's freedom to choose actions.	Negative scores dominate, indicating overall immorality.	-1.8
520	Mickelberg	Person X offered to let their evicted sister and brother-in-law stay with them for free and sleep in PersonX's room while PersonX slept on the couch.	orig		5	4	5	0	0	4	4	Person X is helping their sister and brother-in-law.	Person X is being fair by offering free accommodation.	Person X shows loyalty to their family.	No subversion or authority issues are involved.	No degradation or sanctity issues are involved.	Person X is providing liberty by offering a place to stay.	High positive scores in applicable norms indicate high moral acceptability.	2.86
521	Mickelberg	Person X started a vicious rumor about their ex-partner, saying that they had neglected their children when they were still married.	orig		-5	-4	-3	0	-4	-3	-4	Spreading a vicious rumor causes emotional harm.	The act is unfair to the ex-partner.	Betrays trust that might still exist post-relationship.	Does not directly relate to authority.	Degrades the ex-partner's reputation.	Restricts the ex-partner's social freedom.	Predominantly negative scores indicate high immorality.	-2.97
522	Kruepke	My friend was always putting down all the men I dated because she was jealous. I confronted her about it and said some really mean comments to her about how no man wants her. I hurt her feelings a lot.	orig		-4	-3	-4	0	-4	0	-4	Hurtful comments caused emotional harm to the friend.	The confrontation was unfairly harsh.	Betrayed the friend's trust by being mean.	No relevant authority or subversion involved.	Degrading comments about the friend's desirability.	No oppression or liberty issues involved.	Predominantly immoral actions with no positive norms.	-1.04
523	Mickelberg	Person X risked their life rescuing an animal that was trapped inside a burning house.	orig		5	0	4	3	4	5	4	Person X helped by saving the animal.	Fairness not directly relevant in this context.	Act of loyalty towards the animal.	Subversion of danger to rescue the animal.	Sanctity of life upheld by rescue.	Liberated the animal from a life-threatening situation.	High positive scores in all applicable norms.	3.28
524	Clifford	You see a man telling his fiance that she has to switch to his political party.	orig		-3	-4	-2	3	-3	-4	-3	Potential emotional harm by coercing political beliefs.	Unfair to impose political beliefs on partner.	Could be seen as a betrayal of personal autonomy.	Imposing authority over personal beliefs.	Disrespecting the sanctity of individual beliefs.	Oppressive act limiting personal freedom.	Mostly negative scores indicate low moral acceptability.	-2.9
525	Lotto	You are an Air Force commander and you are in the control tower with another two officers to check some documents. During an exercise that is taking place in the surrounding air space, a plane has engine problems and is about to crash into the control tower. The pilot communicates by radio that he is about to eject from the plane.You give orders that the plane must be immediately shot down. You know that the pilot will not have time to eject and will die, but you and the other two officers will escape injury.	orig		-5	-3	-4	4	-4	-5	-4	Ordering the plane to be shot down harms the pilot.	The decision prioritizes the lives of the officers over the pilot.	The pilot's life is sacrificed, which can be seen as betrayal.	The decision is made by the commander, upholding authority.	The act of shooting down the plane degrades the sanctity of life.	The pilot's liberty to survive is taken away.	Predominantly negative scores indicate high immorality.	-1.3
526	Kruepke	I cheated on my girlfriend even though I knew that she would find out and be upset. I cheated on her for a very long time and really hurt her. She found out and we broke up.	orig		-5	-5	-5	0	-4	0	-4	The act caused significant emotional harm to the girlfriend.	The act was a clear violation of fairness in the relationship.	The act represents a severe betrayal of trust and loyalty.	This norm is not directly relevant to the scenario.	The act degraded the sanctity of the relationship.	This norm is not directly relevant to the scenario.	Extreme harm, cheating, betrayal, and degradation.	-2.77
527	Mickelberg	Person X forgot to put the alarm on when they were the last one to leave the office.	orig		-3	-2	-1	-2	0	0	-3	Potential harm if office is unsecured.	Neglecting responsibility is unfair to others.	Forgetting the alarm shows lack of loyalty.	Disregarding office security protocols.	No direct impact on sanctity.	No direct impact on liberty.	Mostly negative scores, indicating immoral actions.	-0.37
528	Grizzard	Throws a grenade into a bunker to flush out enemies.	orig		-5	2	4	3	-3	0	-1	Causes significant harm to enemies in the bunker.	Tactic is generally considered fair in warfare.	Action demonstrates loyalty to one's own side.	Action follows military orders and authority.	May be seen as degrading due to violence.	Does not directly relate to oppression or liberty.	Mixed scores with extreme harm and moderate loyalty.	-0.2133333333
529	Effron	Offered to show a new student around campus after class	orig		5	0	0	0	0	0	4	Showing around helps the new student.	No cheating or fairness issues involved.	No betrayal or loyalty issues involved.	No subversion or authority issues involved.	No degradation or sanctity issues involved.	No oppression or liberty issues involved.	Only extreme help is present, others neutral.	2.04799992
530	Kruepke	My husband and I split up and soon after he was arrested for drug use. While he was in jail I used some of his credit cards that I still had from our marriage. I did it so that he would be so upset with me that he would stop trying to contact me.	orig		-4	-4	-3	0	0	0	-4	Using his credit cards causes financial harm.	Using his credit cards without permission is unfair.	Using his credit cards is a betrayal of trust.	No significant authority is subverted.	No significant degradation of sanctity.	No significant oppression or liberty involved.	High levels of harm, cheating, and betrayal.	-2.25
531	Clifford	You see an intern disobeying an order to dress professionally and comb his hair.	orig		0	-2	-1	-3	-1	2	-2	No direct harm or help involved in the scenario.	Not following dress code may be seen as unfair to others who comply.	Disobeying orders could be seen as a minor act of disloyalty.	Disobeying a direct order challenges authority.	Professional dress codes often uphold workplace sanctity.	Intern may feel dress code limits personal freedom.	Negative scores dominate, indicating overall immorality.	-1.9
532	Lotto	You are a specialist in underwater welding. You are working with your team of three other people in a small dam at a depth of 30m under water. Because of a problem with the flow regulator, about 100 cubic metres too much water has flowed into the dam. The pressure is too great and you are unable to surface.You activate the opening of the sluice gates. The water will flow into the valley where there is an observatory. You know that a researcher works there, and he/she will be swept away in the overflow water, but you and the other three will be saved.	orig		-3	-4	-2	-3	-4	-3	-4	Releasing water harms the researcher but helps your team.	Unfair to the researcher who is unaware of the danger.	Loyalty to your team but betrayal to the researcher.	Potentially subverting safety protocols to save yourselves.	Degrades the sanctity of human life by risking the researcher.	Restricts the researcher's liberty by endangering their life.	All norms are significantly negative, indicating high immorality.	-1.1
533	Effron	Made an obscene gesture at an old lady	orig		-4	0	0	-3	-4	0	-4	The gesture is disrespectful and can cause emotional harm.	The gesture does not involve cheating or fairness.	The gesture does not involve betrayal or loyalty.	The gesture shows a lack of respect for elders.	The gesture is degrading and disrespectful.	The gesture does not involve oppression or liberty.	High harm, subversion, and degradation make it highly immoral.	-2.18181816
534	Mickelberg	Person X taught their nephew how to drive at the local shopping center car park, after the shops had shut.	orig		4	0	3	-2	0	3	2	Teaching driving helps the nephew gain a valuable skill.	No cheating or unfairness is involved in this scenario.	Teaching a family member shows loyalty and support.	Potentially subversive if done without proper permissions.	No degradation or sanctity issues are involved.	Empowers the nephew with a new skill, promoting liberty.	Helpful, loyal, and liberty outweigh subversion.	1.43
535	Kruepke	My sister is five years older than I am. When we were little she would always tease me about things. So one day when she was teasing me about something, I threw a pencil at her.	orig		-3	-2	0	0	0	0	-3	Throwing a pencil causes physical harm.	Teasing and retaliation may be seen as unfair.	Sibling conflict, but not a betrayal.	No authority figures involved.	No degradation or sanctity issues.	No oppression or liberty issues.	Negative scores in Harm and Cheating norms.	-1.05
536	Mickelberg	Person X learned how to play the piano when they were a child.	orig		3	0	0	2	0	2	3	Learning piano is generally beneficial.	No cheating or fairness issues involved.	No betrayal or loyalty issues involved.	Learning piano often respects authority (teacher).	No degradation or sanctity issues involved.	Learning piano can be a free choice.	Positive scores in Harm/Help, Subversion/Authority, and Oppression/Liberty.	0.51
537	Kruepke	One night I was having sex with my boyfriend. He said that he had a condom on but at the end I found out that he didn't. I became pregnant and since I just had had a baby recently, I decided to have an abortion.	orig		-5	-5	-5	0	-4	-5	-4	The boyfriend's deception caused emotional and physical harm.	The boyfriend's lie about the condom was unfair and deceitful.	The boyfriend's actions represent a significant betrayal of trust.	The scenario does not involve subversion of authority.	The act of lying about protection can be seen as degrading.	The boyfriend's actions restricted the woman's reproductive autonomy.	All norms indicate extreme immorality except one neutral.	-0.78
538	Clifford	You see a Hollywood star agreeing with a foreign dictator's denunciation of the US.	orig		-4	-3	-5	-4	-3	-4	-4	Denouncing the US could harm national unity and morale.	Aligning with a dictator may be seen as unfair to democratic values.	Agreeing with a foreign dictator can be viewed as a betrayal of national loyalty.	This act can be seen as subversive to US authority.	Supporting a dictator may degrade the sanctity of democratic principles.	Supporting a dictator could be seen as endorsing oppression over liberty.	All norms indicate extreme immorality.	-2.2
539	Mickelberg	Person X told the children to be quiet in the library.	orig		3	2	0	4	3	-1	1	Promotes a quiet environment, helping others concentrate.	Ensures fair use of the library for all.	Not relevant to loyalty or betrayal.	Supports library rules and authority.	Maintains the sanctity of the library space.	Mildly restricts children's freedom for a common good.	Average of normalized scores	0.57
540	Effron	Spent time one summer teaching his daughter to play baseball	orig		4	0	3	0	0	3	3	Teaching a skill is generally helpful.	No elements of cheating or fairness involved.	Spending time with daughter shows loyalty.	No subversion or authority issues present.	No degradation or sanctity issues present.	Activity promotes freedom and bonding.	High scores in positive norms, no negative scores.	2.06666664
541	Mickelberg	Person X started a false rumor that their office colleague Mary used to be a sex worker.	orig		-5	-5	-5	0	-5	-4	-4	Spreading false rumors harms Mary's reputation.	The act is unfair to Mary.	Spreading false rumors is a betrayal of trust.	Does not directly relate to authority.	The rumor degrades Mary's dignity.	The rumor could oppress Mary socially.	All norms except one are extremely immoral.	-3.09
542	Effron	Gave food to the needy	orig		5	4	3	0	4	3	3	Providing food to the needy is a helpful act.	The act is fair as it supports those in need.	The act shows loyalty to community values.	The act does not challenge authority.	The act upholds the sanctity of helping others.	The act promotes liberty by aiding the needy.		3.23076936
543	Lotto	You are at Luna Park and you have decided to take a ride on the roller coaster. You get into the carriage together with four other people. After a couple of circuits, the speed starts to increase dramatically right at the point that the carriage does a loop the loop. The technician in charge tells you over the loudspeaker that the mechanism which controls the brakes is not responding.You pull the emergency handle in the carriage that will make it divert on to another track. You can see there is a man working there. The carriage will run into him and he will die, but you and the other four will be unhurt.	orig		-4	-3	0	-2	-3	0	-3	Choosing to harm one to save five.	Unfair to the worker who is unaware.	No direct betrayal or loyalty involved.	Acting against the technician's instructions.	Human life is at risk, sanctity of life.	No oppression or liberty issues involved.	Mostly negative scores indicate low moral acceptability.	-1.09
544	Clifford	You see a boss pressuring employees to buy goods from her family's general store.	orig		-3	-4	-3	-4	-3	-4	-4	Employees may feel pressured, causing stress.	Unfair advantage to the boss's family store.	Employees may feel betrayed by the boss.	Abuse of authority by the boss.	Compromises the integrity of the workplace.	Employees' freedom of choice is restricted.	All norms are significantly negative, indicating high immorality.	-2.7
545	Effron	Demanded a refund at a restaurant for slow service	orig		-2	3	-1	-2	0	2	1	Demanding a refund may harm the restaurant's finances.	Requesting a refund for poor service is a fair action.	It could be seen as disloyal to the restaurant.	Challenging the restaurant's service standards.	Does not significantly apply to this scenario.	Exercising consumer rights for better service.	Mixed scores with slight positive tilt.	-0.8432432
546	Clifford	You see a woman answering a phone call with the word "goodbye" instead of "hello.	orig		0	0	0	0	0	0	0	No harm or help is evident.	No cheating or fairness issue.	No betrayal or loyalty issue.	No subversion or authority issue.	No degradation or sanctity issue.	No oppression or liberty issue.	All norms are neutral, implying no moral action.	-0.5
547	Clifford	You see a girl throwing her hot coffee on a woman who is dating her ex-boyfriend	orig		-5	0	-3	0	-4	0	-4	Throwing hot coffee causes physical harm.	No direct cheating or fairness issue involved.	Perceived betrayal by the girl towards her ex-boyfriend.	No authority figures or rules being subverted.	Act of throwing coffee is degrading.	No oppression or liberty issues involved.	High harm, betrayal, and degradation make it highly immoral.	-3.3
548	Clifford	You see someone leaving his dog outside in the rain after it dug in the trash.	orig		-4	-3	-3	2	-3	-2	-3	Leaving the dog in the rain is harmful.	Unfair treatment of the dog for a minor mistake.	Owner betrays the dog's trust.	Owner exercises authority over the dog.	Degrading treatment of the dog.	Dog's freedom is restricted harshly.	Mostly negative scores indicate low moral acceptability.	-2.7
549	Effron	Visited a nursing home to cheer up the patients	orig		5	0	4	0	3	4	4	Visiting to cheer up patients is helpful.	No cheating or fairness issues involved.	Shows loyalty and care for the patients.	No subversion or authority issues involved.	Respects the sanctity of the nursing home.	Promotes liberty by uplifting spirits.	High scores in positive norms, no negative scores	2.95555552
550	Clifford	You see a staff member talking loudly and interrupting the mayor's speech to the public.	orig		-3	-4	-3	-5	-3	-4	-4	Interrupting may harm the mayor's ability to communicate.	Interrupting is unfair to the mayor and audience.	Interrupting may be seen as disloyal to the mayor.	Interrupting undermines the mayor's authority.	Interrupting degrades the formality of the event.	Interrupting restricts the mayor's freedom to speak.	All norms are highly negative, indicating extreme immorality.	-2.8
551	Lotto	You are in charge of the Maritime Police. You have received a message that the captain and a seaman of a cargo ship are healthy carriers of a lethal and contagious virus. They do not know that they are infected, and are travelling towards a small gulf where fishermen live. The communications system of the cargo ship is not working and, therefore, they cannot be contacted.You launch a missile and sink the cargo ship to avoid it mooring and thus spreading the virus. You know that the captain and seaman will die, but the fishermen will be saved.	orig		2	-2	-3	3	-4	-3	-2	Sinking the ship harms the crew but helps the fishermen.	The act is unfair to the crew but fair to the fishermen.	The act betrays the crew's trust for the greater good.	The decision respects authority and public safety protocols.	The act degrades the value of the crew's lives.	The crew's liberty is sacrificed to protect others.	Mixed scores with more negative than positive values.	-0.46
552	Clifford	You see a girl saying that another girl is too ugly to be a varsity cheerleader.	orig		-4	-3	0	0	-4	-3	-3.5	The comment is emotionally harmful to the girl being insulted.	The comment is unfair and judgmental based on appearance.	No direct betrayal or loyalty involved in this scenario.	No subversion or authority issues are directly involved.	The comment degrades the girl's dignity and self-worth.	The comment oppresses by limiting the girl's opportunities based on looks.	High immorality due to significant harm, cheating, degradation, and oppression.	-2.8
553	Kruepke	About ten years ago, I had a friend who was a musician. She was struggling and wasn't making any money. We had a nice time together and I enjoyed her company. At that time, I was making money, so I decided to give her some money.	orig		5	4	4	0	0	3	4	Giving money to a struggling friend is a helpful act.	The act is fair as it supports someone in need.	Supporting a friend demonstrates loyalty.	No authority is being subverted in this scenario.	The act does not involve degradation or sanctity.	The act promotes liberty by helping someone financially.	High positive scores in key norms indicate high moral acceptability.	2.04
554	Kruepke	I was dating this guy who was having a nervous breakdown. His mother asked me if I would move in with him, cook for him and make sure he was okay. So I moved in with him for a while.	orig		5	0	5	0	5	5	4	Moving in to support someone in need is a helpful act.	No elements of cheating or unfairness are present.	Supporting a partner during a difficult time shows loyalty.	No subversion or authority issues are involved.	The act is respectful and caring, not degrading.	The act is voluntary and supportive, not oppressive.	High scores in positive norms indicate high moral acceptability.	1.39
555	Effron	Told a colleague in public that she should lose weight	orig		-4	-3	-3	0	-4	-3	-3	Publicly shaming can cause emotional harm.	Unfair to single out someone publicly.	Betrays trust between colleagues.	Does not directly challenge authority.	Degrades the colleague's dignity.	Oppressive by imposing personal standards.	Predominantly negative scores indicate high immorality.	-1.83783776
556	Effron	Gave money to charity	orig		5	4	3	0	4	3	4	Giving money to charity helps others.	Charitable giving is a fair act.	Loyalty to community through charity.	Charity does not subvert authority.	Charity is seen as a sanctified act.	Charity promotes liberty by aiding others.	High positive scores across applicable norms.	2.6971428
557	Clifford	You see a manager coercing her employees into eating at her brother's diner.	orig		-3	-4	-3	-4	-2	-4	-4	Coercion may cause psychological harm to employees.	Unfair advantage to manager's brother's diner.	Employees may feel betrayed by manager's coercion.	Manager misusing authority for personal gain.	Coercion degrades the workplace environment.	Employees' freedom of choice is oppressed.	All norms are significantly negative, indicating high immorality.	-2.2
558	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		3	0	0	0	0	4	3	Learning a language is self-helpful and harmless.	No cheating or fairness issues involved.	No betrayal or loyalty issues involved.	No subversion or authority issues involved.	No degradation or sanctity issues involved.	Learning a language is an act of personal liberty.	Positive scores in Harm/Help and Oppression/Liberty norms.	0.57
559	Cook	Someone states that biological diferences between men and women make men better suited to do certain types of work and women better suited to do other types of work	orig		-4	-4	-3	3	-4	-4	-4	Potentially harmful by reinforcing stereotypes.	Unfair by promoting gender-based job suitability.	Could be seen as betraying gender equality.	Supports traditional authority structures.	Degrades individual capabilities based on gender.	Limits personal freedom by enforcing gender roles.	Predominantly negative scores indicate high immorality.	-1.71
560	Kruepke	Years ago, I shoplifted lipstick from a drugstore. No matter what I did with the lipstick after I stole it, I just wasn’t able to enjoy it. I never took it back though or told anyone.	orig		-2	-4	0	-3	0	0	-3	The act caused minor financial harm to the store.	Shoplifting is an act of cheating and unfairness.	No direct betrayal of personal relationships involved.	Shoplifting subverts societal laws and store rules.	The act does not directly degrade sanctity.	The act does not relate to oppression or liberty.	Mostly negative scores, indicating immoral actions.	-2.24
561	Kruepke	My father is manic-depressive. He was very difficult to deal with and often made life really hard and everyday situations unpleasant. I talked about him in a really negative way because it was so hard for me to deal with.	orig		-3	1	-2	0	-2	2	-1	Negative talk about father may cause emotional harm.	Fairness in expressing personal struggles and experiences.	Negative talk could be seen as disloyal to family.	No direct challenge to authority figures.	Negative talk may degrade family relationships.	Expressing feelings is an act of personal liberty.	Mixed scores with slight negative bias.	-1.25
562	Kruepke	I was in a parking lot and found a wallet with some money and an ID. I was near a market so I went down to the market to see if I recognized the person on the ID. I found the woman and gave her back her wallet.	orig		5	5	0	0	3	0	4	Returning the wallet helps the owner.	Returning the wallet is a fair act.	No betrayal or loyalty involved.	No authority figures involved.	Respecting someone's property.	No oppression or liberty issues.	High scores in Harm/Help, Cheating/Fairness, and Degradation/Sanctity.	3.12
563	Kruepke	At a restaurant, when the waitress returned with my change, I was positive she was $10 short. She disagreed but gave me the $10. I told her that if the register was $10 short tonight I'd give it back to her. When I came back the next day, she said I was wrong so gave her the $10.	orig		0	3	0	2	0	0	3	No significant harm or help occurred.	Fairness was maintained by returning the $10.	No betrayal or loyalty issues involved.	Respect for authority by resolving the issue.	No degradation or sanctity issues involved.	No oppression or liberty issues involved.	Fairness and authority are positive, others neutral.	1.36
564	Lotto	You are having dinner with some friends in a restaurant in the centre of town. Suddenly, a criminal armed with a machine gun enters. He threatens to shoot at a table where a family of six is seated if his request for an outrageous amount of money is not met. You understand that the gunman has mental problems and any attempts to mediate would be in vain.You push a man who is near your table on to the gunman so that he will feel threatened and shoot him. You know that this man will die, but the six people will have time to escape.	orig		-4	-4	-3	-2	-4	-5	-4	Pushing the man causes harm to save others.	Unfairly sacrificing one person for others.	Betraying the man to save the family.	Acting without regard for law enforcement.	Degrading human life by using someone as a shield.	Oppressing the man's right to life.	All norms are significantly negative, indicating extreme immorality.	-1.25
