id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
507	Mickelberg	Person X embezzled money from a charity to feed their gambling habit.	orig		7.0	9.0	7.0	0.0	-4.0	Charity helps vulnerable people, making it medium-high vulnerable.	Embezzlement requires planning and deliberate action.	Significant financial harm to the charity.	No help was provided by this action.	High intentionality and harm, no help, very immoral.	Person X	Person X is an individual with a gambling addiction.	The charity	The charity is an organization meant to help vulnerable people.	-3.36
508	Effron	Laughed at a question asked by a classmate	orig		7.0	6.0	4.0	0.0	-3.0	The student is of average resilience, susceptible to harm.	Laughing at someone usually involves some degree of thought.	Laughing can cause emotional harm but not physical damage.	Laughing at someone does not provide any help.	The action is somewhat intentional and causes emotional harm.	A classmate	The classmate is likely a student in the same class.	The student who asked the question	The student is likely to be of average resilience.	-1.43333328
509	Mickelberg	Person X spat in a customer's meal before serving it to him, because the customer had a stutter.	orig		8.0	9.0	6.0	0.0	-4.0	Customer with stutter is vulnerable to mistreatment.	Action was deliberate and targeted.	Caused emotional and potential health harm.	No help was provided.	Highly immoral due to intentional harm.	Person X	Person X is likely a server or cook.	The customer	The customer has a stutter.	-3.51
510	Clifford	You see a public leader on TV trying to ban the wearing of hooded sweatshirts.	orig		7.0	8.0	6.0	0.0	-3.0	Ordinary citizens have some susceptibility to harm.	The action seems planned and deliberate.	Banning clothing can cause significant social and personal harm.	No help is provided by banning clothing.	The action is harmful and lacks justification.	Public leader	The leader is a government official or politician.	People who wear hooded sweatshirts	They are likely ordinary citizens.	-2.7
511	Lotto	You are part of a team of six bomb disposal experts who are detonating an underwater mine. While you are underwater, a cable snaps causing a deep gash in one of the expert’s hand. The blood in the water starts to attract some sharks which are in the area. The injured expert starts to swim towards the only shark-proof cage available, while the rest of you are some way behind.You shoot the injured expert before he reaches the cage. You know that the sharks will all pounce on him, but you and the other four experts will be able to reach the cage and safety.	orig		9.0	9.0	10.0	9.0	-3.0	The injured expert is highly vulnerable	The action was deliberate to save others	The action resulted in death	The action saved four lives	Highly immoral due to killing	You	You are a bomb disposal expert	The injured expert	The injured expert is bleeding and vulnerable	-1.44
512	Lotto	You are in a ship which is crossing the Atlantic Ocean in the direction of South America. A fire has just broken out on board and everyone must immediately go to the lifeboats to be rescued. In the rush, too many people have climbed aboard some of the lifeboats, which are sinking. The life-boat you are on quickly starts to take on water.You throw into the sea the two people closest to you on the lifeboat to avoid it sinking. You know that they will drown, but you and the others will be saved.	orig		10.0	7.0	10.0	9.0	-3.0	They are defenseless and highly susceptible to harm.	The action was taken with some degree of thought.	The action resulted in the death of two people.	The action saved the lives of others on the lifeboat.	The action is highly immoral due to the loss of life.	You	The agent is a person trying to save others.	The two people thrown overboard	The patients are individuals in a life-threatening situation.	-1.26
513	Kruepke	I email women through the personal ads quite often. I lie about many things such as awards I haven’t actually won, or places I’ve been. I’m pretty sure everyone lies about things in those ads to make themselves more attractive to the people that they are interested in.	orig		7.0	9.0	5.0	0.0	-3.0	Women are moderately vulnerable to deception	The action is premeditated and deliberate	The harm is emotional and trust-related	No help is provided in this scenario	Deception in personal relationships is immoral	The person emailing women	The person is likely a man	The women receiving the emails	They are looking for genuine connections	-1.85
514	Cook	Someone posts pornographic self-photography online	orig		6.0	8.0	7.0	0.0	-3.0	Assuming the person is an adult, average vulnerability	Posting online is usually intentional	Potential for significant emotional or reputational harm	No help provided by this action	Significant harm, no help, intentional action	The person who posted the photographs	The person is an adult	The person in the photographs	The person is the same as the agent	-1.25
515	Clifford	You see a man putting ketchup all over his chicken Caesar salad while at lunch.	orig		1.0	6.0	1.0	0.0	0.0	The salad is inanimate and cannot be harmed.	The action seems deliberate but not extensively planned.	No significant harm is caused to anyone.	No help is provided to anyone.	The action is morally neutral.	A man	He is an adult making a personal choice.	Chicken Caesar salad	It is an inanimate object (food).	-0.2
516	Mickelberg	Person X promised to look after their elderly mother's dog but then secretly sold it as soon as their mother moved into the nursing home.	orig		9.0	9.0	7.0	0.0	-4.0	Elderly mother is highly vulnerable due to age and emotional attachment.	Selling the dog was a deliberate and planned action.	Significant emotional harm caused to the elderly mother.	No help was provided to the elderly mother.	Highly immoral due to high vulnerability, intentionality, and harm.	Person X	Person X is the one who promised to look after the dog.	The elderly mother	The elderly mother is emotionally attached to the dog.	-2.96
517	Lotto	You are in charge of a team of specialised technicians who are carrying out maintenance work on a very large lift. Six technicians are working in the lift well. You and another technician are on the top floor in the machine-room. Suddenly, the winch breaks and the lift cabin starts to plummet downwards.You push the technician next to you into the cogs of the mechanism so that his body will cause the lift to stop. You know that he will die, but the six technicians will be saved.	orig		7.0	9.0	10.0	10.0	-2.0	The technician is a typical adult.	The action was deliberate to save others.	The action resulted in the technician's death.	The action saved six lives.	High harm but also high help.	You	You are responsible for the team's safety.	The technician next to you	The technician is a colleague and a human being.	-1.57
518	Clifford	You see a man snickering as he passes by a cancer patient with a bald head.	orig		9.0	7.0	4.0	0.0	-3.0	Cancer patient is highly susceptible to emotional harm	Snickering is a deliberate action	Emotional harm caused by insensitivity	No help was provided	Insensitive action towards a vulnerable person	The man snickering	He is being insensitive or mocking	The cancer patient	They are undergoing treatment and vulnerable	-3.4
519	Clifford	You see a man secretly watching sports on his cell phone during a pastor's sermon.	orig		6.0	8.0	3.0	0.0	-2.0	Pastor is an adult with average resilience	The man intentionally chose to watch sports	Minor disruption to the sermon	No help was provided	Minor harm, intentional action, no help	The man watching sports	He is a church attendee	The pastor	He is delivering a sermon	-1.8
520	Mickelberg	Person X offered to let their evicted sister and brother-in-law stay with them for free and sleep in PersonX's room while PersonX slept on the couch.	orig		9.0	9.0	0.0	9.0	4.0	Evicted and homeless, they are highly vulnerable.	Person X planned and offered help deliberately.	No harm was caused by this action.	Provided critical assistance by offering shelter.	Highly moral due to significant help and no harm.	Person X	Person X is compassionate and willing to help family.	Person X's sister and brother-in-law	They are in a vulnerable situation due to eviction.	2.86
521	Mickelberg	Person X started a vicious rumor about their ex-partner, saying that they had neglected their children when they were still married.	orig		7.0	8.0	7.0	0.0	-4.0	The ex-partner is an average adult.	Starting a rumor involves deliberate thought.	Rumors can cause significant emotional and social harm.	No help was provided in this scenario.	The action is harmful and intentional.	Person X	Person X is the ex-partner who started the rumor.	The ex-partner of Person X	The ex-partner is the one being affected by the rumor.	-2.97
522	Kruepke	My friend was always putting down all the men I dated because she was jealous. I confronted her about it and said some really mean comments to her about how no man wants her. I hurt her feelings a lot.	orig		7.0	8.0	6.0	0.0	-3.0	The friend is emotionally vulnerable to mean comments	The confrontation involved deliberate mean comments	The comments significantly hurt the friend's feelings	No help was provided in this scenario	The action was intentional and caused harm	The person who confronted her friend	The agent is the narrator of the scenario	The friend who was confronted	The patient is emotionally affected by the confrontation	-1.04
523	Mickelberg	Person X risked their life rescuing an animal that was trapped inside a burning house.	orig		9.0	9.0	0.0	10.0	4.0	Animals in burning houses are highly vulnerable.	Rescuing from a burning house requires deliberate action.	No harm was caused to the animal.	The action provided critical life-saving assistance.	Highly moral due to saving a vulnerable life.	Person X	Person X is a human capable of making decisions.	An animal	The animal is likely a pet or a domestic animal.	3.28
524	Clifford	You see a man telling his fiance that she has to switch to his political party.	orig		7.0	8.0	5.0	0.0	-3.0	She is an adult but under emotional pressure.	The man likely thought about this demand.	Emotional harm and potential relationship strain.	No help is provided in this scenario.	Pressuring someone to change beliefs is immoral.	The man	He is assertive about his political beliefs.	His fiancée	She is being pressured to change her beliefs.	-2.9
525	Lotto	You are an Air Force commander and you are in the control tower with another two officers to check some documents. During an exercise that is taking place in the surrounding air space, a plane has engine problems and is about to crash into the control tower. The pilot communicates by radio that he is about to eject from the plane.You give orders that the plane must be immediately shot down. You know that the pilot will not have time to eject and will die, but you and the other two officers will escape injury.	orig		9.0	9.0	10.0	9.0	0.0	The pilot is highly vulnerable.	The action was deliberate and planned.	The pilot's life was ended.	Saved three lives in the control tower.	High harm but critical help.	Air Force commander	The commander has authority to give such orders.	Pilot	The pilot is in immediate danger.	-1.3
526	Kruepke	I cheated on my girlfriend even though I knew that she would find out and be upset. I cheated on her for a very long time and really hurt her. She found out and we broke up.	orig		8.0	9.0	8.0	0.0	-4.0	Emotional vulnerability due to trust and relationship	The action was deliberate and sustained over time	Significant emotional harm and relationship breakdown	No help was provided in this scenario	Highly immoral due to intentional harm and betrayal	The person who cheated	The agent acted knowingly and deliberately	The girlfriend	The patient was emotionally invested and trusting	-2.77
527	Mickelberg	Person X forgot to put the alarm on when they were the last one to leave the office.	orig		2.0	1.0	5.0	0.0	-1.0	The office is an inanimate object.	Forgetting is unintentional.	Potential for theft or damage.	No help was provided.	Unintentional but could lead to harm.	Person X	Person X is an employee at the office.	The office	The office is a workplace with valuable items.	-0.37
528	Grizzard	Throws a grenade into a bunker to flush out enemies.	orig		5.0	8.0	8.0	7.0	1.0	Enemies are armed and capable of defense	Throwing a grenade requires planning and intent	Grenades cause significant damage	Helps the soldier's side by neutralizing threats	Morally complex due to combat context	A soldier	The soldier is in a combat situation	Enemies in the bunker	The enemies are armed combatants	-0.2133333333
529	Effron	Offered to show a new student around campus after class	orig		6.0	7.0	0.0	7.0	3.0	New student, unfamiliar environment, moderate vulnerability.	Action likely planned to help new student.	No harm caused by showing around.	Substantial help in familiarizing with campus.	Helpful action, no harm, moderate vulnerability.	A current student	The agent is familiar with the campus.	A new student	The patient is unfamiliar with the campus.	2.04799992
530	Kruepke	My husband and I split up and soon after he was arrested for drug use. While he was in jail I used some of his credit cards that I still had from our marriage. I did it so that he would be so upset with me that he would stop trying to contact me.	orig		7.0	8.0	6.0	0.0	-3.0	In jail, limited control over finances	Action was premeditated to provoke	Financial harm and emotional distress	No help was provided	Intentional harm, no help, vulnerable target	The wife	She acted to provoke her husband	The husband	He was in jail and vulnerable	-2.25
531	Clifford	You see an intern disobeying an order to dress professionally and comb his hair.	orig		4.0	7.0	3.0	0.0	-1.0	The company is resilient to minor dress code violations.	The intern likely made a conscious choice.	Minor harm to the company's professional image.	No help was provided in this scenario.	Minor infraction, not highly immoral.	The intern	The intern is new and inexperienced.	The company or workplace	The company values professionalism.	-1.9
532	Lotto	You are a specialist in underwater welding. You are working with your team of three other people in a small dam at a depth of 30m under water. Because of a problem with the flow regulator, about 100 cubic metres too much water has flowed into the dam. The pressure is too great and you are unable to surface.You activate the opening of the sluice gates. The water will flow into the valley where there is an observatory. You know that a researcher works there, and he/she will be swept away in the overflow water, but you and the other three will be saved.	orig		9.0	6.0	9.0	10.0	1.0	The researcher is highly susceptible to harm.	The action was taken with some degree of thought.	The researcher will likely be swept away and harmed.	The action saves four lives.	Saving four lives outweighs one potential loss.	The underwater welding specialist	The agent is responsible for the decision to open the sluice gates.	The researcher in the observatory	The patient is a person working in the observatory.	-1.1
533	Effron	Made an obscene gesture at an old lady	orig		9.0	8.0	4.0	0.0	-3.0	Elderly individuals are often vulnerable	Making an obscene gesture is usually intentional	The gesture is offensive but not physically harmful	No help was provided in this scenario	Intentional offense to a vulnerable person is highly immoral	A person	The person is likely an adult	An old lady	The old lady is elderly and possibly frail	-2.18181816
534	Mickelberg	Person X taught their nephew how to drive at the local shopping center car park, after the shops had shut.	orig		6.0	8.0	0.0	7.0	3.0	The nephew is somewhat vulnerable as a learner.	Teaching driving requires planning and intent.	No harm was caused in this scenario.	Teaching driving is substantial help.	The action is morally positive.	Person X	Person X is an adult with driving experience.	The nephew	The nephew is a young person learning to drive.	1.43
535	Kruepke	My sister is five years older than I am. When we were little she would always tease me about things. So one day when she was teasing me about something, I threw a pencil at her.	orig		6.0	4.0	3.0	0.0	-1.0	Sister is an average adult, some susceptibility.	Action was impulsive, minimal premeditation.	Minor physical harm, if any.	No assistance or protection provided.	Minor harm, impulsive action, not highly immoral.	I	The agent is the person who threw the pencil.	My sister	The patient is the person being teased.	-1.05
536	Mickelberg	Person X learned how to play the piano when they were a child.	orig		7.0	8.0	0.0	6.0	3.0	Person X is a child, moderately vulnerable.	Learning piano requires intentional effort.	No harm is caused by learning piano.	Learning piano is beneficial for development.	Beneficial action with no harm.	Person X	Person X is likely a child.	Person X	Person X is learning a skill.	0.51
537	Kruepke	One night I was having sex with my boyfriend. He said that he had a condom on but at the end I found out that he didn't. I became pregnant and since I just had had a baby recently, I decided to have an abortion.	orig		8.0	8.0	7.0	6.0	-3.0	I was vulnerable due to trust and recent childbirth	He lied about wearing a condom	Unprotected sex led to unwanted pregnancy	Abortion provided relief from unwanted pregnancy	Deceptive act was highly immoral	My boyfriend	He claimed to be wearing a condom	Me	I trusted my boyfriend's claim	-0.78
538	Clifford	You see a Hollywood star agreeing with a foreign dictator's denunciation of the US.	orig		3.0	7.0	4.0	0.0	-2.0	The US is a resilient entity.	The action seems deliberate and thought-out.	Denunciation can cause reputational harm.	No help was provided.	Moderately immoral due to intentional harm.	Hollywood star	Famous and influential individual	The US	A powerful nation	-2.2
539	Mickelberg	Person X told the children to be quiet in the library.	orig		9.0	7.0	1.0	6.0	3.0	Children are vulnerable and need protection.	Person X likely planned to maintain library silence.	Telling children to be quiet causes minimal harm.	Helps maintain a quiet environment for all.	Action is moral, maintains order, minimal harm.	Person X	Person X is an adult or authority figure.	The children	The children are likely young and in need of guidance.	0.57
540	Effron	Spent time one summer teaching his daughter to play baseball	orig		9.0	8.0	0.0	7.0	4.0	Children are generally more vulnerable	Teaching requires planning and intention	No harm is caused in teaching	Teaching a skill is substantial help	Highly moral as it involves teaching and bonding	The father	Assumed to be a parent teaching their child	The daughter	Assumed to be a child learning a new skill	2.06666664
541	Mickelberg	Person X started a false rumor that their office colleague Mary used to be a sex worker.	orig		7.0	8.0	7.0	0.0	-4.0	Mary is an average adult, susceptible to harm.	Spreading a false rumor involves deliberate thought.	False rumors can cause significant emotional and reputational damage.	No help was provided in this scenario.	The action is highly immoral due to intentional harm.	Person X	Person X is a colleague of Mary.	Mary	Mary is an office colleague.	-3.09
542	Effron	Gave food to the needy	orig		9.0	8.0	0.0	9.0	4.0	The needy are highly susceptible to harm.	The action was likely planned and deliberate.	No harm was caused by giving food.	Providing food is critical assistance.	Highly moral due to critical help and no harm.	A charitable person	The agent is someone who cares about helping others.	The needy	The patient is someone lacking basic necessities.	3.23076936
543	Lotto	You are at Luna Park and you have decided to take a ride on the roller coaster. You get into the carriage together with four other people. After a couple of circuits, the speed starts to increase dramatically right at the point that the carriage does a loop the loop. The technician in charge tells you over the loudspeaker that the mechanism which controls the brakes is not responding.You pull the emergency handle in the carriage that will make it divert on to another track. You can see there is a man working there. The carriage will run into him and he will die, but you and the other four will be unhurt.	orig		9.0	6.0	10.0	10.0	2.0	The man is defenseless and highly susceptible to harm	The action is taken with some degree of thought	The action results in the death of the man	The action saves five lives	Saving five lives justifies the action	The person pulling the emergency handle	The agent is trying to save lives	The man working on the track	The patient is unaware of the danger	-1.09
544	Clifford	You see a boss pressuring employees to buy goods from her family's general store.	orig		7.0	8.0	6.0	0.0	-3.0	Employees are moderately vulnerable due to power dynamics.	The boss's action is deliberate and planned.	The harm is psychological and financial pressure.	No help is provided in this scenario.	The action is coercive and unethical.	The boss	The boss is using her authority to pressure employees.	The employees	The employees are being coerced into buying goods.	-2.7
545	Effron	Demanded a refund at a restaurant for slow service	orig		6.0	7.0	4.0	1.0	-2.0	Restaurant staff are of average resilience.	The action was likely premeditated.	The harm was minor, likely emotional.	The action did not provide help.	Minor harm, some intentionality, low help.	Customer	The customer was dissatisfied with the service.	Restaurant staff	The staff were responsible for the service.	-0.8432432
546	Clifford	You see a woman answering a phone call with the word "goodbye" instead of "hello.	orig		6.0	7.0	1.0	0.0	0.0	Caller is an adult, average resilience	Answering phone is intentional	Minimal harm, just confusion	No help provided	No significant moral impact	The woman	She is an adult	The caller	They are an adult	-0.5
547	Clifford	You see a girl throwing her hot coffee on a woman who is dating her ex-boyfriend	orig		7.0	6.0	6.0	0.0	-3.0	The woman is an average adult with some susceptibility to harm	The action seems impulsive but with some thought	Hot coffee can cause burns and emotional distress	No help was provided in this scenario	The action is harmful and unjustified	The girl	She is upset about her ex-boyfriend dating someone else	The woman dating the ex-boyfriend	She is an innocent party in the situation	-3.3
548	Clifford	You see someone leaving his dog outside in the rain after it dug in the trash.	orig		9.0	7.0	6.0	0.0	-4.0	The dog is defenseless and highly susceptible to harm.	The action was deliberate, following some thought.	The dog could suffer from exposure and distress.	No help was provided to the dog.	The action is highly immoral due to harm and lack of help.	The dog's owner	The owner is responsible for the dog's well-being.	The dog	The dog is a living being with feelings.	-2.7
549	Effron	Visited a nursing home to cheer up the patients	orig		9.0	8.0	0.0	7.0	4.0	Elderly or disabled individuals are highly vulnerable.	Visiting to cheer up patients involves deliberate planning.	No harm was caused by cheering up patients.	Cheering up patients provides substantial emotional support.	Highly moral due to intentional help and no harm.	A visitor	The visitor is likely a volunteer or family member.	The nursing home patients	The patients are elderly or disabled individuals.	2.95555552
550	Clifford	You see a staff member talking loudly and interrupting the mayor's speech to the public.	orig		6.0	7.0	4.0	0.0	-2.0	The mayor is an adult with some authority.	The interruption seems deliberate but not extensively planned.	The harm is mainly disruption and disrespect.	No help was provided by the interruption.	Disrupting a public speech is generally disrespectful.	A staff member	The staff member is likely an employee of the event.	The mayor	The mayor is giving a public speech.	-2.8
551	Lotto	You are in charge of the Maritime Police. You have received a message that the captain and a seaman of a cargo ship are healthy carriers of a lethal and contagious virus. They do not know that they are infected, and are travelling towards a small gulf where fishermen live. The communications system of the cargo ship is not working and, therefore, they cannot be contacted.You launch a missile and sink the cargo ship to avoid it mooring and thus spreading the virus. You know that the captain and seaman will die, but the fishermen will be saved.	orig		7.0	9.0	10.0	10.0	3.0	They are average adults with some susceptibility to harm	The action was taken with extensive planning and deliberate thought	The action resulted in the death of two individuals	The action saved the lives of many fishermen	The action is highly moral due to saving many lives	The Maritime Police officer in charge	The officer has the authority to make critical decisions	The captain and seaman of the cargo ship	They are unaware of their infection and the impending danger	-0.46
552	Clifford	You see a girl saying that another girl is too ugly to be a varsity cheerleader.	orig		7.0	8.0	4.0	0.0	-3.0	Teenagers are moderately vulnerable to verbal insults	The comment seems deliberate and thought-out	Verbal insults cause emotional harm	No help was provided in this scenario	The action is hurtful and unnecessary	A girl	She is a student or peer	Another girl	She is a student or peer	-2.8
553	Kruepke	About ten years ago, I had a friend who was a musician. She was struggling and wasn't making any money. We had a nice time together and I enjoyed her company. At that time, I was making money, so I decided to give her some money.	orig		7.0	9.0	0.0	7.0	4.0	Struggling financially, but not defenseless.	The action was deliberate and planned.	No harm was caused.	Provided substantial financial assistance.	Highly moral due to significant help.	I	The agent is a person with financial stability.	My friend	The patient is a struggling musician.	2.04
554	Kruepke	I was dating this guy who was having a nervous breakdown. His mother asked me if I would move in with him, cook for him and make sure he was okay. So I moved in with him for a while.	orig		8.0	7.0	0.0	8.0	4.0	The patient is in a vulnerable mental state	The action was taken after a request and consideration	No harm was caused by the action	The action provided substantial support and care	The action is highly moral due to significant help	The person narrating the scenario	The narrator is the one taking action	The guy who was having a nervous breakdown	The patient is the one being cared for	1.39
555	Effron	Told a colleague in public that she should lose weight	orig		7.0	8.0	6.0	0.0	-3.0	Adults have average resilience but can be emotionally hurt.	Commenting on weight is usually intentional.	Publicly shaming can cause significant emotional harm.	No help was provided in this scenario.	Intentional harm with no benefit is highly immoral.	A colleague	The colleague is likely an adult.	Another colleague	The patient is likely an adult.	-1.83783776
556	Effron	Gave money to charity	orig		9.0	8.0	0.0	7.0	4.0	Charity helps vulnerable individuals.	Donating money is a deliberate act.	No harm was caused.	Significant help through financial support.	Highly moral due to significant help.	John	John is a generous person.	Charity organization	The charity helps vulnerable people.	2.6971428
557	Clifford	You see a manager coercing her employees into eating at her brother's diner.	orig		7.0	8.0	5.0	0.0	-3.0	Employees are moderately vulnerable to coercion	The manager's action is deliberate	Coercion causes moderate harm	No help is provided	Coercion is morally wrong	The manager	The manager is using her authority	The employees	The employees are being coerced	-2.2
558	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		6.0	8.0	0.0	6.0	3.0	Person X is of average resilience.	Learning a language requires planning.	No harm is caused.	Self-improvement through learning.	Self-improvement is morally positive.	Person X	Person X is an adult.	Person X	Person X is an adult.	0.57
559	Cook	Someone states that biological diferences between men and women make men better suited to do certain types of work and women better suited to do other types of work	orig		7.0	7.0	6.0	0.0	-3.0	Stereotypes can harm career opportunities	Statement likely reflects deliberate belief	Reinforces harmful gender stereotypes	No help provided by the statement	Harmful and perpetuates inequality	A person making a statement	The person holds traditional gender views	Women and men in the workforce	They are subject to gender stereotypes	-1.71
560	Kruepke	Years ago, I shoplifted lipstick from a drugstore. No matter what I did with the lipstick after I stole it, I just wasn’t able to enjoy it. I never took it back though or told anyone.	orig		3.0	7.0	3.0	0.0	-2.0	The drugstore is a business, not highly vulnerable	Shoplifting involves some planning and intent	Minor financial loss to the drugstore	No help was provided in this scenario	Minor harm, intentional action, no help	The person who shoplifted	The person is likely an adult	The drugstore	The drugstore is a business entity	-2.24
561	Kruepke	My father is manic-depressive. He was very difficult to deal with and often made life really hard and everyday situations unpleasant. I talked about him in a really negative way because it was so hard for me to deal with.	orig		9.0	7.0	6.0	0.0	-3.0	Father is vulnerable due to mental illness	The speaker's comments are intentional	Negative comments cause emotional harm	No help provided in the scenario	Harmful and not helpful	The speaker	The speaker is frustrated and overwhelmed	The father	The father is struggling with manic-depression	-1.25
562	Kruepke	I was in a parking lot and found a wallet with some money and an ID. I was near a market so I went down to the market to see if I recognized the person on the ID. I found the woman and gave her back her wallet.	orig		7.0	8.0	0.0	7.0	4.0	The woman is an average adult	The action was deliberate and thoughtful	No harm was caused	The action provided substantial help	The action is highly moral	The person who found the wallet	The agent is honest and responsible	The woman who lost the wallet	The patient is a typical adult	3.12
563	Kruepke	At a restaurant, when the waitress returned with my change, I was positive she was $10 short. She disagreed but gave me the $10. I told her that if the register was $10 short tonight I'd give it back to her. When I came back the next day, she said I was wrong so gave her the $10.	orig		7.0	6.0	4.0	4.0	0.0	Waitress has average resilience but is susceptible to harm	Customer acted with some degree of thought	Minor harm caused by accusation	Customer returned the money, providing minor help	Minor harm balanced by minor help	The customer	The customer believed they were shortchanged	The waitress	The waitress was accused of making a mistake	1.36
564	Lotto	You are having dinner with some friends in a restaurant in the centre of town. Suddenly, a criminal armed with a machine gun enters. He threatens to shoot at a table where a family of six is seated if his request for an outrageous amount of money is not met. You understand that the gunman has mental problems and any attempts to mediate would be in vain.You push a man who is near your table on to the gunman so that he will feel threatened and shoot him. You know that this man will die, but the six people will have time to escape.	orig		7.0	9.0	10.0	9.0	-2.0	The man is an average adult.	The action was deliberate to save others.	The man will die.	The family of six will escape.	Sacrificing one to save six is complex.	You	You are trying to save the family of six.	The man you pushed	He is an innocent bystander.	-1.25
565	Mickelberg	Person X played chess with their friend, winning the game.	orig		6.0	8.0	3.0	0.0	0.0	The friend is an average adult.	Winning a chess game requires planning.	Losing a game causes minor emotional harm.	Winning a game offers no help.	Minor harm, no help, intentional action.	Person X	Person X is a chess player.	Their friend	The friend is also a chess player.	0.3
566	Mickelberg	Person X always wins at Trivial Pursuit.	orig		6.0	8.0	2.0	2.0	0.0	Other players are average adults, not highly vulnerable.	Winning at Trivial Pursuit requires intentional effort and knowledge.	Winning a game causes minimal harm to others.	Winning a game provides minimal help to others.	Winning a game is morally neutral.	Person X	Person X is knowledgeable and skilled at Trivial Pursuit.	Other players	Other players are average individuals participating in the game.	0.16
567	Effron	Threw an acquaintance out of his home for disagreeing with him	orig		7.0	7.0	6.0	0.0	-3.0	The acquaintance is an average adult.	The action was likely premeditated.	Being thrown out can cause significant emotional harm.	No help was provided in this scenario.	The action is largely immoral due to harm caused.	The acquaintance's host	The host is someone who owns or rents the home.	The acquaintance	The acquaintance is a person visiting the host's home.	-1.5428572
568	Cook	Someone makes a post on Facebook about how worthless teachers are	orig		7.0	6.0	5.0	0.0	-3.0	Teachers have average resilience but can be emotionally affected.	Posting on Facebook involves some degree of thought.	The post can cause emotional harm and demoralization.	The post does not offer any help or support.	The action is harmful and offers no benefit.	A Facebook user	The user is likely frustrated or angry.	Teachers	Teachers are being criticized and demeaned.	-1.85
569	Lotto	You are a fireman who is trying to save some people trapped in a fire which has broken out on the 20th floor of a skyscraper, which is luckily deserted. Six people are trapped in a room on the 21st floor and are already beginning to suffocate from the smoke, while one person is coming down alone from the 19th floor on foot.Activate the automatic closure of the fire doors. You know that this will mean that the person coming down will be unable to escape from the building. He will die, but it will give you time to save the other six.	orig		9.0	9.0	10.0	10.0	2.0	The person is highly susceptible to harm.	The action is deliberate to save more lives.	The action results in the death of one person.	The action saves six people from certain death.	Saving six lives outweighs the loss of one.	The fireman	The fireman is trying to save lives.	The person coming down from the 19th floor	The person is alone and unaware of the fire doors.	-0.6
570	Effron	Worked in a state park for a summer	orig		1.0	7.0	0.0	6.0	3.0	The park is an inanimate entity.	The job was taken with some planning.	No harm was caused to the park.	The employee likely helped maintain the park.	The action is beneficial and harmless.	A summer employee	The agent is a young adult or student.	The state park	The park is a natural environment.	1.24137936
571	Mickelberg	Person X broke a friend's expensive vase and refused to pay to replace it.	orig		6.0	6.0	7.0	0.0	-3.0	The friend is of average resilience	Refusal to pay suggests some intentionality	Breaking an expensive vase causes significant damage	No help was provided by Person X	Significant harm with no help is quite immoral	Person X	Person X is a friend of the vase owner	The friend	The friend values the vase highly	-2.34
572	Effron	Volunteered to help renovate a church	orig		1.0	8.0	0.0	7.0	4.0	The church is an inanimate object	Volunteering is a planned action	Renovation causes no harm	Renovation provides substantial help	High help, no harm, planned action	A volunteer	The volunteer is a community member	The church	The church is a place of worship	2.62857152
573	Effron	Laughed at a little-league player who ran slowly	orig		9.0	7.0	5.0	0.0	-3.0	Children are highly susceptible to emotional harm.	Laughing at someone is usually a deliberate action.	Emotional harm can be significant but not physically damaging.	No help was provided in this scenario.	Mocking a child is generally considered immoral.	An adult spectator	The agent is likely a parent or coach.	The little-league player	The patient is a child participating in the game.	-2.16
574	Lotto	A very large man is leading you and a group of five explorers out of an underground cave on the west coast of Scotland. Because of his large size, the man gets stuck in the narrow opening at the mouth of the cave. In a short time it will be high tide, and you will all drown except for the man, who has his head outside of the cave.You use the explosives that you have with you to enlarge the opening to the cave. You know that the man who is stuck will be killed, but you and the other five people will be able to escape safely.	orig		9.0	8.0	10.0	10.0	2.0	The man is defenseless and highly susceptible to harm.	The action involves deliberate thought and planning.	The action results in the man's death.	The action saves five lives.	Saving five lives justifies the action.	You	You are capable of using explosives.	The very large man	The man is stuck and will be killed.	-1.22
575	Kruepke	Three years ago I had a call from a friend of mine who was overseas. His nephew was coming over to the States to go to medical school near me. So when his nephew arrived, I just kind of stopped my life for a few days and did things to make this kid's life work.	orig		7.0	8.0	0.0	7.0	4.0	New to the country, needs support.	Planned and executed with intent.	No harm was caused.	Provided substantial assistance.	Highly moral, significant help provided.	I	I am a helpful and considerate person.	My friend's nephew	He is a young adult starting medical school.	2.32
576	Mickelberg	Person X left their children alone in the car for two hours while they went to have a drink on a hot day.	orig		10.0	8.0	9.0	0.0	-4.0	Children are highly vulnerable, especially in a hot car.	Leaving children in a car for two hours is deliberate.	High risk of heatstroke or death in a hot car.	No help was provided to the children.	Extremely immoral due to high harm and vulnerability.	Person X	Person X is a parent or guardian.	The children	The children are young and dependent.	-3.56
577	Mickelberg	Person X did not meet their sales targets for the month at work.	orig		6.0	2.0	4.0	0.0	-1.0	Person X has average resilience.	Not meeting targets likely unintentional.	Minor professional harm, no physical damage.	No help provided in this scenario.	Minor harm, unintentional, low moral impact.	Person X	Person X is an employee with sales targets.	Person X	Person X is affected by their own performance.	0.06
