id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
460	Cook	Someone throws a kitten as part of a joke, causing it to yelp on impact	orig		10	6	6	0	-3	Kittens are highly vulnerable and defenseless.	Throwing a kitten as a joke involves some degree of thought.	The kitten yelped, indicating significant harm.	No help was provided in this scenario.	High vulnerability and harm, no help, moderate intent.	A person	The person is likely an adult or teenager.	A kitten	The kitten is a young, defenseless animal.	-3.5
461	Clifford	You see a wife hitting her husband on the side of his head for coming home late.	orig		6	7	6	0	-3	An adult male, average resilience, some susceptibility to harm.	The action seems impulsive but with some thought.	Physical assault causing significant but not extreme harm.	No assistance or protection provided.	High vulnerability, high intent, significant harm, no help.	Wife	The wife is assumed to be angry or upset.	Husband	The husband is assumed to be the victim of the action.	-2.9
462	Clifford	You see a tenant bribing a landlord to be the first to get their apartment repainted.	orig		4	8	5	3	-1	Landlord has some power, not highly vulnerable.	Bribing involves deliberate planning.	Bribing can undermine fairness, but not extreme harm.	Tenant gains favor, minor help to themselves.	Moderate harm with high intent and low help	Tenant	The tenant is trying to gain favor.	Landlord	The landlord is being influenced by the bribe.	-2.2
463	Mickelberg	Person X saw a child lost in a supermarket, so they helped find the parents by alerting the staff.	orig		10	8	0	9	3	A lost child is highly vulnerable.	Person X intentionally alerted the staff.	No harm was caused.	Person X provided critical assistance.	High help with no harm despite high vulnerability and intent.	Person X	Person X is assumed to be an adult.	The child	The child is assumed to be young and lost.	2.97
464	Effron	Helped a lost child find her parents in a store	orig		10	8	0	9	3	Children are highly susceptible to harm or mistreatment.	The action likely involved deliberate thought and planning.	No harm was caused to the child.	The action provided critical assistance in a potentially distressing situation.	High help with no harm despite high vulnerability and intent.	A store customer	The customer is a responsible adult.	A lost child	The child is young and vulnerable.	3.25333328
465	Mickelberg	Person X forgot it was their wedding anniversary and did not have a gift for their spouse.	orig		7	2	4	0	-3	The spouse is emotionally vulnerable due to the significance of the occasion.	Forgetting an anniversary is usually unintentional.	Emotional harm due to unmet expectations.	No help was provided in this scenario.	High vulnerability, low intent, moderate harm, no help.	Person X	Person X is the spouse who forgot the anniversary.	Person X's spouse	The spouse expected a gift for the anniversary.	-0.76
466	Lotto	You are a secret service agent on a mission overseas. You have discovered that a terrorist group is attempting to assassinate three diplomats. They are travelling in a car towards the embassy. They are being followed by one of the terrorists who will take advantage of the first red traffic light to kill them. As you follow, a tanker carrying oil slips between your car and the terrorist’s.You shoot at the tanker, which will injure the terrorist when it explodes so that he will not be able to complete his mission. You know that the explosion will kill the tanker driver, but the three diplomats will not be injured.	orig		10	9	10	10	-3	The driver is defenseless and highly susceptible to harm.	The action was deliberate to stop the terrorist.	The action results in the death of the driver.	The action prevents the assassination of three diplomats.	High vulnerability, intent, and harm outweigh the help provided.	Secret service agent	The agent is acting to prevent an assassination.	Tanker driver	The driver will be killed by the explosion.	-0.75
467	Clifford	You see a woman swerving her car in order to intentionally run over a squirrel.	orig		10	9	10	0	-4	Squirrels are small and defenseless, highly susceptible to harm	The action was deliberate and planned	Running over a squirrel likely results in its death	No help was provided to the squirrel	High vulnerability, high intent, high harm, no help.	The woman driving the car	She intentionally swerved to hit the squirrel	The squirrel	The squirrel is a small, defenseless animal	-3.2
468	Effron	Shot a songbird with his .22 caliber rifle	orig		10	9	10	0	-4	Songbirds are small and defenseless, highly susceptible to harm.	Shooting a rifle requires aiming and pulling the trigger, indicating deliberate action.	Shooting a songbird likely results in its death, causing maximum harm.	Shooting a songbird does not provide any help or assistance.	High vulnerability, high intent, high harm, no help	A person	The person is likely a hunter or someone with access to a rifle.	A songbird	The songbird is a small, defenseless animal.	-2.944
469	Effron	Laughed at a person who tripped on a curb and fell	orig		7	4	4	0	-3	An adult has average resilience	Laughing is a spontaneous reaction	Laughing can cause emotional harm	Laughing does not provide any help	High vulnerability and harm, low intent and no help make it quite immoral.	The person who laughed	The person who laughed is an adult	The person who tripped	The person who tripped is an adult	-2.0121212
470	Lotto	You are the pilot of a fighter jet on a mission in South East Asia. During the flight you realize that another fighter jet on the same mission has launched a missile by mistake and it is aimed at a six-seater light aircraft. You notice that in the area of the missile there is also another military reconnaissance aircraft.Start the procedure to destroy the missile. You know that when it explodes it will cause the military reconnaissance aircraft to crash and the pilot will be killed, but the six people aboard the light aircraft will be saved.	orig		9	1	10	10	-1	The pilot is defenseless against the missile	The missile launch was accidental	The pilot will be killed if the missile is destroyed	Destroying the missile saves six lives	High harm and vulnerability, low intent, high help.	The pilot of the other fighter jet	The pilot launched the missile by mistake	The military reconnaissance aircraft pilot	The pilot will be killed if the missile is destroyed	-0.43
471	Effron	Shared his umbrella with someone during the rain	orig		6	7	0	7	3	Jane is an average adult, somewhat susceptible to harm from rain.	John likely thought about helping Jane when he saw her in the rain.	No harm was caused by sharing the umbrella.	John provided substantial help by protecting Jane from the rain.	High help and no harm outweigh moderate vulnerability and intent.	John	I assumed the agent is a considerate person.	Jane	I assumed the patient is someone caught in the rain without an umbrella.	2.43076912
472	Kruepke	I was in the service in Germany and my buddies and I would go to various restaurants and clubs. One night my friends and I went to a whorehouse. I was very tempted to have sex with some of the women for such a small amount of money.	orig		8	6	0	0	0	Sex workers are often vulnerable due to exploitation and societal stigma	The action was considered but not executed	No harm was caused as the action was not taken	No help was provided as the action was not taken	High vulnerability and intent, no harm or help, morally neutral.	The person narrating the scenario	The agent is a soldier stationed in Germany	The women working at the whorehouse	The patient is a sex worker	-1.39
473	Lotto	You are putting in order some documents regarding house expenses and you are anxious about the fact that you are not able to square up the accounts. You are looking for the receipt for a rather large payment when the telephone rings. It is the representative of a charity organisation who asks you to make a financial contribution towards home assistance for sufferers of chronic disease. You tell the representative that you already made an annual contribution to another association, but he continues to insist. You then invent an excuse and say that you have just committed yourself to a distance adoption programme.	orig		6	8	3	0	-3	The representative is an adult with average resilience.	You intentionally made an excuse to avoid donating.	The harm caused is minor, mainly a refusal.	No help was provided to the charity.	High intent and vulnerability with harm and no help make it immoral.	You	You are anxious about squaring up the accounts.	Charity representative	The representative is persistent in seeking a donation.	0.63
474	Effron	Pulled the seat out from underneath somebody	orig		7	6	6	0	-3	A typical adult has medium-high vulnerability to falling.	Pulling a chair requires some degree of planning.	Falling can cause significant but not extreme harm.	The action does not provide any help.	High vulnerability, intentional harm, no help provided.	A prankster	The agent is someone who enjoys playing pranks.	A typical adult	The patient is an average person who might be sitting on the chair.	-2.648
475	Effron	Offered to help an elderly neighbor paint his house	orig		8	7	0	7	3	Elderly individuals are generally more vulnerable	Offering help usually involves some planning	No harm is caused by offering help	Painting a house is substantial assistance	High help and no harm make the scenario morally acceptable.	The person offering help	The person is likely a neighbor or acquaintance	The elderly neighbor	The neighbor is likely an older adult needing assistance	2.84210528
476	Kruepke	I am a very unfaithful person in general. I do not have a strong faith in God and I am constantly unfaithful to women. Recently I cheated on my girlfriend who comes from another state to see me.	orig		8	8	7	0	-4	Emotionally invested and traveled far, making her vulnerable	Cheating involves deliberate action and choice	Emotional betrayal causes significant harm	No help was provided in this scenario	High vulnerability, high intent, significant harm, no help.	The person narrating the scenario	The agent is unfaithful and lacks strong faith in God	The girlfriend	The patient is emotionally invested and traveled from another state	-2.87
477	Mickelberg	Person X found an expensive briefcase and tried to locate the owner.	orig		7	7	0	7	3	The owner is an average adult with some susceptibility to harm.	Person X took action with some degree of thought and planning.	No harm was caused by Person X's actions.	Person X provided substantial assistance by trying to locate the owner.	High help with no harm despite high vulnerability and intent.	Person X	Person X is a responsible individual.	Owner of the briefcase	The owner is likely concerned about their lost item.	2.92
478	Effron	Stayed up late helping his child with homework	orig		9	8	0	7	3	Children are generally more vulnerable and dependent on adults for assistance.	Helping with homework is a deliberate and planned action.	No harm was caused by helping with homework.	Providing homework help is substantial assistance for a child's education.	High vulnerability and intent, no harm, significant help.	The parent	The parent is assumed to be an adult responsible for the child.	The child	The child is assumed to be a school-aged individual needing help with homework.	2.74871792
479	Effron	Doesn't smoke in other people's apartments	orig		7	8	0	7	3	Residents are of average resilience, susceptible to secondhand smoke effects	The action is deliberate and considerate	No harm is caused by not smoking	Provides substantial help by maintaining a healthy environment	High intent and help, no harm, moderate vulnerability.	The person who doesn't smoke	The person is considerate and aware of others' preferences	The residents of the other apartments	They prefer a smoke-free environment	1.725
480	Effron	Used bad language in front of children	orig		9	4	4	0	-3	Children are highly impressionable and susceptible to harm.	The action was likely impulsive, not premeditated.	Using bad language can cause minor psychological harm.	No help was provided in this scenario.	High vulnerability and harm, low intent and no help.	An adult	The adult was likely a parent or guardian.	Children	The children were likely young and impressionable.	-1.45454552
481	Clifford	You see someone reading the ending of a spy novel before reading the beginning.	orig		0	8	0	0	0	The book cannot be harmed or victimized	The action is deliberate and planned	No harm is caused to anyone or anything	No help is provided to anyone or anything	No harm or help, high intent, patient not vulnerable.	A person reading the spy novel	The person is curious or impatient	The spy novel	The book is an inanimate object	-0.2
482	Lotto	Like every morning, you are on your way to work and are waiting at the tram stop with some other people for the next tram. Suddenly, you realise that the tram, which is approaching at high speed, does not have brakes and is about to run into a group of five people who are crossing the road distractedly, unaware of the danger.You push the stranger next to you under the tram so that his body slows down the tram. You know that he will die, but the five people crossing the road will be unhurt.	orig		7	9	10	10	-3	The stranger is an average adult, susceptible to harm.	The action was deliberate to save others.	The action resulted in the death of the stranger.	The action saved five lives.	High harm and intent outweigh help, making it highly immoral.	You	You are a bystander at the tram stop.	The stranger next to you	The stranger is an average adult.	-1.8
483	Mickelberg	Person X commutes four hours on a bus every week to the local children's hospital, so they can dress as a clown and entertain the children in the cancer ward.	orig		10	9	0	9	3	Children with cancer are highly vulnerable.	Person X commutes weekly, showing deliberate planning.	No harm was caused by the action.	Providing critical emotional support to vulnerable children.	High help and no harm despite high vulnerability and intent.	Person X	Person X is compassionate and dedicated.	Children in the cancer ward	The children are undergoing treatment for cancer.	3.42
484	Grizzard	Threatens to kill a farmer to gain information.	orig		7	9	7	0	-4	The farmer is an average adult, susceptible to harm.	Threatening to kill involves deliberate thought and planning.	Threatening to kill causes significant psychological harm.	No help is provided in this scenario.	High intent and harm with no help make it highly immoral.	The person threatening	The person is likely a criminal or someone with malicious intent.	The farmer	The farmer is an innocent individual being coerced.	-1.666666667
485	Cook	Someone makes a public online post making fun of their political party, saying they will support the opposing partyâ€™s candidate	orig		4	7	4	3	-1	Political parties are resilient entities, not easily harmed.	Posting online usually involves some degree of thought and planning.	Mocking a political party causes minor harm, mostly reputational.	The post may provide minor help to the opposing party by swaying opinions.	Moderate intent and harm, low help, moderate vulnerability.	The person who made the post	The person is likely a member of the political party they are mocking.	The political party being mocked	The political party is an organized group with some level of resilience.	-0.74
486	Effron	Was irritated when a neighbor asked to borrow some milk	orig		7	4	3	0	-2	An adult with average resilience.	The irritation was likely impulsive.	Irritation causes minor emotional harm.	No help was provided.	High vulnerability, moderate intent, low harm, no help.	The neighbor	The neighbor is assumed to be an adult.	The person who was irritated	The person who was irritated is assumed to be an adult.	-0.8363636
487	Effron	Ignored his old girlfriend at a party	orig		7	6	4	0	-3	Average resilience, emotional vulnerability due to past relationship.	Likely some degree of thought, not purely accidental.	Emotional harm, but not physical or extreme.	No assistance or protection provided.	High vulnerability, intentional action, moderate harm, no help	He	He is a person who attended the party.	His old girlfriend	She is a person who was also at the party.	-0.23783784
488	Mickelberg	Person X ran out of paint when painting their home and had to go the hardware store.	orig		0	7	0	4	3	The home is an inanimate object, not susceptible to harm.	Going to the hardware store is a deliberate action.	No harm was caused by running out of paint.	Going to the store helps complete the painting task.	Low vulnerability and harm, moderate intent, and some help provided.	Person X	Person X is a homeowner or someone responsible for painting the home.	The home	The home is an inanimate object being painted.	0.15
489	Clifford	You see a group of women having a long and loud conversation during a church sermon.	orig		6	6	4	0	-3	The congregation is of average resilience.	The conversation seems deliberate but not extensively planned.	The harm is mostly disruption and annoyance.	No help was provided by the action.	High vulnerability and intent, moderate harm, no help.	A group of women	They are attendees of the church service.	The congregation and the preacher	They are trying to listen to the sermon.	-2.8
490	Lotto	You are crossing a bridge which passes over the railway line and you see a train moving on the track below. You notice that the driver has lost control and that the locomotive will continue its course and end up running into five men who are working on the adjacent tracks. On the bridge next you is a person you do not know.You throw this person off the bridge is such a way that his body blocks the oncoming train. You know that his person will die, but the five workers will be unhurt.	orig		9	9	10	10	-2	The person was defenseless and highly susceptible to harm	The action was deliberate to stop the train	The action resulted in the death of the person	The action saved five workers' lives	High vulnerability, high intent, high harm, high help; overall negative impact.	The person on the bridge	The person acted to save the workers	The person thrown off the bridge	The person was a bystander	-1.7
491	Kruepke	One evening I went out. I told my husband I was going to an audition, but actually, I went out for dinner with a friend of mine. I had to lie, because he would have wanted to go with my friend and me.	orig		6	7	4	0	-3	Husband is an adult, average resilience.	Lied with some planning to avoid conflict.	Minor emotional harm due to the lie.	No help was provided in this scenario.	High intent and vulnerability with harm and no help make it immoral.	I	The agent is the person who went out.	My husband	The patient is the person being lied to.	-0.94
492	Effron	Let his dog go to the bathroom on the neighbor's yard	orig		1	7	3	0	-3	Neighbor's yard is inanimate, low vulnerability	Owner likely allowed it knowingly	Minor inconvenience or damage to yard	No help provided in this scenario	Low vulnerability, high intent, moderate harm, no help.	The dog's owner	The person responsible for the dog	The neighbor	The person whose yard was affected	-1.29032256
493	Effron	Kept the music down for his roommates	orig		6	7	0	7	3	Roommates are of average resilience, susceptible to noise disturbance.	The action was likely planned to avoid disturbing roommates.	No harm was caused by keeping the music down.	Substantial help by ensuring a quiet environment.	High help and no harm outweigh moderate vulnerability and intent.	The person who kept the music down	The agent is likely a considerate roommate.	The roommates	The patients are likely students or working individuals.	1.69411776
494	Kruepke	In college I used to tell a lot of girls that I loved them or cared for them or how we would be more of a couple than we were.  But, in actuality, that wasn't the truth.  I just told them that.	orig		7	7	6	0	-3	College students are of average resilience, with some susceptibility to emotional harm.	The action involved some degree of thought and planning.	Emotional harm can be significant but not physically destructive.	The action did not provide any assistance or protection.	High vulnerability, high intent, significant harm, no help.	The person telling the girls that he loved them	The agent is a college student	The girls being told they were loved	The patients are college students	-2.42
495	Clifford	You see an employee trying to undermine all of her boss' ideas in front of others.	orig		6	8	5	0	-3	The boss has some authority but is being publicly undermined.	The employee's actions seem deliberate and planned.	Publicly undermining can damage reputation and authority.	No help was provided in this scenario.	High intent and harm with no help make it highly immoral.	The employee	The employee is trying to undermine her boss.	The boss	The boss is being publicly challenged.	-2.6
496	Kruepke	A couple of years ago, when I went grocery shopping, I realized that there was a cart in the parking lot that had not been claimed. It was full of groceries. So I brought the cart back inside and gave it to the manager.	orig		6	7	0	7	3	The owner is of average resilience	The action was deliberate and thoughtful	No harm was caused	The action provided substantial assistance	High help and no harm make the scenario morally acceptable.	The person who found the cart	The person is a responsible individual	The owner of the groceries	The owner is someone who needs their groceries	2.54
497	Mickelberg	Person X often sings along to the songs that they are listening to.	orig		6	7	2	3	-0.4	Listeners are typically of average resilience.	Singing along is usually a deliberate action.	Minor annoyance or disturbance at most.	Could provide minor entertainment or joy.	Moderate vulnerability and intent, low harm, some help	Person X	Person X enjoys singing along to music.	Listeners nearby	Listeners might be affected by the singing.	0.36
498	Effron	Gave a stranded motorist a lift to the service station	orig		7	7	0	9	3	Stranded motorist is vulnerable due to being stranded	Action likely involved some planning and decision-making	No harm was caused by the action	Provided critical assistance in a potentially dangerous situation	High help with no harm despite high vulnerability and intent.	The person who gave the lift	The agent is a helpful individual	The stranded motorist	The patient is someone in need of assistance	2.2193548
499	Effron	Returned a birthday gift because it was too cheap	orig		6	7	5	0	-3	The gift-giver may feel hurt or insulted.	Returning a gift usually involves some thought and decision-making.	The action could cause emotional harm or strain the relationship.	The action does not provide any help or benefit.	High vulnerability, high intent, moderate harm, no help.	The person who received the gift	The agent is likely someone who values material worth highly.	The person who gave the gift	The patient is likely someone who put thought into the gift.	-2.06896552
500	Mickelberg	Person X stayed back to help a colleague jumpstart their car, even though they then missed the start of a music concert.	orig		6	7	0	7	3	The colleague is an adult with average resilience.	Person X decided to help after some thought.	No harm was caused to anyone.	Person X provided substantial assistance to the colleague.	High help and no harm make the scenario morally acceptable.	Person X	Person X is a considerate individual.	The colleague	The colleague needed help with their car.	2.61
501	Lotto	You are a taxi driver and you are carrying two passengers at night. It has been snowing already for a couple of hours and the roads are dangerously icy. You turn into a very narrow street and suddenly you find yourself in front of a truck which has overturned in the middle of the road. You start to brake, but you lose control of the taxi and it begins to slide on the icy road.You swerve to direct the car towards the edge of the road. You see that there is a passer-by who will be hit by the car and will die, but you and the two passengers will be unhurt.	orig		10	2	10	9	-2	The passer-by is defenseless and highly susceptible to harm.	The action was accidental due to loss of control on icy roads.	The passer-by will be hit and will die.	The action protects the driver and passengers from harm.	High vulnerability and harm, low intent, significant help provided.	The taxi driver	The taxi driver is responsible for controlling the vehicle.	The passer-by	The passer-by is at risk of being hit by the car.	-1.17
502	Mickelberg	Person X won an award for 'Best Newcomer' at a local karaoke event.	orig		6	8	0	7	3	Person X is an adult with average resilience.	Winning an award involves deliberate participation and effort.	No harm was caused by winning an award.	Winning an award provides significant recognition and encouragement.	High intent and help, no harm, moderate vulnerability.	Person X	Person X is a newcomer to karaoke.	Person X	Person X is the recipient of the award.	0.45
503	Effron	Slammed the door in the face of a charity collector	orig		6	7	4	0	-3	Charity collectors are typically average adults, somewhat susceptible to harm	Slammed the door likely with some thought, not entirely impulsive	Caused emotional distress but no physical harm	No help was provided to the charity collector	High intent and vulnerability with harm and no help make it immoral.	The person who lives in the house	They were likely annoyed or uninterested	The charity collector	They were likely seeking donations for a cause	-1.5783784
504	Mickelberg	Person X set fire to the community hall in the middle of the night.	orig		2	8	8	0	-4	The community hall is an inanimate object.	Setting fire likely involves planning and intent.	Fire can cause significant damage to property.	Setting fire does not provide any help.	High intent and harm with no help make this scenario highly immoral.	Person X	Person X is an individual capable of setting a fire.	The community hall	The community hall is a building used by the community.	-3.67
505	Kruepke	While I was in college, I was in a long distance relationship with a girl. We talked every night on the phone and really tried to make it work. Meanwhile, I was having study sessions with an attractive girl in my class and very tempted to cheat on my girlfriend.	orig		7	6	7	0	-4	Emotionally vulnerable due to the long-distance relationship.	Temptation suggests some degree of thought and planning.	Potential emotional harm from cheating.	No help was provided in this scenario.	High vulnerability, intentional harm, no help provided.	I	The agent is a college student in a long-distance relationship.	My girlfriend	The patient is emotionally invested in the relationship.	-1.62
506	Mickelberg	Person X had an affair with their best friend's wife.	orig		7	8	7	0	-4	The best friend is emotionally vulnerable due to betrayal.	Affairs typically involve deliberate actions and choices.	Emotional betrayal can cause significant harm.	No help was provided in this scenario.	High vulnerability, high intent, high harm, no help.	Person X	Person X is the one who had the affair.	Best friend	The best friend is the one being betrayed.	-3.4
507	Mickelberg	Person X embezzled money from a charity to feed their gambling habit.	orig		8	9	7	0	-4	Charities rely on funds to operate and help vulnerable people.	Embezzlement involves deliberate and planned actions.	Embezzling money significantly harms the charity's ability to function.	No help was provided; the action was purely harmful.	Highly vulnerable patient, intentional action, significant harm, no help	Person X	Person X is an individual with a gambling habit.	The charity	The charity is an organization meant to help others.	-3.36
508	Effron	Laughed at a question asked by a classmate	orig		7	6	4	1	-3	The student is of average resilience, somewhat susceptible to harm.	Laughing at a question likely involves some degree of thought.	Laughing can cause emotional harm but not physical damage.	Laughing at someone generally does not provide help.	High vulnerability and intent, moderate harm, low help.	A classmate	The classmate is likely a peer in the same class.	The student who asked the question	The student is likely to be of average resilience.	-1.43333328
509	Mickelberg	Person X spat in a customer's meal before serving it to him, because the customer had a stutter.	orig		7	9	6	0	-3	Customer with a stutter is moderately vulnerable.	Spitting in food is a deliberate and planned action.	The action is degrading and unhygienic, causing emotional and potential physical harm.	No help was provided; the action was harmful.	High intent and harm with no help make it highly immoral.	Person X	Person X is likely a server or someone in a position to serve food.	The customer	The customer has a stutter, indicating a potential vulnerability.	-3.51
510	Clifford	You see a public leader on TV trying to ban the wearing of hooded sweatshirts.	orig		7	7	6	2	-3	Individuals of average resilience, some susceptibility to harm.	Action likely involves some degree of thought and planning.	Potential for significant social and personal impact.	Unlikely to provide substantial help or protection.	High vulnerability, intent, and harm with low help indicate immorality.	Public leader	The public leader is likely a politician or government official.	People who wear hooded sweatshirts	The patient is likely a diverse group of individuals, including young people and casual wearers.	-2.7
511	Lotto	You are part of a team of six bomb disposal experts who are detonating an underwater mine. While you are underwater, a cable snaps causing a deep gash in one of the expert’s hand. The blood in the water starts to attract some sharks which are in the area. The injured expert starts to swim towards the only shark-proof cage available, while the rest of you are some way behind.You shoot the injured expert before he reaches the cage. You know that the sharks will all pounce on him, but you and the other four experts will be able to reach the cage and safety.	orig		9	9	10	10	-2	The injured expert is bleeding and defenseless	The action was deliberate to save the rest	The action resulted in the death of the injured expert	The action saved the lives of four other experts	High vulnerability, high intent, high harm, high help; overall negative impact.	You	You are a bomb disposal expert	The injured expert	The injured expert is bleeding and vulnerable	-1.44
512	Lotto	You are in a ship which is crossing the Atlantic Ocean in the direction of South America. A fire has just broken out on board and everyone must immediately go to the lifeboats to be rescued. In the rush, too many people have climbed aboard some of the lifeboats, which are sinking. The life-boat you are on quickly starts to take on water.You throw into the sea the two people closest to you on the lifeboat to avoid it sinking. You know that they will drown, but you and the others will be saved.	orig		10	7	10	9	-3	They are defenseless and highly susceptible to harm.	Action taken with some degree of thought to save others.	The action results in their drowning.	Critical assistance to save the remaining passengers.	High vulnerability and harm outweigh the help provided.	You	You are a passenger on the lifeboat.	The two people closest to you on the lifeboat.	They are fellow passengers in a life-threatening situation.	-1.26
513	Kruepke	I email women through the personal ads quite often. I lie about many things such as awards I haven’t actually won, or places I’ve been. I’m pretty sure everyone lies about things in those ads to make themselves more attractive to the people that they are interested in.	orig		7	9	5	0	-3	Women seeking genuine connections are moderately vulnerable to deception.	The action involves deliberate lying to appear more attractive.	The harm is emotional and based on deception, not physical.	No help is provided; the action is self-serving.	High intent and harm with no help make it highly immoral.	The person sending the emails	The person is likely a man seeking romantic connections.	The women receiving the emails	The women are seeking genuine connections through personal ads.	-1.85
514	Cook	Someone posts pornographic self-photography online	orig		7	7	6	0	-3	The person is an adult with some susceptibility to harm	Posting online usually involves some degree of planning	Potential for significant emotional or reputational harm	No help was provided by the action	High vulnerability, high intent, significant harm, no help	The person who posted the photographs	The person is an adult capable of making decisions	The person in the photographs	The person is the same as the agent	-1.25
515	Clifford	You see a man putting ketchup all over his chicken Caesar salad while at lunch.	orig		1	7	1	0	1	The salad is inanimate and cannot be harmed.	The man likely intended to put ketchup on his salad.	No real harm was caused to anyone or anything.	No help was provided by this action.	Low harm and vulnerability, high intent, no help.	A man	The man is an adult who likes ketchup.	Chicken Caesar salad	The salad is an inanimate object.	-0.2
516	Mickelberg	Person X promised to look after their elderly mother's dog but then secretly sold it as soon as their mother moved into the nursing home.	orig		9	9	7	0	-4	The dog is defenseless and highly susceptible to harm.	Selling the dog was premeditated and deliberate.	The dog was removed from its home and owner.	No help was provided to the dog or the mother.	High vulnerability, high intent, significant harm, no help	Person X	Person X is the child of the elderly mother.	The elderly mother's dog	The dog is a pet and dependent on the mother.	-2.96
517	Lotto	You are in charge of a team of specialised technicians who are carrying out maintenance work on a very large lift. Six technicians are working in the lift well. You and another technician are on the top floor in the machine-room. Suddenly, the winch breaks and the lift cabin starts to plummet downwards.You push the technician next to you into the cogs of the mechanism so that his body will cause the lift to stop. You know that he will die, but the six technicians will be saved.	orig		7	9	10	10	-3	The technician is a typical adult with average resilience.	The action was deliberate to save others.	The action resulted in the technician's death.	The action saved six lives in a life-threatening situation.	High harm and intent outweigh help, making it highly immoral.	You	You are the team leader responsible for the technicians' safety.	The technician next to you	The technician is a colleague and a human being.	-1.57
518	Clifford	You see a man snickering as he passes by a cancer patient with a bald head.	orig		9	7	4	0	-3	Cancer patients are highly susceptible to emotional and physical harm	Snickering is a deliberate action, though not extensively planned	Mocking can cause emotional distress but not physical harm	No help was provided in this scenario	High vulnerability and intent, moderate harm, no help	The man snickering	He is being insensitive or mocking	The cancer patient with a bald head	They are undergoing treatment and are vulnerable	-3.4
519	Clifford	You see a man secretly watching sports on his cell phone during a pastor's sermon.	orig		6	7	3	0	-2	The pastor is an adult with average resilience	The man intentionally chose to watch sports	The action is disrespectful but not physically harmful	No help was provided by the action	High intent and vulnerability, low harm, no help.	The man watching sports on his cell phone	He is likely a church attendee	The pastor giving the sermon	The pastor is focused on delivering the sermon	-1.8
520	Mickelberg	Person X offered to let their evicted sister and brother-in-law stay with them for free and sleep in PersonX's room while PersonX slept on the couch.	orig		9	9	0	9	3	Evicted and homeless, they are highly susceptible to harm.	Person X's action was deliberate and planned to help.	No harm was caused by the action.	Providing shelter is critical assistance in their situation.	High help with no harm despite high vulnerability and intent.	Person X	Person X is a compassionate individual willing to help family in need.	Person X's sister and brother-in-law	They are in a vulnerable situation due to eviction.	2.86
521	Mickelberg	Person X started a vicious rumor about their ex-partner, saying that they had neglected their children when they were still married.	orig		7	8	7	0	-4	The ex-partner is an adult but susceptible to social harm.	Starting a rumor typically involves deliberate intent.	Rumors can cause significant social and emotional damage.	No help was provided in this scenario.	High vulnerability, high intent, high harm, no help.	Person X	Person X is the ex-partner who started the rumor.	The ex-partner of Person X	The ex-partner is the one being affected by the rumor.	-2.97
522	Kruepke	My friend was always putting down all the men I dated because she was jealous. I confronted her about it and said some really mean comments to her about how no man wants her. I hurt her feelings a lot.	orig		7	8	6	0	-4	The friend is an average adult, somewhat susceptible to emotional harm	The confrontation involved deliberate thought and mean comments	The mean comments caused significant emotional harm	The action did not provide any help or assistance	High vulnerability, high intent, significant harm, no help provided.	The person who confronted her friend	The agent is the person who felt hurt by her friend's jealousy	The friend who was confronted	The patient is the friend who was hurt by the mean comments	-1.04
523	Mickelberg	Person X risked their life rescuing an animal that was trapped inside a burning house.	orig		10	9	0	10	3	The animal is defenseless and highly susceptible to harm in a fire.	Rescuing an animal from a burning house requires deliberate thought and planning.	The action itself did not cause harm; it was a rescue operation.	The action provided critical assistance in a life-threatening situation.	High help and no harm despite high vulnerability and intent.	Person X	Person X is a human being capable of making decisions and taking actions.	An animal	The animal is likely a pet or a domesticated animal.	3.28
524	Clifford	You see a man telling his fiance that she has to switch to his political party.	orig		7	8	5	0	-3	She is an adult but in a vulnerable relational position.	The action seems deliberate and thought-out.	Potential emotional or relational harm, but not physical.	No help was provided in this scenario.	High vulnerability, high intent, moderate harm, no help	The man	He is the fiance of the woman.	The fiance	She is the woman being told to switch parties.	-2.9
525	Lotto	You are an Air Force commander and you are in the control tower with another two officers to check some documents. During an exercise that is taking place in the surrounding air space, a plane has engine problems and is about to crash into the control tower. The pilot communicates by radio that he is about to eject from the plane.You give orders that the plane must be immediately shot down. You know that the pilot will not have time to eject and will die, but you and the other two officers will escape injury.	orig		10	9	10	9	-3	The pilot is highly vulnerable as he will die.	The action was deliberate to prevent greater harm.	The action resulted in the death of the pilot.	The action saved the lives of the commander and two officers.	High vulnerability, intent, and harm outweigh the help provided.	Air Force commander	The commander is responsible for making critical decisions.	Pilot	The pilot is directly affected by the commander's order.	-1.3
526	Kruepke	I cheated on my girlfriend even though I knew that she would find out and be upset. I cheated on her for a very long time and really hurt her. She found out and we broke up.	orig		8	9	7	0	-4	Emotional vulnerability due to trust and relationship investment	The cheating was deliberate and sustained over time	Significant emotional harm and relationship breakdown	No help was provided in this scenario	High vulnerability, high intent, high harm, no help	The person who cheated	The person acted knowingly and repeatedly	The girlfriend	The girlfriend was emotionally invested and trusting	-2.77
