id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
481	Clifford	You see someone reading the ending of a spy novel before reading the beginning.	orig		0.0	0.0	0.0	0.0	0.0	3.0	3.0	No harm or help involved.	No cheating or fairness issues.	No betrayal or loyalty concerns.	No subversion or authority issues.	No degradation or sanctity concerns.	Personal choice, exercising liberty.	Personal choice, no moral issues.	-0.2
482	Lotto	Like every morning, you are on your way to work and are waiting at the tram stop with some other people for the next tram. Suddenly, you realise that the tram, which is approaching at high speed, does not have brakes and is about to run into a group of five people who are crossing the road distractedly, unaware of the danger.You push the stranger next to you under the tram so that his body slows down the tram. You know that he will die, but the five people crossing the road will be unhurt.	orig		-4	-4	0	0	-4	-5	-4	Pushing the stranger causes harm to save others.	Unfair to sacrifice an innocent stranger.	No direct betrayal or loyalty involved.	No authority figures or rules subverted.	Degrades the sanctity of human life.	Oppresses the stranger's right to life.	Sacrificing one to save five is highly immoral.	-1.8
483	Mickelberg	Person X commutes four hours on a bus every week to the local children's hospital, so they can dress as a clown and entertain the children in the cancer ward.	orig		5	0	4	3	4	4	4	Person X helps by entertaining sick children.	No cheating or unfairness involved.	Shows loyalty to the children and hospital.	Supports hospital authority by volunteering.	Upholds sanctity by bringing joy to children.	Promotes liberty by freely volunteering time.	Highly moral act of kindness and support.	3.42
484	Grizzard	Threatens to kill a farmer to gain information.	orig		-5	-4	0	-3	-4	-5	-4	Threatening to kill causes significant harm.	Using threats is unfair and deceitful.	No direct betrayal or loyalty involved.	Threatening undermines lawful authority.	Threatening life degrades human dignity.	Threatening oppresses the farmer's freedom.	Highly immoral due to extreme harm and oppression.	-1.666666667
485	Cook	Someone makes a public online post making fun of their political party, saying they will support the opposing partyâ€™s candidate	orig		0.0	0.0	-3.0	-2.0	0.0	2.0	1.0	No direct harm or help involved.	No cheating or fairness issues evident.	Perceived as betrayal to their political party.	Challenges the authority of their political party.	No significant degradation or sanctity issues.	Exercise of personal liberty in political choice.	Mixed moral implications, leaning towards personal liberty.	-0.74
486	Effron	Was irritated when a neighbor asked to borrow some milk	orig		-1.0	0.0	0.0	0.0	0.0	0.0	0.0	Irritation may cause minor emotional harm.	No cheating or fairness issues involved.	No betrayal or loyalty issues involved.	No subversion or authority issues involved.	No degradation or sanctity issues involved.	No oppression or liberty issues involved.	Minor irritation, no significant moral impact.	-0.8363636
487	Effron	Ignored his old girlfriend at a party	orig		-2.0	0.0	-3.0	0.0	-2.0	0.0	-2.0	Ignoring can cause emotional harm.	No cheating or fairness issue involved.	Ignoring may feel like a betrayal.	No authority or subversion involved.	Ignoring can be seen as degrading.	No oppression or liberty issue involved.	Ignoring someone is somewhat immoral.	-0.23783784
488	Mickelberg	Person X ran out of paint when painting their home and had to go the hardware store.	orig		0.0	0.0	0.0	0.0	0.0	0.0	0.0	No harm or help involved in buying paint.	No cheating or fairness issues in this scenario.	No betrayal or loyalty concerns present.	No subversion or authority issues involved.	No degradation or sanctity concerns present.	No oppression or liberty issues involved.	Neutral scenario with no moral implications.	0.15
489	Clifford	You see a group of women having a long and loud conversation during a church sermon.	orig		-3.0	-2.0	0.0	-4.0	-4.0	0.0	-3.0	Disrupting the sermon may harm others' experience.	Unfair to others who are there to listen.	Not directly related to loyalty or betrayal.	Disrespecting the authority of the church and the sermon.	Disrespecting the sanctity of the church environment.	Not directly related to oppression or liberty.	Disruptive and disrespectful to the church environment.	-2.8
490	Lotto	You are crossing a bridge which passes over the railway line and you see a train moving on the track below. You notice that the driver has lost control and that the locomotive will continue its course and end up running into five men who are working on the adjacent tracks. On the bridge next you is a person you do not know.You throw this person off the bridge is such a way that his body blocks the oncoming train. You know that his person will die, but the five workers will be unhurt.	orig		-5	-4	0	0	-5	-5	-4	Throwing the person causes harm to save others.	Unfair to sacrifice an innocent person.	No direct betrayal or loyalty involved.	No authority figures or rules subverted.	Devalues human life by using a person as a means.	Denies the person their right to life.	Sacrificing one to save five is highly immoral.	-1.7
491	Kruepke	One evening I went out. I told my husband I was going to an audition, but actually, I went out for dinner with a friend of mine. I had to lie, because he would have wanted to go with my friend and me.	orig		0.0	-3.0	-3.0	0.0	0.0	2.0	-2.0	No physical or emotional harm caused.	Lying to spouse about whereabouts.	Deceptive act towards spouse.	No authority figures involved.	No degradation of values or sanctity.	Act of personal freedom.	Lying reduces moral acceptability.	-0.94
492	Effron	Let his dog go to the bathroom on the neighbor's yard	orig		-3.0	-3.0	0.0	-2.0	-3.0	-1.0	-3.0	Potential harm to neighbor's property.	Unfair to neighbor who maintains their yard.	No direct betrayal or loyalty involved.	Disregard for social norms and property rights.	Degrades the cleanliness of the neighbor's yard.	Minor infringement on neighbor's liberty to enjoy their yard.	Disrespectful and inconsiderate to neighbor.	-1.29032256
493	Effron	Kept the music down for his roommates	orig		4	3	3	0	0	3	4	Helps roommates by reducing noise.	Fair to consider roommates' needs.	Shows loyalty to roommates' comfort.	Not relevant to authority dynamics.	Not relevant to sanctity or degradation.	Respects roommates' liberty to rest.	Considerate and respectful behavior.	1.69411776
494	Kruepke	In college I used to tell a lot of girls that I loved them or cared for them or how we would be more of a couple than we were.  But, in actuality, that wasn't the truth.  I just told them that.	orig		-4.0	-5.0	-4.0	0.0	-3.0	-2.0	-4.0	Emotional harm caused by false declarations of love.	Deceptive behavior towards the girls.	Betrayal of trust by lying about feelings.	No significant impact on authority structures.	Degrades the sincerity of romantic relationships.	Manipulative but not oppressive.	Deceptive and emotionally harmful behavior.	-2.42
495	Clifford	You see an employee trying to undermine all of her boss' ideas in front of others.	orig		-3.0	-3.0	-4.0	-4.0	-2.0	2.0	-3.0	Undermining ideas can harm the boss' reputation.	Undermining ideas in public is unfair to the boss.	Publicly undermining the boss shows disloyalty.	Challenging the boss' ideas undermines authority.	Disrespecting the boss' ideas degrades their role.	Employee may feel oppressed, seeking liberty.	Undermining authority and loyalty is immoral.	-2.6
496	Kruepke	A couple of years ago, when I went grocery shopping, I realized that there was a cart in the parking lot that had not been claimed. It was full of groceries. So I brought the cart back inside and gave it to the manager.	orig		4	4	3	3	3	0	4	Returning the cart helps the store and the owner.	Ensures fairness by not taking the groceries.	Loyalty to societal norms of honesty.	Respects store authority by returning the cart.	Maintains the sanctity of others' property.	No significant impact on liberty or oppression.	Highly moral act of honesty and helpfulness.	2.54
497	Mickelberg	Person X often sings along to the songs that they are listening to.	orig		0.0	0.0	0.0	0.0	0.0	3.0	3.0	Singing along generally does not harm or help others.	Singing along does not involve cheating or fairness.	Singing along does not relate to betrayal or loyalty.	Singing along does not subvert authority.	Singing along does not degrade or sanctify anything.	Singing along is an expression of personal liberty.	Singing along is morally neutral to positive.	0.36
498	Effron	Gave a stranded motorist a lift to the service station	orig		5	4	0	0	0	3	4	Providing assistance to someone in need.	Acting fairly by helping without expecting anything in return.	No betrayal or loyalty involved.	No subversion or authority involved.	No degradation or sanctity involved.	Promotes liberty by aiding someone in distress.	Helping a stranded motorist is highly moral.	2.2193548
499	Effron	Returned a birthday gift because it was too cheap	orig		-3.0	-2.0	-2.0	0.0	-2.0	2.0	-2.0	Returning a gift may hurt the giver's feelings.	Returning a gift based on its value may seem unfair.	Returning a gift could be seen as disloyal to the relationship.	This norm is not relevant in this context.	Returning a gift may degrade the sentiment behind it.	Returning a gift is a personal choice and exercise of liberty.	The act is generally seen as inconsiderate.	-2.06896552
500	Mickelberg	Person X stayed back to help a colleague jumpstart their car, even though they then missed the start of a music concert.	orig		5.0	0.0	4.0	0.0	0.0	0.0	4.0	Person X helped a colleague in need.	No cheating or unfairness involved.	Demonstrates loyalty to a colleague.	No subversion or authority issues involved.	No degradation or sanctity issues involved.	No oppression or liberty issues involved.	Helping a colleague is highly moral.	2.61
501	Lotto	You are a taxi driver and you are carrying two passengers at night. It has been snowing already for a couple of hours and the roads are dangerously icy. You turn into a very narrow street and suddenly you find yourself in front of a truck which has overturned in the middle of the road. You start to brake, but you lose control of the taxi and it begins to slide on the icy road.You swerve to direct the car towards the edge of the road. You see that there is a passer-by who will be hit by the car and will die, but you and the two passengers will be unhurt.	orig		-4.0	-3.0	-2.0	0.0	-3.0	-3.0	-3.0	Hitting the passer-by causes harm to save passengers.	Unfair to the passer-by who is innocent.	Loyalty to passengers but betrayal to passer-by.	No direct subversion of authority involved.	Degrades the sanctity of life by sacrificing passer-by.	Passer-by's liberty is oppressed by the act.	Sacrificing one life to save three is morally complex.	-1.17
502	Mickelberg	Person X won an award for 'Best Newcomer' at a local karaoke event.	orig		4	4	0	0	0	0	4	Winning an award helps boost confidence.	Assuming the event was fair and unbiased.	No betrayal or loyalty issues involved.	No subversion or authority issues involved.	No degradation or sanctity issues involved.	No oppression or liberty issues involved.	Winning an award is positive and fair.	0.45
503	Effron	Slammed the door in the face of a charity collector	orig		-4.0	0.0	0.0	0.0	-3.0	0.0	-3.0	Slammed door causes emotional harm to the collector.	Not directly related to fairness or cheating.	No betrayal or loyalty involved in this act.	No authority figures involved in this scenario.	Disrespectful act towards someone doing charity work.	No oppression or liberty issues involved.	Act is disrespectful and harmful to the collector.	-1.5783784
504	Mickelberg	Person X set fire to the community hall in the middle of the night.	orig		-5.0	-4.0	-4.0	-4.0	-4.0	-3.0	-4.0	Setting fire causes significant harm to the community.	Destroying shared property is unfair to the community.	Act of betrayal against community trust.	Undermines community rules and authority.	Desecrates a communal space.	Restricts community's freedom to use the hall.	Highly immoral due to severe harm and betrayal.	-3.67
505	Kruepke	While I was in college, I was in a long distance relationship with a girl. We talked every night on the phone and really tried to make it work. Meanwhile, I was having study sessions with an attractive girl in my class and very tempted to cheat on my girlfriend.	orig		-4.0	-4.0	-4.0	0.0	-3.0	0.0	-3.0	Potential emotional harm to girlfriend if cheating occurs.	Temptation to cheat indicates unfairness to girlfriend.	Temptation to cheat is a form of betrayal.	No significant authority figures involved.	Cheating degrades the sanctity of the relationship.	No oppression or liberty issues involved.	Temptation to cheat is highly immoral.	-1.62
506	Mickelberg	Person X had an affair with their best friend's wife.	orig		-4.0	-5.0	-5.0	-3.0	-4.0	0.0	-4.0	Emotional harm to best friend and wife.	Act of infidelity and betrayal of trust.	Betrayal of best friend's trust.	Undermines social and marital norms.	Disrespects the sanctity of marriage.	No direct oppression or liberty issue.	Highly immoral due to betrayal and harm.	-3.4
507	Mickelberg	Person X embezzled money from a charity to feed their gambling habit.	orig		-5	-5	-5	-4	-4	0	-4	Embezzling harms the charity and its beneficiaries.	Embezzling is a clear act of cheating.	Betrays the trust of the charity and donors.	Undermines the authority of the charity.	Degrades the sanctity of charitable work.	Does not directly relate to oppression or liberty.	Embezzling from a charity is highly immoral.	-3.36
508	Effron	Laughed at a question asked by a classmate	orig		-3.0	0.0	-2.0	-1.0	-3.0	-2.0	-3.0	Laughing can cause emotional harm.	Not directly related to fairness.	May feel like betrayal to the classmate.	Disrespectful to classroom authority.	Degrades the dignity of the classmate.	Suppresses the classmate's freedom to ask questions.	Laughing at a classmate is generally immoral.	-1.43333328
509	Mickelberg	Person X spat in a customer's meal before serving it to him, because the customer had a stutter.	orig		-5	-5	-4	-3	-5	-5	-4	Spitting in food causes harm to the customer.	Unfair treatment based on a speech impediment.	Betrays trust between server and customer.	Disrespects professional standards and authority.	Degrades the sanctity of food and service.	Oppresses the customer based on a disability.	Highly immoral due to harm and unfairness.	-3.51
510	Clifford	You see a public leader on TV trying to ban the wearing of hooded sweatshirts.	orig		-3	-2	0	3	0	-4	-3	Banning hoodies may harm personal expression.	Unfairly targets a specific type of clothing.	Not directly related to loyalty or betrayal.	Supports authority by enforcing dress codes.	Not directly related to sanctity or degradation.	Restricts personal freedom of clothing choice.	Restricts freedom and harms personal expression.	-2.7
511	Lotto	You are part of a team of six bomb disposal experts who are detonating an underwater mine. While you are underwater, a cable snaps causing a deep gash in one of the expert’s hand. The blood in the water starts to attract some sharks which are in the area. The injured expert starts to swim towards the only shark-proof cage available, while the rest of you are some way behind.You shoot the injured expert before he reaches the cage. You know that the sharks will all pounce on him, but you and the other four experts will be able to reach the cage and safety.	orig		-5	-4	-5	0	-4	-4	-4	Shooting the injured expert causes direct harm.	The act is unfair to the injured expert.	Shooting a teammate is a betrayal.	No clear authority is subverted.	The act degrades the value of human life.	The injured expert's liberty is taken away.	The act is highly immoral due to harm and betrayal.	-1.44
512	Lotto	You are in a ship which is crossing the Atlantic Ocean in the direction of South America. A fire has just broken out on board and everyone must immediately go to the lifeboats to be rescued. In the rush, too many people have climbed aboard some of the lifeboats, which are sinking. The life-boat you are on quickly starts to take on water.You throw into the sea the two people closest to you on the lifeboat to avoid it sinking. You know that they will drown, but you and the others will be saved.	orig		-5.0	-4.0	-4.0	0.0	-4.0	-5.0	-4.0	Throwing people overboard causes harm to save others.	Unfairly choosing who lives and who dies.	Betraying the trust of those thrown overboard.	No clear authority subversion in this context.	Degrading human life by sacrificing others.	Oppressing the liberty of those thrown overboard.	Sacrificing lives to save others is highly immoral.	-1.26
513	Kruepke	I email women through the personal ads quite often. I lie about many things such as awards I haven’t actually won, or places I’ve been. I’m pretty sure everyone lies about things in those ads to make themselves more attractive to the people that they are interested in.	orig		-3.0	-4.0	-3.0	0.0	-2.0	0.0	-3.0	Lying can emotionally harm those deceived.	Lying is inherently unfair and deceptive.	Deception betrays trust in relationships.	No significant authority is subverted.	Lying degrades the integrity of communication.	Lying does not directly oppress or liberate.	Deception in personal ads is morally questionable.	-1.85
514	Cook	Someone posts pornographic self-photography online	orig		-4.0	1.0	-3.0	-3.0	-4.0	3.0	-1.0	Potential harm if non-consensual or underage.	Fairness if consensual and legal.	Possible betrayal if in a committed relationship.	Subversion if against societal norms or laws.	Degradation if viewed as objectifying.	Liberty if consensual and self-expressive.	Morally complex, context-dependent.	-1.25
515	Clifford	You see a man putting ketchup all over his chicken Caesar salad while at lunch.	orig		0.0	0.0	0.0	0.0	-1.0	2.0	3.0	No harm or help involved in condiment choice.	No cheating or fairness issues in personal food preferences.	No betrayal or loyalty concerns in condiment use.	No subversion or authority issues in personal food choices.	Some may see it as degrading a classic dish.	Individual liberty to choose condiments.	Personal food choice, minor sanctity concern.	-0.2
516	Mickelberg	Person X promised to look after their elderly mother's dog but then secretly sold it as soon as their mother moved into the nursing home.	orig		-4.0	-5.0	-5.0	0.0	-3.0	0.0	-4.0	Selling the dog likely causes emotional harm to the mother.	Person X broke a promise, which is unfair.	Selling the dog is a betrayal of trust.	No significant authority dynamics are involved.	Selling the dog may be seen as degrading the mother's wishes.	The act does not significantly impact liberty or oppression.	The act is highly immoral due to betrayal and harm.	-2.96
517	Lotto	You are in charge of a team of specialised technicians who are carrying out maintenance work on a very large lift. Six technicians are working in the lift well. You and another technician are on the top floor in the machine-room. Suddenly, the winch breaks and the lift cabin starts to plummet downwards.You push the technician next to you into the cogs of the mechanism so that his body will cause the lift to stop. You know that he will die, but the six technicians will be saved.	orig		-4.0	-4.0	-5.0	-3.0	-5.0	-5.0	-3.0	Causing harm to one to help six.	Unfair to sacrifice one without consent.	Betraying a colleague's trust.	Acting without proper authority.	Degrading human life for utility.	Denying the technician's right to life.	Sacrificing one life to save six.	-1.57
518	Clifford	You see a man snickering as he passes by a cancer patient with a bald head.	orig		-4.0	0.0	0.0	0.0	-3.0	-2.0	-4.0	Snickering can cause emotional harm to the patient.	No direct cheating or fairness issue involved.	No betrayal or loyalty context present.	No subversion or authority context present.	Snickering degrades the dignity of the patient.	Snickering can be seen as a form of social oppression.	Snickering at a cancer patient is highly immoral.	-3.4
519	Clifford	You see a man secretly watching sports on his cell phone during a pastor's sermon.	orig		0.0	0.0	-2.0	-3.0	-3.0	1.0	-2.0	No direct harm or help involved.	Not directly related to fairness or cheating.	Mild betrayal of the pastor's trust.	Disrespecting the authority of the pastor.	Disrespecting the sanctity of the sermon.	Exercise of personal liberty inappropriately.	Mildly disrespectful but not severely immoral.	-1.8
520	Mickelberg	Person X offered to let their evicted sister and brother-in-law stay with them for free and sleep in PersonX's room while PersonX slept on the couch.	orig		5	4	5	0	0	4	4	Person X is helping their sister and brother-in-law.	Person X is being fair by offering their room.	Person X is showing loyalty to their family.	No authority is being subverted in this scenario.	No degradation or sanctity issues are involved.	Person X is providing liberty to their family.	Highly moral act of kindness and support.	2.86
521	Mickelberg	Person X started a vicious rumor about their ex-partner, saying that they had neglected their children when they were still married.	orig		-5	-4	-5	0	-4	0	-4	Spreading a vicious rumor causes emotional harm.	The act is deceitful and unfair.	Betrays trust by spreading false information.	Does not directly relate to authority.	Degrades the ex-partner's reputation.	Does not directly relate to oppression or liberty.	Spreading harmful rumors is highly immoral.	-2.97
522	Kruepke	My friend was always putting down all the men I dated because she was jealous. I confronted her about it and said some really mean comments to her about how no man wants her. I hurt her feelings a lot.	orig		-4	1	-3	0	-3	0	-3	Hurt friend's feelings with mean comments.	Confrontation was direct, not deceitful.	Betrayed friend's trust by being hurtful.	No authority figures involved.	Degraded friend with harsh comments.	No oppression or liberty issues involved.	Hurtful confrontation, morally questionable.	-1.04
523	Mickelberg	Person X risked their life rescuing an animal that was trapped inside a burning house.	orig		5.0	0.0	4.0	0.0	4.0	0.0	4.0	Rescuing an animal is a significant act of help.	No elements of cheating or fairness involved.	Demonstrates loyalty to the well-being of animals.	No subversion or authority issues present.	Upholds the sanctity of life by saving the animal.	No oppression or liberty issues involved.	Highly moral act of saving a life.	3.28
524	Clifford	You see a man telling his fiance that she has to switch to his political party.	orig		-3.0	-4.0	-3.0	-4.0	-3.0	-5.0	-4.0	Potential emotional harm by coercion.	Unfair to impose political beliefs.	Could be seen as a betrayal of personal autonomy.	Imposing authority over personal choice.	Disrespecting individual beliefs.	Restricts personal freedom.	Coercion in personal beliefs is immoral.	-2.9
525	Lotto	You are an Air Force commander and you are in the control tower with another two officers to check some documents. During an exercise that is taking place in the surrounding air space, a plane has engine problems and is about to crash into the control tower. The pilot communicates by radio that he is about to eject from the plane.You give orders that the plane must be immediately shot down. You know that the pilot will not have time to eject and will die, but you and the other two officers will escape injury.	orig		-5.0	-3.0	-4.0	3.0	-3.0	-4.0	-2.0	Ordering the plane shot down harms the pilot.	Decision prioritizes lives of officers over pilot.	Decision may be seen as betrayal to the pilot.	Decision made by commander, upholding authority.	Sacrificing a life to save others can be seen as degrading.	Pilot's liberty to survive is overridden.	Decision sacrifices one to save others.	-1.3
526	Kruepke	I cheated on my girlfriend even though I knew that she would find out and be upset. I cheated on her for a very long time and really hurt her. She found out and we broke up.	orig		-5.0	-5.0	-5.0	-3.0	-4.0	0.0	-4.0	Caused significant emotional harm to girlfriend.	Act of cheating is highly unfair.	Betrayed trust and loyalty in relationship.	Subverted the implicit authority of relationship norms.	Degraded the sanctity of the relationship.	Did not directly involve oppression or liberty.	Highly immoral due to harm, cheating, and betrayal.	-2.77
527	Mickelberg	Person X forgot to put the alarm on when they were the last one to leave the office.	orig		-2.0	0.0	-1.0	-2.0	0.0	0.0	-1.0	Potential harm if office is unsecured.	No direct cheating or fairness issue.	Neglecting duty may feel like minor betrayal.	Disregard for office security protocol.	No direct impact on sanctity.	No oppression or liberty issue.	Neglectful but not severely immoral.	-0.37
528	Grizzard	Throws a grenade into a bunker to flush out enemies.	orig		-4.0	0.0	3.0	3.0	-2.0	-3.0	0.0	Causes harm to enemies in the bunker.	Tactic is common in warfare, not considered cheating.	Act of loyalty to one's own side.	Following military orders, respecting authority.	Violence may be seen as degrading.	Suppresses enemy's freedom to act.	Morally complex, context-dependent in warfare.	-0.2133333333
529	Effron	Offered to show a new student around campus after class	orig		5.0	0.0	0.0	0.0	0.0	3.0	4.0	Showing around helps the new student.	No cheating involved, fair act.	No betrayal or loyalty issues.	No subversion or authority issues.	No degradation or sanctity issues.	Promotes liberty by helping the student.	Highly moral act of helping.	2.04799992
530	Kruepke	My husband and I split up and soon after he was arrested for drug use. While he was in jail I used some of his credit cards that I still had from our marriage. I did it so that he would be so upset with me that he would stop trying to contact me.	orig		-4.0	-4.0	-4.0	0.0	0.0	0.0	-4.0	Using his credit cards causes financial harm.	Using his credit cards without permission is unfair.	Using his credit cards is a betrayal of trust.	No significant authority is subverted.	No significant degradation of sanctity.	No significant oppression or liberty involved.	Financial harm and betrayal make it immoral.	-2.25
531	Clifford	You see an intern disobeying an order to dress professionally and comb his hair.	orig		0.0	0.0	0.0	-3.0	0.0	2.0	0.0	No physical or emotional harm involved.	Not related to fairness or cheating.	Not a matter of loyalty or betrayal.	Disobeying a direct order from authority.	Not related to sanctity or degradation.	Intern exercising personal liberty.	Minor disobedience, not highly immoral.	-1.9
532	Lotto	You are a specialist in underwater welding. You are working with your team of three other people in a small dam at a depth of 30m under water. Because of a problem with the flow regulator, about 100 cubic metres too much water has flowed into the dam. The pressure is too great and you are unable to surface.You activate the opening of the sluice gates. The water will flow into the valley where there is an observatory. You know that a researcher works there, and he/she will be swept away in the overflow water, but you and the other three will be saved.	orig		2.0	-2.0	0.0	-3.0	0.0	0.0	0.0	Saving four lives but endangering one.	Unfair to the researcher, but no deceit involved.	No betrayal of trust or loyalty involved.	Acting against standard safety protocols.	No violation of sanctity or moral purity.	No oppression or restriction of freedom.	Saving more lives but endangering one.	-1.1
533	Effron	Made an obscene gesture at an old lady	orig		-4.0	0.0	0.0	-3.0	-4.0	0.0	-4.0	Causes emotional harm to the old lady.	Not directly related to fairness or cheating.	No betrayal or loyalty involved.	Disrespectful to societal norms of respecting elders.	Degrades the dignity of the old lady.	Not directly related to oppression or liberty.	Highly disrespectful and harmful behavior.	-2.18181816
534	Mickelberg	Person X taught their nephew how to drive at the local shopping center car park, after the shops had shut.	orig		4	0	3	-2	0	3	2	Teaching driving can be helpful for the nephew.	No cheating involved; fair use of space.	No betrayal; act of loyalty to family.	Might subvert local traffic laws.	No degradation or sanctity issues.	Promotes liberty by teaching a useful skill.	Overall positive with minor legal concerns.	1.43
535	Kruepke	My sister is five years older than I am. When we were little she would always tease me about things. So one day when she was teasing me about something, I threw a pencil at her.	orig		-3.0	0.0	0.0	0.0	0.0	0.0	-1.0	Throwing a pencil can cause harm.	Teasing and retaliation are not about fairness.	Sibling teasing doesn't involve betrayal.	No authority figures involved.	No degradation or sanctity issues.	No oppression or liberty issues.	Minor harm in sibling conflict.	-1.05
536	Mickelberg	Person X learned how to play the piano when they were a child.	orig		4	0	0	2	0	3	3	Learning piano is generally beneficial.	No cheating or fairness issues involved.	No betrayal or loyalty issues involved.	Learning piano often respects authority (teacher).	No degradation or sanctity issues involved.	Learning piano can enhance personal freedom.	Learning piano is generally positive.	0.51
537	Kruepke	One night I was having sex with my boyfriend. He said that he had a condom on but at the end I found out that he didn't. I became pregnant and since I just had had a baby recently, I decided to have an abortion.	orig		-4.0	-5.0	-5.0	-4.0	-4.0	-5.0	-4.0	Potential emotional and physical harm due to deception.	Deception about condom use is unfair.	Betrayal of trust in the relationship.	Subversion of mutual consent and agreement.	Violation of bodily autonomy and trust.	Violation of personal freedom and consent.	Deception and violation of consent are highly immoral.	-0.78
538	Clifford	You see a Hollywood star agreeing with a foreign dictator's denunciation of the US.	orig		-3	-2	-4	-3	-3	2	-3	Potential harm to national unity and morale.	Perceived as unfair criticism of one's own country.	Seen as a betrayal of national loyalty.	Undermines national authority and leadership.	Degrades the sanctity of national pride.	Could be seen as exercising free speech.	Mostly seen as immoral due to perceived betrayal.	-2.2
539	Mickelberg	Person X told the children to be quiet in the library.	orig		3	2	0	4	3	-1	3	Promotes a quiet environment for all.	Ensures fair use of the library.	Not relevant to the scenario.	Supports library rules and authority.	Maintains the sanctity of the library.	Mild restriction for the common good.	Promotes a respectful environment.	0.57
540	Effron	Spent time one summer teaching his daughter to play baseball	orig		4	0	3	0	0	3	4	Teaching a skill is generally helpful.	No cheating involved in teaching baseball.	Spending time with daughter shows loyalty.	No subversion or authority issues present.	No degradation or sanctity issues involved.	Activity promotes freedom and bonding.	Teaching a skill to a child is positive.	2.06666664
541	Mickelberg	Person X started a false rumor that their office colleague Mary used to be a sex worker.	orig		-5.0	-5.0	-4.0	0.0	-5.0	-4.0	-4.0	Spreading false rumors can cause significant emotional harm.	The act is unfair and deceitful towards Mary.	Spreading false rumors betrays trust among colleagues.	This norm is not directly relevant to the scenario.	The rumor degrades Mary's dignity and reputation.	The rumor can oppress Mary by damaging her social standing.	The act is extremely immoral due to harm and unfairness.	-3.09
542	Effron	Gave food to the needy	orig		5	5	0	0	5	5	4	Providing food directly helps the needy.	Act is fair, distributing resources to those in need.	No betrayal or loyalty involved.	No subversion or authority involved.	Act respects human dignity and sanctity.	Act promotes liberty by aiding the needy.	Highly moral act of helping the needy.	3.23076936
543	Lotto	You are at Luna Park and you have decided to take a ride on the roller coaster. You get into the carriage together with four other people. After a couple of circuits, the speed starts to increase dramatically right at the point that the carriage does a loop the loop. The technician in charge tells you over the loudspeaker that the mechanism which controls the brakes is not responding.You pull the emergency handle in the carriage that will make it divert on to another track. You can see there is a man working there. The carriage will run into him and he will die, but you and the other four will be unhurt.	orig		-4	-3	0	-2	-3	0	-2	Choosing to harm one to save five.	Unfair to the worker who is unaware.	No direct betrayal or loyalty involved.	Acting against the technician's control.	Human life is at risk, degrading its sanctity.	No direct oppression or liberty issues.	Choosing lesser harm, still immoral.	-1.09
544	Clifford	You see a boss pressuring employees to buy goods from her family's general store.	orig		-3.0	-4.0	-3.0	-4.0	-2.0	-4.0	-4.0	Employees may feel pressured and stressed.	Unfair advantage to the boss's family store.	Betrayal of employees' trust.	Abuse of authority by the boss.	Compromises workplace integrity.	Limits employees' freedom of choice.	Abuse of power and unfair pressure.	-2.7
545	Effron	Demanded a refund at a restaurant for slow service	orig		-2.0	3.0	0.0	1.0	0.0	2.0	2.0	Demanding a refund may harm the restaurant's reputation.	Requesting a refund for poor service is fair.	No significant betrayal or loyalty involved.	Challenging the restaurant's service standards.	No degradation or sanctity issues involved.	Exercising consumer rights and liberty.	Fairness and liberty outweigh minor harm.	-0.8432432
546	Clifford	You see a woman answering a phone call with the word "goodbye" instead of "hello.	orig		0.0	0.0	0.0	0.0	0.0	0.0	0.0	No harm or help involved.	No cheating or fairness issue.	No betrayal or loyalty issue.	No subversion or authority issue.	No degradation or sanctity issue.	No oppression or liberty issue.	No moral implications present.	-0.5
547	Clifford	You see a girl throwing her hot coffee on a woman who is dating her ex-boyfriend	orig		-5	0	-3	0	-4	0	-4	Throwing hot coffee causes physical harm.	No cheating or fairness issue directly involved.	Perceived betrayal by dating ex-boyfriend.	No authority or subversion involved.	Degrading act by throwing coffee.	No oppression or liberty issue involved.	Act is harmful and degrading.	-3.3
548	Clifford	You see someone leaving his dog outside in the rain after it dug in the trash.	orig		-4.0	-3.0	-3.0	2.0	-3.0	-2.0	-3.0	Leaving the dog in the rain causes harm.	Punishing the dog for natural behavior is unfair.	Owner's action can be seen as betrayal of trust.	Owner exercising authority over the dog.	Mistreating an animal degrades its sanctity.	Dog's freedom is restricted unfairly.	The act is largely immoral due to harm and unfairness.	-2.7
549	Effron	Visited a nursing home to cheer up the patients	orig		5	0	4	3	4	4	4	Visiting to cheer up patients is helpful.	No cheating involved in this scenario.	Shows loyalty to community and patients.	Supports the authority of the nursing home.	Respects the sanctity of the nursing home.	Promotes liberty by uplifting spirits.	Highly moral act of kindness and support.	2.95555552
