id	dataset	scenario	circumstance_type	circumstance	agent	agent_assumption	affected_party	affected_party_assumption	Q5_score	Q5_expl	moral_score	moral_expl	human_score	split	regression_score	mlp_score
545	Effron	Demanded a refund at a restaurant for slow service	orig		Customer	The customer expected prompt service at the restaurant.	Restaurant	The restaurant staff may have been overwhelmed or understaffed.	2.0	The customer demanded a refund for slow service, treating the restaurant staff as a means to get compensated.	-2.0	While the customer's frustration is understandable, demanding a refund may not align with treating the restaurant staff as ends in themselves.	-0.8432432	test	-1.73219188913999	-1.8267590999603271
546	Clifford	"You see a woman answering a phone call with the word ""goodbye"" instead of ""hello."	orig		The woman	She is capable of making decisions and communicating	The person calling	They are expecting a typical phone greeting	2.0	The action does not treat the affected party as an end in itself, but rather as a means to end the call abruptly	-2.0	The action lacks respect for the caller's expectations and communication norms	-0.5	test	-1.73219188913999	-1.8267590999603271
547	Clifford	You see a girl throwing her hot coffee on a woman who is dating her ex-boyfriend	orig		The girl	She is emotionally hurt and seeking revenge	The woman dating her ex-boyfriend	She is an innocent party in this situation	2.0	The action treats the affected party as a means to hurt her emotionally, not considering her as an end in herself	-3.0	Seeking revenge through harming others is morally unacceptable	-3.3	test	-1.73219188913999	-1.8267590999603271
548	Clifford	You see someone leaving his dog outside in the rain after it dug in the trash.	orig		The person leaving the dog outside in the rain	The agent is assumed to have knowledge of the consequences of their actions.	The dog	The affected party is assumed to be sentient and capable of suffering.	2.0	Leaving a dog outside in the rain after it dug in the trash treats the dog as a means to an end, disregarding its well-being.	-3.0	The action is morally unacceptable as it fails to treat the dog as an end in itself.	-2.7	test	-1.73219188913999	-1.8267590999603271
549	Effron	Visited a nursing home to cheer up the patients	orig		I	Assumed the agent is a compassionate individual who wants to bring joy to others.	The patients in the nursing home	Assumed the affected party is in need of emotional support and companionship.	10.0	Cheering up patients in a nursing home treats them as ends in themselves, showing respect for their dignity.	4.0	Acting out of compassion and respect for others makes this scenario highly moral.	2.95555552	test	1.7372617817469531	1.8868279457092285
550	Clifford	You see a staff member talking loudly and interrupting the mayor's speech to the public.	orig		Staff member	They are not respecting the mayor's speech	Mayor	They are being interrupted and disrespected	2.0	The staff member is treating the mayor as a means to express their own opinions, not considering the mayor's role or the importance of the speech.	-2.0	Interrupting the mayor's speech is disrespectful and undermines the importance of the event.	-2.8	test	-1.73219188913999	-1.8267590999603271
551	Lotto	You are in charge of the Maritime Police. You have received a message that the captain and a seaman of a cargo ship are healthy carriers of a lethal and contagious virus. They do not know that they are infected, and are travelling towards a small gulf where fishermen live. The communications system of the cargo ship is not working and, therefore, they cannot be contacted.You launch a missile and sink the cargo ship to avoid it mooring and thus spreading the virus. You know that the captain and seaman will die, but the fishermen will be saved.	orig		The agent of this action is the person in charge of the Maritime Police.	The assumption made about the agent is that they prioritize saving the lives of the fishermen.	The party being affected by this action are the captain and seaman of the cargo ship.	The assumption made about the affected party is that they are carriers of a lethal and contagious virus.	9.0	The action prioritizes saving the lives of the fishermen, treating them as an end in itself.	3.0	The action sacrifices the lives of the captain and seaman for the greater good.	-0.46	test	1.303580072886085	1.4599428176879883
552	Clifford	You see a girl saying that another girl is too ugly to be a varsity cheerleader.	orig		The girl making the comment	She is capable of making moral judgments	The girl being called too ugly	She is being judged based on her appearance	2.0	The action treats the affected party as a means, not as an end in itself.	-3.0	The scenario is morally unacceptable as it devalues the affected party.	-2.8	test	-1.73219188913999	-1.8267590999603271
553	Kruepke	About ten years ago, I had a friend who was a musician. She was struggling and wasn't making any money. We had a nice time together and I enjoyed her company. At that time, I was making money, so I decided to give her some money.	orig		I	I assumed the agent is a person capable of making moral decisions.	My friend who was a struggling musician	I assumed the affected party is a person in need of financial help.	9.0	The action shows compassion and generosity towards a struggling individual.	3.0	Helping someone in need is morally praiseworthy.	2.04	test	1.303580072886085	1.4599428176879883
554	Kruepke	I was dating this guy who was having a nervous breakdown. His mother asked me if I would move in with him, cook for him and make sure he was okay. So I moved in with him for a while.	orig		I	Capable of empathy and compassion	The guy having a nervous breakdown	Vulnerable and in need of support	9.0	The action involves caring for the well-being of the affected party, treating them as an end in themselves.	3.0	Acting out of compassion and care for someone in need is morally commendable.	1.39	test	1.303580072886085	1.4599428176879883
555	Effron	Told a colleague in public that she should lose weight	orig		You	Assumed the agent was acting out of concern for the colleague's health or appearance.	Colleague	Assumed the affected party would appreciate the feedback or benefit from the suggestion.	2.0	The action treats the colleague as a means to an end, focusing on her weight rather than her intrinsic value.	-3.0	The action lacks respect for the colleague's autonomy and dignity.	-1.83783776	test	-1.73219188913999	-1.8267590999603271
556	Effron	Gave money to charity	orig		John	Assumed John had the intention to help others	Charity organization	Assumed the charity organization benefits from the donation	10.0	Donating to charity treats humanity as an end in itself	4.0	Act of giving money to charity is morally commendable	2.6971428	test	1.7372617817469531	1.8868279457092285
557	Clifford	You see a manager coercing her employees into eating at her brother's diner.	orig		Manager	Assumed the manager has authority over employees.	Employees	Assumed the employees are being coerced.	2.0	The action uses employees as a means to benefit the manager's brother's diner.	-3.0	Coercion and manipulation for personal gain are morally unacceptable.	-2.2	test	-1.73219188913999	-1.8267590999603271
558	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		Person X	Person X is motivated by personal interest in learning French.	Humanity in general	Assumed that humanity should be treated as an end in itself.	9.0	Learning a new language can enhance communication and understanding among people, treating humanity as an end in itself.	3.0	Act of learning French aligns with Kant's categorical imperative, promoting mutual respect and understanding.	0.57	test	1.303580072886085	1.4599428176879883
559	Cook	Someone states that biological diferences between men and women make men better suited to do certain types of work and women better suited to do other types of work	orig		Someone	They believe in biological essentialism regarding gender roles.	Men and women	They are being categorized based on their gender.	2.0	The action treats individuals as means based on their gender, not as ends in themselves.	-3.0	Assigning work based on gender perpetuates inequality and limits individual potential.	-1.71	test	-1.73219188913999	-1.8267590999603271
560	Kruepke	Years ago, I shoplifted lipstick from a drugstore. No matter what I did with the lipstick after I stole it, I just wasn’t able to enjoy it. I never took it back though or told anyone.	orig		I	Capable of rational thought and decision-making	Drugstore	Assumed to be a business entity	2.0	The action treats the drugstore as a means to obtain the lipstick, not considering the consequences for the business entity. 	-2.0	Theft is morally wrong, but the lack of enjoyment from the stolen item slightly mitigates the immorality.	-2.24	test	-1.73219188913999	-1.8267590999603271
561	Kruepke	My father is manic-depressive. He was very difficult to deal with and often made life really hard and everyday situations unpleasant. I talked about him in a really negative way because it was so hard for me to deal with.	orig		I	I assumed the agent was struggling to cope with the difficult behavior of their father.	Father	I assumed the affected party was causing distress and making life hard for the agent.	2.0	The action treats the father as a means to the agent's comfort and peace of mind.	1.0	The scenario is somewhat morally acceptable as the agent is trying to cope with a challenging situation.	-1.25	test	-1.73219188913999	-1.8267590999603271
562	Kruepke	I was in a parking lot and found a wallet with some money and an ID. I was near a market so I went down to the market to see if I recognized the person on the ID. I found the woman and gave her back her wallet.	orig		I	I assumed the agent was a person capable of recognizing the importance of returning lost items.	The woman who lost her wallet	I assumed the affected party would appreciate getting her wallet back with all its contents.	10.0	Returning lost items is a universal moral law that treats the affected party as an end in itself.	4.0	Returning lost items is a highly moral action that respects the dignity of the affected party.	3.12	test	1.7372617817469531	1.8868279457092285
563	Kruepke	At a restaurant, when the waitress returned with my change, I was positive she was $10 short. She disagreed but gave me the $10. I told her that if the register was $10 short tonight I'd give it back to her. When I came back the next day, she said I was wrong so gave her the $10.	orig		The waitress	She was honest and believed she gave the correct change	The customer	The customer was trying to ensure honesty and fairness	9.0	The action respects the waitress' honesty and fairness, treating her as an end in herself	3.0	The customer acted with good intentions and upheld moral principles	1.36	test	1.303580072886085	1.4599428176879883
564	Lotto	You are having dinner with some friends in a restaurant in the centre of town. Suddenly, a criminal armed with a machine gun enters. He threatens to shoot at a table where a family of six is seated if his request for an outrageous amount of money is not met. You understand that the gunman has mental problems and any attempts to mediate would be in vain.You push a man who is near your table on to the gunman so that he will feel threatened and shoot him. You know that this man will die, but the six people will have time to escape.	orig		You	You assumed the role of the agent in the scenario.	The family of six	You assumed that the family of six would be affected by the action.	8.0	The action prioritizes saving the family of six over sacrificing one individual.	3.0	The action is morally acceptable as it prioritizes the greater good.	-1.25	test	0.8698983640252171	1.0330582857131958
565	Mickelberg	Person X played chess with their friend, winning the game.	orig		Person X	Competent in playing chess	Friend	Competent in playing chess	8.0	Winning a game of chess does not inherently violate treating humanity as an end in itself.	3.0	The action is morally acceptable as it does not use the friend solely as a means to an end.	0.3	test	0.8698983640252171	1.0330582857131958
566	Mickelberg	Person X always wins at Trivial Pursuit.	orig		Person X	Person X is knowledgeable and skilled at trivia	Other players in the Trivial Pursuit game	Assumed to be enjoying the game and not being negatively affected	9.0	Person X winning at Trivial Pursuit does not harm or exploit other players, treating them as ends in themselves	3.0	Person X's actions are morally acceptable as they do not harm others and allow for enjoyment of the game	0.16	test	1.303580072886085	1.4599428176879883
567	Effron	Threw an acquaintance out of his home for disagreeing with him	orig		He	He assumed he had the authority to make decisions regarding his home.	The acquaintance	He assumed the acquaintance was not entitled to their own opinion.	2.0	The action treats the acquaintance as a means to an end, disregarding their autonomy.	-3.0	Threw out an acquaintance for disagreeing is morally unacceptable and disrespectful.	-1.5428572	test	-1.73219188913999	-1.8267590999603271
568	Cook	Someone makes a post on Facebook about how worthless teachers are	orig		Someone	They hold a negative view towards teachers	Teachers	They are being devalued and disrespected	2.0	The action treats teachers as a means to express negativity, not as ends in themselves.	-3.0	Devaluing teachers goes against treating humanity as an end in itself.	-1.85	test	-1.73219188913999	-1.8267590999603271
569	Lotto	You are a fireman who is trying to save some people trapped in a fire which has broken out on the 20th floor of a skyscraper, which is luckily deserted. Six people are trapped in a room on the 21st floor and are already beginning to suffocate from the smoke, while one person is coming down alone from the 19th floor on foot.Activate the automatic closure of the fire doors. You know that this will mean that the person coming down will be unable to escape from the building. He will die, but it will give you time to save the other six.	orig		The fireman	The fireman assumed that sacrificing one life to save six lives is justified.	The person coming down from the 19th floor	The fireman assumed that sacrificing this person's life is necessary to save the six people on the 21st floor.	9.0	The action prioritizes saving more lives over sacrificing one life, treating humanity as an end in itself.	3.0	The action is morally acceptable as it prioritizes saving more lives.	-0.6	test	1.303580072886085	1.4599428176879883
570	Effron	Worked in a state park for a summer	orig		I	Capable of making rational decisions	Visitors to the state park	Capable of experiencing nature and seeking enjoyment	9.0	The action involves providing a service for the enjoyment of others, treating them as ends in themselves.	3.0	The scenario aligns with Kant's categorical imperative by treating visitors as ends in themselves.	1.24137936	test	1.303580072886085	1.4599428176879883
571	Mickelberg	Person X broke a friend's expensive vase and refused to pay to replace it.	orig		Person X	Assumed to be responsible for breaking the vase	Friend who owned the expensive vase	Assumed to be negatively affected by the broken vase	2.0	Person X's action treats the friend as a means to avoid responsibility, not as an end in itself	-3.0	Refusing to take responsibility for damaging the friend's property is morally unacceptable	-2.34	test	-1.73219188913999	-1.8267590999603271
572	Effron	Volunteered to help renovate a church	orig		I volunteered to help renovate a church.	The agent is a person who is willing to offer their time and effort for a charitable cause.	The church being renovated.	The assumption is that the church community benefits from the renovation.	9.0	The action demonstrates respect for the church community and treats them as an end in itself.	3.0	The action is morally commendable as it upholds the dignity of the church community.	2.62857152	test	1.303580072886085	1.4599428176879883
573	Effron	Laughed at a little-league player who ran slowly	orig		The person who laughed	They may have a lack of empathy or understanding of the situation	The little-league player	They may feel embarrassed or humiliated	2.0	Laughing at someone for running slowly does not treat them as an end in themselves, but rather as a means for entertainment or ridicule.	-2.0	Laughing at someone's perceived shortcomings is disrespectful and lacks empathy.	-2.16	test	-1.73219188913999	-1.8267590999603271
574	Lotto	A very large man is leading you and a group of five explorers out of an underground cave on the west coast of Scotland. Because of his large size, the man gets stuck in the narrow opening at the mouth of the cave. In a short time it will be high tide, and you will all drown except for the man, who has his head outside of the cave.You use the explosives that you have with you to enlarge the opening to the cave. You know that the man who is stuck will be killed, but you and the other five people will be able to escape safely.	orig		You	You are assuming the role of the decision-maker in this scenario.	The very large man stuck in the cave	Assuming the man values his life and wants to survive.	2.0	The action prioritizes the survival of the majority over the sacrifice of one individual, treating the man as a means to an end.	-2.0	While the action saves the majority, it does so at the expense of the man's life, making it morally questionable.	-1.22	test	-1.73219188913999	-1.8267590999603271
575	Kruepke	Three years ago I had a call from a friend of mine who was overseas. His nephew was coming over to the States to go to medical school near me. So when his nephew arrived, I just kind of stopped my life for a few days and did things to make this kid's life work.	orig		Friend of mine	They have a close relationship with the nephew's family	Friend's nephew	Assumed to be in need of help and support	9.0	The action demonstrates treating the nephew as an end in itself by providing support and assistance.	3.0	The action is morally commendable as it prioritizes the well-being of the nephew.	2.32	test	1.303580072886085	1.4599428176879883
576	Mickelberg	Person X left their children alone in the car for two hours while they went to have a drink on a hot day.	orig		Person X	They were irresponsible and negligent.	Their children	They were vulnerable and dependent.	1.0	The action clearly treats the children as a means to satisfy the parent's desires, disregarding their well-being.	-3.0	Leaving children unattended for such a long time is highly immoral and neglectful.	-3.56	test	-2.1658735980008577	-2.7257227897644043
577	Mickelberg	Person X did not meet their sales targets for the month at work.	orig		Person X	Person X is responsible for not meeting their sales targets	The company or employer	The company or employer expects Person X to meet their sales targets	2.0	Person X's failure to meet sales targets does not treat the company as an end in itself	1.0	Person X's action is somewhat morally acceptable but could be improved	0.06	test	-1.73219188913999	-1.8267590999603271
578	Lotto	You are in charge of a medical team which is taking part in an expedition that will be isolated in the Sahara Desert. In the group, there is a family of five people who suffer from a serious genetic disease which causes vitamin deficiency. You have no drugs with you that can guarantee their survival, and rescue will not arrive in time.You remove the kidney of one of the group to extract the indispensable vitamins. You know that this person will die, but the five family members will be saved.	orig		The agent of this action is the medical team leader.	The assumption made about the agent is that they are responsible for the well-being of the entire group.	The party being affected by this action is the person whose kidney is being removed.	The assumption made about the affected party is that they will die as a result of the kidney removal.	2.0	The action prioritizes the survival of the five family members over the individual, treating them as a means to an end.	2.0	The scenario involves sacrificing one life for the greater good, which can be seen as morally acceptable in extreme circumstances.	-0.8	test	-1.73219188913999	-1.8267590999603271
579	Kruepke	I was at an office party and the company had decorated a room for a fancy dinner. At the end of the night my friend said that we could take the candles that were on the table. She didn't know that we weren't supposed to take the candles, so we returned them.	orig		My friend	She didn't know taking the candles was wrong	The company hosting the office party	The company would likely be upset if the candles were taken	9.0	Returning the candles respects the company's property rights and treats them as an end in themselves	3.0	Acting in accordance with Kant's categorical imperative	1.86	test	1.303580072886085	1.4599428176879883
580	Effron	Closed the elevator door before anyone else could get on	orig		The person who closed the elevator door	The agent assumed they were in a hurry or wanted to use the elevator alone	The people who wanted to get on the elevator	The affected party assumed they would be able to use the elevator	2.0	The action prioritizes the agent's convenience over others, treating them as a means.	-2.0	The action lacks consideration for others' needs, but is not extremely immoral.	-1.3473684	test	-1.73219188913999	-1.8267590999603271
581	Kruepke	There is a stray cat that comes to my door sometimes. I have been feeding the cat and noticed she became very ill. I ordered some antibiotics from the vet and gave them to her.	orig		I	I assumed the agent is a person capable of making decisions and taking actions.	The stray cat	I assumed the affected party is a living being in need of help.	9.0	The action shows care and concern for the well-being of the cat, treating it as an end in itself.	3.0	Acting out of compassion and helping a living being in need is morally commendable.	2.27	test	1.303580072886085	1.4599428176879883
582	Mickelberg	Person X took performance-enhancing drugs in order to win a race.	orig		Person X	Person X wanted to win the race at any cost.	Other competitors in the race	Assumed they were following the rules and competing fairly.	2.0	The action treats other competitors as a means to an end, disregarding fair competition.	-3.0	Taking performance-enhancing drugs goes against fair competition and harms the integrity of the sport.	-2.64	test	-1.73219188913999	-1.8267590999603271
583	Lotto	You are the head zoo keeper and you are doing the rounds with another keeper. You realise that one of the cleaners has left the lions’ cage open by mistake. You see that a lion is coming towards the open gate and you do not have time to close it. There are three visitors right in front of the gate.You push the keeper next to you against the gate to stop the lion getting out. You know that the man will be attacked and killed, but the three visitors will be saved.	orig		The head zoo keeper	Capable of making quick decisions in a crisis	The three visitors	Innocent bystanders who are unaware of the danger	9.0	The action prioritizes saving the lives of the visitors over the life of the keeper, treating them as an end in themselves.	3.0	The action sacrifices one life to save three others, demonstrating a willingness to make difficult moral choices.	-1.47	test	1.303580072886085	1.4599428176879883
584	Mickelberg	Person X cheated in a card game while playing with a group of their friends.	orig		Person X	Person X knowingly cheated in the card game.	Person X's friends	Person X's friends were deceived by Person X's actions.	2.0	Cheating in a card game treats others as a means to win unfairly.	-3.0	Cheating goes against the principle of treating others as ends in themselves.	-1.91	test	-1.73219188913999	-1.8267590999603271
585	Kruepke	I remember a couple of times my husband and I have brought backpacks with sandwiches and snacks into the movie theater. We do it out of necessity because we don’t have a lot of money and cannot afford theater food. So as soon as the movie starts we take out our snack.	orig		The agent of this action is the couple (husband and wife).	The assumption made about the agent is that they are financially struggling.	The party being affected by this action is the movie theater.	The assumption made about the affected party is that they lose potential revenue.	2.0	The action treats the movie theater as a means to save money, not considering their business needs.	1.0	The action is somewhat morally acceptable as it prioritizes personal financial constraints over business needs.	-0.12	test	-1.73219188913999	-1.8267590999603271
586	Kruepke	I had a cat for two years before someone moved in with me. He didn't like the cat and he wanted me to get rid of it. So I left the cat at a friend's house who didn't even take care of the cat.	orig		I	I assumed the agent is the person who had the cat and made the decision to leave it at a friend's house.	The cat	I assumed the cat is a living being capable of feeling emotions and being cared for.	2.0	Leaving the cat at a friend's house without ensuring proper care violates the categorical imperative by treating the cat as a mere means.	-3.0	The action is morally unacceptable as it fails to treat the cat as an end in itself.	-1.4	test	-1.73219188913999	-1.8267590999603271
587	Clifford	You see a boy telling a woman that she looks just like her overweight bulldog.	orig		The boy	The boy lacks empathy or social awareness	The woman	The woman feels insulted or hurt	2.0	The action treats the woman as a means to make a comparison, lacking respect for her feelings.	-3.0	The lack of empathy and respect makes the scenario morally unacceptable.	-3.3	test	-1.73219188913999	-1.8267590999603271
588	Effron	Always remembers the birthdays of friends and relatives	orig		The person who always remembers the birthdays of friends and relatives	The agent is assumed to be a caring and thoughtful individual	Friends and relatives whose birthdays are remembered	The affected party is assumed to feel valued and appreciated	9.0	Remembering birthdays shows respect and consideration for others, treating them as ends in themselves	3.0	Consistently remembering birthdays is a morally commendable action	1.225	test	1.303580072886085	1.4599428176879883
589	Mickelberg	Person X helped a neighbor move a piano into his second floor apartment.	orig		Person X	Person X is a helpful and kind individual.	Neighbor	The neighbor is in need of assistance.	9.0	The action demonstrates kindness and assistance towards the neighbor, treating them as an end in themselves.	3.0	The action is morally commendable as it upholds the principle of treating others as ends in themselves.	2.35	test	1.303580072886085	1.4599428176879883
590	Clifford	You see a teaching assistant talking back to the teacher in front of the classrom.	orig		Teaching assistant	They are in a position of authority and responsibility to assist the teacher.	Teacher	They are in a position of authority and responsibility to lead the class.	2.0	The action disrespects the authority of the teacher and treats them as a means to challenge authority.	-3.0	Challenging authority in front of the class is morally unacceptable.	-2.5	test	-1.73219188913999	-1.8267590999603271
591	Lotto	A car accident causes a devastating explosion inside a long tunnel. You and another four survivors are finding your way through the debris to get out of the tunnel. Because of structural damage, a high tension electric cable has snapped and is beginning to swing towards you. The asphalt is soaked with petrol. In the opposite direction you see another survivor coming towards you.You use a rubber-soled shoe to divert the electric cable in the opposite direction. You know that the person coming towards you will be electrocuted, but you and the other four will be unhurt.	orig		You	Capable of making a quick decision under pressure	The survivor coming towards you	Innocent victim of the situation	10.0	The action prioritizes saving multiple lives over sacrificing one, treating all parties as ends in themselves.	3.0	The action, while resulting in harm to one individual, ultimately prioritizes the greater good.	-1.26	test	1.7372617817469531	1.8868279457092285
592	Clifford	You see a coach celebrating with the opposing team's players who just won the game.	orig		The coach	The coach is showing sportsmanship and respect for the opposing team.	The opposing team's players	The opposing team's players are likely feeling appreciated and respected.	9.0	The action demonstrates treating the opposing team's players as ends in themselves.	3.0	The coach's behavior is morally commendable and promotes good sportsmanship.	-1.8	test	1.303580072886085	1.4599428176879883
593	Clifford	You see a runner taking a shortcut on the course during the marathon in order to win.	orig		The runner	The runner is seeking personal gain by winning the marathon.	Other participants in the marathon	The other participants are being unfairly disadvantaged by the runner's actions.	2.0	The action of taking a shortcut to win the marathon treats the other participants as a means to achieve personal success.	-3.0	Taking a shortcut to win at the expense of others is morally unacceptable.	-3.4	test	-1.73219188913999	-1.8267590999603271
594	Effron	Intentionally swerved his car to hit a squirrel	orig		The agent was a person named John.	The assumption made about the agent is that he has the ability to make rational decisions.	The party being affected by this action was the squirrel.	The assumption made about the affected party is that it is a living being capable of experiencing pain.	2.0	The action treats the squirrel solely as a means to satisfy the agent's desire to hit it, scoring low on the scale.	-3.0	Intentionally harming a living being for personal satisfaction is morally unacceptable.	-2.8	test	-1.73219188913999	-1.8267590999603271
595	Clifford	You see a man blocking his wife from leaving home or interacting with others.	orig		The man	He believes he has the right to control his wife's actions.	His wife	She is being restricted from making her own choices.	2.0	The action treats the wife as a means to fulfill the man's desires, not as an end in herself.	-3.0	Controlling someone's freedom is morally unacceptable.	-3.3	test	-1.73219188913999	-1.8267590999603271
596	Mickelberg	Person X kicked their pet dog hard in the head because it didn't come when called.	orig		Person X	Person X assumed the dog should obey commands without question.	Pet dog	The pet dog was assumed to be disobedient and deserving of punishment.	1.0	The action treats the pet dog solely as a means to an end, disregarding its well-being.	-3.0	Kicking a pet dog for not obeying is highly immoral and cruel.	-3.31	test	-2.1658735980008577	-2.7257227897644043
597	Mickelberg	Person X shook a crying baby so hard while babysitting that it suffered brain damage and nearly died.	orig		Person X	Person X was babysitting	The crying baby	The baby was defenseless and vulnerable	1.0	The action clearly violates the categorical imperative by treating the baby solely as a means to an end.	-4.0	Shaking a baby to the point of brain damage is highly immoral and goes against Kant's moral philosophy.	-3.55	test	-2.1658735980008577	-2.7257227897644043
598	Clifford	You see a man quickly canceling a blind date as soon as he sees the woman.	orig		The man	He values physical appearance over personality in a partner	The woman	She is judged solely based on her appearance	2.0	The action treats the woman as a means to satisfy the man's preferences, not as an end in herself	-3.0	The man's action lacks respect for the woman's dignity and autonomy	-3.0	test	-1.73219188913999	-1.8267590999603271
599	Clifford	You see a star player ignoring her coach's order to come to the bench during a game.	orig		Star player	Assumed to be aware of the coach's authority and the importance of following instructions in a team sport	Coach	Assumed to be in a position of authority and responsible for managing the team	2.0	The action disrespects the coach's authority and disrupts team dynamics, treating the coach as a means to the player's end goal.	-2.0	Disobeying the coach undermines team cohesion and sets a negative example for other players.	-2.1	test	-1.73219188913999	-1.8267590999603271
600	Kruepke	A few years ago I decided to move in with the man who became my first husband. When I told my mom she cried. I wanted to be honest, but she was upset that we were moving in together.	orig		I	I assumed the agent is a person making decisions based on personal values and desires.	My mom	I assumed the affected party is a person who has emotional attachment and concern for the agent.	8.0	The action respects the affected party's emotions and values, treating them as an end in themselves.	2.0	While the action may have caused emotional distress, it still values the affected party's emotions and concerns.	1.05	test	0.8698983640252171	1.0330582857131958
601	Kruepke	I used to rollerblade to work everyday. On my way to work I used to pass by this homeless woman named Lulu. Sometimes on my way home from work, I would sit and talk with her to keep her company.	orig		I	I am a compassionate person who values human connection.	Lulu, the homeless woman	Lulu is a person deserving of respect and companionship.	9.0	The action demonstrates treating Lulu as an end in herself by providing companionship and respect.	3.0	The action is morally commendable as it upholds the principle of treating humanity as an end.	2.44	test	1.303580072886085	1.4599428176879883
602	Effron	Turned the lights off in a parked car	orig		John	John assumed it was safe to turn off the lights in the parked car.	Passengers in the car	Passengers were assumed to be safe and not in immediate danger.	8.0	Assuming the action was done for safety reasons, treating passengers as an end in itself.	3.0	The action was morally acceptable as it prioritized the safety of the passengers.	0.4	test	0.8698983640252171	1.0330582857131958
603	Kruepke	I applied for a position at this company. As it turned out the pay was not very good at all for the amount of work that I was doing. So I lied and told the manger that I had another job offer and I would take it unless I got a raise.	orig		I	Capable of lying to manipulate for personal gain	Manager	Capable of being manipulated by false information	2.0	The action treats the manager as a means to an end, not as an end in itself.	-2.0	Lying for personal gain is morally questionable.	-1.31	test	-1.73219188913999	-1.8267590999603271
604	Lotto	You are travelling in Yemen. You and another six tourists are taken hostage by a group of terrorists. The terrorists think that one of you is a spy, even though this is not true. You are held hostage for days. One of the terrorists comes to you and reveals that they intend to kill you all at sunset.While he is resting, you kill one of the tourists in the group so that you can tell the terrorists that you identified and eliminated the spy. The person will die, but you and the other five will be freed.	orig		You	You assumed the role of identifying and eliminating the spy to save the group.	The tourist you killed	You assumed the tourist was the spy and would be sacrificed for the greater good of the group.	2.0	The action involves sacrificing one individual for the greater good of the group, treating humanity as a means to an end.	-2.0	While the action may save the majority, it involves sacrificing an innocent individual, making it morally questionable.	-1.36	test	-1.73219188913999	-1.8267590999603271
605	Kruepke	About two months ago, I was in the grocery store at the cash register. This elderly lady left her pocketbook on the counter. So I picked up her pocketbook and called her back to come and get it.	orig		I	I assumed the agent is a person capable of making moral decisions.	Elderly lady	I assumed the affected party is a vulnerable individual in need of assistance.	9.0	The action respects the dignity and autonomy of the elderly lady by helping her retrieve her belongings.	3.0	Acting in a way that respects the dignity of others is morally praiseworthy.	3.0	test	1.303580072886085	1.4599428176879883
606	Clifford	You see a woman slapping another woman who she is arguing with in the parking lot.	orig		The woman who is slapping the other woman	She is acting out of anger or frustration	The woman being slapped	She is being treated as a means to express anger	2.0	The action treats the affected party as a means to an end, not as an end in itself.	-3.0	The action is morally unacceptable as it violates the principle of treating humanity as an end in itself.	-2.8	test	-1.73219188913999	-1.8267590999603271
607	Effron	Refused to help a classmate with a homework assignment	orig		The agent was a student named Alex.	The assumption made about the agent was that Alex prioritizes their own academic success.	The party being affected was a classmate named Sarah who needed help with a homework assignment.	The assumption made about the affected party was that Sarah genuinely needed assistance.	2.0	Alex's action treats Sarah solely as a means to their own end, disregarding her needs and well-being.	-2.0	Refusing to help a classmate in need is morally questionable and lacks empathy.	-0.425	test	-1.73219188913999	-1.8267590999603271
608	Kruepke	One time my brother got caught stealing something when I was with him.  My parents asked me what happened, so I had to rat on him and tell them the truth. He got in a lot of trouble.	orig		My brother	He made a decision to steal	My brother	He faced consequences for his actions	8.0	The action respects the moral principle of treating humanity as an end in itself.	1.0	Although telling on my brother was necessary, it still involved betraying his trust.	0.87	test	0.8698983640252171	1.0330582857131958
609	Clifford	You see a girl repeatedly interrupting her teacher as he explains a new concept.	orig		The girl	She is likely eager to learn or seeking attention.	The teacher	The teacher is likely feeling frustrated or disrespected.	2.0	The girl's behavior shows a lack of respect for the teacher's role and disrupts the learning process.	-3.0	Interrupting the teacher repeatedly is disrespectful and disrupts the learning environment.	-2.0	test	-1.73219188913999	-1.8267590999603271
610	Mickelberg	Person X ordered a take-away coffee but spilled it when they tried to take a sip.	orig		Person X	Person X was trying to enjoy a take-away coffee	Person X	Person X did not intend to spill the coffee	8.0	The action unintentionally harmed the agent, treating them as an end in itself.	2.0	Despite the accident, the intention was not to harm anyone.	0.08	test	0.8698983640252171	1.0330582857131958
611	Effron	Helped an elderly woman put in storm windows	orig		I	Assumed the agent is a person capable of helping others.	Elderly woman	Assumed the elderly woman needed assistance with putting in storm windows.	9.0	The action demonstrates respect for the elderly woman's needs and treats her as an end in herself.	3.0	Helping the elderly woman is a morally commendable act.	3.1304348	test	1.303580072886085	1.4599428176879883
612	Kruepke	I found a wallet with a fifty-dollar bill in it. I found a phone number to call and contacted the woman whose wallet it was. She was very appreciative and came to my house to pick it up.	orig		I	I assumed the agent is a morally responsible individual.	The woman whose wallet it was	I assumed the affected party values her wallet and its contents.	9.0	Returning lost items respects the dignity of the affected party.	4.0	Acting in accordance with Kant's categorical imperative.	2.9	test	1.303580072886085	1.4599428176879883
