id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
537	Kruepke	One night I was having sex with my boyfriend. He said that he had a condom on but at the end I found out that he didn't. I became pregnant and since I just had had a baby recently, I decided to have an abortion.	orig		4.0	3.0	3.0	2.0	1.0	-2.0	-1.0	The act of not using a condom resulted in harm by causing an unwanted pregnancy.	The boyfriend's deception about using a condom can be seen as cheating.	The boyfriend's deception can be viewed as a betrayal of trust.	The boyfriend subverted the authority of the woman to make decisions about her body.	The decision to have an abortion may be seen as degrading the sanctity of life.	The woman's choice to have an abortion reflects her liberty to make decisions about her body.	The scenario involves harm, betrayal, and deception, making it morally questionable.	-0.78
538	Clifford	You see a Hollywood star agreeing with a foreign dictator's denunciation of the US.	orig		3.0	2.0	4.0	3.0	2.0	1.0	-2.0	Agreeing with a foreign dictator's denunciation of the US could potentially harm the country's reputation and relationships.	This scenario could be seen as unfair to the US and its values.	This scenario may be perceived as a betrayal of loyalty to the US.	This scenario challenges the authority and values of the US government.	This scenario could degrade the sanctity of the US and its principles.	This scenario may limit the liberty and freedom of expression of others.	This scenario is morally questionable as it goes against loyalty, fairness, and authority.	-2.2
539	Mickelberg	Person X told the children to be quiet in the library.	orig		3.0	0.0	0.0	4.0	3.0	1.0	3.0	Telling children to be quiet in the library helps maintain a peaceful environment for others.	There is no element of cheating or unfairness in this scenario.	There is no betrayal or loyalty involved in this scenario.	Person X is asserting their authority by enforcing the rules of the library.	Maintaining silence in the library upholds the sanctity of the space for reading and studying.	While it may restrict the children's freedom to make noise, it also ensures the liberty of others to study in peace.	Overall, this scenario is morally acceptable as it promotes a conducive environment for studying and reading.	0.57
540	Effron	Spent time one summer teaching his daughter to play baseball	orig		3.0	2.0	4.0	1.0	2.0	3.0	3.0	Teaching daughter baseball promotes bonding and skill development, minimal harm.	Fairness in teaching daughter the sport, no cheating involved.	Promotes loyalty and bonding between father and daughter.	Respect for authority (father teaching daughter), no subversion.	Respectful activity, promotes skill development and bonding, no degradation.	Promotes liberty by encouraging daughter to pursue interests, no oppression.	Teaching daughter baseball is morally acceptable as it promotes bonding, skill development, and family values.	2.06666664
541	Mickelberg	Person X started a false rumor that their office colleague Mary used to be a sex worker.	orig		-4.0	-4.0	-5.0	-3.0	-4.0	-4.0	-4.0	Spreading false rumors can harm Mary's reputation and mental well-being.	This act is unfair as it involves spreading false information about Mary.	It is a betrayal of trust towards Mary and shows lack of loyalty.	This act subverts the authority of Mary to control her own narrative.	This act degrades Mary by associating her with a stigmatized profession.	This act oppresses Mary by subjecting her to public humiliation and judgment.	This scenario is highly immoral as it violates multiple moral norms and harms Mary.	-3.09
542	Effron	Gave food to the needy	orig		4.0	3.0	3.0	-2.0	4.0	4.0	3.0	Helping the needy reduces harm and provides assistance.	Fairness is upheld by providing food to those in need.	Demonstrates loyalty to humanity by aiding the less fortunate.	Acting against authority to help those in need is justified.	Preserving sanctity of life by providing essential sustenance.	Promotes liberty by addressing the basic needs of the underprivileged.	The scenario is morally acceptable as it aligns with multiple positive norms.	3.23076936
543	Lotto	You are at Luna Park and you have decided to take a ride on the roller coaster. You get into the carriage together with four other people. After a couple of circuits, the speed starts to increase dramatically right at the point that the carriage does a loop the loop. The technician in charge tells you over the loudspeaker that the mechanism which controls the brakes is not responding.You pull the emergency handle in the carriage that will make it divert on to another track. You can see there is a man working there. The carriage will run into him and he will die, but you and the other four will be unhurt.	orig		4.0	0.0	0.0	-3.0	-4.0	3.0	1.0	Choosing to divert the carriage will harm the man on the track but help the passengers.	The situation is not about cheating or fairness.	There is no betrayal or loyalty involved in this scenario.	The action of diverting the carriage goes against the authority of the technician.	The sanctity of human life is violated by choosing to divert the carriage.	Choosing to divert the carriage allows for the liberty of the passengers but oppresses the man on the track.	The scenario is morally controversial as it involves sacrificing one life to save five others.	-1.09
544	Clifford	You see a boss pressuring employees to buy goods from her family's general store.	orig		-3.0	-4.0	-3.0	-4.0	-3.0	-4.0	-3.0	Pressuring employees to buy goods may harm their financial well-being.	It is unfair to pressure employees to buy goods from a specific store.	The boss is betraying the employees' trust by pressuring them for personal gain.	The boss is subverting their authority by using it for personal gain.	The scenario degrades the sanctity of the employer-employee relationship.	Pressuring employees limits their liberty to make their own choices.	This scenario is morally unacceptable as it violates multiple ethical norms.	-2.7
545	Effron	Demanded a refund at a restaurant for slow service	orig		2.0	1.0	-3.0	1.0	0.0	2.0	2.0	Demanding a refund may harm the restaurant's reputation but help the customer's satisfaction.	Seeking a refund for slow service is fair as the customer paid for a certain level of service.	The customer is prioritizing their own needs over loyalty to the restaurant.	Challenging the authority of the restaurant to provide adequate service.	The act of demanding a refund does not involve degradation or sanctity.	Exercising liberty by requesting compensation for unsatisfactory service.	This scenario is morally acceptable as the customer is within their rights to seek a refund for slow service.	-0.8432432
546	Clifford	You see a woman answering a phone call with the word "goodbye" instead of "hello.	orig		1.0	0.0	0.0	-2.0	0.0	3.0	1.0	No harm is done, but potential confusion may arise from the unconventional greeting.	No cheating or unfair advantage is present in this scenario.	There is no betrayal or loyalty involved in this scenario.	This action subverts the traditional greeting norms, but it does not challenge authority directly.	There is no degradation or sanctity involved in this scenario.	This action shows a sense of liberty in choosing how to answer a phone call.	Overall, the scenario is mildly unconventional but not morally unacceptable.	-0.5
547	Clifford	You see a girl throwing her hot coffee on a woman who is dating her ex-boyfriend	orig		3.0	2.0	4.0	1.0	2.0	3.0	-2.0	Throwing hot coffee can cause physical harm to the woman.	The act is motivated by feelings of betrayal and revenge.	The girl feels betrayed by her ex-boyfriend and the woman.	The girl is subverting social norms by taking matters into her own hands.	The act of throwing coffee can be seen as degrading and disrespectful.	The act restricts the woman's liberty to be in a relationship without fear of retaliation.	The scenario is morally questionable as it involves harm, betrayal, and subversion of social norms.	-3.3
548	Clifford	You see someone leaving his dog outside in the rain after it dug in the trash.	orig		4.0	3.0	4.0	3.0	4.0	4.0	-4.0	Leaving the dog outside in the rain can cause harm to the animal.	Unfair to the dog to be left outside in the rain after digging in the trash.	Betrayal of the loyalty that the dog expects from its owner.	Act of subversion against the authority of being a responsible pet owner.	Degradation of the dog's well-being and sanctity of life.	Oppression of the dog's freedom and liberty to be cared for properly.	This scenario is morally unacceptable as it involves harm, betrayal, and degradation of the dog.	-2.7
549	Effron	Visited a nursing home to cheer up the patients	orig		4.0	0.0	3.0	0.0	4.0	3.0	3.0	Cheering up patients helps reduce their feelings of loneliness and boosts their morale.	There is no element of cheating or unfairness in cheering up nursing home patients.	Visiting nursing home patients shows loyalty to the community and compassion for others.	Cheering up patients does not subvert any authority; it is a positive act.	Cheering up patients upholds their dignity and sanctity as individuals.	Cheering up patients promotes their emotional well-being and freedom from loneliness.	The scenario is morally acceptable as it promotes well-being and compassion towards others.	2.95555552
550	Clifford	You see a staff member talking loudly and interrupting the mayor's speech to the public.	orig		-3.0	-4.0	-4.0	-5.0	-3.0	-4.0	-4.0	Interrupting the mayor's speech could harm the public's ability to hear important information.	Interrupting the mayor's speech is unfair to the mayor and the audience.	Interrupting the mayor's speech is a betrayal of respect for authority.	Talking loudly and interrupting the mayor's speech undermines the authority of the mayor.	Interrupting the mayor's speech degrades the sanctity of the event.	Interrupting the mayor's speech restricts the liberty of the audience to listen.	This scenario is morally unacceptable as it violates multiple norms and disrupts the event.	-2.8
551	Lotto	You are in charge of the Maritime Police. You have received a message that the captain and a seaman of a cargo ship are healthy carriers of a lethal and contagious virus. They do not know that they are infected, and are travelling towards a small gulf where fishermen live. The communications system of the cargo ship is not working and, therefore, they cannot be contacted.You launch a missile and sink the cargo ship to avoid it mooring and thus spreading the virus. You know that the captain and seaman will die, but the fishermen will be saved.	orig		4.0	4.0	0.0	-2.0	2.0	1.0	3.0	Sinking the ship harms the captain and seaman but helps the fishermen.	Acting to prevent the spread of a lethal virus is fair to all parties involved.	There is no betrayal or loyalty involved in this scenario.	Acting without communication with the cargo ship goes against authority but is necessary in this case.	The sanctity of life is violated by sinking the ship, but it is done to protect others.	The act of sinking the ship can be seen as oppressive, but it is done to protect the liberty of the fishermen.	The scenario is morally acceptable as it prioritizes the safety of the fishermen over the infected individuals.	-0.46
552	Clifford	You see a girl saying that another girl is too ugly to be a varsity cheerleader.	orig		-4.0	0.0	0.0	-3.0	-4.0	-4.0	-4.0	The act of degrading someone based on their appearance can cause emotional harm.	There is no element of cheating or fairness in this scenario.	There is no element of betrayal or loyalty in this scenario.	The act of degrading someone challenges the authority of inclusivity and respect.	The act of degrading someone goes against the sanctity of human dignity.	The act of degrading someone restricts their liberty to be treated with respect.	This scenario is highly immoral as it involves harmful degradation and restricts liberty.	-2.8
553	Kruepke	About ten years ago, I had a friend who was a musician. She was struggling and wasn't making any money. We had a nice time together and I enjoyed her company. At that time, I was making money, so I decided to give her some money.	orig		4.0	3.0	4.0	0.0	3.0	4.0	3.0	Helping a struggling friend in need by giving money.	Fairness as the friend was in need and not taking advantage of the situation.	Showing loyalty to a friend by supporting them in a difficult time.	Not applicable as there is no conflict with authority figures.	Respecting the dignity of the friend by offering help.	Promoting liberty by providing financial support to a struggling individual.	The scenario is morally acceptable as it involves helping a friend in need without any harm or unfairness.	2.04
554	Kruepke	I was dating this guy who was having a nervous breakdown. His mother asked me if I would move in with him, cook for him and make sure he was okay. So I moved in with him for a while.	orig		4.0	0.0	4.0	0.0	3.0	2.0	3.0	Helping someone in need by moving in and taking care of them.	No element of cheating or unfairness in the scenario.	Showing loyalty by supporting the person during a difficult time.	Not subverting any authority, just helping out as requested.	Preserving the sanctity of the relationship by offering support.	Respecting the person's liberty by offering help without forcing it.	The scenario is morally acceptable as it involves helping someone in need without any negative implications.	1.39
555	Effron	Told a colleague in public that she should lose weight	orig		-3.0	-4.0	-2.0	-3.0	-4.0	-3.0	-3.0	Telling someone to lose weight can be harmful to their self-esteem and mental health.	This action is unfair as it imposes unrealistic standards on the colleague.	This can be seen as a betrayal of trust and loyalty towards the colleague.	This challenges the colleague's autonomy and undermines their authority over their own body.	This action degrades the colleague's sense of self-worth and sanctity of their body.	This action oppresses the colleague's freedom to be comfortable in their own body.	This scenario is morally unacceptable as it violates multiple ethical norms and can cause harm.	-1.83783776
556	Effron	Gave money to charity	orig		4.0	2.0	1.0	0.0	3.0	3.0	3.0	Donating to charity helps others and reduces harm in society.	Act of giving money to charity is fair and not cheating anyone.	Donating to charity shows loyalty to the cause or organization.	Donating to charity does not subvert any authority.	Act of giving money to charity upholds sanctity of helping others.	Donating to charity promotes liberty by helping those in need.	Donating money to charity is morally acceptable as it helps others and promotes fairness.	2.6971428
557	Clifford	You see a manager coercing her employees into eating at her brother's diner.	orig		-3.0	-4.0	-3.0	-4.0	-3.0	-4.0	-4.0	Coercing employees can harm their autonomy and well-being.	Unfair advantage for the manager's brother's diner.	Manager betraying loyalty to her employees' choices.	Manager abusing authority to manipulate employees.	Degrading employees' freedom of choice and dignity.	Employees' liberty to choose where to eat is oppressed.	This scenario is highly immoral as it violates multiple moral norms.	-2.2
558	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		3.0	2.0	0.0	0.0	0.0	3.0	3.0	Learning a new language can be beneficial for personal growth and communication.	Learning French through legitimate means is fair and promotes integrity.	There is no element of betrayal or loyalty in the scenario.	Learning a new language does not necessarily challenge authority.	Learning French does not involve any degradation or sanctity.	Learning a new language promotes personal freedom and empowerment.	The scenario of learning French is morally acceptable as it promotes personal growth and communication.	0.57
559	Cook	Someone states that biological diferences between men and women make men better suited to do certain types of work and women better suited to do other types of work	orig		-3.0	-4.0	-3.0	-4.0	-3.0	-4.0	-3.0	This scenario may perpetuate harm by reinforcing gender stereotypes and limiting opportunities based on biological differences.	This scenario is unfair as it discriminates based on gender rather than individual abilities.	This scenario may be seen as a betrayal of the principle of equal opportunity and respect for all individuals.	This scenario challenges the authority of equality and diversity in the workplace.	This scenario degrades the value of individual merit and potential by attributing worth based on gender.	This scenario leans towards oppression by limiting opportunities and perpetuating gender-based discrimination.	This scenario is morally unacceptable as it perpetuates harmful gender stereotypes and discrimination.	-1.71
560	Kruepke	Years ago, I shoplifted lipstick from a drugstore. No matter what I did with the lipstick after I stole it, I just wasn’t able to enjoy it. I never took it back though or told anyone.	orig		-4.0	-4.0	-3.0	-4.0	-3.0	-3.0	-3.0	The act of shoplifting caused harm to the drugstore by stealing their product.	The act of shoplifting is considered cheating as it is unfair to the store.	The act of shoplifting can be seen as a betrayal to the store's trust.	The act of shoplifting goes against the authority of the store and the law.	The act of shoplifting degrades the sanctity of property rights.	The act of shoplifting oppresses the store's right to their property.	This scenario is morally unacceptable as it involves multiple violations of ethical norms.	-2.24
561	Kruepke	My father is manic-depressive. He was very difficult to deal with and often made life really hard and everyday situations unpleasant. I talked about him in a really negative way because it was so hard for me to deal with.	orig		2.0	0.0	1.0	3.0	2.0	1.0	2.0	The scenario involves harm towards the father's mental health but also seeking help for oneself.	Fairness is not a significant factor in this scenario.	There is a sense of betrayal towards the father but also loyalty towards oneself.	The scenario challenges the authority of the father's behavior.	There is degradation in the negative portrayal of the father's behavior.	The scenario involves feeling oppressed by the father's behavior but also seeking personal liberty.	The scenario is morally acceptable as it involves seeking help and dealing with a challenging situation.	-1.25
562	Kruepke	I was in a parking lot and found a wallet with some money and an ID. I was near a market so I went down to the market to see if I recognized the person on the ID. I found the woman and gave her back her wallet.	orig		4.0	4.0	4.0	0.0	3.0	3.0	4.0	Helping the woman by returning her wallet prevents harm to her.	Fairness is upheld by returning the wallet to its rightful owner.	Loyalty to the woman is shown by returning her lost wallet.	No subversion or authority is involved in this scenario.	Sanctity is upheld by respecting the woman's belongings.	Liberty is upheld by allowing the woman to keep her belongings.	This scenario is morally acceptable as it aligns with norms of fairness, loyalty, and helping others.	3.12
563	Kruepke	At a restaurant, when the waitress returned with my change, I was positive she was $10 short. She disagreed but gave me the $10. I told her that if the register was $10 short tonight I'd give it back to her. When I came back the next day, she said I was wrong so gave her the $10.	orig		0.0	3.0	1.0	0.0	0.0	0.0	3.0	There is no direct harm or help involved in this scenario.	The norm of fairness is relevant as it involves disputing over money.	There is a slight element of loyalty in the promise to return the money if proven wrong.	There is no clear subversion or authority dynamic in this scenario.	There is no degradation or sanctity involved in this scenario.	There is no clear oppression or liberty dynamic in this scenario.	Overall, the scenario is morally acceptable as it involves a fair resolution to a dispute.	1.36
564	Lotto	You are having dinner with some friends in a restaurant in the centre of town. Suddenly, a criminal armed with a machine gun enters. He threatens to shoot at a table where a family of six is seated if his request for an outrageous amount of money is not met. You understand that the gunman has mental problems and any attempts to mediate would be in vain.You push a man who is near your table on to the gunman so that he will feel threatened and shoot him. You know that this man will die, but the six people will have time to escape.	orig		4.0	-2.0	3.0	4.0	3.0	4.0	3.0	Choosing to harm one individual to potentially save six others.	Acting in a way that may be seen as unfair to the man pushed towards the gunman.	Betraying the man pushed towards the gunman for the greater good.	Acting against the authority of the gunman to protect innocent lives.	Sacrificing one life to preserve the sanctity of multiple lives.	Choosing liberty for the six individuals over the oppression imposed by the gunman.	The scenario is morally acceptable as it prioritizes saving multiple lives over one.	-1.25
565	Mickelberg	Person X played chess with their friend, winning the game.	orig		0.0	3.0	0.0	0.0	0.0	0.0	3.0	No harm was done, just a friendly game.	Fairness was maintained in the game.	No betrayal or loyalty involved in a game.	No subversion or authority involved in a game.	No degradation or sanctity involved in a game.	Both players had the liberty to play the game.	The scenario is morally acceptable as it was a fair game.	0.3
566	Mickelberg	Person X always wins at Trivial Pursuit.	orig		0.0	-3.0	0.0	-2.0	0.0	-4.0	-3.0	Winning at Trivial Pursuit does not directly harm or help others.	Constantly winning may raise suspicions of cheating, impacting fairness.	Not applicable as there is no betrayal or loyalty involved.	Constantly winning challenges the authority of the game's rules.	Does not involve degradation or sanctity.	Constantly winning may oppress others' chances of winning.	The scenario is morally questionable as it undermines fairness and liberty.	0.16
567	Effron	Threw an acquaintance out of his home for disagreeing with him	orig		-4.0	-3.0	-4.0	-3.0	-4.0	-4.0	-4.0	Threw someone out of their home causing harm.	Unfairly treated the acquaintance by not allowing disagreement.	Betrayed the trust of the acquaintance by kicking them out.	Challenged the authority of the acquaintance over their own home.	Disrespected the sanctity of the acquaintance's home and relationship.	Oppressed the acquaintance's freedom to express their opinion.	This scenario is highly immoral as it violates multiple moral norms and shows lack of empathy.	-1.5428572
568	Cook	Someone makes a post on Facebook about how worthless teachers are	orig		-4.0	-3.0	-3.0	-3.0	-4.0	-3.0	-3.0	This scenario can cause emotional harm to teachers and undermine their value in society.	This scenario is unfair as it devalues the hard work and dedication of teachers.	This scenario can be seen as a betrayal of the trust and loyalty teachers deserve.	This scenario challenges the authority and respect that teachers should be given.	This scenario degrades the sanctity of the teaching profession and its importance in society.	This scenario oppresses teachers by devaluing their role and contributions.	This scenario is highly immoral as it undermines the value and respect for teachers.	-1.85
569	Lotto	You are a fireman who is trying to save some people trapped in a fire which has broken out on the 20th floor of a skyscraper, which is luckily deserted. Six people are trapped in a room on the 21st floor and are already beginning to suffocate from the smoke, while one person is coming down alone from the 19th floor on foot.Activate the automatic closure of the fire doors. You know that this will mean that the person coming down will be unable to escape from the building. He will die, but it will give you time to save the other six.	orig		5.0	0.0	0.0	-3.0	4.0	-4.0	3.0	Choosing to save six lives by sacrificing one is a clear act of helping others at the cost of harm to one individual.	The decision to close the fire doors may be seen as unfair to the person coming down from the 19th floor.	There is no element of betrayal or loyalty in this scenario.	The decision to close the fire doors goes against the authority of the person coming down from the 19th floor.	The sanctity of life is upheld by choosing to save six lives, even at the cost of one.	The person coming down from the 19th floor is oppressed by the decision to close the fire doors, limiting their liberty.	The scenario is morally acceptable as it prioritizes saving the lives of six individuals over one.	-0.6
570	Effron	Worked in a state park for a summer	orig		4.0	3.0	3.0	2.0	4.0	3.0	3.0	Helping to maintain a state park benefits society and the environment.	Fairness is important in managing resources and providing equal opportunities for visitors.	Loyalty to the park and its mission is crucial for its success.	Respecting the authority of park management is necessary for smooth operations.	Maintaining the sanctity of the park's natural beauty is a priority.	Providing visitors with the freedom to enjoy nature promotes a sense of liberty.	Working in a state park for the summer is morally acceptable as it involves helping, fairness, loyalty, and preserving nature.	1.24137936
571	Mickelberg	Person X broke a friend's expensive vase and refused to pay to replace it.	orig		-4.0	-5.0	-4.0	-3.0	-3.0	-4.0	-4.0	Breaking the vase caused harm to the friend, indicating a violation of the norm.	Refusing to pay for the vase is unfair to the friend who suffered the loss.	Not taking responsibility for the damage shows betrayal of the friendship.	Refusing to make amends goes against the authority of social norms and expectations.	The act of breaking the vase and not taking responsibility degrades the sanctity of the friendship.	Refusing to pay for the vase restricts the friend's liberty to seek justice for the harm caused.	This scenario is highly immoral as it violates multiple moral norms and principles.	-2.34
572	Effron	Volunteered to help renovate a church	orig		5.0	4.0	3.0	2.0	4.0	3.0	4.0	Helping to renovate a church is a clear act of help.	Volunteering to renovate a church is fair and honest.	Volunteering shows loyalty to the church community.	Renovating a church respects the authority of the church.	Renovating a church upholds its sanctity.	Volunteering to help renovate a church promotes liberty.	This scenario is morally acceptable as it promotes positive values and actions.	2.62857152
573	Effron	Laughed at a little-league player who ran slowly	orig		-3.0	0.0	-2.0	-1.0	-4.0	-2.0	-3.0	Laughing at the player may cause emotional harm and hurt their self-esteem.	There is no element of cheating or fairness involved in this scenario.	Laughing at the player may be seen as a betrayal of sportsmanship and loyalty.	Laughing at the player may challenge the authority of the coach or team leaders.	Laughing at the player degrades their performance and sanctity of the game.	Laughing at the player may oppress their freedom to participate without judgment.	Laughing at a little-league player who ran slowly is morally unacceptable as it can cause harm, degrade sanctity, and oppress liberty.	-2.16
574	Lotto	A very large man is leading you and a group of five explorers out of an underground cave on the west coast of Scotland. Because of his large size, the man gets stuck in the narrow opening at the mouth of the cave. In a short time it will be high tide, and you will all drown except for the man, who has his head outside of the cave.You use the explosives that you have with you to enlarge the opening to the cave. You know that the man who is stuck will be killed, but you and the other five people will be able to escape safely.	orig		3.0	2.0	1.0	2.0	1.0	3.0	3.0	Helping the group escape but causing harm to the man stuck in the cave.	Fairness is compromised as the man is sacrificed for the greater good of the group.	Loyalty to the group is prioritized over loyalty to the man stuck in the cave.	Authority is subverted as the decision to use explosives goes against traditional rescue methods.	Sanctity of life is compromised as the man is sacrificed for the group's survival.	Liberty is prioritized as the group's freedom is secured at the cost of the man's life.	The scenario is morally acceptable as the group's survival is prioritized over the sacrifice of one individual.	-1.22
575	Kruepke	Three years ago I had a call from a friend of mine who was overseas. His nephew was coming over to the States to go to medical school near me. So when his nephew arrived, I just kind of stopped my life for a few days and did things to make this kid's life work.	orig		4.0	3.0	4.0	0.0	3.0	4.0	3.0	Helping a friend's nephew by stopping life temporarily.	Fairness in providing support to someone in need.	Showing loyalty to a friend by assisting their family member.	No subversion or challenge to authority in this scenario.	Respecting the sanctity of relationships and helping others.	Providing liberty by offering support and assistance.	The scenario is morally acceptable as it involves helping a friend's family member in need.	2.32
576	Mickelberg	Person X left their children alone in the car for two hours while they went to have a drink on a hot day.	orig		-3.0	-4.0	-5.0	-4.0	-4.0	-4.0	-4.0	Leaving children in a hot car can cause harm, but parent may have thought it was harmless.	Unfair to children who are dependent on parent for safety and care.	Parent betrayed trust and loyalty by prioritizing personal desires over children's well-being.	Parent subverted authority by neglecting responsibility to protect and care for children.	Children's well-being and safety should be held as sacred, not degraded for personal pleasure.	Children were oppressed by being left alone in a vulnerable situation, lacking liberty and protection.	This scenario is highly immoral as it disregards the well-being and safety of the children.	-3.56
577	Mickelberg	Person X did not meet their sales targets for the month at work.	orig		-3.0	-2.0	-1.0	-2.0	-1.0	-2.0	-3.0	Not meeting sales targets could harm the company's success and the individual's career prospects.	Not meeting sales targets may be perceived as unfair to the company and colleagues who did meet their targets.	Not meeting sales targets could be seen as a betrayal of the company's trust and loyalty to the team.	Not meeting sales targets challenges the authority of the company's expectations for performance.	Not meeting sales targets may degrade the individual's reputation and the sanctity of their role.	Not meeting sales targets may limit the individual's liberty to succeed and grow within the company.	The scenario is morally unacceptable as it goes against norms of fairness, loyalty, and authority.	0.06
578	Lotto	You are in charge of a medical team which is taking part in an expedition that will be isolated in the Sahara Desert. In the group, there is a family of five people who suffer from a serious genetic disease which causes vitamin deficiency. You have no drugs with you that can guarantee their survival, and rescue will not arrive in time.You remove the kidney of one of the group to extract the indispensable vitamins. You know that this person will die, but the five family members will be saved.	orig		4.0	-2.0	3.0	-3.0	4.0	2.0	3.0	Helping the family by sacrificing one individual's life.	Sacrificing one for the greater good may be seen as unfair.	Betraying the individual to be loyal to the family.	Acting against the authority of preserving life at all costs.	Sacrificing one's life for the sanctity of family's survival.	Sacrificing one's liberty for the liberty of the family.	The scenario is morally acceptable as it prioritizes saving the lives of the family.	-0.8
579	Kruepke	I was at an office party and the company had decorated a room for a fancy dinner. At the end of the night my friend said that we could take the candles that were on the table. She didn't know that we weren't supposed to take the candles, so we returned them.	orig		3.0	2.0	-3.0	2.0	1.0	-2.0	2.0	Taking the candles could harm the company by causing a loss of property.	Taking the candles without permission would be considered cheating.	Returning the candles showed loyalty to the company's rules.	Taking the candles would be subverting the company's authority over its property.	Taking the candles could degrade the sanctity of the company's property.	Returning the candles upheld the company's liberty to set rules for its property.	Overall, the scenario is morally acceptable as the candles were returned, showing respect for the company's property.	1.86
580	Effron	Closed the elevator door before anyone else could get on	orig		2.0	3.0	1.0	2.0	0.0	3.0	-2.0	Closing the elevator door may cause harm by excluding others from using it.	It is unfair to close the elevator door before others can get on.	Closing the door may be seen as betraying others who wanted to use the elevator.	Closing the door goes against the authority of allowing others to use the elevator.	There is no direct degradation or sanctity involved in this scenario.	Closing the door limits the liberty of others to use the elevator.	This scenario is morally unacceptable as it goes against fairness and liberty.	-1.3473684
581	Kruepke	There is a stray cat that comes to my door sometimes. I have been feeding the cat and noticed she became very ill. I ordered some antibiotics from the vet and gave them to her.	orig		4.0	0.0	0.0	0.0	4.0	3.0	3.0	Helping the sick cat by providing antibiotics to alleviate suffering.	No element of cheating or unfairness in providing medical care to a stray cat.	No betrayal or loyalty involved in caring for a stray cat.	No subversion or authority involved in providing medical care to a stray cat.	Preserving the sanctity of life by providing medical treatment to the cat.	Promoting liberty by allowing the cat access to medical care.	The scenario is morally acceptable as it involves helping a suffering animal.	2.27
582	Mickelberg	Person X took performance-enhancing drugs in order to win a race.	orig		-3.0	-4.0	-4.0	-4.0	-4.0	-4.0	-4.0	Taking performance-enhancing drugs can harm the user's health and potentially harm competitors.	Using drugs to enhance performance is considered cheating and goes against the principle of fair competition.	Taking drugs to win betrays the trust of fellow competitors and the integrity of the sport.	By using drugs, the person is subverting the authority of the rules and regulations set in place for fair competition.	Using drugs degrades the sanctity of the sport and undermines the efforts of clean athletes.	Taking drugs to gain an unfair advantage oppresses the rights of other competitors to compete on a level playing field.	This scenario is highly immoral as it goes against multiple ethical norms and principles of fair competition.	-2.64
583	Lotto	You are the head zoo keeper and you are doing the rounds with another keeper. You realise that one of the cleaners has left the lions’ cage open by mistake. You see that a lion is coming towards the open gate and you do not have time to close it. There are three visitors right in front of the gate.You push the keeper next to you against the gate to stop the lion getting out. You know that the man will be attacked and killed, but the three visitors will be saved.	orig		5.0	0.0	-5.0	-3.0	2.0	4.0	3.0	Prioritizing saving three visitors over one keeper's life.	No element of cheating or unfairness in the scenario.	Choosing to sacrifice the keeper for the safety of the visitors.	Acting against the authority of keeping the gate closed.	Prioritizing human life over the sanctity of the lion's cage.	Choosing to save the visitors' liberty over the keeper's oppression by the lion.	The scenario is morally acceptable as it prioritizes saving multiple lives over one.	-1.47
584	Mickelberg	Person X cheated in a card game while playing with a group of their friends.	orig		-3.0	-4.0	-3.0	-4.0	-3.0	-2.0	-4.0	Cheating can harm trust and relationships among friends.	Cheating goes against the principle of fairness in games.	Cheating can be seen as a betrayal of trust among friends.	Cheating subverts the authority of the rules of the game.	Cheating degrades the sanctity of the game and its rules.	Cheating restricts the liberty of others to play fairly.	Cheating in a card game with friends is morally unacceptable.	-1.91
585	Kruepke	I remember a couple of times my husband and I have brought backpacks with sandwiches and snacks into the movie theater. We do it out of necessity because we don’t have a lot of money and cannot afford theater food. So as soon as the movie starts we take out our snack.	orig		4.0	1.0	0.0	-2.0	0.0	3.0	3.0	Bringing in outside food does not harm anyone and helps the couple save money.	It could be seen as cheating the theater out of potential food sales, but it is fair for the couple to save money.	There is no betrayal or loyalty involved in this scenario.	It subverts the authority of the theater's rules on outside food, but the couple may feel justified in doing so.	There is no degradation or sanctity involved in this scenario.	It shows the couple exercising their liberty to make choices based on their financial situation.	Overall, the scenario is morally acceptable as it prioritizes the couple's financial well-being without causing harm.	-0.12
586	Kruepke	I had a cat for two years before someone moved in with me. He didn't like the cat and he wanted me to get rid of it. So I left the cat at a friend's house who didn't even take care of the cat.	orig		-3.0	-4.0	-4.0	-3.0	-4.0	-3.0	-3.0	Leaving the cat at a friend's house without proper care could harm the cat.	Not being fair to the cat by abandoning it due to someone else's dislike.	Betraying the loyalty and trust of the cat by abandoning it.	Going against the authority of being a responsible pet owner.	The act of abandoning the cat degrades the sanctity of the bond between pet and owner.	The cat's liberty and well-being were oppressed by being left in an uncaring environment.	This scenario is morally unacceptable due to the harm, betrayal, and unfairness towards the cat.	-1.4
