id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
572	Effron	Volunteered to help renovate a church	orig		1	7	0	8	4	The church is an inanimate structure with low susceptibility to harm.	The action was planned and deliberate to offer assistance.	The renovation work carries negligible risk of causing harm.	The volunteer effort substantially improved the church infrastructure.	Zero harm and high help dominate despite high intent on a not vulnerable patient, making it highly acceptable.	Volunteer	Assumed to be a well-meaning, skilled individual offering free help.	Church	Assumed to be a building/institution needing repair and care.	2.62857152
573	Effron	Laughed at a little-league player who ran slowly	orig		9	4	4	0	-2	A child is defenseless and highly susceptible to emotional harm.	The laughter was a deliberate, impulsive response to the player's performance.	The action insulted and embarrassed, causing minor emotional harm.	No positive support or beneficial intent was demonstrated.	High vulnerability with moderate intentional harm and zero help leads to a negative moral evaluation.	The spectator who laughed	Assumed to be an adult or older individual displaying a mocking attitude	The little-league player	Assumed to be a child, inexperienced and vulnerable	-2.16
574	Lotto	A very large man is leading you and a group of five explorers out of an underground cave on the west coast of Scotland. Because of his large size, the man gets stuck in the narrow opening at the mouth of the cave. In a short time it will be high tide, and you will all drown except for the man, who has his head outside of the cave.You use the explosives that you have with you to enlarge the opening to the cave. You know that the man who is stuck will be killed, but you and the other five people will be able to escape safely.	orig		7	8	10	10	-3	An average adult in a helpless, dangerous situation despite his physical size.	You planned a deliberate rescue with explosives, fully aware of the tragic sacrifice.	The action intentionally resulted in the man's death, representing maximum harm inflicted.	The rescue saved five lives in a life-threatening flood scenario.	Although complete help was provided, intentional harm against a vulnerable patient remains significantly immoral.	You	Assumed you are a responsible explorer making a life-or-death decision under emergency.	The large man stuck in the cave's narrow exit	Assumed he was doomed due to his size, despite being human.	-1.22
575	Kruepke	Three years ago I had a call from a friend of mine who was overseas. His nephew was coming over to the States to go to medical school near me. So when his nephew arrived, I just kind of stopped my life for a few days and did things to make this kid's life work.	orig		7	7	0	8	4	As an international student, he faced transitional challenges, making his vulnerability moderately high.	The assistance was planned and deliberate to support his transition effectively.	No negative impact occurred; the action exclusively provided support without harm.	The help was substantial, greatly aiding his adjustment and academic transition.	High vulnerability and intent, but no harm and substantial help make the scenario highly moral.	I (the narrator)	Assumed to be well-intentioned, responsible, and proactive in offering help.	The friend’s nephew	Assumed to be a young newcomer needing adjustment in an unfamiliar environment.	2.32
576	Mickelberg	Person X left their children alone in the car for two hours while they went to have a drink on a hot day.	orig		10	7	8	0	-4	Children are defenseless and highly susceptible to heat and neglect.	The caregiver purposefully left the children, indicating a deliberate, though misguided, decision.	Leaving children alone in a hot car poses severe, potentially life-threatening risks.	The action provided no protection or assistance to the vulnerable children.	The patient was highly vulnerable, harmed substantially by an intentional act with no helping response, making it extremely immoral.	Person X	Assumed to be the caregiver responsible for the children.	Children	Assumed to be minors who are especially vulnerable.	-3.56
577	Mickelberg	Person X did not meet their sales targets for the month at work.	orig		7	2	4	0	-2	A typical adult facing professional setbacks, thus moderately vulnerable.	Missing targets is not premeditated; likely an unintended outcome.	The failure likely resulted in minor financial/reputational loss.	There was no positive impact or beneficial outcome from the action.	High vulnerability and moderate harm, with no help and low intent, render the action somewhat immoral.	Person X	Assumed to be an employee responsible for achieving sales targets.	Their direct manager (or supervisor).	Assumed to be a professional overseeing sales performance whose outcomes affect departmental goals.	0.06
578	Lotto	You are in charge of a medical team which is taking part in an expedition that will be isolated in the Sahara Desert. In the group, there is a family of five people who suffer from a serious genetic disease which causes vitamin deficiency. You have no drugs with you that can guarantee their survival, and rescue will not arrive in time.You remove the kidney of one of the group to extract the indispensable vitamins. You know that this person will die, but the five family members will be saved.	orig		7	10	10	10	-4	A typical adult in a life-threatening situation with average resilience faces severe harm from forced surgery.	The act was deliberate, premeditated, and executed knowing it would result in the patient's death.	The action directly resulted in the irreversible death of one person, constituting maximum harm.	Saving five lives in a dire, isolated environment signifies critical, life-saving assistance.	Intentional harm inflicted on a highly vulnerable patient, even with substantial help later, remains extremely immoral.	The medical team leader (you, the expedition doctor).	I assumed the agent is professionally competent and ethically empowered to make life-and-death decisions.	One member of the expedition whose kidney was removed.	I assumed this person was expendable medically and physically capable of providing the vital organ despite the risk.	-0.8
579	Kruepke	I was at an office party and the company had decorated a room for a fancy dinner. At the end of the night my friend said that we could take the candles that were on the table. She didn't know that we weren't supposed to take the candles, so we returned them.	orig		0	1	0	3	3	Candles are inanimate objects and cannot suffer harm.	The suggestion and subsequent taking were accidental without deliberate intent.	No damage occurred; the candles were returned immediately.	Returning the candles helped preserve company property with minor positive impact.	No harm, minimal intent, and significant help make the action moderately moral.	My friend	I assumed she believed the candles were free for the taking and was unaware of any rules.	The candles	I assumed they are inanimate company property with no feelings.	1.86
580	Effron	Closed the elevator door before anyone else could get on	orig		7	7	3	0	-3	Typical adults have medium-high vulnerability in unexpected situations.	Action was deliberate but not executed with extensive planning.	The harm was mostly an inconvenience or minor risk disruption.	No direct assistance or beneficial outcome was provided by the action.	Intentional harm on a vulnerable patient with no help indicates a highly unethical act, despite low physical harm.	The person using the elevator.	Assumed to be acting deliberately and in control of the elevator door.	Potential passengers waiting to board.	Assumed to be average adults who could be inconvenienced or mildly harmed.	-1.3473684
581	Kruepke	There is a stray cat that comes to my door sometimes. I have been feeding the cat and noticed she became very ill. I ordered some antibiotics from the vet and gave them to her.	orig		8	8	0	9	3	A stray cat is defenseless and ill, making it quite vulnerable.	Deliberate action taken after noticing illness shows thoughtful, intentional intervention.	Administering correct antibiotics implies no harm was intended or caused.	Providing antibiotics likely prevented worsening of the cat’s condition, offering substantial help.	No harm and substantial help offset high vulnerability and intent, resulting in a highly moral scenario.	The person who feeds and cares for the cat (me).	Assumed to be a responsible, caring human who intervenes when noticing distress.	The stray cat.	Assumed to be an animal in a vulnerable condition needing help.	2.27
582	Mickelberg	Person X took performance-enhancing drugs in order to win a race.	orig		7	9	3	0	-3	Competitors are average, with some susceptibility in the competitive sports context.	The action was premeditated to secure a win through deliberate cheating.	Cheating undermines fairness and integrity without causing direct physical harm.	The act solely benefits Person X, offering no assistance to others.	An intentional act against a highly vulnerable patient with moderate harm and no help is largely unethical.	Person X	Assumes Person X is a competitive individual deliberately seeking an unfair advantage.	Other competitors in the race	Assumes competitors are typical adult athletes engaged in fair competition	-2.64
583	Lotto	You are the head zoo keeper and you are doing the rounds with another keeper. You realise that one of the cleaners has left the lions’ cage open by mistake. You see that a lion is coming towards the open gate and you do not have time to close it. There are three visitors right in front of the gate.You push the keeper next to you against the gate to stop the lion getting out. You know that the man will be attacked and killed, but the three visitors will be saved.	orig		7	8	10	10	-4	An average adult facing imminent danger, making him moderately vulnerable.	The action was a calculated emergency decision to save lives.	The keeper’s death is a complete, life-ending harm.	Rescued three visitors in a life-threatening scenario, critical assistance.	Intentional harm to a highly vulnerable patient—even after full help—is perceived as extremely immoral.	The head zoo keeper (you).	Assumed to be the responsible, decision-making leader in an emergency.	The fellow keeper pushed against the gate.	Assumed to be an average adult human with normal physical resilience.	-1.47
584	Mickelberg	Person X cheated in a card game while playing with a group of their friends.	orig		7	7	4	0	-3	Average adults, susceptible to deception in social settings, are moderately vulnerable.	The cheating act was deliberate and required conscious intent.	The harm was minor, affecting trust and fairness without significant lasting damage.	No positive assistance was provided by the act.	Intentional harm was done to a highly vulnerable patient without any assistance, making the act highly immoral.	Person X	Assumed to be a deliberate and self-interested individual aiming to gain an unfair advantage.	The group of friends playing the card game	Assumed to be unsuspecting participants who trusted the fairness of the game.	-1.91
585	Kruepke	I remember a couple of times my husband and I have brought backpacks with sandwiches and snacks into the movie theater. We do it out of necessity because we don’t have a lot of money and cannot afford theater food. So as soon as the movie starts we take out our snack.	orig		7	7	0	0	-3	A typical adult manager is moderately vulnerable to policy violations and external pressures.	The snack retrieval was a deliberate, pre-planned decision driven by necessity.	The act violated rules but caused no direct or physical harm to anyone.	The action provided no external assistance or protective benefit to anyone.	Intentionally targeting a highly vulnerable individual, even without harm or help, is largely unethical.	The wife in the narrative	Assumed to be an adult acting independently due to financial constraints.	A movie theater manager	Assumed to be an adult responsible for enforcing theater policies.	-0.12
586	Kruepke	I had a cat for two years before someone moved in with me. He didn't like the cat and he wanted me to get rid of it. So I left the cat at a friend's house who didn't even take care of the cat.	orig		7	7	7	0	-4	A pet cat depends on care and can suffer from neglect, placing it at moderate-high vulnerability.	The decision to rehome the cat was deliberate, made after considering external pressure.	Neglect from being left with an uncaring friend likely exposed the cat to significant harm.	The action provided no tangible help; the cat’s welfare was undermined by neglect.	High vulnerability, intentional harm without any help makes this scenario extremely immoral.	I (the cat’s owner)	I am assumed to be a conflicted caretaker influenced by another’s dislike, making a compromised decision.	The cat	The cat is assumed to be a vulnerable pet dependent on proper care.	-1.4
587	Clifford	You see a boy telling a woman that she looks just like her overweight bulldog.	orig		7	6	4	0	-2	She is a typical adult, moderately sensitive to insults.	The comment was purposefully made to tease and insult.	The insult caused minor emotional hurt.	No beneficial or supportive action was involved.	A vulnerable patient was intentionally harmed with no help, making the act moderately immoral.	boy	Assumed to be a minor who is often impulsive and prone to teasing.	woman	Assumed to be an adult likely to be affected by verbal insults.	-3.3
588	Effron	Always remembers the birthdays of friends and relatives	orig		7	8	0	7	4	Friends and relatives are typical adults with average resilience.	Remembering birthdays is a deliberate habit formed to nurture relationships.	This friendly act causes no measurable harm.	Consistently remembering birthdays strengthens bonds and boosts emotional well-being.	Intentional, helpful action caused no harm to a vulnerable patient, making the scenario highly moral.	The person who consistently makes the effort to remember birthdays.	I assumed the agent is conscientious, caring, and values personal relationships.	Friends and relatives.	I assumed the patients appreciate thoughtful recognition and social connection.	1.225
589	Mickelberg	Person X helped a neighbor move a piano into his second floor apartment.	orig		6	7	0	7	3	Neighbor is an average adult with typical physical resilience.	The move was planned and purposefully executed to assist.	No physical or emotional harm occurred during the assistance.	Provided significant support for a challenging, heavy lifting task.	No harm occurred and provided help outweighs intent and vulnerability, leading to high moral acceptability.	Person X	Assumed to be a willing volunteer offering deliberate assistance.	The neighbor	Assumed to be the recipient in need of moving help.	2.35
590	Clifford	You see a teaching assistant talking back to the teacher in front of the classrom.	orig		7	7	4	0	-3	Teacher is an average adult with typical physical and emotional defenses.	The TA spoke back deliberately to challenge authority.	A verbal confrontation causing minor emotional damage.	The action did not provide any assistance or protection.	High vulnerability and intent, coupled with moderate harm and no help, render the act largely unacceptable.	Teaching assistant	Assumes the TA is an adult subordinate with some authority but lower than the teacher.	Teacher	Assumes the teacher is the primary authority figure in the classroom.	-2.5
591	Lotto	A car accident causes a devastating explosion inside a long tunnel. You and another four survivors are finding your way through the debris to get out of the tunnel. Because of structural damage, a high tension electric cable has snapped and is beginning to swing towards you. The asphalt is soaked with petrol. In the opposite direction you see another survivor coming towards you.You use a rubber-soled shoe to divert the electric cable in the opposite direction. You know that the person coming towards you will be electrocuted, but you and the other four will be unhurt.	orig		7	8	10	10	-2	The approaching survivor is an average adult with moderate protection against electrocution.	The action was carefully planned in an emergency, knowing its fatal consequence for one.	The act resulted in fatal electrocution of one person, representing maximum harmful impact.	The intervention saved five lives in a life-threatening situation through decisive action.	Intentional harm on a vulnerable patient, even with full help, results in moderate immorality.	You (the person taking the action)	The agent is assumed to be a rational, physically capable individual acting deliberately.	The approaching survivor	The patient is assumed to be an average adult with typical physical vulnerabilities.	-1.26
592	Clifford	You see a coach celebrating with the opposing team's players who just won the game.	orig		6	7	0	3	2	Typical adult athletes with average physical resilience and susceptibility.	Celebration is a deliberate, post-game action showing sportsmanship.	The celebration did not physically or emotionally harm anyone.	The gesture boosts morale, offering minor emotional support.	Deliberate action with no harm and moderate help for a moderately vulnerable patient suggests moderate moral goodness.	The coach	Assumed to be an adult leader with authority, actively involved in the game context.	Opposing team players	Assumed to be active, adult athletes participating in the game.	-1.8
593	Clifford	You see a runner taking a shortcut on the course during the marathon in order to win.	orig		7	9	5	0	-3	Affected parties are ordinary adults whose fairness in competition is moderately jeopardized.	The action was a calculated cheating maneuver planned for personal win.	The shortcut undermines fair competition and damages the race's integrity moderately.	The action did not provide any benefit to the affected competitors or race integrity.	High intentional harm against a vulnerable patient with no help makes the act strongly unacceptable morally.	The runner taking the shortcut.	I assume this person deliberately deviated from the course to gain an unfair advantage.	Other marathon competitors and the integrity of the race.	I assume they are typical, healthy adult runners affected by the unfair practice.	-3.4
594	Effron	Intentionally swerved his car to hit a squirrel	orig		9	9	10	0	-4	A squirrel is vulnerable due to its size and inability to defend itself effectively.	The act was deliberate, with a clear intention to target the squirrel.	The action likely resulted in severe harm or death of the squirrel.	No helpful outcome was produced; the action solely inflicted harm.	High vulnerability and intent with maximum harm and no help result in an extremely immoral scenario.	The car driver	I assumed the driver is an average adult capable of making decisions.	Squirrel	I assumed the squirrel is a typical small, defenseless animal.	-2.8
595	Clifford	You see a man blocking his wife from leaving home or interacting with others.	orig		7	8	6	0	-3	An average adult facing abusive control is moderately vulnerable to harm.	The action appears deliberate with calculated intent to restrict freedom.	Restricting freedom creates significant emotional and potential physical distress.	The act does not provide any assistance; it worsens her situation.	The patient was highly vulnerable, harmed intentionally with moderate harm and zero help, making the act very immoral.	The husband.	Assumed to be a deliberate actor exerting control over his wife.	The wife.	Assumed to be a victim subjected to controlling and isolating behavior.	-3.3
596	Mickelberg	Person X kicked their pet dog hard in the head because it didn't come when called.	orig		8	8	7	0	-4	Dog is physically vulnerable and defenseless compared to an adult human.	The act was deliberately executed in response to disobedience.	The forceful kick likely resulted in significant physical injury.	No beneficial or protective outcome was delivered by the action.	Deliberate, harmful act on a vulnerable patient with no help provided; extremely immoral.	Person X	Assumed to be a human capable of intentional action.	The pet dog	Assumed to be a domesticated animal relying on its owner.	-3.31
597	Mickelberg	Person X shook a crying baby so hard while babysitting that it suffered brain damage and nearly died.	orig		10	7	10	0	-4	Babies are inherently defenseless and highly susceptible to severe harm.	The act was deliberate abuse, likely impulsive yet intentionally harmful.	Severe brain damage and near-fatal injury indicate maximum harm.	No beneficial outcome occurred; the action solely inflicted harm.	Severe harm on a highly vulnerable individual, combined with deliberate intent and zero assistance, renders the scenario extremely immoral.	Person X	Assumed to be the responsible caretaker in a babysitting role.	A crying baby	Assumed vulnerable, defenseless, and completely dependent on adult care.	-3.55
598	Clifford	You see a man quickly canceling a blind date as soon as he sees the woman.	orig		7	7	3	0	-3	She is an average adult with normal emotional responses, thus moderately vulnerable to rejection.	He acted deliberately by canceling quickly after assessing his interest.	The cancellation may cause minor emotional hurt but no lasting or severe harm.	No help was offered; his action did not benefit her in any meaningful way.	High vulnerability and intent with minimal harm and no help make the scenario morally questionable.	the man	He is assumed to have decided against the date based on his immediate reaction.	the woman	She is assumed to be the intended blind date partner affected by his decision.	-3.0
599	Clifford	You see a star player ignoring her coach's order to come to the bench during a game.	orig		6	7	3	0	-3	The coach is an average adult, typically moderately vulnerable.	Her defiance was a deliberate, thought-out act, though not heavily premeditated.	The act undermined authority and team discipline, causing minor relational harm.	Ignoring an order provided no benefit or support to the situation.	Intentional action against a moderately vulnerable patient causing some harm and offering no help renders it largely unacceptable.	Star player	Assumed she knew the order and purposely opted out.	Coach	Assumed to be the authority expecting compliance.	-2.1
600	Kruepke	A few years ago I decided to move in with the man who became my first husband. When I told my mom she cried. I wanted to be honest, but she was upset that we were moving in together.	orig		7	8	3	0	-3	A typical adult experiencing emotional vulnerability during family upheaval.	A deliberate, well-considered decision to move in with a partner.	Caused minor emotional distress without severe or lasting damage.	The action provided no direct benefit or support to the mother.	High intentionality exploited a vulnerable patient without any help, resulting in moderate harm—clearly an immoral act.	The narrator	Assumed to be a rational, autonomous adult making personal life decisions.	The narrator's mother	Assumed to be emotionally invested and sensitive regarding family changes.	1.05
601	Kruepke	I used to rollerblade to work everyday. On my way to work I used to pass by this homeless woman named Lulu. Sometimes on my way home from work, I would sit and talk with her to keep her company.	orig		7	7	0	7	3	Her homelessness implies limited support, increasing her susceptibility to harm.	The routine and intentional act of commuting and engaging shows deliberate behavior.	The interaction was benign and provided companionship without physical or emotional damage.	Consistent conversation and company offered meaningful social support.	Intentional action on a vulnerable patient caused no harm while offering significant help, indicating high moral acceptability.	The speaker (the rollerblader).	Assumed to be a responsible, caring commuter who makes deliberate choices.	Lulu, the homeless woman.	Assumed to be vulnerable due to her homelessness and potential social isolation.	2.44
602	Effron	Turned the lights off in a parked car	orig		1	8	0	3	2	The car is inanimate and not susceptible to harm, making it minimally vulnerable.	The lights were turned off deliberately to conserve battery; a planned, intentional act.	Switching off the lights causes no damage to the car or its functions.	The act conserves battery power, providing a practical, though minor, benefit.	Deliberate action with moderate help, no harm, and a low-risk target results in a moderately acceptable decision.	Driver	Assumed to be the owner or person in control of the parked car.	The parked car	Assumed to be a non-sentient, inanimate object affected by the switched-off lights.	0.4
603	Kruepke	I applied for a position at this company. As it turned out the pay was not very good at all for the amount of work that I was doing. So I lied and told the manger that I had another job offer and I would take it unless I got a raise.	orig		7	8	4	0	-3	The manager is an average adult in a professional role with moderate susceptibility.	The lie was planned and executed deliberately to manipulate negotiations.	The deception harms trust, causing minor professional damage without severe consequences.	The action serves self-interest with no intention of providing help to anyone.	High vulnerability and intentional action causing harm with no help makes the scenario morally questionable.	The candidate, i.e., the person applying for the job.	Assumes the candidate is self-interested and willing to engage in deceit for personal gain.	The manager, who is affected by the misleading claim.	Assumes the manager is reasonably trusting and susceptible to negotiation tactics.	-1.31
604	Lotto	You are travelling in Yemen. You and another six tourists are taken hostage by a group of terrorists. The terrorists think that one of you is a spy, even though this is not true. You are held hostage for days. One of the terrorists comes to you and reveals that they intend to kill you all at sunset.While he is resting, you kill one of the tourists in the group so that you can tell the terrorists that you identified and eliminated the spy. The person will die, but you and the other five will be freed.	orig		7	9	10	9	-1	The patient is an average adult, susceptible to fatal harm in this scenario.	It was a premeditated act aimed at changing an imminent lethal situation.	The act resulted in death, representing the ultimate, irreversible harm.	Saving five lives in a life-threatening hostage scenario constitutes critical assistance.	High harm and intentionality override the high help and vulnerability, resulting in a slightly immoral scenario.	Me	I assumed I had the capability to act decisively under duress.	The tourist I killed	I assumed this hostage was considered expendable by the terrorists.	-1.36
605	Kruepke	About two months ago, I was in the grocery store at the cash register. This elderly lady left her pocketbook on the counter. So I picked up her pocketbook and called her back to come and get it.	orig		7	7	0	5	3	Her age implies moderate vulnerability, though she remains generally capable.	Retrieving and returning the item required deliberate, thoughtful action.	Restoring her lost pocketbook caused no negative impact or injury.	The action helped by ensuring she recovered an important personal item.	Intentional effort helped a vulnerable patient without harm, though moderate help leaves some moral reservations.	I, the person at the cash register	I assumed the agent was a responsible individual acting out of concern.	The elderly lady	I assumed she is a typical senior citizen likely to be affected if her belongings are misplaced.	3.0
606	Clifford	You see a woman slapping another woman who she is arguing with in the parking lot.	orig		7	7	4	0	-2	A typical adult is moderately vulnerable to physical harm like a slap.	The action was deliberate in the heat of argument, showing impulsive intent.	A slap inflicts minor physical harm, categorized as low-level assault.	The action did not provide any help; it solely caused harm.	High vulnerability and intent with moderate harm and zero help make the scenario notably immoral.	The woman who delivered the slap.	Assumed she was acting as the aggressor during the conflict.	The woman who received the slap.	Assumed she was on the receiving end of the physical aggression.	-2.8
607	Effron	Refused to help a classmate with a homework assignment	orig		6	7	3	0	-2	The patient is an average student with typical resilience and exposure to academic setbacks.	The refusal was a deliberate decision made without premeditation or external pressure.	The refusal resulted in minor academic and emotional setback for the patient.	No assistance was provided, leaving the patient without the needed academic help.	The action was deliberate, targeted a vulnerable individual, caused some harm, and offered no help, making it morally questionable.	A student	Assumed to be a classmate who chose not to help out of personal reasons or selfishness.	The classmate who asked for homework help	Assumed to be a typical student needing assistance with a homework assignment.	-0.425
608	Kruepke	One time my brother got caught stealing something when I was with him.  My parents asked me what happened, so I had to rat on him and tell them the truth. He got in a lot of trouble.	orig		7	7	4	2	-3	Victim presumed to be an average adult with moderate susceptibility to loss.	Stealing was a conscious, deliberate act, even if not heavily premeditated.	The theft caused minor financial harm, not a physically injurious act.	Telling the truth promoted accountability but did not produce substantial immediate aid.	High vulnerability and intentional action, paired with moderate harm and little help, make this scenario largely immoral.	My brother	I assumed he knowingly and deliberately chose to steal.	The victim from whom the item was stolen	I assumed the victim was a typical adult whose property was taken	0.87
609	Clifford	You see a girl repeatedly interrupting her teacher as he explains a new concept.	orig		7	7	3	0	-3	Teacher is a typical adult in a classroom, moderately vulnerable to disruption.	Repeated interruptions indicate deliberate, conscious behavior.	The interruption causes minor disruption with limited academic or emotional harm.	Her actions do not provide any beneficial assistance to the learning process.	High vulnerability and intentionality, with moderate harm and no help, make this scenario largely immoral.	The girl	Assumed she is a student acting with intent in a classroom setting.	The teacher	Assumed to be an authority figure responsible for delivering the lesson.	-2.0
610	Mickelberg	Person X ordered a take-away coffee but spilled it when they tried to take a sip.	orig		1	0	1	0	-1	The coffee, being inanimate, cannot experience harm like living beings.	The spill was accidental with no deliberate intent behind it.	The result was minimal material loss with no injury or serious damage.	No assistance or beneficial outcome resulted from the accident.	Low vulnerability and unintentional action caused minimal harm with no help, leading to a slightly negative moral rating.	Person X	Assumed that Person X intended to drink the coffee but accidentally spilled it while sipping.	The coffee	Assumed to be an inanimate object that was affected by the accidental spill.	0.08
611	Effron	Helped an elderly woman put in storm windows	orig		7	8	0	7	4	An elderly person is moderately vulnerable due to age-related physical limitations.	The help was deliberate with some thought put into planning the task.	The action caused no damage or negative impact to the elderly woman.	The assistance improved safety and comfort, offering substantial though not critical help.	Absence of harm and high help outweigh vulnerability and intent, leading to a highly moral action.	A compassionate volunteer helper	Assumed to be capable, kind, and willing to help an elderly neighbor.	The elderly woman	Assumed to be in need of assistance due to age-related limitations.	3.1304348
612	Kruepke	I found a wallet with a fifty-dollar bill in it. I found a phone number to call and contacted the woman whose wallet it was. She was very appreciative and came to my house to pick it up.	orig		7	7	0	7	4	An average adult typically has moderate vulnerability in everyday contexts.	The act was purposeful, involving conscious decision making after finding the wallet.	The action caused no damage or harm to the owner.	Returning the wallet restored property and alleviated distress with significant positive effect.	High intent and help against vulnerability with no harm renders the scenario highly moral.	The finder (me)	I assume the finder is honest and cares about returning lost property.	The wallet’s owner, the woman whose wallet it was.	I assume she is the rightful owner and was distressed by losing her wallet.	2.9
613	Kruepke	My friend's family had a clubhouse in the back of their yard infested with rats. They asked my friend and I if we would kill the rats with shovels. So we went and killed all the baby rats with shovels.	orig		10	7	10	7	-3	Baby rats are defenseless and unable to protect themselves.	The action was deliberate following a clear request with some premeditation.	The act completely ended the lives of the baby rats.	Removing pests likely improved the family's situation moderately.	High vulnerability and harm outweigh moderate intent and help, making the scenario largely morally unacceptable.	My friend and I	Assumed we voluntarily acted on the family's request.	Baby rats	Assumed they were pests causing problems in the clubhouse.	-1.38
614	Effron	Volunteered several hours a week at a runaway shelter	orig		9	8	0	8	4	Runaways, often minors, are highly defenseless and in need of care.	The action is a pre-planned, recurring commitment rather than an accident.	No harm is inflicted; the service is purely supportive and protective.	Providing consistent, supportive care offers substantial assistance to those in need.	Intentional action provided substantial help to a highly vulnerable patient without causing any harm.	Volunteer	I assumed the agent is an individual who actively chooses to help others.	Runaway individuals, likely minors or young adults at risk	I assumed the patients are vulnerable runaways needing support and protection.	3.04444448
615	Clifford	You see a man searching through the trash to find women's discarded underwear.	orig		7	8	3	0	-4	Average adult women hold moderate vulnerability regarding privacy violations.	The act was deliberate and purposeful, indicating considerable premeditation.	Invasion of privacy causes minor harm without physical injury.	The action does not provide any beneficial or protective effect.	A highly vulnerable patient was deliberately harmed with no help; hence, the act is judged extremely immoral.	The man.	Assumed to be an adult male deliberately searching for a specific type of discarded item.	Women, specifically those whose underwear is discarded.	Assumed to be average adult women whose personal privacy is being intruded upon.	-3.0
616	Effron	Kicked his dog for eating cheese on the edge of the table	orig		7	4	6	0	-3	A pet dog is moderately defenseless and vulnerable to physical aggression.	The action was deliberate but seemingly impulsive, not meticulously planned.	Physical abuse was inflicted, causing moderate harm without life-threatening damage.	There was no act of assistance; the action solely caused harm.	High vulnerability and harm with no help make the scenario clearly unethical despite moderate intent.	The dog owner	Assumed to be a human exercising punishment for misbehavior.	The dog	Assumed to be the owner's pet, a non-human animal subject to abuse.	-2.8
617	Kruepke	When I was in my twenties I met a girl who had run away from home. She was 16 and we became very good friends. I convinced her eventually to go back home to her family.	orig		9	7	1	8	4	Her age qualifies her as highly vulnerable under child criteria.	The persuasion was deliberate and planned over time.	The action aimed to help and likely caused minimal direct harm.	Encouraging her return home provided significant emotional and physical support.	Intentional action with high help and minimal harm for a very vulnerable patient yields a highly moral outcome.	The adult man (me)	Assumed to be a caring adult friend acting with good intentions.	The 16-year-old girl	Assumed to be a vulnerable minor in a potentially dangerous situation.	2.45
618	Cook	Someone makes an obscene gesture in a cemetery for military veterans	orig		7	7	3	0	-3	Veterans as represented here are typical adults with moderate physical and emotional resilience.	The obscene gesture was a deliberate act aimed at disrespect without detailed premeditation.	The gesture insults and disrespects but inflicts only minor emotional harm.	The act provided no protective or beneficial assistance to anyone involved.	High vulnerability and intentional action with no help makes this act quite harmful and immoral.	An unidentified adult	Assumed to be a grown individual likely aware of social norms, yet choosing to offend intentionally.	A symbolic representative of military veterans	Assumed to be an average adult whose memory or legacy is honored in the cemetery.	-2.42
619	Lotto	Because of the economic crisis of the last year, the company you work for has closed and you have lost your job. Recently you have been looking for a new job, but without success. You realise that you need some experience in computer technology and are convinced that you will be employed much more easily if this experience is on your CV.You insert false information in your CV about your ability in information technology. You know that in this way you will be considered above the other more qualified candidates and get the job.	orig		7	9	4	0	-3	Patient is an average adult, moderately susceptible to deception.	The deception was planned to secure an unfair advantage.	The false claim misleads decision-making, causing reputational and economic harm.	The act only benefits the deceiver, offering no genuine external help.	Intentional harm to a highly vulnerable patient with no help is nearly extremely unethical despite moderate harm.	The job seeker (you).	That you already possess IT skills to justify the false claim.	The hiring manager who reviews your CV.	They assume the CV information is accurate and truthful.	-0.6
620	Effron	Yelled at the delivery man because he was late	orig		7	4	4	0	-2	A typical adult with average emotional resilience; moderately vulnerable.	The act was a deliberate, impassioned outburst with minimal premeditation.	Verbal aggression inflicts minor emotional harm without physical damage.	The action offered no assistance or benefit to the recipient.	High target vulnerability combined with moderate intent and harm, without any help, makes the act notably immoral.	The customer who yelled at the delivery man.	Assumed to be upset by the delayed delivery and expressing frustration.	The delivery man.	Assumed to be a working adult responsible for delivering orders.	-1.6
621	Mickelberg	Person X hailed a bus and asked the bus driver which stop was the closest stop to get to the city.	orig		6	7	0	3	-1	Bus driver is a typical adult with standard vulnerability.	Act of hailing and asking was deliberate and purposeful.	The inquiry caused no measurable physical or psychological harm.	The action provided minor assistance by offering transit information.	No harm and some help are offset by high vulnerability and high intentionality, leading to modest moral disapproval.	Person X	Assumed to be an autonomous human capable of making decisions.	The bus driver	Assumed to be a human professional responsible for providing transit information.	0.23
622	Effron	Gave his balloon to a child who had let hers go	orig		10	8	0	4	2	Children are highly defenseless, fitting the maximum vulnerability category.	The act was deliberate and thoughtful, not accidental.	The action caused no harm; it only improved the child's situation.	The gesture provided minor emotional support by replacing a lost item.	High vulnerability and intent raise concerns, but zero harm and moderate help balance it to a moderately positive outcome.	The person who gave his balloon	Assumed to be an individual male capable of deciding to give away his possession.	The child who lost her own balloon	Assumed to be a young, vulnerable minor in need of comfort.	2.91612912
