id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
525	Lotto	You are an Air Force commander and you are in the control tower with another two officers to check some documents. During an exercise that is taking place in the surrounding air space, a plane has engine problems and is about to crash into the control tower. The pilot communicates by radio that he is about to eject from the plane.You give orders that the plane must be immediately shot down. You know that the pilot will not have time to eject and will die, but you and the other two officers will escape injury.	orig		7	9	10	10	0	Pilot is a typical adult with moderate physical and situational vulnerability.	Order was deliberate and issued under extreme emergency conditions.	The decision intentionally resulted in a fatal outcome for the pilot.	The action prevented a catastrophic tower crash, saving multiple lives.	Extreme harm to one versus critical help to many creates deep moral ambiguity.	Air Force commander	That I am the authorized decision-maker in a life-threatening crisis.	The pilot	That he is a human being facing imminent, fatal danger.	-1.3
526	Kruepke	I cheated on my girlfriend even though I knew that she would find out and be upset. I cheated on her for a very long time and really hurt her. She found out and we broke up.	orig		7	8	8	0	-4	An average adult affected emotionally; not defenseless but vulnerable.	Cheating was planned and sustained over a long period.	Long-term repeated deceit caused significant emotional and relational harm.	No assistance was provided; the act solely inflicted harm.	Deliberate betrayal with severe emotional damage is extremely immoral.	I	Assumed to be self-centered and knowingly deceptive.	Girlfriend	Assumed to be a trusting, emotionally invested partner.	-2.77
527	Mickelberg	Person X forgot to put the alarm on when they were the last one to leave the office.	orig		7.0	1.0	2.0	0.0	-1.0	Office workers are average adults with moderate vulnerability in such contexts.	Forgetting is accidental and unintentional, lacking premeditation.	Likely minimal harm occurred, though the lapse could have slight security risks.	The act provided no assistance or protection to anyone in the scenario.	Accidental negligence causing minimal harm makes it slightly morally unacceptable.	Person X	Assumed to be the last one leaving who is responsible for setting the alarm.	The office and its occupants/property	Assumed that the office and its people are indirectly affected by the security lapse.	-0.37
528	Grizzard	Throws a grenade into a bunker to flush out enemies.	orig		7.0	9.0	9.0	7.0	2.0	Average adults; moderately vulnerable to explosive injury.	Action executed deliberately with tactical intent.	Explosion inflicts severe harm and potential fatalities on enemy forces.	Neutralizes a threat, aiding mission success and reducing overall risk.	Within combat ethics, despite high harm, the action is justified.	A combat soldier (e.g., Sergeant Lee).	Assumed to be a trained, authorized military operative.	Enemy soldiers in the bunker.	Assumed to be legitimate combatants occupying a strategic position.	-0.2133333333
529	Effron	Offered to show a new student around campus after class	orig		7.0	7.0	0.0	7.0	4.0	Typical adult vulnerability; moderately susceptible to harm.	Action was planned with intent to assist post-class.	The action causes no harm or damage.	Provided practical, meaningful assistance during campus orientation.	Wholly beneficial and helpful, thus morally commendable.	A current student	Assumed to be friendly, knowledgeable, and willing to help.	A new student	Assumed to be inexperienced with campus and needing guidance.	2.04799992
530	Kruepke	My husband and I split up and soon after he was arrested for drug use. While he was in jail I used some of his credit cards that I still had from our marriage. I did it so that he would be so upset with me that he would stop trying to contact me.	orig		7.0	7.0	5.0	0.0	-3.0	He is an average adult with typical emotional and financial vulnerabilities.	Her actions were deliberate for a calculated emotional reaction.	The misuse inflicted financial and emotional damage, though not catastrophic.	The action provided no beneficial support; it solely aimed to harm.	Deliberate harm with zero help renders the scenario largely immoral.	The wife (narrator)	Assuming she acted independently and with deliberate intent.	Her husband	Assuming he is emotionally and financially affected due to his circumstances.	-2.25
531	Clifford	You see an intern disobeying an order to dress professionally and comb his hair.	orig		7.0	7.0	3.0	0.0	-1.0	An average adult with workplace vulnerabilities; medium-high risk of professional harm.	Intern intentionally chose non-compliance knowing the expected dress code.	Non-compliance slightly damages professional image; harm is minor.	Action provided no benefit or assistance to anyone.	Intentional disobedience with minor harm yields a slightly negative moral outcome.	Intern	Assumed the intern is a subordinate with a professional responsibility.	Intern	Assumed the intern is at risk of career repercussions from non-compliance.	-1.9
532	Lotto	You are a specialist in underwater welding. You are working with your team of three other people in a small dam at a depth of 30m under water. Because of a problem with the flow regulator, about 100 cubic metres too much water has flowed into the dam. The pressure is too great and you are unable to surface.You activate the opening of the sluice gates. The water will flow into the valley where there is an observatory. You know that a researcher works there, and he/she will be swept away in the overflow water, but you and the other three will be saved.	orig		7.0	8.0	10.0	10.0	0.0	An average adult without specialized defenses in sudden flood conditions.	Action taken deliberately under emergency conditions with foreseen collateral harm.	The measure directly caused the potential death of an individual.	Critical life-saving action for four team members during a catastrophic event.	Outcome is morally ambiguous, balancing intentional harm against saving multiple lives.	I, the underwater welding specialist on the team	I assumed I had the requisite expertise and authority to manage the dam emergency.	The researcher at the observatory	Assumed to be unprepared and unable to escape the sudden, powerful water surge.	-1.1
533	Effron	Made an obscene gesture at an old lady	orig		7.0	7.0	4.0	0.0	-2.0	Elderly often have moderate vulnerability due to physical limitations and societal biases.	The gesture was deliberate and intended to offend, showing clear intent.	An obscene gesture causes minor emotional harm and social offense.	No help was offered; the action solely served to harm emotionally.	Deliberate insult to a vulnerable individual is morally unacceptable.	A man	Assumed to be an adult with free will intentionally making the gesture.	An old lady	Assumed to be an elderly woman, representing a vulnerable figure due to her age.	-2.18181816
534	Mickelberg	Person X taught their nephew how to drive at the local shopping center car park, after the shops had shut.	orig		6.0	7.0	0.0	7.0	4.0	Novice learner with average physical resilience and typical driving risk exposure.	The lesson was planned and executed with clear intent to educate.	No physical harm occurred during a controlled driving lesson environment.	Provided significant educational assistance and improved driving skills.	A beneficial educational act with no harm, enhancing safety and skills.	Person X	Assumed to be an experienced, responsible driver teaching a novice.	The nephew	Assumed to be a relative learning to drive, likely inexperienced.	1.43
535	Kruepke	My sister is five years older than I am. When we were little she would always tease me about things. So one day when she was teasing me about something, I threw a pencil at her.	orig		9.0	5.0	3.0	0.0	-1.0	Being a child makes her highly defenseless.	The pencil was thrown intentionally in reaction to teasing.	The thrown pencil likely caused only minor physical harm.	No act of assistance; it was solely an aggressive act.	Intentional minor aggression toward a vulnerable sibling is slightly immoral.	The narrator	Assumed to be the younger sibling acting on impulse during a childhood scuffle	The older sister	Assumed to be a minor, albeit more mature than the narrator	-1.05
536	Mickelberg	Person X learned how to play the piano when they were a child.	orig		9.0	7.0	0.0	4.0	4.0	A child is considered highly vulnerable due to their defenseless nature.	Learning piano is a deliberate, practiced activity with moderate planning.	No physical or psychological harm was inflicted during the learning process.	Gained personal skill and cultural enrichment, providing modest assistance to personal growth.	A positive self-development action with no harm, thus highly morally acceptable.	Person X	Assumed to be an individual who chose to learn piano.	Person X	Assumed to be the same individual benefiting from the learning process.	0.51
537	Kruepke	One night I was having sex with my boyfriend. He said that he had a condom on but at the end I found out that he didn't. I became pregnant and since I just had had a baby recently, I decided to have an abortion.	orig		7.0	8.0	7.0	3.0	-3.0	A pregnant adult, though typically resilient, is more physically and emotionally vulnerable.	Deception was premeditated to engage in unprotected sex.	The deception led to an unintended pregnancy and a subsequent abortion, causing significant harm.	The abortion provided some relief but did not fully offset the harm caused.	High intentionality and significant harm outweigh limited help, making the action morally unacceptable.	Boyfriend	He deliberately misled by claiming a condom was used.	The pregnant partner (the woman)	She trusted his word and became vulnerable due to pregnancy.	-0.78
538	Clifford	You see a Hollywood star agreeing with a foreign dictator's denunciation of the US.	orig		4.0	7.0	4.0	0.0	-2.0	A powerful nation faces reputational shifts but remains materially robust.	The star's public endorsement reflects deliberate, considered decision-making.	The action inflicts moderate ideological and reputational harm without physical impact.	The endorsement offers no beneficial assistance or protection to the patient.	Negative moral implications arise from supporting harmful political rhetoric.	A Hollywood star.	Assumed to be influential and aware of the political weight of their public statements.	The United States.	Assumed to be affected via reputational and ideological influence due to the endorsement.	-2.2
539	Mickelberg	Person X told the children to be quiet in the library.	orig		9.0	8.0	1.0	4.0	3.0	Children as minors are naturally vulnerable in need of protection.	The instruction was deliberate to enforce quiet and order.	The action inflicts almost no physical harm, only brief discomfort.	It fosters a conducive, calm environment in the library.	Deliberate, minimal harm and beneficial outcome make it morally acceptable.	Person X	Assumed to be an adult authority figure, such as a teacher or librarian.	The children	Assumed to be minors whose behavior is regulated in a library.	0.57
540	Effron	Spent time one summer teaching his daughter to play baseball	orig		9	7	0	7	4	A child is highly vulnerable due to age and dependence.	The teaching was a deliberate, planned summer activity.	The activity caused no physical or psychological harm.	It provided meaningful skill development and quality bonding.	The act is nurturing and morally commendable.	The father	Assumed to be an adult male parent actively involved.	His daughter	Assumed to be a minor child receptive to learning.	2.06666664
541	Mickelberg	Person X started a false rumor that their office colleague Mary used to be a sex worker.	orig		7.0	8.0	4.0	0.0	-3.0	Mary is a typical adult susceptible to reputational harm.	X acted intentionally, planning and spreading a harmful false rumor.	The false rumor insulted and damaged Mary’s reputation moderately.	The action provided no assistance or benefit to Mary or others.	The act was malicious, causing harm without help, resulting in low moral acceptability.	Person X	Assumed to have acted deliberately and with malicious intent.	Mary	Assumed to be a regular adult whose reputation can be harmed.	-3.09
542	Effron	Gave food to the needy	orig		7.0	8.0	0.0	8.0	4.0	Needy individuals are moderately vulnerable due to socioeconomic challenges.	The act was deliberate, reflecting thoughtful intention to help.	The action inflicted no harm; it solely aimed at aid.	The food provided substantial help by addressing essential needs.	A highly moral act that significantly aids vulnerable individuals.	A compassionate volunteer	Assumed to be a caring person motivated by altruism	Needy individual	Assumed to be someone facing hardship and lacking basic resources	3.23076936
543	Lotto	You are at Luna Park and you have decided to take a ride on the roller coaster. You get into the carriage together with four other people. After a couple of circuits, the speed starts to increase dramatically right at the point that the carriage does a loop the loop. The technician in charge tells you over the loudspeaker that the mechanism which controls the brakes is not responding.You pull the emergency handle in the carriage that will make it divert on to another track. You can see there is a man working there. The carriage will run into him and he will die, but you and the other four will be unhurt.	orig		7	7	10	10	2	The worker, as an average adult, is vulnerable to fatal harm.	Emergency decision made deliberately, knowing it would result in fatal harm.	The action directly results in one life lost, an extreme harm.	The emergency handle saved five lives in a life-threatening situation.	Saving five lives outweighs harming one, leading to an overall morally acceptable outcome.	You	Assumed to be the person in control who acts in an emergency to save lives.	The maintenance worker on the diverging track.	Assumed to be an ordinary adult whose life is at risk from the diverted carriage.	-1.09
544	Clifford	You see a boss pressuring employees to buy goods from her family's general store.	orig		7.0	8.0	4.0	0.0	-2.0	Employees are typical adults in a power imbalance, making them moderately vulnerable.	The boss acted deliberately to boost family business sales.	The pressure causes minor psychological harm and ethical conflicts.	No real assistance is provided; action serves personal interest rather than helping employees.	Abuse of power and ethical breach make this practice moderately immoral.	The boss	Assumed to be an authority figure acting from personal interest.	The employees	Assumed to be subordinate individuals subject to undue pressure.	-2.7
545	Effron	Demanded a refund at a restaurant for slow service	orig		7.0	7.0	4.0	3.0	3.0	Restaurant managers are typical adults with average resilience.	Refund was demanded deliberately after recognizing slow service.	Minor financial or reputational impact, with no physical harm.	Highlights service issues and seeks accountability, offering corrective help.	Rightful consumer redress with minimal harm; overall morally acceptable.	The customer	Assumed to be assertive and proactive in addressing service issues.	The restaurant manager	Assumed to represent an established business with standard service expectations.	-0.8432432
546	Clifford	You see a woman answering a phone call with the word "goodbye" instead of "hello.	orig		7	2	0	0	0	A typical adult is moderately vulnerable in social communications.	Her use of 'goodbye' seems more accidental than premeditated.	No physical or emotional harm results from an unusual greeting.	There is no clearly beneficial effect from this miscommunication.	With minimal intentionality and no harm or help, the act is morally neutral.	woman	Assumed to be an adult woman capable of intentional speech.	caller	Assumed to be an average adult expecting a normal greeting.	-0.5
547	Clifford	You see a girl throwing her hot coffee on a woman who is dating her ex-boyfriend	orig		7.0	5.0	7.0	0.0	-4.0	Average adult, moderately vulnerable to physical harm like burns.	Action was deliberate but impulsive with only minimal planning.	Intentional physical assault likely caused significant harm (burns, shock).	No assistance provided; the act solely inflicted harm.	Deliberate aggression with harm and no benefit renders it extremely immoral.	girl	Assumed to be acting out of emotional distress or revenge.	woman dating her ex-boyfriend	Assumed to be an innocent party caught in a personal conflict.	-3.3
548	Clifford	You see someone leaving his dog outside in the rain after it dug in the trash.	orig		7.0	7.0	6.0	0.0	-3.0	The dog, as a pet, has average vulnerability needing proper shelter.	The owner purposefully left the dog out, acting with deliberate intent.	Exposing the dog to harsh weather likely causes moderate harm over time.	No assistance was offered; action worsens the dog’s condition.	Neglecting pet care to punish behavior is morally largely unacceptable.	The dog's owner	Assumed the person is responsible for his pet’s welfare.	The dog	Assumed the dog is dependent and vulnerable.	-2.7
549	Effron	Visited a nursing home to cheer up the patients	orig		7.0	8.0	0.0	7.0	4.0	Elderly patients generally have moderate-high physical and emotional vulnerability.	Action planned with intent to improve well-being through a personal visit.	No physical or emotional harm inflicted during the visit.	Significantly improved patient mood and morale through thoughtful social interaction.	High moral acceptability due to intentional, caring, and beneficial actions.	Volunteer	Assumed kind-hearted, empathetic, and motivated by a desire to uplift others.	Nursing home patients	Assumed they are elderly, possibly isolated and in need of cheer.	2.95555552
550	Clifford	You see a staff member talking loudly and interrupting the mayor's speech to the public.	orig		6	7	4	0	-2	The mayor is a typical adult susceptible to public disruption.	The interruption was deliberate with a degree of thought behind it.	The action disrupted the event, causing minor reputational harm.	No assistance was provided; the act solely hindered effective communication.	Unprofessional behavior that undermines decorum, making it morally questionable.	Staff member	Assumed to be an employee acting within or outside official duties.	Mayor	Assumed to be a public official delivering a formal speech.	-2.8
551	Lotto	You are in charge of the Maritime Police. You have received a message that the captain and a seaman of a cargo ship are healthy carriers of a lethal and contagious virus. They do not know that they are infected, and are travelling towards a small gulf where fishermen live. The communications system of the cargo ship is not working and, therefore, they cannot be contacted.You launch a missile and sink the cargo ship to avoid it mooring and thus spreading the virus. You know that the captain and seaman will die, but the fishermen will be saved.	orig		7.0	10.0	10.0	10.0	0.0	Average adult vulnerability; not unusually resilient, so a medium-high score fits.	Action was executed with full, deliberate premeditation and planning.	The missile strike purposely ended lives, qualifying as maximum harm.	Prevented a broader outbreak by saving fishermen; thus, critical life-saving aid.	Severe harm is offset by massive help, yielding deep moral ambiguity.	Maritime Police Commander	Assumed to be an authorized decision-maker acting under emergency protocols.	The infected captain and seaman.	Assumed they were unknowingly infected and posed an imminent threat.	-0.46
552	Clifford	You see a girl saying that another girl is too ugly to be a varsity cheerleader.	orig		7.0	7.0	4.0	0.0	-3.0	A typical adolescent with average emotional resilience, moderately vulnerable to verbal abuse.	The comment was made deliberately to demean the other girl.	The insult causes moderate emotional harm through derogatory remarks.	No supportive or helpful action was taken; only negative speech occurred.	Bullying insults are morally condemnable, making the act significantly unacceptable.	The girl who made the remark.	Assumed to be a peer, likely a high school student displaying bullying behavior.	The girl being insulted.	Assumed to be a peer targeted for her appearance as perceived by the agent.	-2.8
553	Kruepke	About ten years ago, I had a friend who was a musician. She was struggling and wasn't making any money. We had a nice time together and I enjoyed her company. At that time, I was making money, so I decided to give her some money.	orig		7.0	7.0	1.0	4.0	4.0	Adult with financial struggles; moderately vulnerable due to average resilience.	Donation was deliberate and planned, reflecting thoughtful intent.	No significant harm occurred; impact was negligible.	Provided modest financial support; helped improve her situation.	Generous, low-harm action yielding positive moral outcomes.	Narrator (me)	Assumed to be financially stable and willing to help.	Friend, a struggling musician	Assumed to be financially challenged, in need of support.	2.04
554	Kruepke	I was dating this guy who was having a nervous breakdown. His mother asked me if I would move in with him, cook for him and make sure he was okay. So I moved in with him for a while.	orig		7.0	8.0	0.0	8.0	4.0	An adult with mental health issues is moderately vulnerable to harm.	Choosing to move in was a deliberate, thoughtful decision.	Supportive care provided no harm, only assistance.	Practical and emotional support which made a substantial positive impact.	Deliberate support for a vulnerable individual is morally praiseworthy.	I	Assumed to be a caring, responsible individual.	My dating partner experiencing a nervous breakdown.	Assumed to be vulnerable mentally due to his breakdown.	1.39
555	Effron	Told a colleague in public that she should lose weight	orig		7.0	7.0	4.0	0.0	-3.0	As an average adult, public shaming moderately raises emotional vulnerability.	The comment was deliberate with some premeditation for public impact.	The remark serves as a personal insult, causing minor psychological harm.	No beneficial assistance was offered; it was purely a critical remark.	Publicly shaming a colleague is ethically questionable for causing harm with no help.	The coworker who made the comment in public.	Assumed to be an adult coworker with social presence who is comfortable speaking up.	The colleague who received the comment.	Assumed to be sensitive about weight and appearance, vulnerable to public criticism.	-1.83783776
556	Effron	Gave money to charity	orig		7.0	8.0	0.0	8.0	4.0	Recipients are moderately vulnerable due to financial challenges.	Donation was deliberate and thought-out, indicating clear intention.	No harm inflicted by this action; it’s purely beneficial.	Provided significant assistance through financial support.	Highly morally acceptable action, promoting welfare without causing harm.	Donor	Assumed to be a compassionate person with the means to assist others.	Charity recipients	Assumed to be individuals or groups in financial need.	2.6971428
557	Clifford	You see a manager coercing her employees into eating at her brother's diner.	orig		7.0	9.0	4.0	0.0	-3.0	Employees, as typical adults under authority, are susceptible to coercion.	The manager acted deliberately, using her power with clear intent to force compliance.	Coercion inflicts psychological harm and diminishes autonomy without physical violence.	The action serves personal interests and offers no genuine benefit to the employees.	Exploiting subordinates through coercion is ethically very unacceptable.	manager	Assumes the manager is in a position of authority and deliberately exploits that power.	employees	Assumes the employees are subordinates, vulnerable to pressure due to the power imbalance.	-2.2
558	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		6	8	0	6	4	Assumed typical adult vulnerability with average resilience.	Deliberate pursuit of a long-held goal with planned effort.	Learning a language causes no physical or emotional harm.	Enhances personal development and cultural awareness.	Positive, self-improving action causing no harm and offering clear personal benefits.	Person X	Assumed to be a motivated, adult learner pursuing a personal goal.	Person X	Assumed to be self-directed and capable of benefiting from self-improvement.	0.57
559	Cook	Someone states that biological diferences between men and women make men better suited to do certain types of work and women better suited to do other types of work	orig		7.0	8.0	4.0	0.0	-3.0	They are average adults with social but not physical vulnerability.	The statement was deliberate and reflects premeditated stereotypical thinking.	The statement may inflict social harm through reinforcing stereotypes and division.	There is no clear assistance; the comment does not provide any help.	The scenario is morally problematic and discriminatory in intent and effect.	The person stating that opinion.	Assumed to believe in and endorse traditional gender stereotypes.	Men and women as groups affected by gender roles.	Assumed as typical adults susceptible to societal stereotyping and potential discrimination.	-1.71
560	Kruepke	Years ago, I shoplifted lipstick from a drugstore. No matter what I did with the lipstick after I stole it, I just wasn’t able to enjoy it. I never took it back though or told anyone.	orig		7	7	4	0	-3	The victim is an average adult with ordinary susceptibility to harm.	The theft was deliberate though not extensively premeditated.	The theft resulted in minor property loss without causing physical harm.	The act did not provide any benefit or assistance to anyone.	Deliberate theft causing minor harm is largely morally unacceptable.	I	An adult individual assumed to act with personal responsibility.	The drugstore clerk	A typical adult not involved in criminal activities.	-2.24
561	Kruepke	My father is manic-depressive. He was very difficult to deal with and often made life really hard and everyday situations unpleasant. I talked about him in a really negative way because it was so hard for me to deal with.	orig		9	7	4	0	-3	Father’s mental condition makes him especially vulnerable due to disability.	The negative talk was deliberate to express deep emotional pain.	Harsh words can inflict significant emotional damage over time.	The speech provided no assistance or benefit.	Deliberate negative speech toward a highly vulnerable person is morally objectionable.	I (the narrator)	I assumed my expression was a vent of personal distress.	My father	I assumed he was affected by his mental health issues and his behavior.	-1.25
562	Kruepke	I was in a parking lot and found a wallet with some money and an ID. I was near a market so I went down to the market to see if I recognized the person on the ID. I found the woman and gave her back her wallet.	orig		7.0	7.0	0.0	5.0	4.0	A typical adult shows medium-high vulnerability due to general susceptibility.	The action was deliberate and thoughtful with clear intent to help.	No physical or emotional harm was inflicted by returning the wallet.	Returning the wallet provided significant assistance in recovering lost property.	Deliberate, helpful action with no harm makes the scenario highly moral.	I (the wallet finder)	I assumed the agent acted out of honesty and moral responsibility.	The wallet owner (the woman identified on the ID).	I assumed the patient is the rightful owner and would want her wallet returned.	3.12
563	Kruepke	At a restaurant, when the waitress returned with my change, I was positive she was $10 short. She disagreed but gave me the $10. I told her that if the register was $10 short tonight I'd give it back to her. When I came back the next day, she said I was wrong so gave her the $10.	orig		7.0	7.0	3.0	3.0	1.0	Waitress is an average adult with moderate financial responsibilities and resilience.	Customer acted deliberately, planning and following through on his assertions and corrections.	The $10 dispute caused minor financial and emotional discomfort.	The eventual refund corrected the error, providing modest restitution.	A minor monetary misunderstanding resolved with accountability renders the scenario slightly moral.	Customer	Assumed to be a rational, responsible adult handling money.	Waitress	Assumed to be a competent employee subject to minor financial discrepancies.	1.36
564	Lotto	You are having dinner with some friends in a restaurant in the centre of town. Suddenly, a criminal armed with a machine gun enters. He threatens to shoot at a table where a family of six is seated if his request for an outrageous amount of money is not met. You understand that the gunman has mental problems and any attempts to mediate would be in vain.You push a man who is near your table on to the gunman so that he will feel threatened and shoot him. You know that this man will die, but the six people will have time to escape.	orig		7.0	8.0	10.0	10.0	2.0	An average adult facing lethal force receives a medium-high vulnerability rating.	The push was deliberate and aimed at triggering a fatal response.	The action directly sacrifices a life, which qualifies as maximum harm.	The act critically saved six lives from imminent lethal danger.	Utilitarian benefit (six lives saved) partly offsets the deliberate harm, moderately acceptable.	You	Assumed you intentionally pushed to provoke the gunman's reaction.	The man near your table who is pushed.	Assumed he is an average, healthy adult vulnerable to fatal harm.	-1.25
565	Mickelberg	Person X played chess with their friend, winning the game.	orig		7.0	7.0	1.0	2.0	4.0	Friend is a typical adult with average susceptibility in non-harmful contexts.	Chess is a planned, competitive activity requiring deliberate thought.	A friendly chess match inflicts minimal to no tangible harm.	The game offers entertainment and social bonding, providing minor support.	Voluntary, low-harm competitive play; ethically unproblematic and acceptable.	Person X	Assumed to be an adult human actively engaging in the chess game.	Friend	Assumed to be an adult who willingly participated in the game.	0.3
566	Mickelberg	Person X always wins at Trivial Pursuit.	orig		7.0	8.0	0.0	2.0	4.0	Opponents are average adults in a game; moderate vulnerability applies.	Winning requires deliberate strategy and pre-planned knowledge use.	The game causes no physical, emotional, or significant harm.	The action promotes fun, intellectual stimulation, and minor social benefit.	No harm inflicted; competitive success is ethically acceptable and enjoyable.	Person X	Assumed to be a highly knowledgeable, competitive individual.	Opponents in Trivial Pursuit	Assumed to be fair, typical players engaged in competitive trivia.	0.16
567	Effron	Threw an acquaintance out of his home for disagreeing with him	orig		7	7	5	0	-2	A typical adult is moderately vulnerable to both physical and emotional harm.	Action was a deliberate, reactive decision following a disagreement.	Forced removal may inflict moderate physical/emotional harm but not severe injury.	No assistance or protection was provided; the act was solely punitive.	The action was an unjustified aggressive response, making it morally questionable.	Homeowner	Assumed they held authority over their own home and could enforce rules.	Acquaintance	Assumed to be a non-family friend who was a guest subject to house rules.	-1.5428572
568	Cook	Someone makes a post on Facebook about how worthless teachers are	orig		7.0	7.0	4.0	0.0	-2.0	Teachers are ordinary adults with moderate societal vulnerability.	The post appears deliberately planned to express negative opinions.	The insult causes emotional harm and reputational damage.	The post provides no assistance or positive impact.	Negative attack on educators is largely seen as morally unacceptable.	The Facebook user who made the post	Assumed to be an individual with free expression, typical of social media users.	Teachers as a group	Assumed to be professional educators committed to teaching and student care.	-1.85
569	Lotto	You are a fireman who is trying to save some people trapped in a fire which has broken out on the 20th floor of a skyscraper, which is luckily deserted. Six people are trapped in a room on the 21st floor and are already beginning to suffocate from the smoke, while one person is coming down alone from the 19th floor on foot.Activate the automatic closure of the fire doors. You know that this will mean that the person coming down will be unable to escape from the building. He will die, but it will give you time to save the other six.	orig		7.0	9.0	10.0	10.0	2.0	An average adult in a dangerous situation, moderately vulnerable to harm.	The decision was deliberate, premeditated to save more lives despite tragic consequences.	The action directly causes a fatal outcome for one, representing maximum harm to that individual.	The intervention enables saving six lives in a critical, life-threatening emergency.	Utilitarian trade-off: one life lost to save six, morally challenging yet defensible in crisis.	Fireman	I assumed the fireman is trained, responsible, and acting under emergency protocols.	The person descending from the 19th floor.	I assumed the individual is an average adult with standard vulnerability and no immediate rescue backup.	-0.6
570	Effron	Worked in a state park for a summer	orig		7.0	8.0	0.0	7.0	4.0	Visitors are typical adults with average resilience.	The work was a planned, intentional engagement in employment.	The work causes little to no harm in its execution.	Maintained park safety and helped preserve natural resources.	Low harm with substantial help and intentional action make it highly moral.	An adult park employee	Assumed to be a responsible, employed individual working a seasonal job.	State park visitors	Assumed to be average adults who use the park recreationally.	1.24137936
571	Mickelberg	Person X broke a friend's expensive vase and refused to pay to replace it.	orig		7.0	7.0	6.0	0.0	-3.0	A typical adult with moderate susceptibility to financial and emotional harm.	The act and refusal to pay were deliberate, showing clear intent.	Caused significant financial damage and emotional distress.	No assistance was provided; the action worsened the situation.	Deliberate harmful act against a friend makes it highly morally unacceptable.	Person X	Assumed to have knowingly caused the damage and is accountable for their actions.	The friend	Assumed to be directly affected by the loss of a valuable item.	-2.34
572	Effron	Volunteered to help renovate a church	orig		1.0	7.0	0.0	8.0	4.0	The church is an inanimate structure with low susceptibility to harm.	The volunteer acted deliberately with prior planning.	Renovation involves no damage; it improves rather than harms the building.	The volunteering substantially aids community infrastructure and heritage.	Altruistic renovation with no harm is highly ethical and beneficial.	Volunteer renovator	Assumed to be a well-intentioned, capable individual offering help willingly.	Church	Assumed to be a historical/religious building important to its community.	2.62857152
573	Effron	Laughed at a little-league player who ran slowly	orig		10.0	4.0	3.0	0.0	-2.0	Childhood implies high vulnerability in a sports context.	The laugh was a deliberate, impulsive act of ridicule.	The laughing insult causes minor emotional harm.	The action did not contribute any form of assistance.	Deliberate ridicule of a vulnerable child is moderately immoral.	A peer or spectator at the game.	Assumed to be an individual capable of calculation and social judgment.	The little-league player.	Assumed to be a child engaged in a sports setting.	-2.16
574	Lotto	A very large man is leading you and a group of five explorers out of an underground cave on the west coast of Scotland. Because of his large size, the man gets stuck in the narrow opening at the mouth of the cave. In a short time it will be high tide, and you will all drown except for the man, who has his head outside of the cave.You use the explosives that you have with you to enlarge the opening to the cave. You know that the man who is stuck will be killed, but you and the other five people will be able to escape safely.	orig		7.0	8.0	10.0	9.0	1.0	A typical adult facing an imminent lethal hazard due to physical constraints.	A deliberate decision made after weighing immediate risks and planning under pressure.	Resulted in the complete and intentional loss of one life.	Action directly saved five lives from immediate drowning.	Despite tragic sacrifice, saving five lives yields a modestly positive moral outcome.	You	Assumed you have control over the explosives and the capacity to execute a rescue plan.	The very large man	Assumed his size made him vulnerable and non-rescuable in that situation.	-1.22
575	Kruepke	Three years ago I had a call from a friend of mine who was overseas. His nephew was coming over to the States to go to medical school near me. So when his nephew arrived, I just kind of stopped my life for a few days and did things to make this kid's life work.	orig		7	8	0	9	4	A young adult facing transitional challenges has moderate vulnerability.	Deliberate and planned actions were taken to provide assistance.	No harmful consequences resulted from the actions.	Significant, personalized assistance positively impacted his life trajectory.	Highly moral due to intentional, beneficial, and harm-free actions.	I	A caring person devoted to helping others in need.	The nephew of the friend	A young adult adapting to a new country and academic environment.	2.32
576	Mickelberg	Person X left their children alone in the car for two hours while they went to have a drink on a hot day.	orig		10.0	7.0	8.0	0.0	-4.0	Children are defenseless, highly susceptible to heat-related harm.	Action was a deliberate decision to leave children unattended.	Negligence could lead to severe physical harm or fatality in dangerous heat.	No protective or beneficial action was taken.	High vulnerability and risk with zero help make the action extremely immoral.	Person X	Assumed to be the adult caretaker with decision-making authority over the children.	The children	Assumed to be minors under Person X’s care.	-3.56
577	Mickelberg	Person X did not meet their sales targets for the month at work.	orig		7.0	1.0	4.0	0.0	0.0	A typical adult supervisor with average resilience.	Failure occurred without deliberate intent or planning.	Neglecting targets moderately impacts business outcomes.	No helpful action was taken; no benefit was conferred.	Unintentional failure with moderate harm, resulting in neutral morality.	Person X	Assumed to be responsible for achieving sales targets.	Person X's direct supervisor	Assumed to suffer consequences from unmet targets.	0.06
