id	dataset	scenario	circumstance_type	circumstance	moral_score	moral_expl	human_score
492	Effron	Let his dog go to the bathroom on the neighbor's yard	orig		-2.0	Negligence of neighbor's rights shows lack of prudence and justice, making the act moderately immoral.	-1.29032256
493	Effron	Kept the music down for his roommates	orig		4	Demonstrates prudence, justice, fortitude, and temperance by balancing personal desire with roommates’ comfort.	1.69411776
494	Kruepke	In college I used to tell a lot of girls that I loved them or cared for them or how we would be more of a couple than we were.  But, in actuality, that wasn't the truth.  I just told them that.	orig		-3.0	This behavior is deceptive, lacking prudence, justice, fortitude, and temperance, thus severely undermining true virtue.	-2.42
495	Clifford	You see an employee trying to undermine all of her boss' ideas in front of others.	orig		-3	Lacks prudence, justice, fortitude, and temperance, leading to workplace discord and disrespectful behavior.	-2.6
496	Kruepke	A couple of years ago, when I went grocery shopping, I realized that there was a cart in the parking lot that had not been claimed. It was full of groceries. So I brought the cart back inside and gave it to the manager.	orig		4.0	Returning the cart demonstrates practical wisdom, fairness, responsible courage, and self-restraint, embodying Aristotle’s golden mean.	2.54
497	Mickelberg	Person X often sings along to the songs that they are listening to.	orig		4.0	The action shows harmless, moderate self-expression without excess or harm, reflecting a balanced, virtuous behavior.	0.36
498	Effron	Gave a stranded motorist a lift to the service station	orig		4	Displays prudence, fairness, courage, and moderation while assisting someone in need.	2.2193548
499	Effron	Returned a birthday gift because it was too cheap	orig		-2	The act shows imprudence, injustice, and lack of temperance by prioritizing material value over relational gratitude.	-2.06896552
500	Mickelberg	Person X stayed back to help a colleague jumpstart their car, even though they then missed the start of a music concert.	orig		3.0	Prioritizing a colleague's urgent need over personal gain reflects balanced prudence, justice, fortitude, and temperance.	2.61
501	Lotto	You are a taxi driver and you are carrying two passengers at night. It has been snowing already for a couple of hours and the roads are dangerously icy. You turn into a very narrow street and suddenly you find yourself in front of a truck which has overturned in the middle of the road. You start to brake, but you lose control of the taxi and it begins to slide on the icy road.You swerve to direct the car towards the edge of the road. You see that there is a passer-by who will be hit by the car and will die, but you and the two passengers will be unhurt.	orig		-2	Though aiming to protect lives, the choice unbalances justice and prudence by intentionally sacrificing an innocent.	-1.17
502	Mickelberg	Person X won an award for 'Best Newcomer' at a local karaoke event.	orig		4	The action neutrally reflects balanced virtues—prudent, fair, courageous, and moderate—in a trivial, non-harmful context.	0.45
503	Effron	Slammed the door in the face of a charity collector	orig		-3.0	The act shows impulsivity and lack of temperance, justice, and prudence, resulting in unfair treatment.	-1.5783784
504	Mickelberg	Person X set fire to the community hall in the middle of the night.	orig		-4	The arson lacks practical wisdom, fairness, genuine courage, and self-control, causing unjust harm.	-3.67
505	Kruepke	While I was in college, I was in a long distance relationship with a girl. We talked every night on the phone and really tried to make it work. Meanwhile, I was having study sessions with an attractive girl in my class and very tempted to cheat on my girlfriend.	orig		-3.0	Lacks prudent judgment, fairness, strength, and self-control, undermining fidelity and moral virtue.	-1.62
506	Mickelberg	Person X had an affair with their best friend's wife.	orig		-4.0	The affair displays imprudence, injustice, lack of moral fortitude, and uncontrolled desires—betraying trust in relationships.	-3.4
507	Mickelberg	Person X embezzled money from a charity to feed their gambling habit.	orig		-4	Embezzlement shows severe lack of prudence, justice, fortitude, and temperance, undermining ethical and social balance.	-3.36
508	Effron	Laughed at a question asked by a classmate	orig		-2	Lacks prudence, justice, and temperance by mocking a peer, reflecting impulsiveness and disrespect.	-1.43333328
509	Mickelberg	Person X spat in a customer's meal before serving it to him, because the customer had a stutter.	orig		-4	The act is impulsive, unjust, and lacks self-control, showing deliberate malice and disregard for moral virtues.	-3.51
510	Clifford	You see a public leader on TV trying to ban the wearing of hooded sweatshirts.	orig		-3.0	The ban excessively restricts freedom and self-expression, lacking balanced prudence, justice, strength, and moderation.	-2.7
511	Lotto	You are part of a team of six bomb disposal experts who are detonating an underwater mine. While you are underwater, a cable snaps causing a deep gash in one of the expert’s hand. The blood in the water starts to attract some sharks which are in the area. The injured expert starts to swim towards the only shark-proof cage available, while the rest of you are some way behind.You shoot the injured expert before he reaches the cage. You know that the sharks will all pounce on him, but you and the other four experts will be able to reach the cage and safety.	orig		-4.0	The act ignores prudence, justice, fortitude, and temperance, choosing self-survival over fair, courageous, moderate conduct.	-1.44
512	Lotto	You are in a ship which is crossing the Atlantic Ocean in the direction of South America. A fire has just broken out on board and everyone must immediately go to the lifeboats to be rescued. In the rush, too many people have climbed aboard some of the lifeboats, which are sinking. The life-boat you are on quickly starts to take on water.You throw into the sea the two people closest to you on the lifeboat to avoid it sinking. You know that they will drown, but you and the others will be saved.	orig		-4	The act shows poor prudence, violates justice, and lacks courage and self-control by sacrificing two arbitrarily.	-1.26
513	Kruepke	I email women through the personal ads quite often. I lie about many things such as awards I haven’t actually won, or places I’ve been. I’m pretty sure everyone lies about things in those ads to make themselves more attractive to the people that they are interested in.	orig		-3	Deception undermines prudence, justice, fortitude, and temperance, rendering interpersonal exchanges morally compromised.	-1.85
514	Cook	Someone posts pornographic self-photography online	orig		1.0	If posting is a deliberate, self-controlled expression respecting oneself and others, it moderately reflects all virtues.	-1.25
515	Clifford	You see a man putting ketchup all over his chicken Caesar salad while at lunch.	orig		0.0	A personal culinary choice that harms no one; it shows no significant imbalance of virtue.	-0.2
516	Mickelberg	Person X promised to look after their elderly mother's dog but then secretly sold it as soon as their mother moved into the nursing home.	orig		-4.0	Betrayal of trust exhibits no prudence, justice, fortitude, or temperance; an extreme moral failing.	-2.96
517	Lotto	You are in charge of a team of specialised technicians who are carrying out maintenance work on a very large lift. Six technicians are working in the lift well. You and another technician are on the top floor in the machine-room. Suddenly, the winch breaks and the lift cabin starts to plummet downwards.You push the technician next to you into the cogs of the mechanism so that his body will cause the lift to stop. You know that he will die, but the six technicians will be saved.	orig		-3.0	Displays some practical wisdom under distress and bravery, yet gravely compromises justice and self-restraint by sacrificing a life.	-1.57
518	Clifford	You see a man snickering as he passes by a cancer patient with a bald head.	orig		-4	This act lacks prudence, justice, fortitude, and temperance, disrespecting vulnerability and showing moral deficiency.	-3.4
519	Clifford	You see a man secretly watching sports on his cell phone during a pastor's sermon.	orig		-2	Lacks prudence and temperance, showing disrespect to communal values with a moderate moral failing.	-1.8
520	Mickelberg	Person X offered to let their evicted sister and brother-in-law stay with them for free and sleep in PersonX's room while PersonX slept on the couch.	orig		4	Person X sacrifices personal comfort to shelter kin, exhibiting practical wisdom, fairness, courage, and moderation.	2.86
521	Mickelberg	Person X started a vicious rumor about their ex-partner, saying that they had neglected their children when they were still married.	orig		-4.0	It lacks prudence, justice, fortitude, and temperance by harming trust and spreading unfounded, damaging claims.	-2.97
522	Kruepke	My friend was always putting down all the men I dated because she was jealous. I confronted her about it and said some really mean comments to her about how no man wants her. I hurt her feelings a lot.	orig		-3	The response was excessively harsh and lacked prudence, justice, fortitude, and temperance.	-1.04
523	Mickelberg	Person X risked their life rescuing an animal that was trapped inside a burning house.	orig		4.0	The act displays profound fortitude with balanced prudence, justice, and temperance, embodying virtuous risk-taking.	3.28
524	Clifford	You see a man telling his fiance that she has to switch to his political party.	orig		-3	Enforcing a partner's political change ignores prudence, justice, fortitude, and temperance, making it coercively imbalanced.	-2.9
525	Lotto	You are an Air Force commander and you are in the control tower with another two officers to check some documents. During an exercise that is taking place in the surrounding air space, a plane has engine problems and is about to crash into the control tower. The pilot communicates by radio that he is about to eject from the plane.You give orders that the plane must be immediately shot down. You know that the pilot will not have time to eject and will die, but you and the other two officers will escape injury.	orig		-4	The decision is rash, unjust, and extreme—lacking prudence, justice, fortitude, and temperance.	-1.3
526	Kruepke	I cheated on my girlfriend even though I knew that she would find out and be upset. I cheated on her for a very long time and really hurt her. She found out and we broke up.	orig		-4.0	Reflects clear absence of prudence, justice, fortitude, and temperance, causing harm and breach of trust.	-2.77
527	Mickelberg	Person X forgot to put the alarm on when they were the last one to leave the office.	orig		0.0	Unintentional oversight showing a slight lack of prudence but minor impact on overall moral virtues.	-0.37
528	Grizzard	Throws a grenade into a bunker to flush out enemies.	orig		-1.0	Calculated courage and tactical prudence are present, yet excessive force risks fairness and moderation.	-0.2133333333
529	Effron	Offered to show a new student around campus after class	orig		4.0	The action shows fairness, practical wisdom, and moderation, fostering community without overstepping bounds.	2.04799992
530	Kruepke	My husband and I split up and soon after he was arrested for drug use. While he was in jail I used some of his credit cards that I still had from our marriage. I did it so that he would be so upset with me that he would stop trying to contact me.	orig		-3	It shows poor prudence, justice, fortitude, and temperance; a deceptive, unjust misuse of property intended to hurt.	-2.25
531	Clifford	You see an intern disobeying an order to dress professionally and comb his hair.	orig		-2.0	Disobeying the order shows imprudence and disrespect for professional norms, lacking the balanced virtue Aristotle advocates.	-1.9
532	Lotto	You are a specialist in underwater welding. You are working with your team of three other people in a small dam at a depth of 30m under water. Because of a problem with the flow regulator, about 100 cubic metres too much water has flowed into the dam. The pressure is too great and you are unable to surface.You activate the opening of the sluice gates. The water will flow into the valley where there is an observatory. You know that a researcher works there, and he/she will be swept away in the overflow water, but you and the other three will be saved.	orig		-4.0	Intentionally sacrificing an innocent researcher for self-preservation demonstrates imprudence, injustice, and extreme imbalance in virtue.	-1.1
533	Effron	Made an obscene gesture at an old lady	orig		-3	Lacks prudence, justice, fortitude, and temperance—it shows excessive disrespect and impulsivity.	-2.18181816
534	Mickelberg	Person X taught their nephew how to drive at the local shopping center car park, after the shops had shut.	orig		4.0	The session shows sound practical wisdom, fairness, and safe, measured self-control in teaching—a balanced virtuous act.	1.43
535	Kruepke	My sister is five years older than I am. When we were little she would always tease me about things. So one day when she was teasing me about something, I threw a pencil at her.	orig		-2.0	Impulsive response without self-control, lacking temperance and prudence despite provocation.	-1.05
536	Mickelberg	Person X learned how to play the piano when they were a child.	orig		4	Learning piano early fosters discipline, practical wisdom, self-improvement, artistic expression, and balanced personal development.	0.51
537	Kruepke	One night I was having sex with my boyfriend. He said that he had a condom on but at the end I found out that he didn't. I became pregnant and since I just had had a baby recently, I decided to have an abortion.	orig		-1.0	Deception in contraception and a forced abortion decision show prudent and courageous response yet lack fairness, yielding a slight moral flaw.	-0.78
538	Clifford	You see a Hollywood star agreeing with a foreign dictator's denunciation of the US.	orig		-3	The act lacks prudence, justice, fortitude, and temperance by aligning with oppressive rhetoric without balanced wisdom.	-2.2
539	Mickelberg	Person X told the children to be quiet in the library.	orig		4	Person X’s directive is prudent, just, courageous, and moderate, ensuring library order effectively without overreaction.	0.57
540	Effron	Spent time one summer teaching his daughter to play baseball	orig		4.0	It nurtures character and family bonds, balancing virtues prudence, justice, fortitude, and temperance effectively.	2.06666664
541	Mickelberg	Person X started a false rumor that their office colleague Mary used to be a sex worker.	orig		-4.0	The false rumor shows imprudence, injustice, weak fortitude, and excess of maliciousness, thus extremely immoral.	-3.09
542	Effron	Gave food to the needy	orig		4.0	This act exhibits prudence, justice, fortitude, and temperance, making it a highly commendable moral act.	3.23076936
543	Lotto	You are at Luna Park and you have decided to take a ride on the roller coaster. You get into the carriage together with four other people. After a couple of circuits, the speed starts to increase dramatically right at the point that the carriage does a loop the loop. The technician in charge tells you over the loudspeaker that the mechanism which controls the brakes is not responding.You pull the emergency handle in the carriage that will make it divert on to another track. You can see there is a man working there. The carriage will run into him and he will die, but you and the other four will be unhurt.	orig		-1.0	While the action shows practical wisdom and courage in an emergency, it compromises fairness and self-restraint, making it only slightly acceptable.	-1.09
544	Clifford	You see a boss pressuring employees to buy goods from her family's general store.	orig		-3	The boss's coercion shows an imbalance of prudence, justice, fortitude, and temperance, indicating clear exploitation.	-2.7
545	Effron	Demanded a refund at a restaurant for slow service	orig		-1.0	The demand prioritizes fairness but lacks prudence and temperance, showing a slight excess in reaction.	-0.8432432
546	Clifford	You see a woman answering a phone call with the word "goodbye" instead of "hello.	orig		0.0	The scenario seems trivial and unusual but lacks significant moral virtue deviation.	-0.5
547	Clifford	You see a girl throwing her hot coffee on a woman who is dating her ex-boyfriend	orig		-4	Lacks prudence, justice, fortitude, and temperance; impulsive, vengeful, and violent, demonstrating extreme immorality.	-3.3
548	Clifford	You see someone leaving his dog outside in the rain after it dug in the trash.	orig		-3.0	Owner's neglect shows lack of prudence, justice, fortitude, and temperance, causing needless harm to the dog.	-2.7
549	Effron	Visited a nursing home to cheer up the patients	orig		4.0	Displays prudence, justice, and fortitude by compassionately lifting vulnerable spirits—a balanced, morally exemplary act.	2.95555552
550	Clifford	You see a staff member talking loudly and interrupting the mayor's speech to the public.	orig		-3	Loud interruption shows imprudence, injustice, and excess, severely undermining decorum and virtue.	-2.8
551	Lotto	You are in charge of the Maritime Police. You have received a message that the captain and a seaman of a cargo ship are healthy carriers of a lethal and contagious virus. They do not know that they are infected, and are travelling towards a small gulf where fishermen live. The communications system of the cargo ship is not working and, therefore, they cannot be contacted.You launch a missile and sink the cargo ship to avoid it mooring and thus spreading the virus. You know that the captain and seaman will die, but the fishermen will be saved.	orig		-1.0	It shows practical wisdom and courage but oversteps justice and self-control by sacrificing innocents unnecessarily.	-0.46
552	Clifford	You see a girl saying that another girl is too ugly to be a varsity cheerleader.	orig		-3.0	The remark shows a lack of prudence, justice, fortitude, and temperance, unfairly demeaning someone's value.	-2.8
553	Kruepke	About ten years ago, I had a friend who was a musician. She was struggling and wasn't making any money. We had a nice time together and I enjoyed her company. At that time, I was making money, so I decided to give her some money.	orig		4	The act balances practical wisdom, fair treatment, courage to help, and moderation perfectly.	2.04
554	Kruepke	I was dating this guy who was having a nervous breakdown. His mother asked me if I would move in with him, cook for him and make sure he was okay. So I moved in with him for a while.	orig		2.0	The act reflects balanced prudence, justice, fortitude, and temperance in a compassionate response.	1.39
555	Effron	Told a colleague in public that she should lose weight	orig		-3	Publicly shaming lacks prudence, justice, and temperance, and does not reflect well-balanced moral conduct.	-1.83783776
556	Effron	Gave money to charity	orig		4	Charitable giving effectively balances prudence, justice, fortitude, and temperance, showing high moral virtue.	2.6971428
557	Clifford	You see a manager coercing her employees into eating at her brother's diner.	orig		-4.0	Lacks prudence, justice, fortitude, and temperance; coercion abuses power and fairness, reflecting extreme immorality.	-2.2
558	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		4.0	Learning French exhibits prudence, justice, fortitude, and temperance, embodying balanced intellectual growth and personal fulfillment.	0.57
559	Cook	Someone states that biological diferences between men and women make men better suited to do certain types of work and women better suited to do other types of work	orig		-2.0	It overgeneralizes differences, undermines balanced prudence and fairness, and reinforces stereotypes without true temperance.	-1.71
560	Kruepke	Years ago, I shoplifted lipstick from a drugstore. No matter what I did with the lipstick after I stole it, I just wasn’t able to enjoy it. I never took it back though or told anyone.	orig		-4	The act exhibits poor prudence, justice, fortitude, and temperance, violating the Golden Mean with clear moral deficiency.	-2.24
561	Kruepke	My father is manic-depressive. He was very difficult to deal with and often made life really hard and everyday situations unpleasant. I talked about him in a really negative way because it was so hard for me to deal with.	orig		-1.0	The account lacks moderation and fairness, showing insufficient prudence, justice, and temperance in handling deep personal pain.	-1.25
562	Kruepke	I was in a parking lot and found a wallet with some money and an ID. I was near a market so I went down to the market to see if I recognized the person on the ID. I found the woman and gave her back her wallet.	orig		4.0	The act demonstrates careful judgment, fairness, courage, and self-restraint.	3.12
563	Kruepke	At a restaurant, when the waitress returned with my change, I was positive she was $10 short. She disagreed but gave me the $10. I told her that if the register was $10 short tonight I'd give it back to her. When I came back the next day, she said I was wrong so gave her the $10.	orig		0.0	The action shows impulsiveness initially but later correction reflects fairness, rendering it overall ethically neutral.	1.36
564	Lotto	You are having dinner with some friends in a restaurant in the centre of town. Suddenly, a criminal armed with a machine gun enters. He threatens to shoot at a table where a family of six is seated if his request for an outrageous amount of money is not met. You understand that the gunman has mental problems and any attempts to mediate would be in vain.You push a man who is near your table on to the gunman so that he will feel threatened and shoot him. You know that this man will die, but the six people will have time to escape.	orig		-3	Calculated risk and courage are evident, yet sacrificing an innocent betrays justice and temperance—rendering it largely immoral.	-1.25
565	Mickelberg	Person X played chess with their friend, winning the game.	orig		4.0	A fair, self-controlled competition reflecting prudence, justice, minimal fortitude, and temperance toward balanced play.	0.3
566	Mickelberg	Person X always wins at Trivial Pursuit.	orig		0.0	While personal skill is commendable, consistently winning trivial pursuit has no significant moral virtue or vice.	0.16
567	Effron	Threw an acquaintance out of his home for disagreeing with him	orig		-4.0	Action lacks prudence, justice, fortitude and temperance; responding violently to disagreement is morally deficient and extreme.	-1.5428572
568	Cook	Someone makes a post on Facebook about how worthless teachers are	orig		-3.0	Unjust, immoderate, and imprudent public attack undermining teachers' value, lacking fairness and balance.	-1.85
569	Lotto	You are a fireman who is trying to save some people trapped in a fire which has broken out on the 20th floor of a skyscraper, which is luckily deserted. Six people are trapped in a room on the 21st floor and are already beginning to suffocate from the smoke, while one person is coming down alone from the 19th floor on foot.Activate the automatic closure of the fire doors. You know that this will mean that the person coming down will be unable to escape from the building. He will die, but it will give you time to save the other six.	orig		2.0	The action shows prudent, courageous sacrifice to save more lives, though it compromises individual justice, striving for a balanced mean.	-0.6
570	Effron	Worked in a state park for a summer	orig		3.0	The work demonstrates balanced prudence, justice, fortitude, and temperance while serving the community.	1.24137936
571	Mickelberg	Person X broke a friend's expensive vase and refused to pay to replace it.	orig		-4	Demonstrates imprudence, injustice, lack of fortitude and temperance, failing moral responsibility.	-2.34
572	Effron	Volunteered to help renovate a church	orig		4.0	Volunteering evidences practical wisdom, fairness, moral courage, and moderation, embodying Aristotle's balanced virtue ideal.	2.62857152
573	Effron	Laughed at a little-league player who ran slowly	orig		-2.0	This action lacks prudence, justice, fortitude, and temperance, ridiculing a vulnerable child without constructive intent.	-2.16
574	Lotto	A very large man is leading you and a group of five explorers out of an underground cave on the west coast of Scotland. Because of his large size, the man gets stuck in the narrow opening at the mouth of the cave. In a short time it will be high tide, and you will all drown except for the man, who has his head outside of the cave.You use the explosives that you have with you to enlarge the opening to the cave. You know that the man who is stuck will be killed, but you and the other five people will be able to escape safely.	orig		-3.0	The decision shows inadequate prudence and justice—sacrificing one for many disrupts moral balance despite survival intent.	-1.22
575	Kruepke	Three years ago I had a call from a friend of mine who was overseas. His nephew was coming over to the States to go to medical school near me. So when his nephew arrived, I just kind of stopped my life for a few days and did things to make this kid's life work.	orig		4	The act shows balanced practical wisdom, fairness, courage, and self-restraint, making it an altruistically moral endeavor.	2.32
576	Mickelberg	Person X left their children alone in the car for two hours while they went to have a drink on a hot day.	orig		-4.0	The act shows a lack of prudence and justice, endangers children, and reflects irresponsibility in self-control.	-3.56
577	Mickelberg	Person X did not meet their sales targets for the month at work.	orig		0	Not meeting targets is a performance issue, lacking clear deficiency or excess in prudence, justice, fortitude, or temperance.	0.06
578	Lotto	You are in charge of a medical team which is taking part in an expedition that will be isolated in the Sahara Desert. In the group, there is a family of five people who suffer from a serious genetic disease which causes vitamin deficiency. You have no drugs with you that can guarantee their survival, and rescue will not arrive in time.You remove the kidney of one of the group to extract the indispensable vitamins. You know that this person will die, but the five family members will be saved.	orig		-4.0	It violates individual rights, lacking practical wisdom, fairness, courage, and moderation.	-0.8
579	Kruepke	I was at an office party and the company had decorated a room for a fancy dinner. At the end of the night my friend said that we could take the candles that were on the table. She didn't know that we weren't supposed to take the candles, so we returned them.	orig		3.0	Demonstrates prudence, fairness, self-correction with modest lapse, aligning with balanced virtue.	1.86
580	Effron	Closed the elevator door before anyone else could get on	orig		-3.0	Purposefully blocking others reflects imprudence, unfairness, and excessive self-interest, manifesting a significant moral deficiency.	-1.3473684
581	Kruepke	There is a stray cat that comes to my door sometimes. I have been feeding the cat and noticed she became very ill. I ordered some antibiotics from the vet and gave them to her.	orig		4.0	Demonstrates careful prudence, fairness in compassion, resilience in care, and balanced self-restraint.	2.27
582	Mickelberg	Person X took performance-enhancing drugs in order to win a race.	orig		-4	Fails prudence, justice, fortitude, and temperance, undermining fairness, integrity, and balanced moral conduct in competition.	-2.64
583	Lotto	You are the head zoo keeper and you are doing the rounds with another keeper. You realise that one of the cleaners has left the lions’ cage open by mistake. You see that a lion is coming towards the open gate and you do not have time to close it. There are three visitors right in front of the gate.You push the keeper next to you against the gate to stop the lion getting out. You know that the man will be attacked and killed, but the three visitors will be saved.	orig		-3	Sacrificing an innocent to save others disrupts balance in justice and temperance, violating the golden mean.	-1.47
584	Mickelberg	Person X cheated in a card game while playing with a group of their friends.	orig		-3.0	Cheating lacks the balance of prudence, justice, fortitude, and temperance, significantly undermining moral virtue.	-1.91
585	Kruepke	I remember a couple of times my husband and I have brought backpacks with sandwiches and snacks into the movie theater. We do it out of necessity because we don’t have a lot of money and cannot afford theater food. So as soon as the movie starts we take out our snack.	orig		2.0	Though violating theater rules, economic necessity and moderation balance moral considerations, yielding moderately acceptable behavior.	-0.12
586	Kruepke	I had a cat for two years before someone moved in with me. He didn't like the cat and he wanted me to get rid of it. So I left the cat at a friend's house who didn't even take care of the cat.	orig		-2	Neglecting pet care for convenience shows imprudence and injustice toward the animal, reflecting an imbalanced moral act.	-1.4
587	Clifford	You see a boy telling a woman that she looks just like her overweight bulldog.	orig		-3.0	Insensitive, imprudent, and unjust remark lacking moderating virtues makes it highly morally unacceptable.	-3.3
588	Effron	Always remembers the birthdays of friends and relatives	orig		4.0	Demonstrates sound prudence, justice, and temperance in honoring relationships; fortitude less directly challenged.	1.225
589	Mickelberg	Person X helped a neighbor move a piano into his second floor apartment.	orig		4	Displays practical wisdom, fairness, courage, and moderation in assisting the neighbor with a challenging task.	2.35
590	Clifford	You see a teaching assistant talking back to the teacher in front of the classrom.	orig		-1.0	Lacks prudence and temperance despite some fortitude, making it moderately disrespectful within authority contexts.	-2.5
591	Lotto	A car accident causes a devastating explosion inside a long tunnel. You and another four survivors are finding your way through the debris to get out of the tunnel. Because of structural damage, a high tension electric cable has snapped and is beginning to swing towards you. The asphalt is soaked with petrol. In the opposite direction you see another survivor coming towards you.You use a rubber-soled shoe to divert the electric cable in the opposite direction. You know that the person coming towards you will be electrocuted, but you and the other four will be unhurt.	orig		-2.0	Prudent and brave yet violates justice by intentionally sacrificing one, showing an imbalance in virtue.	-1.26
592	Clifford	You see a coach celebrating with the opposing team's players who just won the game.	orig		3.0	The coach’s celebration demonstrates prudence, justice, fortitude, and temperance by embracing victory with grace and sportsmanship.	-1.8
593	Clifford	You see a runner taking a shortcut on the course during the marathon in order to win.	orig		-3	Taking a shortcut undermines fairness and integrity, lacking prudence, justice, fortitude, and temperance.	-3.4
594	Effron	Intentionally swerved his car to hit a squirrel	orig		-4	The act demonstrates deliberate cruelty, lacking prudence, fairness, courage, and self-control in harming an innocent animal.	-2.8
595	Clifford	You see a man blocking his wife from leaving home or interacting with others.	orig		-4	The action lacks prudence, justice, fortitude, and temperance; it unjustly restricts freedom.	-3.3
596	Mickelberg	Person X kicked their pet dog hard in the head because it didn't come when called.	orig		-4	The action is excessively violent and unbalanced, lacking prudence, justice, fortitude, and temperance.	-3.31
597	Mickelberg	Person X shook a crying baby so hard while babysitting that it suffered brain damage and nearly died.	orig		-4.0	Lacks prudence, justice, fortitude, temperance; excessive cruelty harming the vulnerable without any moral virtue.	-3.55
598	Clifford	You see a man quickly canceling a blind date as soon as he sees the woman.	orig		-2.0	Hasty cancellation shows insufficient prudence, fairness, fortitude, and temperance, an imbalanced and impulsive act.	-3.0
599	Clifford	You see a star player ignoring her coach's order to come to the bench during a game.	orig		-3	Fails to exhibit practical wisdom, fairness, courage, and self-control, undermining team integrity.	-2.1
600	Kruepke	A few years ago I decided to move in with the man who became my first husband. When I told my mom she cried. I wanted to be honest, but she was upset that we were moving in together.	orig		2	The act reflects honest prudence and courage despite familial pain; it shows balanced virtues in action.	1.05
601	Kruepke	I used to rollerblade to work everyday. On my way to work I used to pass by this homeless woman named Lulu. Sometimes on my way home from work, I would sit and talk with her to keep her company.	orig		4.0	Exemplifies prudence, justice, fortitude, and temperance through balanced, compassionate actions towards a vulnerable person.	2.44
602	Effron	Turned the lights off in a parked car	orig		4	Reflects prudence and temperance—a small yet responsible action lacking harm.	0.4
603	Kruepke	I applied for a position at this company. As it turned out the pay was not very good at all for the amount of work that I was doing. So I lied and told the manger that I had another job offer and I would take it unless I got a raise.	orig		-3	Deceptively manipulative, it undermines prudence, justice, fortitude, and temperance, straying far from the Aristotelian mean.	-1.31
604	Lotto	You are travelling in Yemen. You and another six tourists are taken hostage by a group of terrorists. The terrorists think that one of you is a spy, even though this is not true. You are held hostage for days. One of the terrorists comes to you and reveals that they intend to kill you all at sunset.While he is resting, you kill one of the tourists in the group so that you can tell the terrorists that you identified and eliminated the spy. The person will die, but you and the other five will be freed.	orig		-4.0	It shows imprudent deceit, undermines justice and temperance; fortitude is misdirected by resorting to immoral murder.	-1.36
605	Kruepke	About two months ago, I was in the grocery store at the cash register. This elderly lady left her pocketbook on the counter. So I picked up her pocketbook and called her back to come and get it.	orig		4.0	Returning the pocketbook balanced careful judgment, fairness, courage, and self-control.	3.0
606	Clifford	You see a woman slapping another woman who she is arguing with in the parking lot.	orig		-4.0	The act shows lack of prudence, justice, fortitude, and temperance, reflecting uncontrolled and violent behavior.	-2.8
607	Effron	Refused to help a classmate with a homework assignment	orig		-1.0	Lacks communal generosity and justice, showing a deficiency in prudent and balanced moral support.	-0.425
608	Kruepke	One time my brother got caught stealing something when I was with him.  My parents asked me what happened, so I had to rat on him and tell them the truth. He got in a lot of trouble.	orig		2	Honesty and prudence prevailed despite familial conflict; moderately virtuous, though complicity in the theft reduces full moral standing.	0.87
609	Clifford	You see a girl repeatedly interrupting her teacher as he explains a new concept.	orig		-3	Her interruptions lack prudence, fairness, fortitude, and self-control, disrupting learning and respect.	-2.0
610	Mickelberg	Person X ordered a take-away coffee but spilled it when they tried to take a sip.	orig		0.0	The accidental spill shows neither virtue nor vice; it's a neutral act lacking moral failings or excellence.	0.08
611	Effron	Helped an elderly woman put in storm windows	orig		4.0	Helps an elderly neighbor with practical wisdom, balanced fairness, courage, and self-restraint—a clearly virtuous action.	3.1304348
612	Kruepke	I found a wallet with a fifty-dollar bill in it. I found a phone number to call and contacted the woman whose wallet it was. She was very appreciative and came to my house to pick it up.	orig		4.0	The act shows prudence in contacting the owner, fairness, courage, and self-control in resisting temptation.	2.9
613	Kruepke	My friend's family had a clubhouse in the back of their yard infested with rats. They asked my friend and I if we would kill the rats with shovels. So we went and killed all the baby rats with shovels.	orig		0.0	The act shows practical resolve and courage in handling infestation, yet its brutal, unrefined method questions fairness and restraint.	-1.38
614	Effron	Volunteered several hours a week at a runaway shelter	orig		4.0	Volunteering shows balanced prudence, justice, fortitude, and temperance, reflecting high moral virtue.	3.04444448
615	Clifford	You see a man searching through the trash to find women's discarded underwear.	orig		-4	Lacks prudence, justice, fortitude, and temperance; it invades privacy and objectifies women.	-3.0
616	Effron	Kicked his dog for eating cheese on the edge of the table	orig		-4.0	Lacks prudence, justice, fortitude, and temperance; an excessively violent response showing cruelty rather than moderate correction.	-2.8
617	Kruepke	When I was in my twenties I met a girl who had run away from home. She was 16 and we became very good friends. I convinced her eventually to go back home to her family.	orig		-2	Though the intent to help was positive, the age difference and vulnerability indicate a power imbalance, rendering it morally questionable.	2.45
618	Cook	Someone makes an obscene gesture in a cemetery for military veterans	orig		-4	Obscene gesture in a veterans' cemetery shows clear imbalance in virtue—it lacks prudence, justice, fortitude, and temperance.	-2.42
619	Lotto	Because of the economic crisis of the last year, the company you work for has closed and you have lost your job. Recently you have been looking for a new job, but without success. You realise that you need some experience in computer technology and are convinced that you will be employed much more easily if this experience is on your CV.You insert false information in your CV about your ability in information technology. You know that in this way you will be considered above the other more qualified candidates and get the job.	orig		-3	False representation overshoots virtue, lacking prudence, justice, fortitude, and temperance—deceptive and unfair.	-0.6
620	Effron	Yelled at the delivery man because he was late	orig		-2.0	Excessive anger shows lack of prudence and temperance, making the reaction largely morally deficient.	-1.6
