id	dataset	scenario	circumstance_type	circumstance	agent	agent_assumption	affected_party	affected_party_assumption	Q5_score	Q5_expl	moral_score	moral_expl	human_score
531	Clifford	You see an intern disobeying an order to dress professionally and comb his hair.	orig		The intern	Assumed to be a responsible individual aware of expected professional conduct.	The employer and colleagues relying on established professional standards.	Assumed to value decorum and the maintenance of a respectful workplace environment.	3.0	Disobedience to a reasonable directive undermines universal professional duty and respect for institutional standards.	-2.0	Neglects duty to uphold shared standards, rendering the action slightly immoral in context.	-1.9
532	Lotto	You are a specialist in underwater welding. You are working with your team of three other people in a small dam at a depth of 30m under water. Because of a problem with the flow regulator, about 100 cubic metres too much water has flowed into the dam. The pressure is too great and you are unable to surface.You activate the opening of the sluice gates. The water will flow into the valley where there is an observatory. You know that a researcher works there, and he/she will be swept away in the overflow water, but you and the other three will be saved.	orig		The underwater welding specialist (you).	The agent is assumed to be skilled, experienced, and responsible in making critical underwater decisions.	The researcher at the observatory.	The researcher is assumed to be a rational individual with intrinsic moral worth.	0.0	The action uses the researcher solely as a means rather than an end, violating Kant's imperative.	-4.0	Deliberately sacrificing a life for others is extremely immoral under Kantian ethics.	-1.1
533	Effron	Made an obscene gesture at an old lady	orig		The agent is the person who made the gesture.	Assume the agent acted intentionally and with disregard for social norms.	The affected party is the old lady at whom the gesture was directed.	Assume the affected party is vulnerable and deserving of respect.	0.0	The action fails universalizability and disrespects human dignity.	-4.0	The act is clearly immoral and violates basic respect norms.	-2.18181816
534	Mickelberg	Person X taught their nephew how to drive at the local shopping center car park, after the shops had shut.	orig		Person X	Assumed to be an experienced, responsible adult capable of guiding safely.	The nephew	Assumed to be a young learner seeking to develop driving skills.	8.0	The teaching act respects autonomy and supports skillful independence.	3.0	Promotes responsible learning, making it largely morally acceptable.	1.43
535	Kruepke	My sister is five years older than I am. When we were little she would always tease me about things. So one day when she was teasing me about something, I threw a pencil at her.	orig		I	Assumed to be a responsible human capable of making choices and accountable for actions.	My sister	Assumed to be an autonomous person deserving respect and dignity.	2.0	The act is impulsive and retaliatory, failing to respect the sister's dignity.	-2.0	The action is morally questionable and fails the universalizability test, indicating low moral acceptability.	-1.05
536	Mickelberg	Person X learned how to play the piano when they were a child.	orig		Person X	Assumed to be an autonomous individual pursuing self-improvement.	Person X themselves	Assumed to be capable of benefiting personally from learning.	10.0	The action promotes self-development without using anyone merely as a means.	4.0	Autonomous self-improvement is highly moral and respects personal agency.	0.51
537	Kruepke	One night I was having sex with my boyfriend. He said that he had a condom on but at the end I found out that he didn't. I became pregnant and since I just had had a baby recently, I decided to have an abortion.	orig		The boyfriend	Assumed to be a rational agent capable of moral judgment but chose deception.	The pregnant woman	Assumed to be an autonomous individual whose informed consent was violated.	2.0	The deceptive act fails universalizability, treating the partner as a means rather than an end.	-3.0	Deception and violation of trust render the scenario highly morally unacceptable.	-0.78
538	Clifford	You see a Hollywood star agreeing with a foreign dictator's denunciation of the US.	orig		Hollywood star	Assumed to be a prominent public figure whose statements hold influential weight.	US citizens and supporters of democratic principles	Assumed as rational beings who deserve respect and are not merely means.	2.0	Action aligns with improper universalization, undermining respect by instrumentally using others.	-3.0	Morally questionable action with poor universalizability and disregard for human dignity.	-2.2
539	Mickelberg	Person X told the children to be quiet in the library.	orig		Person X	Assumed to be an adult with authority and responsibility in a library setting.	The children	Assumed to be young individuals capable of understanding and benefiting from guidance.	8	Promotes orderly conduct without exploitation; nearly universalizable in public spaces.	3	Moral action fostering respect and order, though mildly authoritative.	0.57
540	Effron	Spent time one summer teaching his daughter to play baseball	orig		The father	Assumed to be a caring parent committed to his daughter's personal growth.	The daughter	Assumed to be a developing individual benefiting from parental guidance.	10.0	The action respects her autonomy and promotes growth, aligning with a universal moral law.	4.0	The scenario is highly moral as it supports personal development and values the child's inherent dignity.	2.06666664
541	Mickelberg	Person X started a false rumor that their office colleague Mary used to be a sex worker.	orig		Person X	Assumed to intentionally spread a false, harmful rumor.	Mary	Assumed to be an innocent victim targeted by defamation.	1.0	Deceit and harm fail the test of universal moral law and respecting autonomy.	-4.0	The act is highly immoral as it exploits and demeans another person.	-3.09
542	Effron	Gave food to the needy	orig		A compassionate individual	The agent is assumed to act morally and with genuine concern for others	The needy individuals	They are presumed vulnerable and deserving of dignity and respect	10.0	Feeding the needy is universalizable and respects inherent human dignity.	4.0	The action is highly moral as it treats recipients as ends in themselves.	3.23076936
543	Lotto	You are at Luna Park and you have decided to take a ride on the roller coaster. You get into the carriage together with four other people. After a couple of circuits, the speed starts to increase dramatically right at the point that the carriage does a loop the loop. The technician in charge tells you over the loudspeaker that the mechanism which controls the brakes is not responding.You pull the emergency handle in the carriage that will make it divert on to another track. You can see there is a man working there. The carriage will run into him and he will die, but you and the other four will be unhurt.	orig		You, the person who pulled the emergency handle.	A rational, autonomous human capable of moral choice.	The man working on the track.	A rational human being with intrinsic worth and dignity.	0.0	It uses the man solely as a means, failing the universalizability test.	-4.0	Sacrificing one life to save others violates his inherent dignity.	-1.09
544	Clifford	You see a boss pressuring employees to buy goods from her family's general store.	orig		The boss	Assumed to have authority and personal/family interests controlling her actions.	Employees	Assumed to be vulnerable individuals under pressure with limited alternatives.	3.0	Pressure undermines autonomy, failing universal moral law treatment of persons as ends.	-3.0	The exploitative action is largely immoral under Kantian ethics.	-2.7
545	Effron	Demanded a refund at a restaurant for slow service	orig		The customer demanding the refund.	Assumed to be a rational individual asserting their right when service is inadequate.	The restaurant and its service staff.	Assumed to be rational providers obligated to deliver quality service.	8.0	Holding service providers accountable for slow service is universalizable and respects rational agents.	3.0	Demanding a refund for poor service is ethically justified as a fair corrective action.	-0.8432432
546	Clifford	You see a woman answering a phone call with the word "goodbye" instead of "hello.	orig		The woman answering the phone.	Assumed to be a rational agent who understands and follows everyday social norms.	The person on the other end of the phone call (the caller).	Assumed to be someone expecting a conventional greeting to acknowledge their presence.	6.0	Though unconventional, the action is likely an error, not a means of manipulation.	1.0	The scenario is mildly acceptable; it does not inherently disrespect or exploit anyone.	-0.5
547	Clifford	You see a girl throwing her hot coffee on a woman who is dating her ex-boyfriend	orig		The girl throwing the coffee	Assuming she acted intentionally and with full awareness of her actions.	The woman dating the ex-boyfriend	Assuming she is a rational individual who deserves respectful treatment.	1.0	Violence and disrespect cannot be universalized as moral law.	-4.0	Deliberately harmful; action grossly violates moral duty.	-3.3
548	Clifford	You see someone leaving his dog outside in the rain after it dug in the trash.	orig		The dog's owner	Assumed to be a responsible caregiver expected to ensure the pet's well-being.	The dog	Assumed to be vulnerable and dependent on the owner's care.	2.0	Leaving the dog in rain shows neglect; not a universalizable action.	-3.0	Neglecting a dependent being is ethically poor treatment.	-2.7
549	Effron	Visited a nursing home to cheer up the patients	orig		Volunteer	Assumed to be a caring individual motivated by compassion.	Nursing home patients	Assumed to be elderly individuals, deserving respect and care.	10.0	Action shows pure intent, promoting dignity and benefiting others universally.	4.0	Universally ethical maxim; respects and upholds the intrinsic value of each individual.	2.95555552
550	Clifford	You see a staff member talking loudly and interrupting the mayor's speech to the public.	orig		The staff member	Assumed to be a public servant with workplace authority but acting outside formal protocol.	The mayor	Assumed to be a respected public official whose dignity and role are being undermined.	2.0	Interrupting disrespects the public office, failing the universality test of Kant's imperative.	-2.0	The action is morally questionable due to its disregard for respect and duty.	-2.8
551	Lotto	You are in charge of the Maritime Police. You have received a message that the captain and a seaman of a cargo ship are healthy carriers of a lethal and contagious virus. They do not know that they are infected, and are travelling towards a small gulf where fishermen live. The communications system of the cargo ship is not working and, therefore, they cannot be contacted.You launch a missile and sink the cargo ship to avoid it mooring and thus spreading the virus. You know that the captain and seaman will die, but the fishermen will be saved.	orig		Maritime Police commander	Assumed to be a competent, autonomous individual exercising moral judgment.	The cargo ship's captain and seaman.	Assumed to be autonomous individuals unknowingly carrying a deadly virus.	0.0	They are used solely as means to an end, violating human dignity.	-4.0	Sacrificing lives for others is maximally contrary to Kantian ethics.	-0.46
552	Clifford	You see a girl saying that another girl is too ugly to be a varsity cheerleader.	orig		The girl making the comment.	Assumed she is acting on personal prejudice and free moral judgment.	The girl being labeled as unworthy for cheerleading.	Assumed she is a person deserving respect and fair treatment.	2.0	The maxim discriminates by reducing inherent human dignity to appearance.	-3.0	The action is largely immoral due to its dehumanizing and prejudiced nature.	-2.8
553	Kruepke	About ten years ago, I had a friend who was a musician. She was struggling and wasn't making any money. We had a nice time together and I enjoyed her company. At that time, I was making money, so I decided to give her some money.	orig		The person who gave the money (me).	Assumed to be financially stable, generous, and compassionate.	The friend who was the struggling musician.	Assumed to be in genuine need and capable of benefiting from help.	10.0	The action respects the friend as an end, promoting universal goodwill.	4.0	Highly moral, as it supports universal aid and respects human dignity.	2.04
554	Kruepke	I was dating this guy who was having a nervous breakdown. His mother asked me if I would move in with him, cook for him and make sure he was okay. So I moved in with him for a while.	orig		The narrator (me).	Assumed to be a rational, caring individual capable of autonomous decision-making.	The boyfriend experiencing the nervous breakdown.	Assumed to be a vulnerable, suffering person whose well-being requires thoughtful care.	8.0	The action aims to care for him, aligning with treating him as an end, though delegation influences the decision.	4.0	The scenario appears morally acceptable, emphasizing care and respect for his well-being.	1.39
555	Effron	Told a colleague in public that she should lose weight	orig		The colleague who made the comment in public.	Assumed the agent believes they have moral authority and clarity about weight issues.	The colleague who was publicly told to lose weight.	Assumed the affected party is vulnerable to public embarrassment and may lack self-assurance.	2.0	Public shaming fails universalizability and treats the colleague as a means.	-3.0	Action is morally unacceptable due to disrespect and use of public humiliation.	-1.83783776
556	Effron	Gave money to charity	orig		The charitable donor	Assumed to be a rational, self-governing individual acting with goodwill.	Charity beneficiaries	Assumed to be individuals in need who deserve respect and aid.	10.0	Action is universalizable and respects beneficiaries as ends.	4.0	Highly moral for treating recipients as ends, not means.	2.6971428
557	Clifford	You see a manager coercing her employees into eating at her brother's diner.	orig		manager	Assumes she is a person in a position of power deliberately influencing employees.	employees	Assumes they are individuals vulnerable to coercion with diminished autonomy.	0.0	Coercion treats employees solely as means, violating universal moral law principles.	-4.0	Using coercion is highly immoral, as it disrespects the intrinsic worth of individuals.	-2.2
558	Mickelberg	Person X is learning French as they always wanted to learn another language.	orig		Person X	Assumed to be a rational, autonomous individual seeking personal growth.	Person X, as the action is self-directed.	Assumed to have intrinsic value and full moral agency deserving respect.	10.0	Learning French enhances self-growth and respects personal autonomy.	4.0	Action excellently promotes self-improvement and autonomy, aligning with universal respect.	0.57
559	Cook	Someone states that biological diferences between men and women make men better suited to do certain types of work and women better suited to do other types of work	orig		The person making the statement about gender roles.	Assumed to hold essentialist views that biological differences determine work capability.	Men and women as groups affected by stereotyped role assignments.	Assumed to be defined solely by gender, ignoring individual autonomy.	2.0	Stereotyping undermines recognizing each individual as an autonomous end.	-3.0	The action enforces harmful stereotypes, violating respect for persons.	-1.71
560	Kruepke	Years ago, I shoplifted lipstick from a drugstore. No matter what I did with the lipstick after I stole it, I just wasn’t able to enjoy it. I never took it back though or told anyone.	orig		The narrator (a person who committed the act).	Assumed to be a rational, self-aware individual.	The drugstore owner and, indirectly, the community.	Assumed to be a rightful owner with legitimate expectations of respect.	0.0	Stealing cannot be universalized and uses others merely as means.	-4.0	The act egregiously violates Kant's imperative, marking it as extremely immoral.	-2.24
561	Kruepke	My father is manic-depressive. He was very difficult to deal with and often made life really hard and everyday situations unpleasant. I talked about him in a really negative way because it was so hard for me to deal with.	orig		The narrator is the agent.	Assumed to be emotionally distressed and biased by personal hardship.	The father is the affected party.	Assumed to suffer from manic-depressive illness, impacting his control and behavior.	2.0	Negative portrayal fails to respect his intrinsic dignity as required by universal law.	-2.0	The action is morally questionable, disrespects human dignity despite personal challenges.	-1.25
562	Kruepke	I was in a parking lot and found a wallet with some money and an ID. I was near a market so I went down to the market to see if I recognized the person on the ID. I found the woman and gave her back her wallet.	orig		I	Assumed to be a rational, morally responsible individual.	The woman whose wallet was returned.	Assumed to be a rational being deserving respect and autonomy.	10.0	Action universally respects her autonomy and treats her as an end.	4.0	Highly moral act that respects and upholds universalizable ethical principles.	3.12
563	Kruepke	At a restaurant, when the waitress returned with my change, I was positive she was $10 short. She disagreed but gave me the $10. I told her that if the register was $10 short tonight I'd give it back to her. When I came back the next day, she said I was wrong so gave her the $10.	orig		Customer	Assumed to be rational, self-interested, and value fairness even if inconsistently applied.	Waitress	Assumed to be an autonomous employee who deserves respect and fair treatment.	3.0	The action instrumentalizes the waitress’s error for self-justification, not fully treating her as an end.	-2.0	Manipulation and punitive reciprocity render the action morally questionable.	1.36
564	Lotto	You are having dinner with some friends in a restaurant in the centre of town. Suddenly, a criminal armed with a machine gun enters. He threatens to shoot at a table where a family of six is seated if his request for an outrageous amount of money is not met. You understand that the gunman has mental problems and any attempts to mediate would be in vain.You push a man who is near your table on to the gunman so that he will feel threatened and shoot him. You know that this man will die, but the six people will have time to escape.	orig		You, the person who pushed the man.	The agent is assumed to be acting intentionally and with full awareness of the moral implications.	The man pushed and the family of six at the threatened table.	Both parties are assumed to be individuals with intrinsic moral worth.	0.0	The action treats the pushed man solely as a means to save others, violating his dignity.	-4.0	Using one life instrumentally is extremely immoral under Kantian ethics regardless of the outcome.	-1.25
565	Mickelberg	Person X played chess with their friend, winning the game.	orig		Person X	Assumed to be a rational, autonomous individual engaging voluntarily.	The friend (chess opponent).	Assumed to be a rational, consenting, and equal participant.	10.0	Mutually agreed fair game, treating each as an end in voluntary competition.	4.0	The scenario is ethically sound, with complete mutual consent and fairness.	0.3
566	Mickelberg	Person X always wins at Trivial Pursuit.	orig		Person X	Assumed to be a highly skilled, competitive player.	The other players in the game.	Assumed to be fellow competitors seeking fair play.	10.0	The action reflects fair competition and respects opponents' rationality under universal maxims.	4.0	In a fair game, consistently winning due to skill is morally acceptable.	0.16
567	Effron	Threw an acquaintance out of his home for disagreeing with him	orig		Homeowner	Assumed to be the homeowner exercising authority over his property.	Acquaintance	Assumed to be a rational being with dignity.	2	Action is not universalizable and fails to respect the other's autonomy.	-3	Fails to treat the acquaintance as an end in itself, making it ethically problematic.	-1.5428572
568	Cook	Someone makes a post on Facebook about how worthless teachers are	orig		The Facebook user who authored the post	Assumed to be an individual with free will engaging on social media	Teachers as a professional group	Assumed to be individuals whose contributions are essential and deserve respect	0.0	Post devalues teachers and fails universal moral treatment.	-4.0	Action exhibits extreme moral disregard for treating teachers as ends.	-1.85
569	Lotto	You are a fireman who is trying to save some people trapped in a fire which has broken out on the 20th floor of a skyscraper, which is luckily deserted. Six people are trapped in a room on the 21st floor and are already beginning to suffocate from the smoke, while one person is coming down alone from the 19th floor on foot.Activate the automatic closure of the fire doors. You know that this will mean that the person coming down will be unable to escape from the building. He will die, but it will give you time to save the other six.	orig		The fireman.	A duty-bound, rational moral agent acting under emergency constraints.	The lone individual descending from the 19th floor.	Assumed to be a rational, autonomous human with intrinsic dignity.	0.0	The action sacrifices his autonomy, treating him solely as a means rather than an end.	-4.0	Violates Kantian ethics by using a human as a mere means, making it extremely immoral.	-0.6
570	Effron	Worked in a state park for a summer	orig		The seasonal park worker.	Assuming the agent chose the work voluntarily to benefit the community and nature.	The park visitors, employees, and broader community.	Assumes they gain enjoyment, safety, and environmental benefits from a well-maintained park.	8.0	Voluntary work that benefits public welfare and respects nature aligns well with universal moral law.	4.0	Highly moral; the action supports community and nature without exploiting anyone.	1.24137936
571	Mickelberg	Person X broke a friend's expensive vase and refused to pay to replace it.	orig		Person X	Assumed to be a rational, intentional human being.	The friend whose vase was broken	Assumed to be a person with intrinsic worth and rights.	0.0	Refusing to pay shows disregard for the friend’s dignity.	-4.0	The act is extremely immoral for treating the friend merely as a means.	-2.34
572	Effron	Volunteered to help renovate a church	orig		The volunteer	Assumed to be a well-intentioned person acting freely	Church community	Assumed to benefit from support and communal improvement	10.0	Volunteering shows respect and care, treating others as ends in themselves.	4.0	Highly moral, as it upholds universal ethical duty and respect for community.	2.62857152
573	Effron	Laughed at a little-league player who ran slowly	orig		The spectator who laughed.	Assumed to be a person with moral awareness but insensitive.	The little-league player.	Assumed to be a vulnerable, developing individual not expecting ridicule.	2.0	The action uses the player for amusement, failing to respect inherent dignity.	-3.0	Shows disrespect and treats a vulnerable person merely as a means.	-2.16
574	Lotto	A very large man is leading you and a group of five explorers out of an underground cave on the west coast of Scotland. Because of his large size, the man gets stuck in the narrow opening at the mouth of the cave. In a short time it will be high tide, and you will all drown except for the man, who has his head outside of the cave.You use the explosives that you have with you to enlarge the opening to the cave. You know that the man who is stuck will be killed, but you and the other five people will be able to escape safely.	orig		You	A rational, autonomous individual faced with a critical rescue decision.	The large man stuck at the cave entrance.	Assumed to possess inherent human dignity, not merely a means to an end.	2.0	The action sacrifices a life for survival, failing universalizability.	-3.0	Using one life instrumentally renders the action largely immoral.	-1.22
575	Kruepke	Three years ago I had a call from a friend of mine who was overseas. His nephew was coming over to the States to go to medical school near me. So when his nephew arrived, I just kind of stopped my life for a few days and did things to make this kid's life work.	orig		I	Assumed to be a selfless person prioritizing moral responsibility over personal convenience.	The friend's nephew, the prospective medical student.	Assumed to be a deserving individual valued for his potential and dignity.	10.0	Action respects individual autonomy and supports well-being, aligning with a universal moral law.	4.0	The action is highly moral, exemplifying commitment to treat others as ends rather than means.	2.32
576	Mickelberg	Person X left their children alone in the car for two hours while they went to have a drink on a hot day.	orig		Person X	Assumed to be a responsible adult with parental duty.	The children	Assumed to be vulnerable and dependent individuals.	0.0	Leaving children unsupervised in heat is non-universalizable and neglectful.	-4.0	The act endangers vulnerable lives, making it extremely immoral.	-3.56
577	Mickelberg	Person X did not meet their sales targets for the month at work.	orig		Person X	Assumed to be a responsible employee expected to meet performance goals.	The employer	Assumed to depend on Person X's performance for business success.	3.0	Failing targets suggests a neglect of duty, compromising universal moral maxims.	-2.0	Underperformance indicates irresponsibility, making the scenario ethically problematic.	0.06
578	Lotto	You are in charge of a medical team which is taking part in an expedition that will be isolated in the Sahara Desert. In the group, there is a family of five people who suffer from a serious genetic disease which causes vitamin deficiency. You have no drugs with you that can guarantee their survival, and rescue will not arrive in time.You remove the kidney of one of the group to extract the indispensable vitamins. You know that this person will die, but the five family members will be saved.	orig		The medical team leader (you)	Assumed to be a competent, morally responsible decision maker with emergency authority.	The individual whose kidney is removed.	Assumed as a human subject with inherent worth, though used as a means.	0.0	Using a person solely as a vitamin source fails universalizability and treats them merely as a means.	-4.0	Action is extremely immoral as it instrumentalizes a person against Kantian ethics.	-0.8
579	Kruepke	I was at an office party and the company had decorated a room for a fancy dinner. At the end of the night my friend said that we could take the candles that were on the table. She didn't know that we weren't supposed to take the candles, so we returned them.	orig		My friend	Assumed to be well-intentioned but misinformed about property rules.	The company (or its management), who owns and decorates the room.	Assumed to have legitimate property rights and interest in preserving their assets.	8.0	Initial mistake, then rectified by returning items, mostly aligning with universalizable moral law.	3.0	Prompt correction of error renders the act largely acceptable despite initial misstep.	1.86
580	Effron	Closed the elevator door before anyone else could get on	orig		The person who closed the elevator door.	Assumed to act with personal urgency or convenience in mind.	Individuals attempting to board the elevator.	Assumed to be rational beings entitled to respectful treatment.	3.0	Action prioritizes self-interest over others, undermining respect for individual autonomy.	-2.0	Mildly immoral due to neglect of others' autonomy in universalizable actions.	-1.3473684
581	Kruepke	There is a stray cat that comes to my door sometimes. I have been feeding the cat and noticed she became very ill. I ordered some antibiotics from the vet and gave them to her.	orig		The agent is the person feeding and caring for the stray cat.	The agent is assumed to be compassionate and responsible toward animals.	The party affected is the stray cat.	The cat is assumed to be a sentient being whose wellbeing matters morally.	10.0	Act reflects universalizable compassion treating the cat as an end, not merely a means.	4.0	The action is highly moral as it respects the cat's inherent value and wellbeing.	2.27
582	Mickelberg	Person X took performance-enhancing drugs in order to win a race.	orig		Person X	Assumed to be a rational, goal-oriented individual capable of ethical reasoning.	Fellow competitors and stakeholders in the race.	Assumed to be rational individuals entitled to fair treatment and honest competition.	2.0	Using drugs undermines fairness and treats competitors as means to win.	-3.0	Cheating devalues fair competition, making the act highly morally unacceptable.	-2.64
583	Lotto	You are the head zoo keeper and you are doing the rounds with another keeper. You realise that one of the cleaners has left the lions’ cage open by mistake. You see that a lion is coming towards the open gate and you do not have time to close it. There are three visitors right in front of the gate.You push the keeper next to you against the gate to stop the lion getting out. You know that the man will be attacked and killed, but the three visitors will be saved.	orig		Head zoo keeper	Assumed to be a morally responsible and decision-making individual in crisis.	The keeper pushed against the gate	Assumed to be an autonomous human with inherent dignity	0.0	Intentionally using a person merely as a means violates universal moral law.	-4.0	The action is extremely immoral for sacrificing one life to save others.	-1.47
584	Mickelberg	Person X cheated in a card game while playing with a group of their friends.	orig		Person X	Assumed to be a rational agent who knowingly broke the rules.	The friends playing the card game.	Assumed to be fair players adversely affected by the cheating.	2.0	Cheating cannot be universalized; it exploits others, treating them as mere means.	-3.0	The act is highly immoral as it breaches trust and respect among peers.	-1.91
585	Kruepke	I remember a couple of times my husband and I have brought backpacks with sandwiches and snacks into the movie theater. We do it out of necessity because we don’t have a lot of money and cannot afford theater food. So as soon as the movie starts we take out our snack.	orig		The narrator and her husband.	Assumed to be financially constrained individuals making choices out of necessity.	Movie theater management and staff.	Assumed to be business operators relying on concession profits for revenue.	3.0	The action prioritizes personal need but undermines standard operating norms if universalized.	-2.0	Some moral cost exists due to exploitation of the system despite the agents' constraints.	-0.12
586	Kruepke	I had a cat for two years before someone moved in with me. He didn't like the cat and he wanted me to get rid of it. So I left the cat at a friend's house who didn't even take care of the cat.	orig		I (the pet owner)	The agent is assumed to be a responsible adult with decision-making capacity and some concern for conflict resolution.	The cat	The cat is assumed to be a sentient, vulnerable being that deserves proper care and respect.	2.0	The action neglects the cat's welfare, treating it as a means to appease conflict.	-3.0	Neglecting the cat's inherent value renders the action highly morally unacceptable.	-1.4
587	Clifford	You see a boy telling a woman that she looks just like her overweight bulldog.	orig		The boy	He is assumed to be an independent individual capable of judgment.	The woman	She is assumed to be a person deserving respect and not merely an object of humor.	1.0	The remark uses the woman as a means for humor, violating respect for personhood.	-3.0	The demeaning comment is largely immoral, reflecting a disregard for respectful treatment of others.	-3.3
588	Effron	Always remembers the birthdays of friends and relatives	orig		The individual who consistently remembers birthdays.	Assumed to be thoughtful and value interpersonal relationships.	Friends and relatives whose birthdays are remembered.	Assumed to appreciate recognition and care.	10	This action respects personal significance and is universally applicable.	4	It is a highly moral behavior that reinforces respectful relationships.	1.225
589	Mickelberg	Person X helped a neighbor move a piano into his second floor apartment.	orig		Person X	Assumed to be a rational individual willingly providing help.	The neighbor	Assumed to be a rational individual who voluntarily sought help.	10	Action respects mutual autonomy and can be universalized consistently.	4	Highly moral as it aligns with universal duty and treats all as ends.	2.35
590	Clifford	You see a teaching assistant talking back to the teacher in front of the classrom.	orig		Teaching assistant	Assumed to be a responsible adult with professional obligations.	Teacher	Assumed to be the authority and respected educator in the classroom.	3.0	Disrespect undermines educational authority, making it hard to universalize.	-2.0	Action disrupts respect norms, rendering it morally questionable.	-2.5
591	Lotto	A car accident causes a devastating explosion inside a long tunnel. You and another four survivors are finding your way through the debris to get out of the tunnel. Because of structural damage, a high tension electric cable has snapped and is beginning to swing towards you. The asphalt is soaked with petrol. In the opposite direction you see another survivor coming towards you.You use a rubber-soled shoe to divert the electric cable in the opposite direction. You know that the person coming towards you will be electrocuted, but you and the other four will be unhurt.	orig		You	Assumed to be a rational individual capable of deliberate action.	The survivor approaching from the opposite direction.	Assumed to be a rational, autonomous being with intrinsic worth.	0.0	The action instrumentally sacrifices one person to save others, using them merely as a means.	-4.0	Deliberate instrumentalization makes the act extremely morally unacceptable.	-1.26
592	Clifford	You see a coach celebrating with the opposing team's players who just won the game.	orig		Coach	Assumed to be a morally aware, responsible leader acting with full awareness of his actions.	Opposing team players	Assumed to be rational beings who deserve respectful, autonomous treatment.	10.0	The coach acknowledges the opponents' win, treating them as valuable ends in themselves.	4.0	Celebration fully respects opponents, making the action ethically commendable.	-1.8
593	Clifford	You see a runner taking a shortcut on the course during the marathon in order to win.	orig		The runner	Assumed to be an individual choosing knowingly to cheat for personal gain.	Other marathon participants and the integrity of the race.	Assumed to be individuals committed to fair competition and deserving honest treatment.	2.0	The action undermines fairness and cannot be universalized as a moral law.	-3.0	Unethical act that exploits others' trust and undermines the spirit of competition.	-3.4
594	Effron	Intentionally swerved his car to hit a squirrel	orig		The driver	Assume the agent is a rational human capable of making moral decisions.	The squirrel	Assume the affected party is a sentient non-human animal, not a moral agent.	0.0	Intentional harm using a being as a mere means fails universalizability.	-4.0	Using an animal merely as a tool shows extreme moral unacceptability.	-2.8
595	Clifford	You see a man blocking his wife from leaving home or interacting with others.	orig		The man	Assumed to deliberately restrict his wife’s freedom	His wife	Assumed as an independent individual whose autonomy is compromised	0.0	Action treats wife solely as a means, violating Kant's dignity principle.	-4.0	This violation of autonomy renders the act extremely immoral.	-3.3
596	Mickelberg	Person X kicked their pet dog hard in the head because it didn't come when called.	orig		Person X	Assumed to be a morally accountable adult capable of rational decision-making.	The pet dog	Assumed to be a vulnerable, sentient being under human care.	0.0	Action uses the dog merely as a means and cannot be universalized as moral law.	-4.0	The act reflects extreme immorality due to deliberate cruelty.	-3.31
597	Mickelberg	Person X shook a crying baby so hard while babysitting that it suffered brain damage and nearly died.	orig		Person X	Assumed to be an adult caregiver with responsibility for child safety	The baby	Assumed to be a helpless, vulnerable individual	0.0	Action cannot be universalized; it treats the baby solely as a means.	-4.0	Extreme immorality violating duty of care and Kantian ethical principles.	-3.55
598	Clifford	You see a man quickly canceling a blind date as soon as he sees the woman.	orig		the man	Assuming he is acting on his own judgment without forethought for everyone’s dignity.	the woman on the blind date	Assuming she is a rational individual seeking a genuine connection.	3.0	His quick cancellation ignores her inherent worth, suggesting his maxim is not universalizable.	-2.0	The action disrespects her as an end, rendering it morally negative.	-3.0
599	Clifford	You see a star player ignoring her coach's order to come to the bench during a game.	orig		The star player	Assumed she is a responsible individual making a conscious, albeit rebellious, choice.	The coach	Assumed the coach is a rational authority responsible for team cohesion.	3.0	Disobeying orders undermines universalizability and team respect, treating authority instrumentally.	-1.0	The act is mildly immoral as it disrupts order despite personal autonomy.	-2.1
600	Kruepke	A few years ago I decided to move in with the man who became my first husband. When I told my mom she cried. I wanted to be honest, but she was upset that we were moving in together.	orig		The narrator.	Assumed to be an autonomous, honest person prioritizing personal happiness.	Her mother.	Assumed to value family traditions and be emotionally invested in the narrator.	7.0	Honesty and autonomy were maintained, yet the mother's emotional concerns were not fully addressed.	2.0	Overall morally acceptable, though slight neglect of the mother’s feelings limits full moral ideal.	1.05
601	Kruepke	I used to rollerblade to work everyday. On my way to work I used to pass by this homeless woman named Lulu. Sometimes on my way home from work, I would sit and talk with her to keep her company.	orig		The individual who rollerblades (me).	Assumed to be a caring and reflective person.	Lulu, the homeless woman encountered on the way.	Assumed to be a human being with inherent dignity and worth.	10.0	Interaction respects autonomy and dignity; it can be universalized.	4.0	Highly morally acceptable, reflecting respect and genuine care.	2.44
602	Effron	Turned the lights off in a parked car	orig		The driver.	A rational and ethical individual acting responsibly.	The passengers and indirectly all road users.	Assumed to be rational individuals who benefit from energy-saving practices.	10.0	It universally promotes responsible energy use without harming anyone.	4.0	Highly moral; it reflects an ethical, universalizable duty.	0.4
603	Kruepke	I applied for a position at this company. As it turned out the pay was not very good at all for the amount of work that I was doing. So I lied and told the manger that I had another job offer and I would take it unless I got a raise.	orig		The applicant.	Assumed to be a rational individual driven by self-interest facing financial stress.	The manager.	Assumed to be an honest individual relying on truthful interactions.	2.0	Lying fails universality, treating the manager merely as a means.	-3.0	The act is ethically negative due to intentional deception and disrespect.	-1.31
