id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
497	Mickelberg	Person X often sings along to the songs that they are listening to.	orig		0.0	8.0	0.0	0.0	0.0	Songs are inanimate objects, cannot be harmed	Person X is intentionally singing along	No harm is caused to the songs or others	No help is provided to others by singing along	The action is neutral, neither harming nor helping	Person X	Person X is capable of singing along to songs	The songs being listened to	The songs are being affected by Person X's singing	0.36
498	Effron	Gave a stranded motorist a lift to the service station	orig		7.0	6.0	0.0	8.0	4.0	Stranded motorist is vulnerable due to being stranded	Action was intentional, but not extensively planned	No harm was caused in this scenario	Provided significant help by giving a lift	Helping a vulnerable person makes this scenario highly moral	The driver who gave the lift	Assumed to be a kind and helpful person	The stranded motorist	Assumed to be in need of assistance	2.2193548
499	Effron	Returned a birthday gift because it was too cheap	orig		7.0	6.0	4.0	2.0	-1.0	The patient is an adult, so medium-high vulnerability	The action was intentional, but not malicious	The harm caused is emotional, but not severe	No help was provided, but no harm was intended	The action is somewhat immoral due to hurt feelings	The person who returned the gift	They were dissatisfied with the gift and had high expectations	The person who gave the gift	They were trying to show appreciation and thoughtfulness	-2.06896552
500	Mickelberg	Person X stayed back to help a colleague jumpstart their car, even though they then missed the start of a music concert.	orig		6.0	8.0	0.0	8.0	4.0	Colleague is in a difficult situation, but not defenseless	Person X deliberately chose to help, showing intention	No harm was caused to anyone	Person X provided significant help to the colleague	Helping someone in need is a highly moral action	Person X	They are a kind and responsible person	The colleague	They are in a difficult situation and need help	2.61
501	Lotto	You are a taxi driver and you are carrying two passengers at night. It has been snowing already for a couple of hours and the roads are dangerously icy. You turn into a very narrow street and suddenly you find yourself in front of a truck which has overturned in the middle of the road. You start to brake, but you lose control of the taxi and it begins to slide on the icy road.You swerve to direct the car towards the edge of the road. You see that there is a passer-by who will be hit by the car and will die, but you and the two passengers will be unhurt.	orig		10.0	2.0	10.0	9.0	-2.0	The passer-by is defenseless and highly susceptible to harm	The action is accidental, but the driver is trying to minimize harm	The action would result in the death of the passer-by	The action would save the lives of the taxi driver and passengers	The moral acceptability is low due to the harm caused to the passer-by, but the intention to save lives is considered	The taxi driver	The taxi driver is trying to avoid an accident and protect the passengers	The passer-by	The passer-by is unaware of the danger and is in a vulnerable position	-1.17
502	Mickelberg	Person X won an award for 'Best Newcomer' at a local karaoke event.	orig		6.0	8.0	0.0	8.0	3.0	Person X is an average adult, not vulnerable	Winning an award is an intentional action	No harm is caused by winning an award	Winning an award brings recognition and joy	Winning an award is a positive, moral action	Person X	Person X is a karaoke participant	The organizers of the karaoke event	The organizers are responsible for awarding the prize	0.45
503	Effron	Slammed the door in the face of a charity collector	orig		7.0	6.0	4.0	0.0	-2.0	Charity collectors are often vulnerable to rejection	Slamming the door shows a degree of intentionality	Slamming the door causes emotional distress	No help was provided in this scenario	The action is immoral due to harm caused and lack of help	The person who slammed the door	They are capable of rude behavior	The charity collector	They are vulnerable to emotional distress	-1.5783784
504	Mickelberg	Person X set fire to the community hall in the middle of the night.	orig		0.0	9.0	8.0	0.0	-4.0	Community hall is an inanimate object, hence minimum vulnerability	Setting fire intentionally implies deliberate thought and planning	Fire can cause significant damage to property and potentially harm people	No help was provided, instead harm was caused	Intentional harm with no help provided makes the scenario extremely immoral	Person X	Assumed to be a malicious individual	The community hall and its users	Assumed to be a public space with no specific vulnerabilities	-3.67
505	Kruepke	While I was in college, I was in a long distance relationship with a girl. We talked every night on the phone and really tried to make it work. Meanwhile, I was having study sessions with an attractive girl in my class and very tempted to cheat on my girlfriend.	orig		8.0	6.0	7.0	0.0	-2.0	Girlfriend is emotionally invested and vulnerable to heartbreak.	The action was intentional, but not extensively planned.	Cheating would cause significant emotional harm to the girlfriend.	No help was provided to the girlfriend in this scenario.	The scenario is immoral due to the potential harm and lack of help.	The agent is the college student (me).	I assumed the agent was capable of making moral decisions and was tempted to cheat.	The patient being affected by this action is the girlfriend.	I assumed the patient was emotionally invested in the relationship and vulnerable to heartbreak.	-1.62
506	Mickelberg	Person X had an affair with their best friend's wife.	orig		8.0	9.0	8.0	0.0	-3.0	The wife is vulnerable due to the trust and intimacy in the relationship	The affair was a deliberate and intentional act	The affair caused significant emotional harm and damage to relationships	No help or assistance was provided to the affected parties	The intentional harm and betrayal make this scenario highly immoral	Person X	They are capable of making conscious decisions and have a sense of morality	The best friend and their wife	They trusted Person X and were vulnerable to betrayal	-3.4
507	Mickelberg	Person X embezzled money from a charity to feed their gambling habit.	orig		8.0	9.0	8.0	0.0	-3.0	Charity beneficiaries are often in need and vulnerable	Person X planned and executed the embezzlement intentionally	The embezzlement caused significant financial harm to the charity	No help was provided, only harm was caused	The intentional harm caused to a vulnerable party makes this scenario highly immoral	Person X	They are struggling with a gambling addiction and lack self-control	The charity and its beneficiaries	They are vulnerable and trusting, relying on donations to function	-3.36
508	Effron	Laughed at a question asked by a classmate	orig		7.0	5.0	4.0	0.0	-2.0	Classmate is vulnerable to emotional harm	Laughter was intentional, but not premeditated	Laughter caused emotional distress	No help was provided	Laughter was hurtful and unkind	The person who laughed	They thought the question was silly or stupid	The classmate who asked the question	They were trying to learn and understand	-1.43333328
509	Mickelberg	Person X spat in a customer's meal before serving it to him, because the customer had a stutter.	orig		8.0	9.0	8.0	0.0	-4.0	Customer with a stutter is more susceptible to harm	Person X deliberately spat in the customer's meal	Caused emotional distress and potential health risks	No help was provided, only harm was inflicted	High harm and vulnerability, with no help provided	Person X	Assumed to be a cruel and discriminatory person	The customer with a stutter	Assumed to be a vulnerable individual due to their stutter	-3.51
510	Clifford	You see a public leader on TV trying to ban the wearing of hooded sweatshirts.	orig		7.0	8.0	4.0	0.0	-2.0	Average individuals with some susceptibility to harm	Action is deliberate and planned to restrict people's choices	Minor harm caused by restricting personal freedom	No help is provided, only restriction	Restricting personal freedom without justification is immoral	The public leader	They are trying to exert control over people's choices	People who wear hooded sweatshirts	They are being unfairly targeted and restricted	-2.7
511	Lotto	You are part of a team of six bomb disposal experts who are detonating an underwater mine. While you are underwater, a cable snaps causing a deep gash in one of the expert’s hand. The blood in the water starts to attract some sharks which are in the area. The injured expert starts to swim towards the only shark-proof cage available, while the rest of you are some way behind.You shoot the injured expert before he reaches the cage. You know that the sharks will all pounce on him, but you and the other four experts will be able to reach the cage and safety.	orig		9.0	9.0	10.0	9.0	1.0	Injured and bleeding in shark-infested waters, making them highly susceptible to harm	The agent deliberately shot the colleague to save the others, showing extensive planning and thought	The action caused the immediate death of the injured colleague, resulting in maximum harm	The action saved the lives of the other four experts, providing critical assistance in a life-threatening situation	The scenario is morally complex, but the agent's action prioritized the greater good, making it somewhat morally acceptable	The bomb disposal expert who shot the injured colleague	That the agent is capable of making a quick and difficult decision in a high-pressure situation	The injured bomb disposal expert	That the patient is severely injured and in a life-threatening situation	-1.44
512	Lotto	You are in a ship which is crossing the Atlantic Ocean in the direction of South America. A fire has just broken out on board and everyone must immediately go to the lifeboats to be rescued. In the rush, too many people have climbed aboard some of the lifeboats, which are sinking. The life-boat you are on quickly starts to take on water.You throw into the sea the two people closest to you on the lifeboat to avoid it sinking. You know that they will drown, but you and the others will be saved.	orig		10.0	7.0	10.0	9.0	-2.0	They are in a life-threatening situation and unable to defend themselves	You acted with some deliberation to save yourself and others	You caused the deaths of two people, which is a severe harm	You saved the lives of others on the lifeboat, including yourself	The harm caused outweighs the help, making the scenario morally questionable	You	You are in a desperate situation and willing to take drastic measures to survive	The two people closest to you on the lifeboat	They are in a vulnerable situation and dependent on others for survival	-1.26
513	Kruepke	I email women through the personal ads quite often. I lie about many things such as awards I haven’t actually won, or places I’ve been. I’m pretty sure everyone lies about things in those ads to make themselves more attractive to the people that they are interested in.	orig		8.0	9.0	6.0	0.0	-3.0	Women may be emotionally vulnerable to deception in online dating.	The agent is intentionally lying to impress and deceive.	The harm caused is emotional distress and potential heartbreak.	No help is being provided, only deception.	The scenario is immoral due to intentional deception and potential harm.	The agent is the person emailing women through personal ads.	The agent assumes that lying about achievements and experiences is a common and acceptable practice in online dating.	The patients are the women being emailed and potentially deceived.	The agent assumes that the women are naive and will not fact-check or discover the lies.	-1.85
514	Cook	Someone posts pornographic self-photography online	orig		8.0	7.0	7.0	0.0	-3.0	Vulnerable to emotional distress and potential exploitation	Intentional action with some degree of thought and planning	Causing significant emotional distress and potential harm to oneself and others	No help or assistance is provided in this scenario	Immoral due to potential harm and exploitation	The person who posted the pornographic self-photography online	Assuming they are an adult with agency and autonomy	The person themselves, as well as potential viewers and those who may be affected by the posting	Assuming they may be vulnerable to emotional distress, shame, or exploitation	-1.25
515	Clifford	You see a man putting ketchup all over his chicken Caesar salad while at lunch.	orig		0.0	9.0	0.0	0.0	0.0	Salad is an inanimate object, cannot be harmed	He intentionally poured ketchup on his salad	No harm was caused to anyone or anything	No help was provided to anyone or anything	The action is neutral, not morally significant	The man	He is someone who likes ketchup on his salad	The chicken Caesar salad	It is a food item that can be altered or ruined	-0.2
516	Mickelberg	Person X promised to look after their elderly mother's dog but then secretly sold it as soon as their mother moved into the nursing home.	orig		10.0	9.0	8.0	0.0	-4.0	The dog is defenseless and highly susceptible to harm	The action was deliberate and planned	The dog was taken away from its owner and sold, causing significant emotional harm	No help was provided to the dog or the elderly mother	The scenario is extremely immoral due to the intentional harm and betrayal of trust	Person X	They are capable of making promises and taking care of their mother's dog	The elderly mother's dog	It is a dependent and trusting animal	-2.96
517	Lotto	You are in charge of a team of specialised technicians who are carrying out maintenance work on a very large lift. Six technicians are working in the lift well. You and another technician are on the top floor in the machine-room. Suddenly, the winch breaks and the lift cabin starts to plummet downwards.You push the technician next to you into the cogs of the mechanism so that his body will cause the lift to stop. You know that he will die, but the six technicians will be saved.	orig		9.0	8.0	10.0	10.0	3.0	The patient is a human being, vulnerable to harm and death	The action was intentional, though made in a split second	The action caused the death of the technician	The action saved the lives of six other technicians	The moral acceptability is high due to the sacrifice made to save others	The person in charge of the team of technicians	That they would make a sacrificial decision to save others	The technician pushed into the cogs of the mechanism	That they would be willing to sacrifice themselves to save others	-1.57
518	Clifford	You see a man snickering as he passes by a cancer patient with a bald head.	orig		9.0	6.0	7.0	0.0	-3.0	Cancer patient is defenseless and highly susceptible to harm	The man's snickering suggests some degree of thought and planning	The snickering caused emotional distress and humiliation	No help or assistance was provided	The scenario is morally unacceptable due to the harm caused	The man	He is insensitive and lacks empathy	The cancer patient	They are vulnerable and deserving of respect	-3.4
519	Clifford	You see a man secretly watching sports on his cell phone during a pastor's sermon.	orig		6.0	7.0	3.0	0.0	-1.0	The congregation is average, not particularly vulnerable	The man is acting intentionally, but not with malice	The harm is minor, a distraction from the sermon	No help is being provided, just a distraction	The scenario is mildly immoral due to disrespect	The man watching sports on his cell phone	He is distracted and not respectful of the sermon	The pastor and the congregation	They are trying to focus on the sermon and may be offended	-1.8
520	Mickelberg	Person X offered to let their evicted sister and brother-in-law stay with them for free and sleep in PersonX's room while PersonX slept on the couch.	orig		7.0	6.0	0.0	8.0	4.0	They are in a difficult situation, but not completely defenseless	The action was intentional, but not extensively planned	No harm was caused, and the action was benevolent	Substantial help was provided, offering a place to stay	The action was highly moral, showing kindness and generosity	Person X	They are a caring and generous person	The evicted sister and brother-in-law	They are in a vulnerable situation, having been evicted	2.86
521	Mickelberg	Person X started a vicious rumor about their ex-partner, saying that they had neglected their children when they were still married.	orig		8.0	9.0	8.0	0.0	-4.0	Ex-partner is emotionally vulnerable after a breakup	Person X deliberately spread a false rumor	Rumor can cause significant emotional distress and reputational harm	No help was provided to the ex-partner	Intentional harm with no help provided makes it extremely immoral	Person X	They are vengeful and willing to harm others	Their ex-partner	They are innocent and vulnerable to reputational harm	-2.97
522	Kruepke	My friend was always putting down all the men I dated because she was jealous. I confronted her about it and said some really mean comments to her about how no man wants her. I hurt her feelings a lot.	orig		8.0	9.0	8.0	0.0	-3.0	My friend was emotionally vulnerable to hurtful comments	I intentionally made mean comments to hurt my friend	My comments caused significant emotional harm to my friend	No help was provided in this scenario	The scenario is morally unacceptable due to intentional harm	I (the narrator)	I assumed my friend was jealous of my relationships	My friend	I assumed my friend was insecure about her own relationships	-1.04
523	Mickelberg	Person X risked their life rescuing an animal that was trapped inside a burning house.	orig		10.0	9.0	0.0	10.0	4.0	Animal is trapped and helpless in a burning house	Person X deliberately entered the burning house to rescue the animal	No harm was caused to the animal by Person X's action	Person X's action saved the animal's life	Person X's intentional and brave action saved a vulnerable life	Person X	They are brave and selfless	The animal	It is innocent and helpless	3.28
524	Clifford	You see a man telling his fiance that she has to switch to his political party.	orig		8.0	9.0	6.0	0.0	-3.0	Emotional vulnerability in a romantic relationship	Deliberate attempt to influence her political beliefs	Potential emotional distress and erosion of autonomy	No apparent help or benefit to the fiancée	Coercive behavior in a romantic relationship is morally unacceptable	The man	He is trying to exert control over his fiancée	The fiancée	She is in a vulnerable position due to her emotional investment in the relationship	-2.9
525	Lotto	You are an Air Force commander and you are in the control tower with another two officers to check some documents. During an exercise that is taking place in the surrounding air space, a plane has engine problems and is about to crash into the control tower. The pilot communicates by radio that he is about to eject from the plane.You give orders that the plane must be immediately shot down. You know that the pilot will not have time to eject and will die, but you and the other two officers will escape injury.	orig		10.0	9.0	10.0	9.0	0.0	Pilot is in a life-threatening situation with no escape	Commander makes a deliberate decision to shoot down the plane	The action results in the death of the pilot	The action saves the lives of the commander and the two officers	The action is morally complex, weighing the life of one against the lives of three	The Air Force commander	That the commander is capable of making a quick and difficult decision	The pilot of the plane	That the pilot is in a life-threatening situation and unable to escape	-1.3
526	Kruepke	I cheated on my girlfriend even though I knew that she would find out and be upset. I cheated on her for a very long time and really hurt her. She found out and we broke up.	orig		9.0	9.0	8.0	0.0	-4.0	Girlfriend was emotionally invested and trusted me, making her highly susceptible to harm	I deliberately planned and executed the cheating, showing extensive planning and thought	The cheating caused significant emotional damage and hurt, leading to the breakdown of the relationship	No help or assistance was provided to mitigate the harm caused	The intentional harm caused to a vulnerable person makes this scenario extremely immoral	I (the person who cheated)	I assumed I could get away with it and that my girlfriend would not find out	My girlfriend	I assumed she trusted me and was vulnerable to my actions	-2.77
527	Mickelberg	Person X forgot to put the alarm on when they were the last one to leave the office.	orig		6.0	2.0	5.0	0.0	-2.0	Office contents are susceptible to harm or theft	Action was unintentional, but still a result of negligence	Potential harm is moderate, as office contents could be stolen or damaged	No help was provided, as the alarm was not set	Scenario is morally unacceptable due to negligence and potential harm	Person X	Assumed to be responsible and attentive	The office and its contents	Assumed to be valuable and vulnerable to theft or damage	-0.37
528	Grizzard	Throws a grenade into a bunker to flush out enemies.	orig		7.0	9.0	8.0	0.0	-2.0	Enemies are average resilience, susceptible to harm	Soldier planned and executed the action deliberately	Grenade causes significant damage and harm	No help or assistance is provided	Intentional harm outweighs any potential benefits	A soldier	The soldier is trained and experienced in combat	Enemies in the bunker	The enemies are armed and dangerous	-0.2133333333
529	Effron	Offered to show a new student around campus after class	orig		7.0	6.0	0.0	8.0	4.0	New student is vulnerable due to unfamiliarity with campus	Action is intentional, but not extensively planned	No harm is caused in this scenario	Substantial help is provided by showing the new student around	Scenario is highly moral due to intentional help and no harm	The existing student	Assuming the existing student is friendly and willing to help	The new student	Assuming the new student is unfamiliar with the campus and needs guidance	2.04799992
530	Kruepke	My husband and I split up and soon after he was arrested for drug use. While he was in jail I used some of his credit cards that I still had from our marriage. I did it so that he would be so upset with me that he would stop trying to contact me.	orig		8.0	9.0	6.0	0.0	-2.0	The patient is in a vulnerable state due to being in jail.	The action was intentional and premeditated to achieve a specific goal.	The harm caused is emotional distress and potential financial consequences.	No help was provided in this scenario.	The scenario is morally unacceptable due to the intentional harm caused.	The agent is the narrator (the wife).	The assumption made about the agent is that they are capable of making decisions to protect themselves.	The patient being affected by this action is the husband.	The assumption made about the patient is that they are emotionally invested in the relationship and will be upset by the narrator's actions.	-2.25
531	Clifford	You see an intern disobeying an order to dress professionally and comb his hair.	orig		7.0	7.0	4.0	0.0	-2.0	Medium-High Vulnerability due to potential impact on professional reputation	Medium-High Intentionality as the intern deliberately chose to disobey	Medium-Low Harm as it may affect the intern's professional image	Minimum Help as no positive action was taken	Immoral due to intentional disobedience and potential harm to professional reputation	The intern	The intern is careless and lacks professionalism	The organization or colleagues	The organization or colleagues have certain expectations and standards	-1.9
532	Lotto	You are a specialist in underwater welding. You are working with your team of three other people in a small dam at a depth of 30m under water. Because of a problem with the flow regulator, about 100 cubic metres too much water has flowed into the dam. The pressure is too great and you are unable to surface.You activate the opening of the sluice gates. The water will flow into the valley where there is an observatory. You know that a researcher works there, and he/she will be swept away in the overflow water, but you and the other three will be saved.	orig		9.0	7.0	9.0	9.0	0.0	The researcher is alone and unaware of the danger, making them highly susceptible to harm	The action was taken with some degree of thought and planning to save the lives of the underwater welding team	The action will result in the researcher being swept away, likely causing serious harm or death	The action saves the lives of the four people in the underwater welding team	The scenario is morally complex, with harm caused to one person to save the lives of four others	The underwater welding specialist	That they are capable of making a decision to open the sluice gates	The researcher in the observatory	That they are unaware of the impending danger and are vulnerable to the overflow water	-1.1
533	Effron	Made an obscene gesture at an old lady	orig		9.0	9.0	6.0	0.0	-3.0	Old lady is defenseless and susceptible to emotional harm	Action was deliberate and intentional, not accidental	Caused emotional distress and offense to the old lady	No help or assistance was provided	Intentional harm to a vulnerable person is highly immoral	A young adult	Assumed to be reckless and disrespectful	An old lady	Assumed to be vulnerable and deserving of respect	-2.18181816
534	Mickelberg	Person X taught their nephew how to drive at the local shopping center car park, after the shops had shut.	orig		8.0	7.0	0.0	8.0	3.0	Nephew is a minor and novice driver, making them vulnerable	Person X planned and intentionally taught the nephew to drive	No harm was caused in this scenario	Person X provided significant help by teaching the nephew to drive	The scenario is morally acceptable as it promotes learning and care	Person X	Assumed to be a responsible and caring adult	The nephew	Assumed to be a novice driver and a minor	1.43
535	Kruepke	My sister is five years older than I am. When we were little she would always tease me about things. So one day when she was teasing me about something, I threw a pencil at her.	orig		6.0	4.0	3.0	0.0	0.0	My sister was a typical child, average resilience	I acted impulsively, with minimal premeditation	The pencil throw caused minor harm, no serious injury	No help was provided in this scenario	The action was impulsive and caused minor harm, morally neutral	I	I was capable of throwing a pencil	My sister	She was older and teasing me	-1.05
536	Mickelberg	Person X learned how to play the piano when they were a child.	orig		8.0	8.0	0.0	8.0	3.0	Childhood is a vulnerable stage of life	Learning piano requires intention and dedication	No harm is caused in this scenario	Learning piano can bring personal fulfillment and joy	The scenario is morally acceptable as it promotes personal growth	Person X	Person X had the capacity to learn and was motivated to learn piano	Person X	Person X was a child and had a developing brain and skills	0.51
537	Kruepke	One night I was having sex with my boyfriend. He said that he had a condom on but at the end I found out that he didn't. I became pregnant and since I just had had a baby recently, I decided to have an abortion.	orig		8.0	8.0	7.0	0.0	-3.0	Vulnerable due to trust and recent childbirth	Intentional deception about using a condom	Caused unintended pregnancy and emotional distress	No help or protection was provided	Immoral due to intentional deception and harm	The boyfriend	He would use a condom during sex	The narrator	She trusted her boyfriend to use a condom	-0.78
538	Clifford	You see a Hollywood star agreeing with a foreign dictator's denunciation of the US.	orig		8.0	7.0	6.0	0.0	-3.0	The people of the US are susceptible to harm from the dictator's regime	The star's action is intentional, though possibly not fully thought through	The star's agreement may cause harm to the people of the US by legitimizing the dictator's regime	The star's action does not provide any significant help to those affected	The scenario is morally unacceptable due to the harm caused and lack of help provided	The Hollywood star	That they are naive or uninformed about the dictator's regime	The people of the US, particularly those who are negatively affected by the dictator's regime	That they are vulnerable to the dictator's oppressive actions and may be further marginalized by the star's agreement	-2.2
539	Mickelberg	Person X told the children to be quiet in the library.	orig		8.0	7.0	2.0	6.0	2.0	Children are vulnerable due to their age and dependence on others	Person X intentionally told the children to be quiet, indicating some degree of thought	No physical harm was caused, but the children may have felt embarrassed or scolded	Person X's action helped maintain a peaceful environment in the library	The scenario is morally acceptable as it promotes a respectful environment	Person X	Assumed to be an authority figure or someone with responsibility in the library	The children	Assumed to be noisy and disruptive in the library	0.57
540	Effron	Spent time one summer teaching his daughter to play baseball	orig		9.0	9.0	0.0	9.0	4.0	Children are vulnerable due to their age and dependence on others	The father intentionally planned and executed the action	No harm was caused, only positive interaction	The father provided significant help and guidance	The scenario is highly moral due to the father's intentional and helpful actions	The father	He is a caring and responsible parent	His daughter	She is a child who needs guidance and care	2.06666664
541	Mickelberg	Person X started a false rumor that their office colleague Mary used to be a sex worker.	orig		7.0	9.0	8.0	0.0	-3.0	Mary is a typical adult with average resilience	Person X deliberately spread the false rumor	The rumor can cause significant emotional distress and damage to Mary's reputation	No help was provided to Mary	The scenario is highly immoral due to intentional harm and lack of help	Person X	They are malicious and willing to harm others' reputation	Mary	She is an innocent and unsuspecting colleague	-3.09
542	Effron	Gave food to the needy	orig		8.0	8.0	0.0	8.0	4.0	Vulnerable due to lack of basic necessities	Acted with deliberate thought and planning	No harm was caused	Provided substantial assistance to meet basic needs	Highly moral due to intentional help to vulnerable person	A charitable person	Assumed to be empathetic and kind	The needy person	Assumed to be struggling to meet basic needs	3.23076936
543	Lotto	You are at Luna Park and you have decided to take a ride on the roller coaster. You get into the carriage together with four other people. After a couple of circuits, the speed starts to increase dramatically right at the point that the carriage does a loop the loop. The technician in charge tells you over the loudspeaker that the mechanism which controls the brakes is not responding.You pull the emergency handle in the carriage that will make it divert on to another track. You can see there is a man working there. The carriage will run into him and he will die, but you and the other four will be unhurt.	orig		9.0	6.0	10.0	10.0	2.0	The man is alone and unaware of the danger, making him highly susceptible to harm	The action is intentional, but not premeditated, as it's a response to an emergency situation	The action would result in the death of the man, causing maximum harm	The action would save the lives of five people, providing maximum help	The scenario presents a moral dilemma, where causing harm to one person saves the lives of five others	The person who pulled the emergency handle	That they are trying to save their own life and the lives of the other four people	The man working on the track	That he is unaware of the danger and is defenseless	-1.09
544	Clifford	You see a boss pressuring employees to buy goods from her family's general store.	orig		8.0	9.0	6.0	0.0	-3.0	Employees may feel pressured and trapped, making them vulnerable	The boss is deliberately pressuring employees, showing intentional behavior	The action causes financial harm and stress to the employees	No help is provided, only harm is inflicted	The scenario is immoral due to the intentional harm and exploitation	The boss	The boss is motivated by personal gain and is willing to exploit her employees	The employees	The employees are likely to feel pressured and may be in a vulnerable financial situation	-2.7
545	Effron	Demanded a refund at a restaurant for slow service	orig		6.0	7.0	3.0	0.0	2.0	Customer is average resilience, some susceptibility to harm	Action was deliberate, but not extensively planned	Caused minor inconvenience, not significant harm	No significant help was provided	Morally acceptable, as customer stood up for their rights	The customer	That they are entitled to good service	The restaurant staff	That they are responsible for providing good service	-0.8432432
546	Clifford	You see a woman answering a phone call with the word "goodbye" instead of "hello.	orig		6.0	6.0	2.0	0.0	0.0	The caller is a typical adult, with some susceptibility to emotional harm	The action is intentional, but may not be a deliberate attempt to cause harm	The harm caused is minimal, likely just surprise or confusion	No help is provided in this scenario	The scenario is neutral, with no significant moral implications	The woman	She is likely ending a conversation or has a habit of answering calls in this way	The caller	The caller may be surprised or confused by the unusual greeting	-0.5
547	Clifford	You see a girl throwing her hot coffee on a woman who is dating her ex-boyfriend	orig		8.0	9.0	7.0	0.0	-3.0	The woman is unsuspecting and not prepared to defend herself	The girl's action is deliberate and premeditated	The hot coffee can cause physical harm and emotional distress	No help is provided in this scenario	The girl's intentional and harmful action makes this scenario highly immoral	The girl	She is jealous and angry about her ex-boyfriend dating someone else	The woman who is dating her ex-boyfriend	She is unaware of the girl's intentions and is vulnerable to attack	-3.3
548	Clifford	You see someone leaving his dog outside in the rain after it dug in the trash.	orig		9.0	4.0	6.0	0.0	-3.0	Dogs are defenseless and susceptible to harm	Leaving the dog outside in the rain shows a lack of planning	The dog may catch a disease or suffer from hypothermia	No help was provided to the dog in distress	The owner's actions show a disregard for the dog's well-being	The dog owner	He is irresponsible and lacks empathy	The dog	It is innocent and dependent on its owner	-2.7
549	Effron	Visited a nursing home to cheer up the patients	orig		8.0	8.0	0.0	8.0	4.0	Elderly patients are vulnerable due to age and health conditions	The visitor intentionally planned to visit and cheer up the patients	No harm was caused, only positive interactions	The visitor provided emotional support and comfort	The visitor's intentional action caused significant help and no harm	The visitor	The visitor is a kind and caring person	The patients at the nursing home	The patients are elderly and in need of emotional support	2.95555552
550	Clifford	You see a staff member talking loudly and interrupting the mayor's speech to the public.	orig		6.0	4.0	5.0	0.0	-2.0	The mayor is a public figure, but still has some authority and influence	The staff member's action seems impulsive and unplanned	The staff member's interruption may cause embarrassment and disruption	No help is provided in this scenario	The staff member's action is disruptive and disrespectful, but not extremely harmful	The staff member	They are likely unaware of the importance of respecting the mayor's speech	The mayor	They are a public figure and expect respect during their speech	-2.8
551	Lotto	You are in charge of the Maritime Police. You have received a message that the captain and a seaman of a cargo ship are healthy carriers of a lethal and contagious virus. They do not know that they are infected, and are travelling towards a small gulf where fishermen live. The communications system of the cargo ship is not working and, therefore, they cannot be contacted.You launch a missile and sink the cargo ship to avoid it mooring and thus spreading the virus. You know that the captain and seaman will die, but the fishermen will be saved.	orig		7.0	9.0	9.0	9.0	2.0	Fishermen are average individuals with some susceptibility to harm	The action was taken with deliberate thought and planning to prevent the spread of the virus	The action resulted in the death of two individuals, causing significant harm	The action prevented the spread of the virus, saving the lives of many fishermen	The action, although causing harm to two individuals, saved many lives and prevented a greater tragedy	The head of the Maritime Police	That they are capable of making difficult decisions to protect the greater good	The captain, seaman, and fishermen	That they are unaware of the virus and are vulnerable to its spread	-0.46
552	Clifford	You see a girl saying that another girl is too ugly to be a varsity cheerleader.	orig		8.0	9.0	7.0	0.0	-3.0	Teenagers can be emotionally vulnerable to bullying	The comment was intentionally hurtful and meant to belittle	The comment can cause emotional distress and harm self-esteem	No help or support was provided	The scenario is morally unacceptable due to intentional harm	The girl who made the comment	She is mean-spirited and judgmental	The girl being targeted	She is likely to be sensitive and vulnerable to criticism	-2.8
553	Kruepke	About ten years ago, I had a friend who was a musician. She was struggling and wasn't making any money. We had a nice time together and I enjoyed her company. At that time, I was making money, so I decided to give her some money.	orig		7.0	8.0	0.0	8.0	3.0	Friend was struggling financially, making her vulnerable	I deliberately decided to help my friend	No harm was caused in this scenario	I provided significant financial help to my friend	Helping a friend in need is a morally acceptable action	I	I was capable of helping my friend financially	My musician friend	She was struggling and in need of financial support	2.04
554	Kruepke	I was dating this guy who was having a nervous breakdown. His mother asked me if I would move in with him, cook for him and make sure he was okay. So I moved in with him for a while.	orig		9.0	8.0	1.0	8.0	4.0	The patient is having a nervous breakdown, making them highly susceptible to harm.	The action was intentional, as the speaker moved in with the guy to care for him.	The action caused minimal harm, as the speaker's intention was to help.	The action provided significant help, as the speaker took care of the guy's daily needs.	The scenario is highly moral, as the speaker's actions were selfless and caring.	The agent is the speaker (the person who moved in with the guy).	The assumption made about the agent is that they are caring and willing to help.	The patient is the guy having a nervous breakdown.	The assumption made about the patient is that they are vulnerable and in need of care.	1.39
555	Effron	Told a colleague in public that she should lose weight	orig		8.0	8.0	7.0	0.0	-3.0	Colleague is vulnerable to emotional harm	Action was intentional and thoughtless	Caused emotional distress and humiliation	No help or support was provided	Intentional harm with no benefit, highly immoral	The person who made the comment	That they have the right to comment on others' appearance	The colleague	That they need to lose weight	-1.83783776
556	Effron	Gave money to charity	orig		7.0	9.0	0.0	8.0	4.0	Recipients may be vulnerable due to financial struggles	Donor intentionally decided to give money	No harm was caused by the action	Substantial help was provided to those in need	The action is highly moral due to its positive impact	The donor	Assumed to be a benevolent person	The recipients of the charity	Assumed to be in need of financial assistance	2.6971428
