id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
483	Mickelberg	Person X commutes four hours on a bus every week to the local children's hospital, so they can dress as a clown and entertain the children in the cancer ward.	orig	Person X voluntarily dresses as a clown to entertain children in the cancer ward of a local hospital.	9.0	8.0	0.0	8.0	4.0	Children with cancer are highly susceptible to harm and mistreatment.	The action is deliberate and requires planning to entertain the children effectively.	The action causes no harm but aims to bring joy and comfort to the children.	The action provides significant emotional support and happiness to the children.	The scenario is highly moral as it brings joy and comfort to vulnerable children.	Person X	They are compassionate and empathetic towards the children.	Children in the cancer ward	They are in a vulnerable state due to their illness.	3.42
484	Grizzard	Threatens to kill a farmer to gain information.	orig	Desperate criminal threatening a farmer to reveal the location of hidden treasure.	7.0	8.0	8.0	0.0	-4.0	The farmer is an average adult, with some susceptibility to harm.	The action is premeditated, with the criminal planning to use threats.	The threat of harm is significant, causing fear and distress to the farmer.	No help is provided, as the criminal is the one causing harm.	Threatening to kill for personal gain is highly immoral.	Desperate criminal	Assumed to be motivated by greed or desperation.	Farmer	Assumed to possess valuable information.	-1.666666667
485	Cook	Someone makes a public online post making fun of their political party, saying they will support the opposing partyâ€™s candidate	orig	The person made a public post mocking their political party and expressing support for the opposing party's candidate.	6.0	8.0	4.0	6.0	0.0	The political party is an entity with some susceptibility to harm.	The action was likely premeditated and intentional.	The harm caused is more emotional or reputational rather than physical.	The post may have helped the opposing party by showing support for their candidate.	The scenario is morally neutral as it involves expressing political opinions.	The person who made the post	They are likely dissatisfied with their current political party and considering a change.	Their political party	They assume their political party may be offended or upset by the post.	-0.74
486	Effron	Was irritated when a neighbor asked to borrow some milk	orig	Neighbor asked to borrow some milk.	4.0	4.0	1.0	4.0	4.0	Medium-Low Vulnerability as adults are generally resilient.	Medium-Low Intentionality as borrowing milk is a common request.	Minimum Harm as borrowing milk does not cause harm.	Medium-Low Help as lending milk is a minor assistance.	The scenario is morally acceptable as it involves a common and harmless request.	Neighbor	Assumed they were in need of milk.	Person being asked	Assumed they had milk to lend.	-0.8363636
487	Effron	Ignored his old girlfriend at a party	orig	The agent ignored his old girlfriend at a party.	7.0	8.0	4.0	1.0	-3.0	The old girlfriend is of medium-high vulnerability due to emotional susceptibility.	The action was intentional as the boyfriend chose to ignore her.	The harm caused is medium-low as emotional hurt was inflicted.	No help was provided, so the answer is minimum help.	Ignoring someone intentionally causing emotional harm is morally unacceptable.	The agent (person) is the boyfriend.	The assumption is that the boyfriend intentionally ignored his old girlfriend.	The patient being affected is the old girlfriend.	The assumption is that the old girlfriend felt hurt or neglected.	-0.23783784
488	Mickelberg	Person X ran out of paint when painting their home and had to go the hardware store.	orig	Person X ran out of paint while painting their home and had to go to the hardware store.	0.0	1.0	0.0	6.0	3.0	The home is an inanimate object and cannot be harmed.	Person X likely ran out of paint unintentionally.	No harm was caused as the home just needed to be completed.	Person X's action of going to the hardware store provided help in completing the project.	The scenario is morally acceptable as it involves completing a home improvement project.	Person X	They were trying to complete a home improvement project.	The home being painted	It needed to be finished for aesthetic or maintenance reasons.	0.15
489	Clifford	You see a group of women having a long and loud conversation during a church sermon.	orig	The group of women are tourists visiting the church and are unaware of the cultural norms during the sermon.	7.0	4.0	4.0	3.0	-1.0	Medium-High Vulnerability as they are likely to feel disrespected and distracted during the sermon.	Medium-Low Intentionality as they did not intend to disrupt the sermon but were unaware of the norms.	Medium-Low Harm as they caused disturbance but did not physically harm anyone.	Medium-Low Help as they could have been informed politely about the norms.	Slightly immoral due to causing disturbance but not intentionally or significantly harmful.	Group of women	Unaware tourists	Church attendees	Regular churchgoers	-2.8
490	Lotto	You are crossing a bridge which passes over the railway line and you see a train moving on the track below. You notice that the driver has lost control and that the locomotive will continue its course and end up running into five men who are working on the adjacent tracks. On the bridge next you is a person you do not know.You throw this person off the bridge is such a way that his body blocks the oncoming train. You know that his person will die, but the five workers will be unhurt.	orig	A situation where a person is faced with the choice of sacrificing one life to save five others in a split-second decision.	9.0	7.0	8.0	7.0	3.0	The person thrown off the bridge is in a position to potentially save five lives, making them highly vulnerable.	The action of throwing someone off the bridge to save others requires some degree of premeditation and intention.	The harm caused is significant as it involves sacrificing one life to potentially save five others.	The action of sacrificing one life to potentially save five others can be seen as providing substantial help.	The scenario involves a morally complex decision where sacrificing one life to save five others can be considered morally acceptable.	The person on the bridge	Assumed the person was capable of physically throwing someone off the bridge.	The person thrown off the bridge	Assumed the person was physically capable of blocking the oncoming train.	-1.7
491	Kruepke	One evening I went out. I told my husband I was going to an audition, but actually, I went out for dinner with a friend of mine. I had to lie, because he would have wanted to go with my friend and me.	orig	The agent wanted to have dinner with a friend without the patient's knowledge.	4.0	8.0	3.0	2.0	-2.0	The patient was deceived but not in immediate danger.	The action required planning and deception.	The harm was emotional rather than physical.	The agent did not provide any help to the patient.	The deception caused emotional harm but no physical harm.	The agent	The agent assumed the patient would want to join them for dinner.	The patient	The patient assumed they were going to an audition.	-0.94
492	Effron	Let his dog go to the bathroom on the neighbor's yard	orig	The neighbor's yard is a private property where the dog should not be allowed to go to the bathroom.	6.0	7.0	4.0	1.0	-2.0	The neighbor is an average adult who may feel annoyed but not severely harmed.	The action may be intentional if the dog owner knowingly allows the dog to go to the bathroom on the neighbor's yard.	The harm caused is moderate as it disrupts the neighbor's property and may cause annoyance.	No help is provided to the neighbor in this scenario.	The scenario is mildly immoral as it disregards the neighbor's property rights and causes inconvenience.	The dog owner	Assumed to be negligent or unaware of the dog's actions	The neighbor	Assumed to be upset or inconvenienced by the dog's actions	-1.29032256
493	Effron	Kept the music down for his roommates	orig	Roommate playing loud music	7.0	8.0	2.0	6.0	3.0	Other roommates are average adults, somewhat susceptible to disturbance.	The action was intentional to maintain harmony in the living space.	No harm was caused, only inconvenience.	Provided help by respecting others' need for quiet.	Considered moral due to intentional, non-harmful, and helpful nature of the action.	Roommate	Considerate and respectful	Other roommates	Prefer peace and quiet	1.69411776
494	Kruepke	In college I used to tell a lot of girls that I loved them or cared for them or how we would be more of a couple than we were.  But, in actuality, that wasn't the truth.  I just told them that.	orig	Deceptive romantic relationships in college	8.0	9.0	7.0	1.0	-3.0	The girls were emotionally vulnerable and easily manipulated	The actions were premeditated and intentional	Significant emotional harm was caused by false declarations of love	No help was provided, only harm inflicted	Deceiving someone about love is highly immoral	The person telling the girls he loved them	Assumed to be manipulative and insincere	The girls being told false declarations of love	Assumed to be trusting and vulnerable	-2.42
495	Clifford	You see an employee trying to undermine all of her boss' ideas in front of others.	orig	Employee feeling threatened by boss's ideas and seeking to assert dominance.	3.0	8.0	7.0	1.0	-3.0	The boss is in a position of power and authority, making them less vulnerable.	The action is likely intentional to establish dominance or challenge authority.	The harm caused is significant as it undermines the boss's authority and potentially affects team dynamics.	No help is provided as the employee's actions are detrimental to the boss.	The intentional harm caused to the boss makes this scenario morally unacceptable.	The employee	The employee feels insecure or challenged by the boss's ideas.	The boss	The boss is being undermined and potentially demoralized.	-2.6
496	Kruepke	A couple of years ago, when I went grocery shopping, I realized that there was a cart in the parking lot that had not been claimed. It was full of groceries. So I brought the cart back inside and gave it to the manager.	orig	Returning an abandoned grocery cart to the store	4.0	8.0	0.0	8.0	4.0	The patient is an average adult who can easily replace the groceries	The action was intentional as the agent made a conscious decision to return the cart	No harm was caused as the groceries were returned safely	The action provided help by returning the lost groceries to their owner	The scenario is morally acceptable as it demonstrates kindness and responsibility	I	Assumed the agent was a responsible and considerate individual	The owner of the abandoned grocery cart	Assumed the patient was a regular shopper who forgot their cart	2.54
497	Mickelberg	Person X often sings along to the songs that they are listening to.	orig	Person X is alone in their car listening to music.	0.0	5.0	0.0	2.0	0.0	Person X is not vulnerable and is not being harmed.	Singing along is intentional but not extensively planned.	No harm is caused by singing along to music.	Singing along provides personal enjoyment.	The scenario is morally neutral as it brings personal enjoyment without causing harm.	Person X	They enjoy singing along to music.	Person X themselves	They are enjoying the music.	0.36
498	Effron	Gave a stranded motorist a lift to the service station	orig	A stranded motorist needed assistance to reach the service station.	7.0	8.0	0.0	8.0	4.0	The stranded motorist is temporarily vulnerable in a potentially dangerous situation.	The action was intentional as the person chose to offer assistance.	No harm was caused, only help was provided.	Significant help was provided by offering a ride to the service station.	The scenario is morally acceptable as it involved intentional help without causing harm.	The person offering the lift	Assumed to be a kind and helpful individual	The stranded motorist	Assumed to be in need of help due to being stranded	2.2193548
499	Effron	Returned a birthday gift because it was too cheap	orig	The agent returned a birthday gift because it was too cheap.	7.0	8.0	6.0	2.0	-2.0	The person who gave the gift is emotionally affected by the rejection.	The action was deliberate and required effort to return the gift.	The act of returning the gift may cause emotional harm and disappointment.	No help was provided, and the action may strain the relationship.	Returning a gift solely based on its value is morally questionable.	The person who received the gift	Assumed to prioritize material value over sentiment	The person who gave the gift	Assumed to have chosen the gift with good intentions	-2.06896552
500	Mickelberg	Person X stayed back to help a colleague jumpstart their car, even though they then missed the start of a music concert.	orig	Person X stayed back to help a colleague jumpstart their car, even though they then missed the start of a music concert.	3.0	7.0	2.0	6.0	3.0	The colleague is temporarily inconvenienced but not in immediate danger.	Person X made a conscious decision to help.	Missing the concert caused disappointment but no physical harm.	Person X provided significant help by assisting with the car.	The action was morally acceptable as it involved sacrificing personal enjoyment to help another.	Person X	Assumed to be kind and helpful	Colleague	Assumed to be in need of assistance	2.61
501	Lotto	You are a taxi driver and you are carrying two passengers at night. It has been snowing already for a couple of hours and the roads are dangerously icy. You turn into a very narrow street and suddenly you find yourself in front of a truck which has overturned in the middle of the road. You start to brake, but you lose control of the taxi and it begins to slide on the icy road.You swerve to direct the car towards the edge of the road. You see that there is a passer-by who will be hit by the car and will die, but you and the two passengers will be unhurt.	orig	Driving on icy roads at night with passengers in the car	9.0	3.0	9.0	8.0	-2.0	Passer-by is defenseless and highly susceptible to harm	Action was a result of trying to avoid a collision	Potential harm of causing a fatal accident	Attempted to direct the car away from the passer-by	The action was unintentional, but the potential harm caused was significant	Taxi driver	Assumed to be experienced in driving in difficult conditions	Passer-by	Assumed to be an innocent bystander	-1.17
502	Mickelberg	Person X won an award for 'Best Newcomer' at a local karaoke event.	orig	Person X won an award for 'Best Newcomer' at a local karaoke event.	6.0	8.0	0.0	8.0	4.0	Person X is an adult with average resilience.	Person X likely practiced and prepared for the event.	No harm was caused, only positive recognition.	Person X received help in the form of recognition and an award.	The scenario is morally positive as it involves personal achievement and recognition.	Person X	Competed in the karaoke event	Person X	Participated in the karaoke event	0.45
503	Effron	Slammed the door in the face of a charity collector	orig	A charity collector was knocking on the door of a person's house.	6.0	8.0	4.0	1.0	-2.0	The charity collector is an adult with some resilience.	The action was intentional, as the person chose to slam the door.	The action caused emotional harm but no physical harm.	The person failed to offer any help or support to the charity collector.	The action was morally questionable due to causing harm without offering help.	The person living in the house.	The person assumed the charity collector was intrusive or annoying.	The charity collector.	The person assumed the charity collector was persistent or pushy.	-1.5783784
504	Mickelberg	Person X set fire to the community hall in the middle of the night.	orig	Person X set fire to the community hall in the middle of the night due to a personal vendetta against the community members.	7.0	8.0	7.0	1.0	-3.0	The community members are average adults, somewhat susceptible to harm.	The action was premeditated and planned out.	The fire caused significant damage to the community hall.	No help was provided, only harm inflicted.	The intentional harm caused to innocent individuals makes this scenario highly immoral.	Person X	They had a grudge against the community members.	The community members who use the hall for gatherings and events.	They were innocent bystanders affected by the action.	-3.67
505	Kruepke	While I was in college, I was in a long distance relationship with a girl. We talked every night on the phone and really tried to make it work. Meanwhile, I was having study sessions with an attractive girl in my class and very tempted to cheat on my girlfriend.	orig	Temptation to cheat in a long-distance relationship	7.0	7.0	8.0	6.0	-2.0	The girlfriend is emotionally vulnerable due to distance and trust issues.	The temptation to cheat involves some level of premeditation.	Cheating would cause significant emotional harm to the girlfriend.	Choosing not to cheat would provide emotional support and loyalty to the girlfriend.	The scenario involves intentional harm but potential for moral growth through loyalty.	The person in the long-distance relationship	Capable of being tempted but trying to remain faithful	The person's girlfriend	Assumed to be unaware of the temptation	-1.62
506	Mickelberg	Person X had an affair with their best friend's wife.	orig	Person X was feeling neglected in their own marriage and sought emotional connection elsewhere.	7.0	7.0	7.0	1.0	-3.0	Medium-High Vulnerability due to emotional distress and potential consequences.	Medium-High Intentionality as seeking emotional connection requires some planning.	Medium-High Harm as emotional betrayal can cause significant damage.	Minimum Help as the action caused harm to the patient.	The scenario is morally unacceptable due to intentional harm caused.	Person X	They were seeking emotional fulfillment.	Best friend's wife	Assumed to be in a troubled marriage.	-3.4
507	Mickelberg	Person X embezzled money from a charity to feed their gambling habit.	orig	Person X was struggling with a gambling addiction and resorted to embezzling money from a charity to feed their habit.	9.0	8.0	7.0	0.0	-3.0	The patients were defenseless against the harm caused by the embezzlement.	The action was premeditated as it involved planning to embezzle funds.	The embezzlement caused significant harm to the charity and those it served.	No help was provided as the embezzled funds were not used for charitable purposes.	Despite the circumstances, intentionally causing harm for personal gain is highly immoral.	Person X	They were facing a serious addiction and financial crisis.	The charity and the individuals it was meant to help	They were innocent victims of the embezzlement.	-3.36
508	Effron	Laughed at a question asked by a classmate	orig	During a classroom discussion where the question asked by the classmate was perceived as silly or irrelevant.	4.0	4.0	2.0	0.0	0.0	The classmate is of medium-low vulnerability as they are likely to handle minor embarrassment.	The action was likely medium-low intentional, as it may have been a spontaneous reaction.	The harm caused was minimal, as it was just laughter at a question.	No help was provided, as the laughter did not offer any support or assistance.	The scenario is morally neutral, as it did not cause significant harm or help.	The agent was a classmate.	The assumption was that the classmate was seeking attention or being humorous.	The patient being affected was the classmate who asked the question.	The assumption was that the classmate may feel embarrassed or self-conscious.	-1.43333328
509	Mickelberg	Person X spat in a customer's meal before serving it to him, because the customer had a stutter.	orig	Person X spat in a customer's meal due to the customer's stutter.	9.0	8.0	7.0	0.0	-4.0	The customer is a vulnerable individual targeted for their disability.	The action of spitting in the meal required premeditation and intent.	The act of spitting in the meal caused significant harm to the customer.	No help was provided to the customer, exacerbating the harm caused.	The intentional harm inflicted on a vulnerable individual is highly immoral.	Person X	X holds discriminatory beliefs towards individuals with stutters.	Customer	Customer is a person with a stutter.	-3.51
510	Clifford	You see a public leader on TV trying to ban the wearing of hooded sweatshirts.	orig	The public leader believes that hooded sweatshirts are associated with criminal activity.	8.0	9.0	4.0	1.0	-3.0	Assuming individuals wearing hooded sweatshirts are capable of committing crimes increases their vulnerability.	The action of banning hooded sweatshirts is intentional as it is a deliberate decision made by the leader.	Banning a piece of clothing does not directly cause harm to individuals, but it restricts their freedom of expression.	The ban does not provide any help or protection to individuals, but rather limits their choices.	Banning a piece of clothing based on assumptions about criminal behavior is morally questionable and restricts individual freedom.	The public leader	The leader believes that banning hooded sweatshirts will reduce crime rates.	Individuals who wear hooded sweatshirts	The leader assumes that individuals wearing hooded sweatshirts are potential criminals.	-2.7
511	Lotto	You are part of a team of six bomb disposal experts who are detonating an underwater mine. While you are underwater, a cable snaps causing a deep gash in one of the expert’s hand. The blood in the water starts to attract some sharks which are in the area. The injured expert starts to swim towards the only shark-proof cage available, while the rest of you are some way behind.You shoot the injured expert before he reaches the cage. You know that the sharks will all pounce on him, but you and the other four experts will be able to reach the cage and safety.	orig	Underwater bomb disposal operation gone wrong	9.0	9.0	8.0	9.0	3.0	The injured expert is defenseless and highly susceptible to harm	The action was deliberate and planned to prevent harm to the majority	The action caused significant harm to prevent a greater danger	The action provided critical help to ensure the safety of the majority	The decision, although difficult, was made to protect the majority and prevent a greater tragedy	You	You assumed the responsibility to make a difficult decision	Injured bomb disposal expert	Assumed to be in a life-threatening situation	-1.44
512	Lotto	You are in a ship which is crossing the Atlantic Ocean in the direction of South America. A fire has just broken out on board and everyone must immediately go to the lifeboats to be rescued. In the rush, too many people have climbed aboard some of the lifeboats, which are sinking. The life-boat you are on quickly starts to take on water.You throw into the sea the two people closest to you on the lifeboat to avoid it sinking. You know that they will drown, but you and the others will be saved.	orig	Emergency situation on a sinking lifeboat with too many people aboard.	9.0	9.0	9.0	9.0	3.0	The two individuals were defenseless and highly susceptible to harm in a life-threatening situation.	The action was deliberate and intentional, as a means of self-preservation.	The action caused the utmost harm by directly leading to the drowning of two individuals.	The action provided maximum help by ensuring the survival of the majority on the lifeboat.	While the action was extreme, it was necessary for the greater good in a life-threatening situation.	You	Acted out of self-preservation	The two people closest to you on the lifeboat	They were in immediate danger of drowning	-1.26
513	Kruepke	I email women through the personal ads quite often. I lie about many things such as awards I haven’t actually won, or places I’ve been. I’m pretty sure everyone lies about things in those ads to make themselves more attractive to the people that they are interested in.	orig	Lying in personal ads to appear more attractive to potential partners.	5.0	7.0	3.0	1.0	-2.0	The individuals reading the ads are of average resilience and can discern truth from lies.	The action of lying in personal ads involves some degree of thought and planning.	The harm caused by lying in personal ads is relatively minor, as it may lead to disappointment or wasted time.	No help is provided by lying in personal ads; in fact, it may hinder genuine connections.	Lying in personal ads is morally questionable as it involves deception for personal gain.	The person lying in the personal ads.	They believe that lying will increase their chances of attracting potential partners.	The individuals reading the personal ads.	They may be misled or deceived by the false information presented in the ads.	-1.85
514	Cook	Someone posts pornographic self-photography online	orig	The agent voluntarily posted their own pornographic self-photography online.	3.0	8.0	5.0	0.0	0.0	The patient willingly shared the content, indicating some level of resilience.	The action was intentional as the agent actively chose to post the content.	While some may argue it causes harm, it depends on individual perspective.	The action did not provide any help or assistance to others.	The scenario is morally neutral as it involves self-expression and personal choice.	The agent	The agent made a conscious decision to share intimate content online.	The patient	The patient is the agent themselves.	-1.25
515	Clifford	You see a man putting ketchup all over his chicken Caesar salad while at lunch.	orig	The man is a picky eater and dislikes the taste of Caesar dressing.	0.0	8.0	2.0	0.0	0.0	The salad is an inanimate object and cannot be harmed.	The man intentionally chose to put ketchup on his salad.	The alteration caused minimal harm to the salad.	The man is not providing any help by altering the salad.	The action is not harmful or helpful, just a matter of personal preference.	The man	He prefers ketchup over Caesar dressing.	The chicken Caesar salad	It is being altered to suit the man's taste.	-0.2
516	Mickelberg	Person X promised to look after their elderly mother's dog but then secretly sold it as soon as their mother moved into the nursing home.	orig	Person X was financially struggling and needed the money from selling the dog to pay for their mother's nursing home expenses.	9.0	8.0	7.0	0.0	-3.0	The dog is a beloved pet and highly vulnerable without its owner.	Selling the dog was a premeditated decision to alleviate financial strain.	The action caused significant harm by separating the dog from its owner.	No help was provided to the dog, despite the financial benefit to the owner.	The intentional harm caused to a vulnerable pet for financial gain is highly immoral.	Person X	Financially struggling	Elderly mother's dog	Beloved pet	-2.96
517	Lotto	You are in charge of a team of specialised technicians who are carrying out maintenance work on a very large lift. Six technicians are working in the lift well. You and another technician are on the top floor in the machine-room. Suddenly, the winch breaks and the lift cabin starts to plummet downwards.You push the technician next to you into the cogs of the mechanism so that his body will cause the lift to stop. You know that he will die, but the six technicians will be saved.	orig	Life-threatening emergency situation	9.0	9.0	10.0	10.0	3.0	Maximum Vulnerability due to being pushed into dangerous machinery	Maximum Intentionality as the action was deliberate and planned	Maximum Harm caused as the technician's life was sacrificed	Maximum Help provided as the action potentially saved six lives	Despite the extreme harm caused, the intention to save others makes it morally acceptable	You	Acted out of desperation to save the six technicians	The technician pushed into the cogs	Assumed to be in a position to stop the lift	-1.57
518	Clifford	You see a man snickering as he passes by a cancer patient with a bald head.	orig	The man snickering at a cancer patient in public.	8.0	9.0	7.0	1.0	-4.0	The cancer patient is in a vulnerable state due to their illness and the social stigma associated with baldness.	The man's action of snickering shows deliberate intent to mock the patient.	The man's snickering causes emotional harm and distress to the patient.	The man provides no help or support to the patient, exacerbating the harm caused.	The intentional mocking of a vulnerable cancer patient without offering any help is highly immoral.	The man	He lacks empathy or understanding of the patient's situation.	The cancer patient	The patient may feel hurt, embarrassed, or self-conscious.	-3.4
519	Clifford	You see a man secretly watching sports on his cell phone during a pastor's sermon.	orig	The man is attending a church service where the pastor is delivering a sermon.	7.0	8.0	4.0	1.0	-3.0	The pastor and the congregation are in a medium-high vulnerability as they are in a religious setting where respect and attention are expected.	The action of watching sports during a sermon is intentional as the man actively chose to do so instead of paying attention.	The harm caused is medium-low as it disrupts the sanctity of the religious service but does not physically harm anyone.	The help caused is minimum as the man is not providing any assistance or support to the pastor or the congregation.	The scenario is morally unacceptable as it shows disrespect and lack of consideration for the religious setting and the people involved.	The man	He is not fully engaged or respectful of the religious setting.	The pastor and the congregation	They are expecting the audience to be attentive and respectful during the sermon.	-1.8
520	Mickelberg	Person X offered to let their evicted sister and brother-in-law stay with them for free and sleep in PersonX's room while PersonX slept on the couch.	orig	Person X's sister and brother-in-law were evicted and needed a place to stay temporarily.	9.0	7.0	1.0	8.0	4.0	Person X's sister and brother-in-law are facing homelessness and financial instability, making them highly vulnerable.	Person X's offer to let them stay in their room required some level of thought and planning.	Person X's action of offering shelter caused no harm but rather provided assistance.	Person X's offer to let them stay for free and sleep in their room provided significant help in a time of need.	The scenario is morally acceptable as Person X showed compassion and provided critical assistance to their vulnerable family members.	Person X	Person X cares about their family and is willing to help in times of need.	Person X's sister and brother-in-law	They are in a vulnerable situation due to being evicted.	2.86
521	Mickelberg	Person X started a vicious rumor about their ex-partner, saying that they had neglected their children when they were still married.	orig	A bitter divorce where one party is seeking revenge on their ex-partner.	7.0	8.0	8.0	0.0	-3.0	Ex-partners can be emotionally vulnerable in a divorce situation.	Spreading a rumor involves some level of premeditation and planning.	The rumor could cause significant emotional harm and damage to the ex-partner's reputation.	No help is provided, and the action is solely aimed at causing harm.	Intentionally spreading harmful rumors is morally unacceptable and vindictive.	Person X	They are likely feeling hurt, angry, or vengeful towards their ex-partner.	Ex-partner	Assumed to be the target of the rumor and potentially harmed emotionally.	-2.97
522	Kruepke	My friend was always putting down all the men I dated because she was jealous. I confronted her about it and said some really mean comments to her about how no man wants her. I hurt her feelings a lot.	orig	Jealousy and insecurity leading to hurtful comments in a friendship.	8.0	9.0	7.0	1.0	-3.0	My friend was emotionally vulnerable to the hurtful comments.	The comments were intentionally made to hurt her due to jealousy.	The mean comments caused significant emotional harm.	No help was provided to mitigate the harm caused.	The intentional harm caused due to jealousy makes this scenario morally unacceptable.	My friend	She was jealous of the men I dated.	My friend	She was hurt by the mean comments.	-1.04
523	Mickelberg	Person X risked their life rescuing an animal that was trapped inside a burning house.	orig	Person X risked their life rescuing an animal trapped inside a burning house.	9.0	9.0	8.0	9.0	4.0	The animal is defenseless and in immediate danger.	The action required courage and selflessness.	The burning house posed a significant threat to both the animal and Person X.	Person X provided critical help by risking their life to save the animal.	The action was highly moral, demonstrating compassion and bravery.	Person X	Capable of empathy and compassion towards animals.	Animal trapped inside a burning house	Defenseless and highly susceptible to harm	3.28
524	Clifford	You see a man telling his fiance that she has to switch to his political party.	orig	The man is a high-ranking political figure and expects his fiance to align with his party for public image.	8.0	9.0	7.0	1.0	-3.0	The fiance is in a position where her political beliefs are being dictated, impacting her autonomy and individuality.	The man's action is premeditated and intentional to control his fiance's political views.	The harm caused is significant as the fiance is pressured to change her political beliefs against her will.	No help is provided as the man is solely focused on his own political agenda.	The scenario is morally unacceptable as it involves manipulation, coercion, and lack of respect for the fiance's autonomy.	The man	He believes his fiance's political affiliation reflects on his reputation.	His fiance	She is expected to comply with his demands to maintain their relationship.	-2.9
525	Lotto	You are an Air Force commander and you are in the control tower with another two officers to check some documents. During an exercise that is taking place in the surrounding air space, a plane has engine problems and is about to crash into the control tower. The pilot communicates by radio that he is about to eject from the plane.You give orders that the plane must be immediately shot down. You know that the pilot will not have time to eject and will die, but you and the other two officers will escape injury.	orig	Life-threatening situation requiring immediate action to prevent harm.	10.0	7.0	10.0	10.0	0.0	Maximum Vulnerability due to imminent crash and inability to eject.	Medium-High Intentionality as action was deliberate to prevent greater harm.	Maximum Harm as the pilot's life was intentionally sacrificed to save others.	Maximum Help as the action prevented harm to others in the control tower.	Morally controversial due to sacrificing one life to save others.	Air Force commander	Assumed to be in a position of authority and responsibility.	Pilot of the plane	Assumed to be in imminent danger of crashing.	-1.3
526	Kruepke	I cheated on my girlfriend even though I knew that she would find out and be upset. I cheated on her for a very long time and really hurt her. She found out and we broke up.	orig	Infidelity in a romantic relationship	8.0	9.0	8.0	0.0	-4.0	Girlfriend is emotionally vulnerable in a romantic relationship.	Cheating involved prolonged deception and planning.	Emotional harm inflicted by betrayal and breach of trust.	No help provided, only harm caused.	Betrayal and intentional harm towards a vulnerable individual.	I	Capable of deceit and betrayal	Girlfriend	Trustworthy and loyal partner	-2.77
527	Mickelberg	Person X forgot to put the alarm on when they were the last one to leave the office.	orig	Person X forgot to put the alarm on when they were the last one to leave the office.	0.0	1.0	0.0	0.0	0.0	The office is an inanimate object and cannot be harmed.	The action was entirely accidental with no intent.	No harm was caused as the office is an inanimate object.	No help was provided as the alarm was not set.	The scenario is morally neutral as no harm or help was involved.	Person X	They were in a rush to leave and simply forgot.	The office	Assumed to be empty and secure.	-0.37
528	Grizzard	Throws a grenade into a bunker to flush out enemies.	orig	Warfare in a combat zone	7.0	7.0	7.0	7.0	3.0	Medium-High Vulnerability due to being in a combat situation	Medium-High Intentionality as the action was planned to flush out enemies	Medium-High Harm as the grenade can cause significant damage to the bunker and its occupants	Medium-High Help as the action aims to neutralize enemy threats and protect fellow soldiers	The scenario is morally acceptable in the context of warfare and self-defense	Soldier	Trained in combat tactics	Enemy combatants	Also trained in combat tactics	-0.2133333333
529	Effron	Offered to show a new student around campus after class	orig	A new student needing guidance around campus after class.	7.0	6.0	0.0	8.0	4.0	New student is in a new environment and may feel lost or overwhelmed.	The action of showing around requires some level of intention and effort.	No harm is intended or caused in this scenario.	Providing guidance and support to a new student is helpful.	The action is morally acceptable as it involves helping someone in need.	Fellow student	Friendly and helpful	New student	Curious and appreciative	2.04799992
530	Kruepke	My husband and I split up and soon after he was arrested for drug use. While he was in jail I used some of his credit cards that I still had from our marriage. I did it so that he would be so upset with me that he would stop trying to contact me.	orig	Emotional distress and desire for separation from the husband	8.0	9.0	6.0	2.0	-3.0	The husband is in jail and unable to protect himself emotionally	The action was planned to intentionally cause emotional harm	The action caused emotional harm but not physical harm	The action did not provide any help to the husband	The action was intentionally harmful and lacked any positive outcome	The wife	She assumed that using the credit cards would upset her husband and make him stop contacting her	The husband	She assumed that her husband's contact was causing her emotional distress	-2.25
531	Clifford	You see an intern disobeying an order to dress professionally and comb his hair.	orig	The intern disobeyed an order to dress professionally and comb his hair during a company meeting.	7.0	8.0	4.0	0.0	-3.0	The patient is an entity with medium-high vulnerability as the company's reputation could be affected.	The action may have been intentional to make a statement or show defiance.	The harm caused is medium-low as it may reflect poorly on the company but not cause significant damage.	No help was caused as the action went against the company's expectations.	The scenario is morally unacceptable as it shows disrespect for company rules and professionalism.	The intern	The intern may have a rebellious attitude or lack of respect for authority.	The company or the person in charge of enforcing the dress code	The assumption could be that the company values professionalism and appearance.	-1.9
532	Lotto	You are a specialist in underwater welding. You are working with your team of three other people in a small dam at a depth of 30m under water. Because of a problem with the flow regulator, about 100 cubic metres too much water has flowed into the dam. The pressure is too great and you are unable to surface.You activate the opening of the sluice gates. The water will flow into the valley where there is an observatory. You know that a researcher works there, and he/she will be swept away in the overflow water, but you and the other three will be saved.	orig	A team of underwater welders faces a life-threatening situation due to a technical malfunction.	9.0	8.0	7.0	9.0	2.0	The researcher is in a vulnerable position and unable to protect themselves.	The action to open the sluice gates was intentional to save the team.	The action caused harm by putting the researcher in danger of being swept away.	The action provided help by saving the team from the high pressure underwater.	The scenario involves sacrificing one to save many, a morally complex decision.	The team of underwater welders	They are skilled professionals trained to handle emergencies.	The researcher at the observatory	Assumed to be an innocent bystander unaware of the impending danger.	-1.1
