id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
478	Effron	Stayed up late helping his child with homework	orig		6	8	0	8	4	The child is vulnerable due to their age and dependence on the parent	The parent intentionally stayed up late to help the child with homework	No harm was caused in this scenario	The parent provided help by staying up late to assist the child with their homework	The parent's actions are highly moral as they prioritized the child's education and well-being	The parent	Assumed to be a responsible and caring parent	The child	Assumed to be a dependent and vulnerable individual	2.74871792
479	Effron	Doesn't smoke in other people's apartments	orig		6	8	0	10	4	The owner of the apartment is an adult with a right to their own space	The person who smokes made a conscious decision to not smoke in someone else's apartment	No harm was caused, as the person who smokes respected the owner's wishes	The person who smokes provided help by not causing any harm or disturbance	The person who smokes showed respect for the owner's property and well-being, making this scenario highly moral	The person who smokes	Assuming the person who smokes is a responsible individual	The owner of the apartment	Assuming the owner of the apartment has a right to a smoke-free environment	1.725
480	Effron	Used bad language in front of children	orig		9	8	7	0	-4	Children are highly susceptible to harm from exposure to bad language	The action was intentional, as the person chose to use bad language	The harm caused is emotional and psychological, potentially long-lasting	No help was caused, as the action was harmful	The scenario is highly immoral due to the intentional harm caused to vulnerable children	The person who used bad language	Assumed to be an adult with some level of responsibility	The children present	Assumed to be innocent and vulnerable	-1.45454552
481	Clifford	You see someone reading the ending of a spy novel before reading the beginning.	orig		6	7	0	0	0	The reader is an individual with average resilience, not defenseless	The reader intentionally read the ending before the beginning, showing some thought	No harm was caused, just a curiosity-driven action	No help was caused, just a personal choice	The reader's action is mildly curious, but not harmful or helpful, making it neutral	The reader	I assumed the reader was an individual who was curious about the story	The author of the spy novel	I assumed the author was a creative person who wrote the story	-0.2
482	Lotto	Like every morning, you are on your way to work and are waiting at the tram stop with some other people for the next tram. Suddenly, you realise that the tram, which is approaching at high speed, does not have brakes and is about to run into a group of five people who are crossing the road distractedly, unaware of the danger.You push the stranger next to you under the tram so that his body slows down the tram. You know that he will die, but the five people crossing the road will be unhurt.	orig		9	8	8	9	2	The five people are unaware of the danger and would be defenseless against the tram	The action was taken with the intention of saving the five people, despite the cost to the stranger	The stranger died, and the five people were saved, causing significant harm and help	The action saved the lives of the five people, providing critical assistance	The action was taken to save lives, despite the harm caused to the stranger, making it a difficult moral choice	You	Assumed the agent was willing to make a difficult moral choice	The five people crossing the road	Assumed the patient was unaware of the danger and would be harmed if the tram was not stopped	-1.8
483	Mickelberg	Person X commutes four hours on a bus every week to the local children's hospital, so they can dress as a clown and entertain the children in the cancer ward.	orig		9	8	0	8	4	Children with cancer are highly susceptible to harm and mistreatment	Person X intentionally dresses up as a clown to entertain the children	No harm is caused to the children, only joy and entertainment	Person X brings joy and laughter to the children, providing significant help	Person X's actions are highly moral, providing significant help and causing no harm	Person X	Assumed to be a kind and compassionate person	The children in the cancer ward	Assumed to be vulnerable due to their illness	3.42
484	Grizzard	Threatens to kill a farmer to gain information.	orig		9	9	8	0	-4	The farmer is being threatened with death, making them highly vulnerable	The kidnapper is intentionally using the threat of death to gain information	The threat of death is a serious harm that could be carried out	No help is being provided to the farmer, only harm	The scenario is highly immoral due to the intentional threat of death and harm	The kidnapper	Assuming the kidnapper is a human being with a rational mind	The farmer	Assuming the farmer is a vulnerable individual who is being threatened	-1.666666667
485	Cook	Someone makes a public online post making fun of their political party, saying they will support the opposing partyâ€™s candidate	orig		6	7	5	0	0	The party and its supporters may feel betrayed and hurt by the person's statement	The person made a deliberate decision to post the statement, but may not have intended to cause harm	The harm caused is likely to be emotional, with potential damage to relationships and reputation	No help was caused, as the statement did not provide any positive impact	The scenario is morally questionable, as it may cause harm to others, but is not extremely immoral	The person who made the public online post	Assuming the person is a member of the political party they are making fun of	The political party and its supporters	Assuming they are loyal and dedicated to their party	-0.74
486	Effron	Was irritated when a neighbor asked to borrow some milk	orig		5	4	2	0	0	The person who owns the milk is not defenseless, but may be slightly inconvenienced.	The neighbor's action is impulsive, but not entirely intentional.	The neighbor's action causes minor harm, such as inconvenience.	The neighbor's action does not provide any help.	The neighbor's action is slightly immoral due to the minor harm caused.	The agent of this action is the neighbor.	I assume the neighbor is a normal person who is not intentionally trying to cause harm.	The patient being affected by this action is the person who owns the milk.	I assume the person who owns the milk is an average adult who is not extremely vulnerable.	-0.8363636
487	Effron	Ignored his old girlfriend at a party	orig		6	5	4	0	-2	The patient is an adult with average resilience, but has a prior emotional connection with the agent.	The agent intentionally ignored the patient, but may not have planned it in advance.	The action caused emotional harm to the patient, but not physical harm.	The action did not provide any help to the patient.	The action caused emotional harm to the patient without any justification or benefit.	The agent of this action is the person who ignored their old girlfriend at a party.	I assume the agent is someone who is aware of the social norms and expectations of attending a party and interacting with others.	The patient being affected by this action is the old girlfriend.	I assume the patient is someone who has a prior emotional connection with the agent and is expecting some level of interaction or attention.	-0.23783784
488	Mickelberg	Person X ran out of paint when painting their home and had to go the hardware store.	orig		4	7	2	4	2	The home is a property that can be affected, but it's not defenseless.	The action was taken to complete a task, with some thought and planning.	The action caused some inconvenience, but no significant harm.	The action helped to complete the task, but didn't provide significant assistance.	The action was necessary and caused minimal harm, making it morally acceptable.	Person X	Assumed to be a responsible adult	The home	Assumed to be a property that can be affected by the action	0.15
489	Clifford	You see a group of women having a long and loud conversation during a church sermon.	orig		4	6	3	0	0	The women are not causing physical harm, but their loud conversation may disturb others	The women are intentionally having a conversation, but not with the intention of causing harm	The women's conversation is causing minor disturbance, but not significant harm	The women's conversation is not providing any help or assistance	The women's behavior is mildly disruptive, but not morally reprehensible	The group of women	I assume they are churchgoers who are familiar with the sermon and the church's rules	The other churchgoers and the preacher	I assume they are also churchgoers who are trying to follow the sermon and respect the church's rules	-2.8
490	Lotto	You are crossing a bridge which passes over the railway line and you see a train moving on the track below. You notice that the driver has lost control and that the locomotive will continue its course and end up running into five men who are working on the adjacent tracks. On the bridge next you is a person you do not know.You throw this person off the bridge is such a way that his body blocks the oncoming train. You know that his person will die, but the five workers will be unhurt.	orig		8	8	9	8	0	The person is a stranger, but still a human being, making them vulnerable.	The action was taken with the intention of saving the five workers, despite the cost.	The person's death is a significant harm, but the five workers are saved.	The action saved the lives of the five workers, providing significant help.	The action was taken to save lives, but at the cost of another's life, making it morally complex.	You	Assumed the agent was in a desperate situation and had no other choice	The unknown person on the bridge	Assumed the person was unaware of the impending danger	-1.7
491	Kruepke	One evening I went out. I told my husband I was going to an audition, but actually, I went out for dinner with a friend of mine. I had to lie, because he would have wanted to go with my friend and me.	orig		6	7	1	1	0	Your husband is a typical adult, not extremely vulnerable	You planned to lie to avoid conflict	No harm was caused, just a minor deception	No help was caused, just a minor deception	The deception was minor, but still not morally acceptable	You	Assumed your husband would be upset if you told him the truth	Your husband	Assumed he would want to go with you and your friend	-0.94
492	Effron	Let his dog go to the bathroom on the neighbor's yard	orig		2	6	4	0	0	The neighbor's yard is a private property, but it's not a person, so it's not extremely vulnerable.	The homeowner might not have intended to harm the neighbor's yard, but they still made a conscious decision to let their dog go there.	The harm caused is minor, as it's just a dog's waste, but it's still an unwanted presence on the neighbor's property.	No help was caused, as the homeowner's action didn't benefit the neighbor's yard in any way.	The scenario is somewhat morally acceptable, as it's a minor infraction, but it still shows a lack of respect for the neighbor's property.	The homeowner	Assuming the homeowner is a responsible adult who takes care of their property	The neighbor's yard	Assuming the neighbor's yard is a private property that the homeowner has a right to protect	-1.29032256
493	Effron	Kept the music down for his roommates	orig		6	8	0	6	4	The roommates are adults who can handle a moderate level of noise, but still appreciate quiet time.	The agent intentionally kept the music down to avoid disturbing their roommates.	No harm was caused to the roommates, as they were simply asked to keep the noise down.	The agent provided help to the roommates by keeping the noise down and allowing them to rest.	The agent's action was considerate and respectful, making it a morally acceptable scenario.	The agent of this action is the person who kept the music down for their roommates.	I assume the agent is a responsible and considerate person who wants to avoid disturbing their roommates.	The patient being affected by this action is the roommates.	I assume the patient is an adult who values their sleep and quiet time.	1.69411776
494	Kruepke	In college I used to tell a lot of girls that I loved them or cared for them or how we would be more of a couple than we were.  But, in actuality, that wasn't the truth.  I just told them that.	orig		8	8	6	0	-3	The girls were in a vulnerable position, trusting you and expecting honesty	You intentionally said these words to manipulate the girls' emotions	The harm caused was emotional, leading to feelings of confusion, disappointment, and potentially even betrayal	No help was caused, as your words did not provide any positive or supportive outcome	Your actions were manipulative and hurtful, making this scenario morally unacceptable	You	Assumed the girls would be flattered and would not be hurt by your words	The girls	Assumed to be vulnerable and trusting	-2.42
495	Clifford	You see an employee trying to undermine all of her boss' ideas in front of others.	orig		6	8	7	0	-3	The boss is an adult with some resilience, but still vulnerable to emotional harm	The employee's actions are intentional, as they are actively trying to undermine their boss' ideas	The harm caused is significant, as it affects the boss' morale and motivation	No help is caused, as the employee's actions are detrimental to the boss	The scenario is morally unacceptable, as the employee is intentionally causing harm to their boss	The employee	The employee is likely trying to undermine their boss' ideas due to a lack of confidence in their own abilities or a desire for power	The boss	The boss is likely feeling frustrated, demotivated, and disrespected	-2.6
496	Kruepke	A couple of years ago, when I went grocery shopping, I realized that there was a cart in the parking lot that had not been claimed. It was full of groceries. So I brought the cart back inside and gave it to the manager.	orig		0	8	0	3	4	The store is a business entity, not a vulnerable individual	You intentionally returned the cart to the store	No harm was caused to the store or anyone else	You returned the cart, providing minor assistance to the store	Returning the cart was a helpful and responsible action	You	Assumed the owner of the cart had abandoned it	The grocery store	Assumed the store would appreciate the cart being returned	2.54
497	Mickelberg	Person X often sings along to the songs that they are listening to.	orig		0	8	0	0	0	The song is an inanimate object, cannot be harmed	The action is intentional, Person X is actively singing along	No harm is caused, just a normal behavior	No help is caused, just a normal behavior	The action is neutral, neither causing harm nor help	Person X	Assumed to be a normal person with a typical behavior	The song being listened to	Assumed to be a passive entity, just a song	0.36
498	Effron	Gave a stranded motorist a lift to the service station	orig		6	8	0	8	4	The motorist was stranded and vulnerable due to their situation	You intentionally gave the motorist a lift to the service station	No harm was caused to the motorist	You provided substantial assistance to the motorist by giving them a lift	You helped someone in need, showing kindness and compassion	You	Assumed the motorist was in a genuine need of help	The stranded motorist	Assumed the motorist was a normal adult	2.2193548
499	Effron	Returned a birthday gift because it was too cheap	orig		6	7	1	0	1	The recipient is an adult who can make their own decisions, but may be disappointed by the gift	The action was planned and intentional, but not malicious	The harm caused is minimal, as the gift was simply returned	No help was caused, as the action did not benefit anyone	The action is somewhat acceptable, as it's a minor inconvenience, but could be improved with more thoughtfulness	The giver of the birthday gift	Assumed the giver was a well-meaning person who wanted to celebrate the birthday	The recipient of the birthday gift	Assumed the recipient was someone who values thoughtful gifts	-2.06896552
500	Mickelberg	Person X stayed back to help a colleague jumpstart their car, even though they then missed the start of a music concert.	orig		6	8	0	8	4	The colleague is not defenseless, but still needs help	Person X made a conscious decision to help the colleague	No harm was caused to the colleague or anyone else	Person X provided significant help to the colleague	Person X prioritized helping the colleague over attending the concert, showing empathy and responsibility	Person X	Assumed to be a responsible and empathetic person	The colleague	Assumed to be in a vulnerable situation (car trouble)	2.61
501	Lotto	You are a taxi driver and you are carrying two passengers at night. It has been snowing already for a couple of hours and the roads are dangerously icy. You turn into a very narrow street and suddenly you find yourself in front of a truck which has overturned in the middle of the road. You start to brake, but you lose control of the taxi and it begins to slide on the icy road.You swerve to direct the car towards the edge of the road. You see that there is a passer-by who will be hit by the car and will die, but you and the two passengers will be unhurt.	orig		9	6	10	10	4	The passer-by is a human being, vulnerable to harm	The taxi driver acted intentionally to avoid hitting the passengers, but not to harm the passer-by	The passer-by would have been hit and likely died, causing maximum harm	The taxi driver's actions saved the lives of the passengers, causing maximum help	The taxi driver's actions were a difficult moral choice, but ultimately saved lives, making it highly moral	The taxi driver	The taxi driver made an assumption about the situation and acted accordingly	The passer-by	The passer-by was assumed to be unaware of the situation and in danger	-1.17
502	Mickelberg	Person X won an award for 'Best Newcomer' at a local karaoke event.	orig		5	8	0	9	4	The patient is a group of people, so they have some resilience, but are still vulnerable to being affected by the outcome of the event.	The action was intentional, as Person X chose to participate in the karaoke event and aimed to win the award.	The action caused no harm, as it was a positive outcome for the patient.	The action caused help, as it brought recognition and appreciation to the patient.	The scenario is highly moral, as it promotes a positive and uplifting outcome for the patient.	Person X	Assumed to be a responsible and enthusiastic karaoke participant	The karaoke event organizers and attendees	Assumed to be excited and appreciative of the award	0.45
503	Effron	Slammed the door in the face of a charity collector	orig		6	6	3	0	-2	The charity collector is a vulnerable individual in need of help	The action was intentional, but not premeditated	The action caused minor harm, but not significant damage	The action did not provide any help to the charity collector	The action was not morally acceptable, as it caused harm to someone in need	The person who slammed the door	Assumed to be an adult with average emotional control	The charity collector	Assumed to be an adult with a vulnerable financial situation	-1.5783784
504	Mickelberg	Person X set fire to the community hall in the middle of the night.	orig		8	9	8	0	-4	The community hall is a public space, and its users are likely to be innocent bystanders.	The action was deliberate and intentional, as Person X set fire to the community hall in the middle of the night.	The fire caused significant damage to the community hall and potentially put the lives of its users at risk.	No help was caused by the action, as it was a destructive and harmful act.	The action caused significant harm and destruction, and was not justified or morally acceptable.	Person X	Assumed to be an adult with a certain level of cognitive ability and decision-making capacity	The community hall and its users	Assumed to be a public space with a purpose of serving the community, and its users are likely to be innocent bystanders	-3.67
505	Kruepke	While I was in college, I was in a long distance relationship with a girl. We talked every night on the phone and really tried to make it work. Meanwhile, I was having study sessions with an attractive girl in my class and very tempted to cheat on my girlfriend.	orig		7	6	7	0	-2	The patient is emotionally invested in the relationship, making them medium-high vulnerable.	The agent is tempted to cheat, indicating some degree of thought and planning.	The action of cheating could cause significant emotional harm to the girlfriend.	No help is being caused in this scenario.	The scenario is morally questionable due to the potential harm caused to the girlfriend.	The agent of this action is the speaker (you) in the scenario.	I assume the agent is a college student who is torn between their long distance relationship and their attraction to someone else.	The patient being affected by this action is the girlfriend in the long distance relationship.	I assume the patient is a person who is emotionally invested in the relationship and is vulnerable to being hurt.	-1.62
506	Mickelberg	Person X had an affair with their best friend's wife.	orig		8	9	8	0	-4	Best friend's wife is in a vulnerable position due to the trust and intimacy in the friendship	Person X intentionally pursued an affair with their best friend's wife	The affair causes significant emotional harm to the best friend and potentially destroys the friendship	No help is caused by the affair	The scenario is morally unacceptable due to the intentional harm caused to the best friend's wife and the destruction of the friendship	Person X	Assumed to be a rational and capable individual	Best friend's wife	Assumed to be a vulnerable and trusting individual	-3.4
507	Mickelberg	Person X embezzled money from a charity to feed their gambling habit.	orig		9	9	8	0	-4	The charity's beneficiaries are defenseless and highly susceptible to harm due to their reliance on the charity's services	Person X acted with extensive planning and deliberate thought to feed their gambling habit	The charity's funds were diverted, causing significant financial harm to the charity and its beneficiaries	No help was caused by Person X's actions	The scenario is extremely immoral due to the intentional and significant harm caused to the charity and its beneficiaries	Person X	Assumed to be a rational and responsible individual	The charity and its beneficiaries	Assumed to be vulnerable to financial harm and dependent on the charity's services	-3.36
508	Effron	Laughed at a question asked by a classmate	orig		6	6	2	0	0	The classmate is a person who can take a joke, but may still feel embarrassed or hurt	The action was intentional, but not malicious	The action caused minimal harm, just embarrassment	The action did not cause any help	The action was not malicious, but still caused some harm, so it's neutral	The classmate	Assumed to be a peer with a sense of humor	The classmate	Assumed to be someone who can take a joke	-1.43333328
509	Mickelberg	Person X spat in a customer's meal before serving it to him, because the customer had a stutter.	orig		8	9	8	0	-4	The customer's stutter makes them more susceptible to emotional harm	The action was intentional and motivated by prejudice	The action caused significant emotional harm and distress	No help was caused, only harm	The intentional and harmful action is extremely immoral	Person X	Assumed to be a person with a history of prejudice or discrimination	The customer	Assumed to be a person with a stutter, potentially vulnerable to emotional harm	-3.51
510	Clifford	You see a public leader on TV trying to ban the wearing of hooded sweatshirts.	orig		6	7	5	4	0	The public is a vulnerable group, as they may not have a choice in the matter and may face social stigma	The public leader is intentionally trying to impose a ban, with some degree of thought and planning	The ban may cause harm to individuals who wear hooded sweatshirts, such as social exclusion or financial burden	The ban may also cause help by reducing crime or improving public safety, but this is uncertain	The ban is morally questionable, as it restricts individual freedom and may cause harm, but may also have some benefits	The public leader	The public leader is a person in a position of authority, trying to impose their will on the public	The public, specifically individuals who wear hooded sweatshirts	The public is a group of individuals with diverse backgrounds, ages, and abilities	-2.7
511	Lotto	You are part of a team of six bomb disposal experts who are detonating an underwater mine. While you are underwater, a cable snaps causing a deep gash in one of the expert’s hand. The blood in the water starts to attract some sharks which are in the area. The injured expert starts to swim towards the only shark-proof cage available, while the rest of you are some way behind.You shoot the injured expert before he reaches the cage. You know that the sharks will all pounce on him, but you and the other four experts will be able to reach the cage and safety.	orig		9	6	10	0	-4	The injured expert was defenseless and highly susceptible to harm.	The agent acted with some degree of thought and planning, but not extensive planning.	The action caused the utmost harm, resulting in the death of the injured expert.	The action did not provide any help to the injured expert, but rather caused harm.	The action was extremely immoral, prioritizing self-preservation over human life.	The agent of this action is the person who shot the injured expert.	I assume the agent acted out of a desire to protect themselves and the other experts.	The patient being affected by this action is the injured expert.	I assume the patient was in a state of distress and unable to defend themselves.	-1.44
512	Lotto	You are in a ship which is crossing the Atlantic Ocean in the direction of South America. A fire has just broken out on board and everyone must immediately go to the lifeboats to be rescued. In the rush, too many people have climbed aboard some of the lifeboats, which are sinking. The life-boat you are on quickly starts to take on water.You throw into the sea the two people closest to you on the lifeboat to avoid it sinking. You know that they will drown, but you and the others will be saved.	orig		9	8	9	8	0	The two people were in a life-threatening situation and would likely drown if not thrown overboard	The agent made a deliberate decision to throw the two people overboard to save the lifeboat	The action caused the death of the two people, which is a significant harm	The action saved the lifeboat and potentially the lives of the other people on it	The action was a difficult and tragic decision, but it was made to save lives, which makes it somewhat morally acceptable	You	Assumed the agent was in a desperate situation and had to make a difficult decision	The two people closest to you on the lifeboat	Assumed the patient was in a life-threatening situation and would likely drown if not thrown overboard	-1.26
513	Kruepke	I email women through the personal ads quite often. I lie about many things such as awards I haven’t actually won, or places I’ve been. I’m pretty sure everyone lies about things in those ads to make themselves more attractive to the people that they are interested in.	orig		6	8	5	0	-2	The women are likely to be vulnerable to emotional manipulation	You intentionally lied about your achievements and experiences to attract attention	The harm caused is emotional, potentially leading to disappointment and mistrust	No help was caused, only harm	The scenario is morally questionable due to the intentional deception and potential emotional harm	You	Assumed the agent is a person who is likely to be motivated by a desire to connect with others	The women you email through the personal ads	Assumed the patients are individuals seeking a romantic connection	-1.85
514	Cook	Someone posts pornographic self-photography online	orig		6	8	7	2	0	The person is an adult and may have chosen to share the content voluntarily	The person intentionally posted the content online	The content may cause emotional distress or harm to the person's reputation	The content may not provide any help or benefit to anyone	The scenario is morally ambiguous, as the person's autonomy is respected but the content may cause harm	The person who posted the self-photography online	Assuming the person was an adult with capacity to make informed decisions	The person who posted the self-photography online	Assuming the person was aware of the potential consequences of posting explicit content	-1.25
515	Clifford	You see a man putting ketchup all over his chicken Caesar salad while at lunch.	orig		6	6	2	0	0	The salad is a food item, but the man's actions may alter its taste and texture.	The man intentionally put ketchup on his salad, but it's unclear if he thought it would be a good idea.	The ketchup may alter the taste and texture of the salad, but it's unlikely to cause significant harm.	The man's actions may not provide any help to anyone, but they also don't cause harm.	The man's actions are unconventional, but they don't cause significant harm or help, so the moral acceptability is neutral.	The man	I assume the man is a normal adult with a reasonable sense of taste and culinary norms.	The chicken Caesar salad	I assume the salad is a food item intended for human consumption.	-0.2
516	Mickelberg	Person X promised to look after their elderly mother's dog but then secretly sold it as soon as their mother moved into the nursing home.	orig		9	9	8	0	-4	The elderly mother is defenseless and highly susceptible to harm due to her age and dependence on others	Person X took deliberate action to sell the dog, showing a high degree of intentionality	The dog was sold, causing significant harm to the elderly mother who was relying on Person X to care for it	No help was provided to the elderly mother, who was left without her beloved pet	The scenario is extremely immoral due to the intentional harm caused to the vulnerable elderly mother	Person X	Assumed to be a responsible and caring individual	The elderly mother	Assumed to be vulnerable and dependent on Person X	-2.96
517	Lotto	You are in charge of a team of specialised technicians who are carrying out maintenance work on a very large lift. Six technicians are working in the lift well. You and another technician are on the top floor in the machine-room. Suddenly, the winch breaks and the lift cabin starts to plummet downwards.You push the technician next to you into the cogs of the mechanism so that his body will cause the lift to stop. You know that he will die, but the six technicians will be saved.	orig		9	9	10	10	0	The technicians are in a life-threatening situation and are defenseless against the falling lift	You deliberately pushed the technician into the mechanism to stop the lift, showing a high degree of intentionality	The technician's death is a direct result of your action, causing maximum harm	The six technicians in the lift well are saved due to your action, causing maximum help	The moral acceptability of this scenario is complex, as it involves a difficult decision to save lives, but also results in the death of an innocent person	You	You are the agent who made the decision to push the technician into the mechanism	The six technicians in the lift well	They are innocent people who are unaware of the impending danger and are in a vulnerable situation	-1.57
518	Clifford	You see a man snickering as he passes by a cancer patient with a bald head.	orig		8	8	6	0	-3	The patient is undergoing treatment and may be experiencing emotional distress	The man's snickering suggests he is intentionally mocking the patient	The patient may feel embarrassed, ashamed, or humiliated by the man's behavior	No help was caused, as the man's action was harmful	The man's behavior is morally unacceptable, causing harm and distress to the patient	The man	He is likely a normal person, but his behavior is questionable	The cancer patient	The patient is likely feeling vulnerable and sensitive due to their condition	-3.4
519	Clifford	You see a man secretly watching sports on his cell phone during a pastor's sermon.	orig		6	8	2	0	0	The pastor and other churchgoers are likely to be adults with some resilience	The man is intentionally watching sports during the sermon	The man's behavior may cause some offense or distraction, but no significant harm	The man's behavior does not provide any help or assistance	The man's behavior is disrespectful and inconsiderate, but not morally reprehensible	The man	He is likely a churchgoer who is bored or disinterested in the sermon	The pastor and the other churchgoers	They are likely to be offended or disappointed by the man's behavior	-1.8
520	Mickelberg	Person X offered to let their evicted sister and brother-in-law stay with them for free and sleep in PersonX's room while PersonX slept on the couch.	orig		8	8	0	8	4	They are facing eviction and homelessness	Person X made a conscious decision to offer them a place to stay	No harm was caused, only a temporary adjustment to Person X's living situation	Person X provided a safe and temporary place for their sister and brother-in-law to stay	Person X showed kindness and generosity by offering a helping hand to their family members	Person X	Assumed to be a kind and generous person	Sister and brother-in-law	Assumed to be in a difficult financial situation	2.86
521	Mickelberg	Person X started a vicious rumor about their ex-partner, saying that they had neglected their children when they were still married.	orig		8	9	8	0	-4	The ex-partner is a vulnerable individual who has been emotionally affected by the rumor	The action was intentional and premeditated, as Person X deliberately spread the rumor	The rumor caused significant emotional harm to the ex-partner, damaging their reputation and relationships	No help was caused by the rumor, as it only spread harm and negativity	The scenario is highly immoral due to the intentional and harmful nature of the action	Person X	Assumed to be a person capable of rational thought and decision-making	The ex-partner	Assumed to be a person who has been emotionally affected by the rumor	-2.97
522	Kruepke	My friend was always putting down all the men I dated because she was jealous. I confronted her about it and said some really mean comments to her about how no man wants her. I hurt her feelings a lot.	orig		8	9	8	0	-4	Your friend was emotionally invested in the situation and was already hurt by your friend's behavior	You intentionally said mean comments to your friend, despite knowing it would hurt them	Your words caused significant emotional harm to your friend, leading to hurt feelings and potentially damaging the relationship	No help was caused, as your actions only caused harm	Your actions were intentional, caused significant harm, and did not provide any help, making this scenario extremely immoral	You	Assumed your friend was being malicious and intentionally trying to hurt you	Your friend	Assumed your friend was vulnerable and open to your criticism	-1.04
523	Mickelberg	Person X risked their life rescuing an animal that was trapped inside a burning house.	orig		9	9	2	9	4	The animal is trapped and helpless, making it highly vulnerable.	Person X intentionally risked their life to rescue the animal.	The animal was not harmed, but the rescuer risked their life, causing potential harm to themselves.	The rescuer provided critical assistance to the animal, saving its life.	The rescuer's actions were highly moral, as they risked their life to save a defenseless creature.	Person X	Assumed to be a heroic and selfless individual	The animal trapped inside the burning house	Assumed to be a defenseless and vulnerable creature	3.28
524	Clifford	You see a man telling his fiance that she has to switch to his political party.	orig		6	8	5	2	-2	The woman is in a committed relationship and may feel pressured to comply	The man has thought about his demands and is intentionally trying to influence his fiancée	The woman may feel emotionally harmed or pressured by the man's demands	The man's demands may not provide any significant help or protection to his fiancée	The man's actions may be seen as controlling and manipulative, making the scenario morally unacceptable	The man	Assuming he is the dominant partner in the relationship	The woman (his fiancée)	Assuming she is vulnerable to his demands due to their relationship	-2.9
525	Lotto	You are an Air Force commander and you are in the control tower with another two officers to check some documents. During an exercise that is taking place in the surrounding air space, a plane has engine problems and is about to crash into the control tower. The pilot communicates by radio that he is about to eject from the plane.You give orders that the plane must be immediately shot down. You know that the pilot will not have time to eject and will die, but you and the other two officers will escape injury.	orig		9	9	10	0	-4	The pilot is a human being with a high level of vulnerability	The commander intentionally ordered the plane to be shot down	The pilot will die as a result of the commander's order	The commander and other officers will escape injury	The commander's action causes maximum harm and no help, making it extremely immoral	The Air Force commander	The commander assumed the pilot was a threat to the control tower	The pilot	The commander assumed the pilot was a threat to the control tower	-1.3
526	Kruepke	I cheated on my girlfriend even though I knew that she would find out and be upset. I cheated on her for a very long time and really hurt her. She found out and we broke up.	orig		9	9	8	0	-4	She was emotionally invested in the relationship and vulnerable to heartbreak	I deliberately chose to cheat on her, despite knowing the consequences	I caused significant emotional harm and damaged the relationship beyond repair	I failed to provide any help or support to her during this time	My actions were extremely selfish and caused significant harm, making this scenario extremely immoral	You	Assumed she would forgive me or that the consequences wouldn't be severe	Your girlfriend	Assumed she was strong enough to handle the infidelity and would stay with me	-2.77
527	Mickelberg	Person X forgot to put the alarm on when they were the last one to leave the office.	orig		6	2	2	0	0	The office and its occupants are at risk of being burgled or damaged.	The action was unintentional, but still a mistake	The harm caused is potential, but not yet actual	No help was caused, but the situation could be mitigated	The scenario is somewhat morally neutral, as it's a simple mistake	Person X	Assumed to be careless and forgetful	The office and its occupants	Assumed to be present and potentially affected	-0.37
528	Grizzard	Throws a grenade into a bunker to flush out enemies.	orig		8	9	8	0	2	Enemies are well-trained and armed, but unaware of the attack	The soldier intentionally throws the grenade to flush out the enemies	The grenade causes significant damage and harm to the enemies	The action does not provide any help to the enemies	The action causes harm to the enemies, but is a necessary tactic in a combat situation	The soldier	The soldier is a trained and experienced military personnel	The enemies in the bunker	The enemies are well-armed and well-trained, but unaware of the impending attack	-0.2133333333
529	Effron	Offered to show a new student around campus after class	orig		5	8	0	8	4	The new student is an adult and can take care of themselves, but may be a bit lost on campus	You are intentionally showing the new student around campus	No harm is caused in this scenario	You are providing help by showing the new student around campus	You are providing substantial help to the new student, making this scenario highly moral	You	Assuming you are a friendly and helpful person	The new student	Assuming the new student is a typical adult with average resilience	2.04799992
530	Kruepke	My husband and I split up and soon after he was arrested for drug use. While he was in jail I used some of his credit cards that I still had from our marriage. I did it so that he would be so upset with me that he would stop trying to contact me.	orig		8	8	6	0	-3	Your ex-husband was vulnerable due to his recent arrest and imprisonment	You intentionally used the credit cards to cause harm and get revenge	The harm caused was significant, as it could lead to financial consequences and stress	No help was caused, as the action was solely intended to harm	The scenario is morally unacceptable due to the intentional harm caused and the lack of justification	You	Assumed you were justified in using the credit cards to get revenge	Your ex-husband	Assumed he was a threat to your well-being and needed to be taught a lesson	-2.25
531	Clifford	You see an intern disobeying an order to dress professionally and comb his hair.	orig		6	4	3	0	0	The supervisor is an authority figure, but not defenseless	The intern acted impulsively and with minimal planning	The harm caused is minor, but still affects the supervisor's authority	No help was caused, as the intern's action was negative	The scenario is mildly immoral, as the intern disrespected authority	The intern	Assumed to be careless and disobedient	The supervisor or manager	Assumed to be authority figure who expects professionalism	-1.9
