id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
457	Mickelberg	Person X received the employee of the month award at their work.	orig		5.0	5.0	5.0	4.0	5.0	5.0	4.0	The employee receives recognition and reward for their work, promoting a positive and supportive work environment.	The employee is recognized for their achievements through a fair and transparent process, without any unfair advantages.	The employee's hard work and dedication are acknowledged, demonstrating loyalty to the organization and their colleagues.	The employee's achievement is recognized by their superiors, demonstrating respect for authority and the organizational hierarchy.	The employee's recognition does not involve any form of degradation or disrespect, maintaining the sanctity of the workplace.	The employee's freedom to work and contribute to the organization is recognized and valued, promoting liberty and autonomy.	The scenario promotes a positive and supportive work environment, recognizing and rewarding employee achievements in a fair and transparent manner.	1.13
458	Kruepke	My wife was diagnosed with cancer. I was there with her every step of the way even though it was extremely emotionally and mentally demanding. I helped her through all her appointments and emotional distress.	orig		5.0	5.0	5.0	0.0	5.0	5.0	4.0	You helped your wife through a difficult time, prioritizing her well-being.	You were honest and transparent in your support, no cheating involved.	You stood by your wife's side, demonstrating unwavering loyalty.	You respected medical professionals and followed their guidance.	You treated your wife with dignity and respect throughout her treatment.	You supported your wife's autonomy and freedom to make her own decisions.	Your unwavering support and loyalty to your wife during a difficult time demonstrate exceptional moral character.	3.1
459	Kruepke	I found out that my friend had said some mean things behind my back. I wanted to tell my other friend that this mutual friend of ours had said some mean things about me behind my back. I still haven't decided if I should tell her or not.	orig		2.0	1.0	3.0	0.0	2.0	1.0	0.0	Sharing mean comments could harm my friend's reputation	Telling my friend about the mean comments might be considered unfair	Sharing confidential information could be seen as a betrayal	Not telling my friend about the mean comments might be seen as going against social norms	Sharing mean comments could be seen as degrading my friend's character	Not sharing the information might be seen as limiting my friend's right to know	The scenario is complex, with both moral and immoral aspects	-0.18
460	Cook	Someone throws a kitten as part of a joke, causing it to yelp on impact	orig		-5.0	-4.0	-4.0	-3.0	-5.0	-4.0	-4.0	Throwing a kitten causes harm and neglects its well-being.	The act is unfair and manipulative, causing harm to the kitten.	The person's actions betray the trust and loyalty expected towards animals.	The act subverts the authority and responsibility to care for animals.	The kitten's dignity and sanctity are degraded by the cruel act.	The kitten's freedom and autonomy are oppressed by the person's actions.	The scenario is morally unacceptable due to the harm and cruelty inflicted on the kitten.	-3.5
461	Clifford	You see a wife hitting her husband on the side of his head for coming home late.	orig		-4.0	-3.0	-3.0	0.0	-5.0	-3.0	-4.0	Physical harm is not justified, even in a domestic setting.	The husband's late arrival may be unfair to the wife, but physical retaliation is not a fair response.	The husband's late arrival may be a betrayal of trust, but physical violence is not a justified response.	The wife's physical violence may be seen as a subversion of authority, but in this scenario, the husband's authority is not being challenged.	Physical violence degrades the sanctity of the relationship and the individuals involved.	The wife's physical violence may be seen as a form of oppression, restricting the husband's liberty and freedom.	Physical violence is never an acceptable response to a partner's late arrival, and it degrades the relationship and individuals involved.	-2.9
462	Clifford	You see a tenant bribing a landlord to be the first to get their apartment repainted.	orig		2.0	-4.0	-3.0	-3.0	-2.0	0.0	-2.0	The tenant is not causing direct harm to others, but is potentially harming the landlord's integrity.	The tenant is attempting to cheat the system by bribing the landlord, which is unfair to other tenants.	The landlord is betraying their responsibility to treat all tenants fairly by accepting a bribe.	The tenant is attempting to subvert the authority of the landlord by bribing them.	The act of bribery degrades the sanctity of the landlord-tenant relationship.	The scenario does not involve oppression or a lack of liberty, as the tenant is still free to make their own choices.	The scenario involves unfair and unethical behavior, but does not cause direct harm to others.	-2.2
463	Mickelberg	Person X saw a child lost in a supermarket, so they helped find the parents by alerting the staff.	orig		5.0	5.0	5.0	0.0	5.0	5.0	4.0	Person X helps the lost child, prioritizing their well-being	Person X does not cheat or take advantage of the situation	Person X does not betray the child's trust by abandoning them	Person X does not subvert the authority of the supermarket staff or parents	Person X does not degrade or disrespect the child or their parents	Person X does not oppress or restrict the child's freedom	Person X's actions are highly moral and responsible, prioritizing the child's well-being and safety	2.97
464	Effron	Helped a lost child find her parents in a store	orig		5.0	5.0	5.0	0.0	5.0	5.0	4.0	The scenario involves helping a lost child, which is an act of kindness and assistance.	The scenario does not involve cheating or unfair behavior, as the goal is to help the child find her parents.	The scenario does not involve betraying anyone, as the goal is to help the child find her parents.	The scenario does not involve subverting any authority, as the goal is to help the child find her parents.	The scenario does not involve degrading or disrespecting anyone, as the goal is to help the child find her parents.	The scenario does not involve oppressing anyone, as the goal is to help the child find her parents.	The scenario is highly moral as it involves helping a lost child find her parents, which is a selfless and kind act.	3.25333328
465	Mickelberg	Person X forgot it was their wedding anniversary and did not have a gift for their spouse.	orig		0.0	1.0	1.0	0.0	0.0	0.0	2.0	Forgetting a gift may cause emotional harm, but not physical harm.	Not having a gift is not a deliberate act of cheating, but rather an oversight.	Forgetting an anniversary is not a deliberate act of betrayal, but rather a mistake.	Not having a gift does not subvert any authority or social norms.	Forgetting a gift does not degrade the sanctity of the relationship.	Not having a gift does not oppress or restrict the spouse's freedom.	Forgetting a gift is an honest mistake, but it may cause emotional distress.	-0.76
466	Lotto	You are a secret service agent on a mission overseas. You have discovered that a terrorist group is attempting to assassinate three diplomats. They are travelling in a car towards the embassy. They are being followed by one of the terrorists who will take advantage of the first red traffic light to kill them. As you follow, a tanker carrying oil slips between your car and the terrorist’s.You shoot at the tanker, which will injure the terrorist when it explodes so that he will not be able to complete his mission. You know that the explosion will kill the tanker driver, but the three diplomats will not be injured.	orig		3.0	2.0	4.0	1.0	0.0	4.0	2.0	The agent causes harm to the tanker driver, but helps the diplomats by preventing their assassination.	The agent uses deception by causing the tanker to explode, but this is done to prevent a greater harm.	The agent is loyal to their mission and the diplomats, and takes an unconventional action to protect them.	The agent subverts the terrorist's plan, but does not challenge any authority or institution.	The agent does not degrade or disrespect anyone, but causes harm to the tanker driver.	The agent does not oppress anyone, and their action is intended to protect the diplomats' liberty.	The agent takes an unconventional action to protect the diplomats, causing harm to the tanker driver, but preventing a greater harm.	-0.75
467	Clifford	You see a woman swerving her car in order to intentionally run over a squirrel.	orig		-5.0	-3.0	-2.0	-2.0	-5.0	-3.0	-4.0	The woman is intentionally causing harm to the squirrel.	The woman is not playing by the rules of the road, putting the squirrel in danger.	The woman is not showing loyalty to the squirrel or the environment.	The woman is not respecting the authority of the law or the environment.	The woman is degrading the sanctity of life by intentionally harming the squirrel.	The woman is not respecting the liberty of the squirrel to live its life.	This scenario is extremely immoral as it involves intentional harm to a defenseless creature.	-3.2
468	Effron	Shot a songbird with his .22 caliber rifle	orig		-3.0	-4.0	0.0	0.0	-4.0	0.0	-3.0	Killing a songbird causes harm to the bird and its ecosystem.	The act of shooting a songbird is unfair and unjustified.	The act of shooting a songbird does not involve a betrayal of loyalty.	The act of shooting a songbird does not involve subverting authority.	The act of shooting a songbird degrades the sanctity of life.	The act of shooting a songbird does not involve oppression.	The act of shooting a songbird is morally unacceptable due to the harm caused to the bird and its ecosystem.	-2.944
469	Effron	Laughed at a person who tripped on a curb and fell	orig		0.0	0.0	0.0	0.0	-1.0	0.0	0.0	Laughing at someone who tripped and fell is not harmful, but not particularly helpful either.	Laughing at someone who tripped and fell is not cheating, as it's not a competitive situation.	Laughing at someone who tripped and fell is not a betrayal, as it's not a situation where loyalty is expected.	Laughing at someone who tripped and fell is not subverting authority, as there is no authority figure present.	Laughing at someone who tripped and fell may be seen as degrading, but it's not a serious or intentional act.	Laughing at someone who tripped and fell is not oppressive, as it's not a situation where someone's freedom is being restricted.	Laughing at someone who tripped and fell is generally considered impolite, but it's not a serious moral transgression.	-2.0121212
470	Lotto	You are the pilot of a fighter jet on a mission in South East Asia. During the flight you realize that another fighter jet on the same mission has launched a missile by mistake and it is aimed at a six-seater light aircraft. You notice that in the area of the missile there is also another military reconnaissance aircraft.Start the procedure to destroy the missile. You know that when it explodes it will cause the military reconnaissance aircraft to crash and the pilot will be killed, but the six people aboard the light aircraft will be saved.	orig		2.0	1.0	0.0	0.0	0.0	0.0	0.0	Destroying the missile will harm the reconnaissance aircraft pilot, but save the six people in the light aircraft.	The mistake was not intentional, but destroying the missile to correct the mistake could be seen as unfair to the reconnaissance aircraft pilot.	As a pilot, I have a duty to protect my fellow pilots and military personnel, but destroying the missile would be a difficult decision.	I am not questioning the authority of my superiors, but I am making a difficult decision to correct a mistake.	The missile is a military asset, but destroying it would not degrade the sanctity of human life.	The situation is not about oppression or liberty, but about making a difficult decision to save lives.	Destroying the missile is a difficult decision that weighs the lives of the reconnaissance aircraft pilot against the lives of the six people in the light aircraft.	-0.43
471	Effron	Shared his umbrella with someone during the rain	orig		5.0	5.0	5.0	0.0	5.0	5.0	4.0	Sharing umbrella helps the other person, showing kindness and consideration.	Sharing umbrella is a fair and honest act, not cheating or taking advantage.	Sharing umbrella shows loyalty to the other person, not betraying them.	Sharing umbrella does not subvert any authority or social norms.	Sharing umbrella does not degrade or disrespect the other person.	Sharing umbrella does not oppress or restrict the other person's freedom.	Sharing an umbrella with someone in the rain is a kind and considerate act that promotes fairness, loyalty, and respect.	2.43076912
472	Kruepke	I was in the service in Germany and my buddies and I would go to various restaurants and clubs. One night my friends and I went to a whorehouse. I was very tempted to have sex with some of the women for such a small amount of money.	orig		-3.0	-2.0	-2.0	-1.0	-3.0	-4.0	-2.0	There is a risk of physical and emotional harm for the women involved	The encounter would be a compromise of one's values and potentially hurt relationships	Going against one's own values and potentially damaging relationships	The scenario could be seen as a challenge to authorities and societal norms	The commodification of human bodies could be seen as degrading	The women involved were likely forced into the situation or lacked autonomy	The scenario is likely illegal in many places and raises ethical concerns	-1.39
473	Lotto	You are putting in order some documents regarding house expenses and you are anxious about the fact that you are not able to square up the accounts. You are looking for the receipt for a rather large payment when the telephone rings. It is the representative of a charity organisation who asks you to make a financial contribution towards home assistance for sufferers of chronic disease. You tell the representative that you already made an annual contribution to another association, but he continues to insist. You then invent an excuse and say that you have just committed yourself to a distance adoption programme.	orig		1.0	-3.0	0.0	0.0	0.0	0.0	-2.0	The scenario does not involve direct harm to anyone, but the representative's persistence could be seen as annoying.	The protagonist invents an excuse to avoid making a donation, which could be seen as unfair to the charity.	The protagonist is already committed to another charity, but the representative's persistence could be seen as testing their loyalty.	The protagonist is not subverting any authority, but the representative's persistence could be seen as an attempt to subvert the protagonist's decision.	The scenario does not involve any degradation or disrespect towards the charity or its representative.	The scenario does not involve any oppression or restriction on the protagonist's freedom.	The scenario is morally questionable due to the protagonist's dishonesty and the representative's persistence.	0.63
474	Effron	Pulled the seat out from underneath somebody	orig		2.0	1.0	0.0	1.0	1.0	0.0	0.0	Physical harm, but not severe or intentional	Unfair and unexpected, but not a deliberate attempt to gain an advantage	Not a betrayal, as it's not a personal or intimate relationship	Not a direct challenge to authority, but rather a prank	Not intended to degrade or humiliate, but rather to cause surprise	Not an attempt to restrict freedom or autonomy	A playful and unexpected prank, but still potentially harmful	-2.648
475	Effron	Offered to help an elderly neighbor paint his house	orig		5.0	5.0	5.0	5.0	5.0	5.0	4.0	Offering to help an elderly neighbor paint their house is an act of kindness and assistance.	No cheating or unfair behavior is involved in this scenario.	No betrayal or disloyalty is involved in this scenario, as the neighbor is being helped.	No subversion of authority is involved in this scenario, as the neighbor is not being forced to do anything.	No degradation or disrespect is involved in this scenario, as the neighbor is being treated with kindness and respect.	No oppression or restriction of freedom is involved in this scenario, as the neighbor is free to accept or decline the offer.	Offering to help an elderly neighbor paint their house is a kind and selfless act that promotes a sense of community and respect for one's neighbors.	2.84210528
476	Kruepke	I am a very unfaithful person in general. I do not have a strong faith in God and I am constantly unfaithful to women. Recently I cheated on my girlfriend who comes from another state to see me.	orig		-3.0	-5.0	-5.0	-2.0	-4.0	-2.0	-4.0	You caused emotional harm to your girlfriend by cheating on her.	You cheated on your girlfriend, violating the trust and commitment you shared.	You betrayed your girlfriend's trust by cheating on her, despite her efforts to maintain a long-distance relationship.	You did not respect your girlfriend's authority in the relationship by cheating on her.	You degraded the sanctity of your relationship by engaging in infidelity.	You did not respect your girlfriend's liberty to make choices about her own life and relationships.	Your actions were morally reprehensible, causing harm and betrayal to your girlfriend.	-2.87
477	Mickelberg	Person X found an expensive briefcase and tried to locate the owner.	orig		4.0	5.0	4.0	0.0	4.0	5.0	4.0	Person X tries to locate the owner to return the briefcase, showing a helpful attitude.	Person X does not try to keep the briefcase for personal gain, showing fairness.	Person X tries to locate the owner, showing loyalty to the owner's property.	Person X does not challenge any authority figures in their attempt to locate the owner.	Person X treats the briefcase with respect, showing respect for the owner's property.	Person X's actions do not restrict anyone's freedom or liberty.	Person X's actions are morally acceptable as they show a helpful, fair, and respectful attitude.	2.92
478	Effron	Stayed up late helping his child with homework	orig		5.0	5.0	5.0	0.0	5.0	5.0	4.0	The parent is helping their child with homework, showing a desire to assist and support.	The parent is not helping their child cheat, but rather assisting with their understanding of the material.	The parent is showing loyalty to their child by taking the time to help them with their homework.	The parent is not subverting any authority, but rather working within the established system to help their child.	The parent is not degrading anyone, but rather showing respect for their child's education.	The parent is not oppressing anyone, but rather giving their child the freedom to learn and understand the material.	The parent is showing a strong commitment to helping their child, demonstrating a moral and responsible behavior.	2.74871792
479	Effron	Doesn't smoke in other people's apartments	orig		5.0	5.0	5.0	0.0	5.0	5.0	4.0	Not harming others by not smoking in their apartments	Not cheating others by respecting their property	Not betraying others' trust by respecting their property	Not subverting authority by respecting others' property	Not degrading others' property by respecting it	Not oppressing others' freedom by respecting their property	Respecting others' property and freedom is a moral obligation	1.725
480	Effron	Used bad language in front of children	orig		-3.0	-4.0	-3.0	-3.0	-4.0	-3.0	-4.0	Using bad language in front of children can cause emotional harm and distress.	Using bad language is not a fair or honest behavior, especially around children.	Using bad language in front of children can be seen as a betrayal of trust and responsibility.	Using bad language in front of children can undermine authority and create a negative environment.	Using bad language can be seen as degrading and disrespectful, especially around children.	Using bad language in front of children can create an oppressive environment and limit their freedom to feel safe and respected.	Using bad language in front of children is a serious breach of social norms and can have long-lasting negative effects on their emotional well-being.	-1.45454552
481	Clifford	You see someone reading the ending of a spy novel before reading the beginning.	orig		0.0	0.0	0.0	0.0	0.0	5.0	4.0	The reader is not causing harm to anyone, just reading a book.	The reader is not cheating anyone, just reading the book in a non-chronological order.	The reader is not betraying anyone's trust, just reading the book.	The reader is not subverting any authority, just reading a book.	The reader is not degrading anything, just reading a book.	The reader is not oppressing anyone, just exercising their freedom to read.	The reader is not causing harm or violating any norms, just reading a book.	-0.2
482	Lotto	Like every morning, you are on your way to work and are waiting at the tram stop with some other people for the next tram. Suddenly, you realise that the tram, which is approaching at high speed, does not have brakes and is about to run into a group of five people who are crossing the road distractedly, unaware of the danger.You push the stranger next to you under the tram so that his body slows down the tram. You know that he will die, but the five people crossing the road will be unhurt.	orig		4.0	0.0	-3.0	2.0	-4.0	-2.0	2.0	You sacrifice one person to save others	You use a stranger's body to slow down the tram	You put the stranger's life at risk to save others	You take matters into your own hands to prevent harm	You sacrifice a human life to save others	You take away the stranger's life to protect others' freedom	You sacrifice one person to save others, a difficult moral choice	-1.8
483	Mickelberg	Person X commutes four hours on a bus every week to the local children's hospital, so they can dress as a clown and entertain the children in the cancer ward.	orig		5.0	5.0	5.0	0.0	5.0	5.0	4.0	Person X is helping children in a cancer ward, bringing joy and comfort.	Person X is not cheating or taking unfair advantage of anyone.	Person X is showing loyalty to the children and hospital by dedicating time and effort.	Person X is not subverting any authority, but rather working within the hospital's framework.	Person X is not degrading anyone, but rather bringing dignity and joy to the children.	Person X is not oppressing anyone, and is actually promoting freedom from the constraints of illness.	Person X is dedicating significant time and effort to bring joy and comfort to children in a cancer ward, demonstrating a strong sense of empathy and compassion.	3.42
484	Grizzard	Threatens to kill a farmer to gain information.	orig		-5.0	-5.0	-5.0	-5.0	-5.0	-5.0	-4.0	Threatening to kill a farmer to gain information is an extreme act of harm.	Using coercion to gain information is unfair and cheating.	Threatening to harm a farmer is a betrayal of trust and loyalty.	Disregarding the authority of the farmer and threatening them is an act of subversion.	Threatening to kill a farmer is a degradation of human life and dignity.	Using coercion to gain information is an act of oppression and restricts the farmer's liberty.	Threatening to kill a farmer to gain information is an extremely immoral act that violates multiple norms.	-1.666666667
485	Cook	Someone makes a public online post making fun of their political party, saying they will support the opposing partyâ€™s candidate	orig		0.0	2.0	-2.0	1.0	0.0	2.0	2.0	The post does not cause direct harm to others, but may cause emotional distress to party members.	The post is not cheating, but rather a public declaration of support for the opposing party's candidate.	The post may be seen as a betrayal of party loyalty, but it is a personal opinion and not an action.	The post does not subvert any authority, but rather expresses a personal opinion.	The post does not degrade anyone or anything, but rather expresses a personal opinion.	The post does not restrict anyone's liberty, but rather expresses a personal opinion.	The post is a personal opinion and does not cause harm to others, but may cause emotional distress to party members.	-0.74
486	Effron	Was irritated when a neighbor asked to borrow some milk	orig		0.0	5.0	5.0	0.0	5.0	5.0	2.0	Neighbor's request for milk is a minor inconvenience.	Neighbor is asking for a legitimate favor, not cheating.	No betrayal involved, just a simple request.	No authority figure involved, just a neighborly request.	No degradation or disrespect involved, just a simple request.	Neighbor is not being oppressed, just asking for a favor.	The scenario is a minor inconvenience, but ultimately a harmless and reasonable request.	-0.8363636
487	Effron	Ignored his old girlfriend at a party	orig		0.0	0.0	1.0	0.0	0.0	0.0	0.0	Ignoring an old girlfriend may cause emotional harm	Not cheating, but not being honest about feelings either	Not a direct betrayal, but ignoring a past commitment	Not subverting any authority, just not being considerate	Not degrading anyone, just not being respectful	Not oppressing anyone, just not being considerate	Ignoring an old girlfriend at a party may be inconsiderate, but not necessarily immoral	-0.23783784
488	Mickelberg	Person X ran out of paint when painting their home and had to go the hardware store.	orig		4.0	4.0	4.0	0.0	0.0	4.0	3.0	Person X is not harming anyone, just seeking help to complete their task.	Person X is not cheating, just seeking a necessary resource to complete their task fairly.	Person X is not betraying anyone, just seeking help to complete their task.	Person X is not subverting any authority, just seeking a necessary resource.	Person X is not degrading anything, just seeking a necessary resource.	Person X is not oppressing anyone, just seeking a necessary resource to complete their task.	Person X is simply seeking a necessary resource to complete their task, without harming anyone or violating any norms.	0.15
489	Clifford	You see a group of women having a long and loud conversation during a church sermon.	orig		0.0	5.0	5.0	2.0	5.0	5.0	2.0	The women's conversation is not causing harm to others, but it's distracting from the sermon.	The women are not cheating or being unfair to anyone, just having a conversation.	The women are not betraying anyone or anything, just having a conversation.	The women are not subverting any authority, just having a conversation during a sermon.	The women's conversation is not degrading anyone or anything, just a normal conversation.	The women are not being oppressed or restricting anyone's liberty, just having a conversation.	The scenario is mildly distracting, but not causing harm or disrespect to others.	-2.8
490	Lotto	You are crossing a bridge which passes over the railway line and you see a train moving on the track below. You notice that the driver has lost control and that the locomotive will continue its course and end up running into five men who are working on the adjacent tracks. On the bridge next you is a person you do not know.You throw this person off the bridge is such a way that his body blocks the oncoming train. You know that his person will die, but the five workers will be unhurt.	orig		2.0	-3.0	0.0	1.0	-2.0	1.0	1.0	Throwing a person off the bridge to save others	Intentionally causing harm to one person to benefit others	Acting against a stranger to save others	Taking matters into one's own hands to prevent harm	Using a person's body as a means to an end	Intentionally causing harm to one person to protect others' freedom	A difficult moral dilemma where the greater good is prioritized over individual harm	-1.7
491	Kruepke	One evening I went out. I told my husband I was going to an audition, but actually, I went out for dinner with a friend of mine. I had to lie, because he would have wanted to go with my friend and me.	orig		0.0	-2.0	-2.0	0.0	0.0	0.0	0.0	No harm was caused to anyone, but the relationship may be affected.	Lying to avoid an uncomfortable situation, but not a serious betrayal.	Not a severe betrayal, but a breach of trust.	No subversion of authority, just a personal choice.	No degradation of self or others involved.	No oppression, just a personal choice to prioritize own desires.	A minor breach of trust, but no harm was caused. The situation could have been handled differently.	-0.94
492	Effron	Let his dog go to the bathroom on the neighbor's yard	orig		0.0	1.0	2.0	1.0	1.0	1.0	0.0	The dog's owner may not intend to harm the neighbor, but the action still causes inconvenience.	The dog's owner is not intentionally cheating or being unfair, but the action still disregards the neighbor's property.	The dog's owner may feel a sense of loyalty to their dog, but the action still betrays the neighbor's trust.	The dog's owner is not intentionally subverting authority, but the action still disregards the neighbor's property and authority.	The dog's owner may not intend to degrade the neighbor's property, but the action still causes a sense of disrespect.	The dog's owner is not intentionally oppressing the neighbor, but the action still restricts the neighbor's freedom to use their property.	The scenario is mildly unacceptable as it disregards the neighbor's property and authority, but the dog's owner may not intend to cause harm.	-1.29032256
493	Effron	Kept the music down for his roommates	orig		0.0	5.0	5.0	0.0	0.0	5.0	4.0	The person is not causing harm to others, just keeping the noise down.	The person is not cheating anyone, just respecting their roommates' wishes.	The person is being loyal to their roommates by keeping the noise down.	The person is not subverting any authority, just following a reasonable request.	The person is not degrading anyone or anything, just keeping the noise down.	The person is not oppressing anyone, just respecting their roommates' wishes.	The person is being considerate of their roommates and respecting their wishes, making this a morally acceptable scenario.	1.69411776
494	Kruepke	In college I used to tell a lot of girls that I loved them or cared for them or how we would be more of a couple than we were.  But, in actuality, that wasn't the truth.  I just told them that.	orig		-3.0	-4.0	-4.0	-2.0	-3.0	-1.0	-4.0	I caused emotional harm to the girls by lying to them.	I cheated on the girls by not being honest about my intentions.	I betrayed the girls' trust by lying to them.	I subverted the authority of the girls' expectations by lying to them.	I degraded the sanctity of relationships by lying to the girls.	I did not oppress the girls, but I did limit their freedom to make informed decisions.	This scenario is morally unacceptable because it involves lying and causing emotional harm to others.	-2.42
495	Clifford	You see an employee trying to undermine all of her boss' ideas in front of others.	orig		2.0	-4.0	-3.0	-4.0	1.0	-1.0	-3.0	The employee's actions may harm the boss's reputation and morale.	The employee is undermining the boss's ideas, which is unfair and cheating.	The employee is showing disloyalty to the boss and the organization.	The employee is subverting the boss's authority and undermining their leadership.	The employee's actions may degrade the boss's authority and reputation.	The employee's actions may not directly oppress anyone, but they may limit the boss's freedom to make decisions.	The employee's actions are unacceptable and may have negative consequences for the organization.	-2.6
496	Kruepke	A couple of years ago, when I went grocery shopping, I realized that there was a cart in the parking lot that had not been claimed. It was full of groceries. So I brought the cart back inside and gave it to the manager.	orig		5.0	5.0	5.0	0.0	5.0	5.0	4.0	Returning a lost cart helps the original owner and the store	Not claiming the cart as my own is fair and honest	Returning the cart shows loyalty to the store and its customers	Returning the cart does not challenge the store's authority or rules	Returning the cart does not degrade or disrespect the original owner or the store	Returning the cart does not restrict or oppress anyone's freedom	Returning a lost cart is a kind and responsible act that benefits everyone involved	2.54
497	Mickelberg	Person X often sings along to the songs that they are listening to.	orig		5.0	5.0	5.0	5.0	5.0	5.0	4.0	Person X is not harming anyone by singing along to songs.	Person X is not cheating or being unfair by singing along to songs.	Person X is not betraying anyone by singing along to songs.	Person X is not subverting any authority by singing along to songs.	Person X is not degrading anyone or anything by singing along to songs.	Person X is not oppressing anyone by singing along to songs.	Person X is simply enjoying music and not causing harm to anyone.	0.36
498	Effron	Gave a stranded motorist a lift to the service station	orig		5.0	0.0	5.0	0.0	5.0	5.0	4.0	The motorist is in distress, and helping them is a kind and responsible act.	The motorist is not being cheated or taken advantage of, as they are receiving a genuine service.	The motorist is not being betrayed, as they are receiving help and assistance.	No authority is being subverted, as the motorist is not being forced to do anything against their will.	The motorist is not being degraded or disrespected, as they are receiving a basic human service.	The motorist is not being oppressed, as they are free to accept or decline the offer of help.	Helping a stranded motorist is a kind and responsible act that aligns with societal norms.	2.2193548
499	Effron	Returned a birthday gift because it was too cheap	orig		0.0	4.0	2.0	1.0	3.0	4.0	3.0	Returning a gift because it's too cheap doesn't harm anyone, but it's not particularly helpful either.	Returning a gift because it's too cheap is not cheating, as it's a legitimate reason to return a gift.	Returning a gift because it's too cheap doesn't imply betrayal, as it's a personal decision.	Returning a gift because it's too cheap doesn't subvert any authority, as it's a personal choice.	Returning a gift because it's too cheap doesn't degrade the sanctity of the gift-giving tradition.	Returning a gift because it's too cheap doesn't oppress anyone, and it's a personal choice that promotes liberty.	Returning a gift because it's too cheap is a reasonable and fair decision, and it doesn't harm anyone.	-2.06896552
500	Mickelberg	Person X stayed back to help a colleague jumpstart their car, even though they then missed the start of a music concert.	orig		5.0	0.0	4.0	0.0	0.0	0.0	3.0	Person X prioritizes helping a colleague over attending a concert.	Person X does not cheat or gain an unfair advantage by helping their colleague.	Person X chooses to help their colleague over attending a concert, showing loyalty.	Person X does not subvert any authority by helping their colleague.	Person X does not degrade or disrespect their colleague or the concert.	Person X does not oppress or restrict their colleague's freedom by helping them.	Person X prioritizes helping a colleague over attending a concert, showing a strong sense of responsibility and loyalty.	2.61
501	Lotto	You are a taxi driver and you are carrying two passengers at night. It has been snowing already for a couple of hours and the roads are dangerously icy. You turn into a very narrow street and suddenly you find yourself in front of a truck which has overturned in the middle of the road. You start to brake, but you lose control of the taxi and it begins to slide on the icy road.You swerve to direct the car towards the edge of the road. You see that there is a passer-by who will be hit by the car and will die, but you and the two passengers will be unhurt.	orig		4.0	0.0	0.0	0.0	0.0	0.0	3.0	Swerving to avoid the passer-by, prioritizing their safety over theirs	No cheating involved, just trying to avoid an accident	No betrayal, just trying to protect the passengers and the passer-by	No subversion of authority, just reacting to an emergency	No degradation, just trying to avoid a tragic outcome	No oppression, just trying to protect the passengers' and the passer-by's lives	Swerving to avoid the passer-by, prioritizing their safety over theirs, in a desperate attempt to prevent a tragic outcome	-1.17
502	Mickelberg	Person X won an award for 'Best Newcomer' at a local karaoke event.	orig		5.0	5.0	5.0	5.0	5.0	5.0	4.0	No harm is done to others, only positive recognition.	No cheating involved, as the award is given based on merit.	No betrayal of trust or loyalty is involved.	No subversion of authority, as the award is given by the event organizers.	No degradation of others, only positive recognition of the winner.	No oppression of others, as the award is given based on merit and does not restrict anyone's freedom.	The scenario is a positive and fair recognition of someone's talent, promoting a sense of accomplishment and motivation.	0.45
503	Effron	Slammed the door in the face of a charity collector	orig		2.0	-3.0	-1.0	4.0	-2.0	-1.0	-2.0	The charity collector is likely to be harmed by the slammed door, but the act is not intended to cause harm.	The charity collector is doing their job, and the slammed door is not a fair or honest response.	The slammed door may be seen as a betrayal of the charity collector's trust, but it is not a deliberate act of betrayal.	The slammed door is a subversive act against the authority of the charity collector's role.	The slammed door may be seen as degrading to the charity collector's dignity, but it is not a deliberate act of degradation.	The slammed door is not an act of oppression, but it may be seen as a restriction on the charity collector's freedom to do their job.	The slammed door is an impulsive and unfair response to the charity collector's request, but it is not a malicious act.	-1.5783784
504	Mickelberg	Person X set fire to the community hall in the middle of the night.	orig		-4.0	-3.0	-4.0	-3.0	-4.0	-2.0	-4.0	Setting fire to a community hall causes harm to people and property.	The act is unfair and unjust, as it damages the community's property.	The act is a betrayal of the community's trust and loyalty.	The act subverts the authority of the community and its leaders.	The act degrades the sanctity of the community hall and its purpose.	The act does not directly oppress anyone, but it restricts the community's freedom to use the hall.	Setting fire to a community hall is a destructive and harmful act that goes against many social norms.	-3.67
505	Kruepke	While I was in college, I was in a long distance relationship with a girl. We talked every night on the phone and really tried to make it work. Meanwhile, I was having study sessions with an attractive girl in my class and very tempted to cheat on my girlfriend.	orig		2.0	-4.0	-4.0	0.0	-4.0	0.0	-3.0	The temptation to cheat may cause emotional harm to the girlfriend.	Cheating would be unfair to the girlfriend who is committed to the relationship.	Cheating would be a betrayal of the girlfriend's trust.	None, as there is no authority figure involved.	Cheating would degrade the sanctity of the relationship.	None, as there is no oppression involved.	The temptation to cheat is morally wrong and may cause harm to the girlfriend.	-1.62
