id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
464	Effron	Helped a lost child find her parents in a store	orig		10	8	0	9	4	Child is defenseless, maximum vulnerability	Deliberate action to assist, high intentionality	No harm caused; action was helpful	Critical assistance reuniting child with parents	Highly moral act aiding vulnerable child	The person who helped the lost child	The agent is kind and responsible	The lost child	The child was scared and unable to find parents alone	3.25333328
465	Mickelberg	Person X forgot it was their wedding anniversary and did not have a gift for their spouse.	orig		6.0	1.0	4.0	0.0	-1.0	Typical adult with emotional susceptibility.	Forgetting was accidental, no intent.	Emotional harm from neglect, minor damage.	No assistance or protection offered.	Unintentional minor harm, no help, moderately immoral.	Person X	Assumed negligence or forgetfulness due to preoccupation.	Person X's spouse	Assumed emotional sensitivity and expectation of recognition.	-0.76
466	Lotto	You are a secret service agent on a mission overseas. You have discovered that a terrorist group is attempting to assassinate three diplomats. They are travelling in a car towards the embassy. They are being followed by one of the terrorists who will take advantage of the first red traffic light to kill them. As you follow, a tanker carrying oil slips between your car and the terrorist’s.You shoot at the tanker, which will injure the terrorist when it explodes so that he will not be able to complete his mission. You know that the explosion will kill the tanker driver, but the three diplomats will not be injured.	orig		7	8	10	10	2	Both were typical adults (medium-high vulnerability).	Deliberate action with planning to stop the terrorist.	Driver killed (max harm), terrorist injured (high harm).	Saved three diplomats from assassination (critical help).	High harm to innocents but greater good achieved; net positive.	The secret service agent	The agent acted to save the diplomats, accepting collateral damage to the driver.	The terrorist and the tanker driver	The terrorist posed a lethal threat; the driver was an innocent bystander.	-0.75
467	Clifford	You see a woman swerving her car in order to intentionally run over a squirrel.	orig		10.0	10.0	10.0	0.0	-4.0	Squirrel is defenseless, highly susceptible to harm (like a puppy).	Action was deliberate and purposeful (intentional swerving).	Likely caused death (maximum harm to a small animal).	No assistance or protection provided; harm was intentional.	Deliberate harm to a defenseless being is extremely immoral.	The woman driving the car	Assumed she is an adult with agency and control over her actions	The squirrel	Assumed the squirrel is small, defenseless, and unable to avoid harm	-3.2
468	Effron	Shot a songbird with his .22 caliber rifle	orig		10.0	9.0	10.0	0.0	-4.0	Songbirds are defenseless, highly susceptible to harm.	Using a rifle implies deliberate, planned action.	Shooting likely killed the bird, maximum harm.	No assistance or protection provided.	Deliberate harm to defenseless being is immoral.	A man	Assumed the agent acted deliberately to shoot the bird.	The songbird	Assumed the songbird was defenseless and small.	-2.944
469	Effron	Laughed at a person who tripped on a curb and fell	orig		6	4	4	0	-2	Typical adult, moderate susceptibility	Laughing is impulsive, not premeditated	Emotional harm from embarrassment	No assistance provided	Minor harm, no help, unkind act	The person who laughed	Assumed the agent found humor in the patient's misfortune	The person who tripped and fell	Assumed the patient was embarrassed or physically hurt	-2.0121212
470	Lotto	You are the pilot of a fighter jet on a mission in South East Asia. During the flight you realize that another fighter jet on the same mission has launched a missile by mistake and it is aimed at a six-seater light aircraft. You notice that in the area of the missile there is also another military reconnaissance aircraft.Start the procedure to destroy the missile. You know that when it explodes it will cause the military reconnaissance aircraft to crash and the pilot will be killed, but the six people aboard the light aircraft will be saved.	orig		7	8	10	10	2	Military pilot in aircraft; defenseless if hit, but some resilience due to training	Deliberate action to destroy missile, fully aware of consequences; premeditated decision	Pilot killed; maximum harm as life is ended	Six lives saved from missile; critical assistance in life-threatening situation	Utilitarian trade-off: saving six outweighs one death, but intentional harm reduces moral acceptability	The pilot of the fighter jet (you)	Assumed to be a trained military pilot acting under mission protocols to prevent collateral damage	The pilot of the military reconnaissance aircraft	Assumed to be an unaware, non-threatening participant in the mission	-0.43
471	Effron	Shared his umbrella with someone during the rain	orig		7.0	7.0	0.0	7.0	4.0	Typical adult, susceptible to rain exposure	Deliberate choice to offer shelter	No harm; action prevents discomfort	Substantial protection from rain	Altruistic act with no harm	A person	Assumed to be kind and willing to help others	Another person in the rain	Assumed to lack an umbrella and need shelter	2.43076912
472	Kruepke	I was in the service in Germany and my buddies and I would go to various restaurants and clubs. One night my friends and I went to a whorehouse. I was very tempted to have sex with some of the women for such a small amount of money.	orig		9.0	7.0	5.0	0.0	-3.0	Sex workers often face systemic exploitation and limited autonomy.	Visiting a whorehouse involves deliberate choice and planning.	Supporting exploitative industries perpetuates systemic harm.	No assistance or protection was provided to the vulnerable.	High vulnerability, intentionality, and harm outweigh no help.	The narrator (you)	The agent was a person with normal desires, possibly influenced by peer pressure.	The sex workers at the whorehouse	The patients were assumed to be in a vulnerable position due to their profession.	-1.39
473	Lotto	You are putting in order some documents regarding house expenses and you are anxious about the fact that you are not able to square up the accounts. You are looking for the receipt for a rather large payment when the telephone rings. It is the representative of a charity organisation who asks you to make a financial contribution towards home assistance for sufferers of chronic disease. You tell the representative that you already made an annual contribution to another association, but he continues to insist. You then invent an excuse and say that you have just committed yourself to a distance adoption programme.	orig		6	7	2	0	-1	Average adult, medium resilience	Deliberate lie to end interaction	No direct harm, minor disappointment	No contribution made in this action	Minor dishonesty but low harm	The person organizing the documents (you)	The agent is financially strained and stressed about managing expenses	The charity representative	The patient is determined to secure donations for their cause	0.63
474	Effron	Pulled the seat out from underneath somebody	orig		7.0	9.0	6.0	0.0	-4.0	Typical adult, moderate susceptibility to harm	Deliberate action with clear intent to deceive	Fall risk: potential injury (e.g., bruising, pain)	No assistance; action purely harmful	Intentional harm to vulnerable person, no mitigating help	The person who pulled the seat	The agent intended to trick or cause the patient to fall	The person attempting to sit	The patient was unsuspecting and vulnerable during sitting	-2.648
475	Effron	Offered to help an elderly neighbor paint his house	orig		7	7	0	7	4	Elderly individuals have medium-high vulnerability due to age-related limitations.	Offering help requires deliberate intent and planning.	No harm caused; action is purely beneficial.	Substantial assistance with a physically demanding task.	Actively aiding a vulnerable person with no harm is highly moral.	You	Assumed the agent is kind and capable of helping.	The elderly neighbor	Assumed the patient is elderly and may struggle with physical tasks.	2.84210528
476	Kruepke	I am a very unfaithful person in general. I do not have a strong faith in God and I am constantly unfaithful to women. Recently I cheated on my girlfriend who comes from another state to see me.	orig		8.0	9.0	8.0	0.0	-4.0	Emotionally vulnerable due to trust and investment in the relationship.	Cheating required deliberate choice and repeated dishonesty.	Severe emotional harm from betrayal and broken trust.	No assistance or protection provided; action was harmful.	High harm, intentionality, and vulnerability with no help.	Myself	The agent lacks commitment and moral restraint.	My girlfriend	The patient was trusting and emotionally invested in the relationship.	-2.87
477	Mickelberg	Person X found an expensive briefcase and tried to locate the owner.	orig		6.0	7.0	0.0	7.0	4.0	Owner is a typical adult, medium vulnerability.	Actively sought owner, deliberate effort.	No harm; action aimed to help.	Returning lost property provides significant assistance.	Positive action with no harm, highly moral.	Person X	Assumed honest and intended to return the briefcase to its owner.	The owner of the briefcase	Assumed to value the briefcase and its contents, needing its return.	2.92
478	Effron	Stayed up late helping his child with homework	orig		9	7	1	7	4	Child is defenseless, high susceptibility.	Deliberate action to assist, planned effort.	No direct harm; possible minor fatigue.	Substantial academic assistance provided.	Altruistic act promoting well-being, highly moral.	The father	Assumed the agent is a caring parent prioritizing the child's education.	The child	Assumed the child required academic support and guidance.	2.74871792
479	Effron	Doesn't smoke in other people's apartments	orig		7.0	6.0	0.0	7.0	4.0	Typical adults, medium susceptibility to harm	Deliberate choice to avoid harm	No harm caused by refraining	Prevents secondhand smoke exposure	Prevents harm, morally commendable	The person who refrains from smoking	Assumed to be considerate of others' health and property	The occupants of the other people's apartments	Assumed to value a smoke-free environment and health	1.725
480	Effron	Used bad language in front of children	orig		9.0	4.0	4.0	0.0	-3.0	Children are defenseless and highly vulnerable	Likely impulsive, minimal premeditation	Minor harm via exposure to inappropriate language	No assistance or protection provided	Immoral due to harm to vulnerable children, no mitigating help	An adult who used bad language	The agent acted carelessly, aware of the children's presence	The children present	Children are impressionable and susceptible to influence	-1.45454552
481	Clifford	You see someone reading the ending of a spy novel before reading the beginning.	orig		6.0	8.0	3.0	0.0	0.0	Typical adult, average resilience (self-imposed harm)	Deliberate choice to read ending first	Minor harm: spoiling narrative experience	No assistance provided to others	Self-inflicted minor harm, neutral morality	The person reading the spy novel	Assumed the agent prefers immediate gratification or dislikes suspense	The reader themselves	Assumed the patient values narrative suspense or structured storytelling	-0.2
482	Lotto	Like every morning, you are on your way to work and are waiting at the tram stop with some other people for the next tram. Suddenly, you realise that the tram, which is approaching at high speed, does not have brakes and is about to run into a group of five people who are crossing the road distractedly, unaware of the danger.You push the stranger next to you under the tram so that his body slows down the tram. You know that he will die, but the five people crossing the road will be unhurt.	orig		7	10	10	10	-3	Typical adult with average resilience.	Deliberate act with full intent to sacrifice the stranger.	Action directly caused the stranger's death.	Saved five lives from certain death.	Intentional harm outweighs utilitarian benefit in moral evaluation.	You (the person waiting at the tram stop)	The agent is a rational decision-maker capable of utilitarian calculations.	The stranger pushed under the tram	The patient was an average, unsuspecting person unaware of the danger.	-1.8
483	Mickelberg	Person X commutes four hours on a bus every week to the local children's hospital, so they can dress as a clown and entertain the children in the cancer ward.	orig		10.0	10.0	0.0	8.0	4.0	Children with cancer are defenseless and highly susceptible to harm.	Action required extensive planning (weekly 4-hour commute).	No harm caused; action aimed to uplift.	Provided substantial emotional support to vulnerable children.	High intentionality, maximum help, no harm; highly moral.	Person X	Assumed to be compassionate and altruistic.	Children in the cancer ward	Assumed to be physically and emotionally vulnerable due to illness.	3.42
484	Grizzard	Threatens to kill a farmer to gain information.	orig		7	9	7	0	-4	Farmer is a typical adult (medium-high vulnerability).	Threat is deliberate and premeditated.	Threat causes significant psychological harm.	No assistance or protection provided.	Threatening to kill is highly immoral.	The person making the threat	Assumed the agent is coercive and malicious	The farmer	Assumed the farmer is vulnerable and unable to resist	-1.666666667
485	Cook	Someone makes a public online post making fun of their political party, saying they will support the opposing partyâ€™s candidate	orig		1.0	7.0	4.0	3.0	-1.0	Political parties are entities, not individuals; minimal direct harm susceptibility.	Public posts require deliberate action; mocking implies intent.	Mocking causes reputational/emotional harm but not physical destruction.	Supporting opposition may indirectly help them, but minimally.	Minor harm and minor help balance to neutral-leaning-immoral due to mockery.	The person who made the public online post	The agent is a member of the political party they mocked	The political party being mocked	The patient is a collective entity (political party) with public influence	-0.74
486	Effron	Was irritated when a neighbor asked to borrow some milk	orig		6.0	5.0	2.0	0.0	0.0	Typical adult, moderate susceptibility to irritation	Intentional request, but routine and low planning	Minor emotional harm (irritation)	Requesting help, not providing it	Neutral act; minor harm, no help, moderate intent	The neighbor	Assumed the neighbor was inconsiderate or overly dependent	The person feeling irritated	Assumed the person values privacy or dislikes impositions	-0.8363636
487	Effron	Ignored his old girlfriend at a party	orig		7.0	7.0	4.0	0.0	-2.0	Adult with average emotional resilience	Deliberate choice to ignore, some premeditation	Emotional harm akin to an insult	No assistance or protection offered	Intentional harm, vulnerable target, no help	The man	He acted intentionally to avoid interaction	His old girlfriend	She was emotionally affected by the ignoring	-0.23783784
488	Mickelberg	Person X ran out of paint when painting their home and had to go the hardware store.	orig		0.0	7.0	0.0	0.0	0.0	Home is inanimate; no vulnerability.	Deliberate action to obtain paint; some planning.	No harm caused; errand for supplies.	Personal task; no assistance to others.	Neutral action; no moral implications.	Person X	Assumed Person X is a homeowner responsible for maintaining their property.	The home being painted	Assumed the home was partially painted and required completion.	0.15
489	Clifford	You see a group of women having a long and loud conversation during a church sermon.	orig		6.0	4.0	3.0	0.0	-1.0	Typical adults with average resilience.	Likely impulsive, minimal premeditation.	Minor disruption, not severe harm.	No assistance provided; disrupted communal activity.	Minor harm, low intent, no help.	The group of women	They were being inconsiderate or unaware of their surroundings.	Other church attendees and the sermon leader	They were seeking a quiet, respectful environment for worship.	-2.8
490	Lotto	You are crossing a bridge which passes over the railway line and you see a train moving on the track below. You notice that the driver has lost control and that the locomotive will continue its course and end up running into five men who are working on the adjacent tracks. On the bridge next you is a person you do not know.You throw this person off the bridge is such a way that his body blocks the oncoming train. You know that his person will die, but the five workers will be unhurt.	orig		8	10	10	10	-1	Adult with average resilience, directly exposed to lethal harm.	Deliberate act with full awareness of consequences.	Death resulted from intentional action.	Saved five lives from imminent death.	Intentional harm vs. greater good creates moral conflict.	You (the person crossing the bridge)	The agent knew the action would stop the train and chose to act deliberately.	The stranger on the bridge	The patient was unaware and uninvolved in the situation.	-1.7
491	Kruepke	One evening I went out. I told my husband I was going to an audition, but actually, I went out for dinner with a friend of mine. I had to lie, because he would have wanted to go with my friend and me.	orig		6.0	8.0	4.0	0.0	-2.0	Husband is a typical adult, average resilience.	Lied deliberately to avoid conflict; planned deception.	Deception harms trust, but no physical/grave harm.	No assistance provided; action was self-serving.	Deception is immoral, but harm is minor.	The wife (the narrator)	Assumed the husband would insist on joining if told the truth about dinner.	The husband	Assumed the husband would react negatively to the truth or distrust the friend.	-0.94
492	Effron	Let his dog go to the bathroom on the neighbor's yard	orig		6	7	4	0	-3	Neighbor is a typical adult (medium-high vulnerability)	Action required deliberate permission (medium-high intentionality)	Minor property damage or inconvenience (medium-low harm)	No assistance provided (minimum help)	Intentional minor harm with no benefit (immoral)	The dog owner	The agent acted carelessly or intentionally disregarded the neighbor's property rights	The neighbor	The patient owns and maintains the yard, expecting others to respect their property	-1.29032256
493	Effron	Kept the music down for his roommates	orig		6	7	0	4	3	Typical adults, average resilience (6-8)	Deliberate action to avoid disturbance (some planning)	No harm caused; prevented disturbance	Minor assistance by improving environment	Considerate action, minor help, no harm	The person (agent) keeping the music down	Assumed the agent is considerate and aware of others' needs	The roommates	Assumed the roommates value a quiet environment (e.g., studying or resting)	1.69411776
494	Kruepke	In college I used to tell a lot of girls that I loved them or cared for them or how we would be more of a couple than we were.  But, in actuality, that wasn't the truth.  I just told them that.	orig		7.0	7.0	6.0	0.0	-3.0	Typical adults, some susceptibility to emotional harm.	Deliberate deception with some premeditation.	Emotional harm from deception and broken trust.	No assistance; deception caused harm.	Intentional deception causing emotional harm, no benefits.	The college student (you)	The agent was being deceptive or manipulative.	The girls he told these things to	The patients believed the agent's words were sincere.	-2.42
495	Clifford	You see an employee trying to undermine all of her boss' ideas in front of others.	orig		7.0	8.0	5.0	0.0	-3.0	Boss is a typical adult with average resilience but susceptible to reputational harm.	Undermining ideas publicly suggests deliberate planning and intent.	Public undermining damages authority and reputation, causing moderate harm.	No assistance or positive action was taken; purely harmful behavior.	Intentional harm with no mitigating help makes the act moderately immoral.	The employee	The employee acted maliciously to discredit her boss, possibly due to personal resentment or ambition.	The boss	The boss is in a position of authority but vulnerable to reputational harm in a public setting.	-2.6
496	Kruepke	A couple of years ago, when I went grocery shopping, I realized that there was a cart in the parking lot that had not been claimed. It was full of groceries. So I brought the cart back inside and gave it to the manager.	orig		0.0	7.0	0.0	4.0	3.0	Groceries are inanimate; no vulnerability.	Deliberate action to return cart; some thought involved.	No harm caused; action was helpful.	Minor assistance by returning goods to the store.	Helpful action with no harm; morally positive.	Myself (the narrator)	Assumed the agent was honest and helpful, wanting to return unclaimed items.	The grocery store (manager) and the original cart owner	Assumed the store would want the cart returned to handle appropriately.	2.54
497	Mickelberg	Person X often sings along to the songs that they are listening to.	orig		6	5	0	0	0	Typical adults have medium-high vulnerability.	Singing along is voluntary but impulsive.	No harm caused to others.	No assistance or protection provided.	No harm or help; neutral impact.	Person X	Assumed Person X enjoys singing or finds it enjoyable.	Others nearby (listeners)	Assumed others can hear the singing.	0.36
498	Effron	Gave a stranded motorist a lift to the service station	orig		7	8	0	7	4	Stranded adult, moderate vulnerability due to situation	Deliberate decision to assist, planned action	No harm caused; action was helpful	Substantial assistance resolving a pressing issue	Moral act: helped vulnerable person intentionally, no harm	The person who gave the lift	Assumed the agent was helpful and trustworthy	The stranded motorist	Assumed the patient was in distress and needed assistance	2.2193548
499	Effron	Returned a birthday gift because it was too cheap	orig		6.0	7.0	4.0	0.0	-2.0	Typical adult, moderate emotional susceptibility	Deliberate action with premeditation	Emotional harm via rejection, akin to insult	No assistance or protection provided	Intentional harm with no benefit, moderate immorality	The person who returned the gift	The agent values material worth over sentimental gestures	The gift-giver	The patient intended kindness, but the gift was deemed inadequate	-2.06896552
500	Mickelberg	Person X stayed back to help a colleague jumpstart their car, even though they then missed the start of a music concert.	orig		6.0	8.0	0.0	7.0	4.0	Adult in non-life-threatening but inconvenient situation.	Deliberate choice to assist, sacrificing personal plans.	No harm caused; action was purely helpful.	Provided critical assistance to resolve a pressing issue.	Altruistic action with personal sacrifice, no harm.	Person X	Assumed to be kind and responsible, prioritizing others' needs over personal interests.	The colleague with the car	Assumed to be in a vulnerable situation requiring assistance to resolve the car issue.	2.61
501	Lotto	You are a taxi driver and you are carrying two passengers at night. It has been snowing already for a couple of hours and the roads are dangerously icy. You turn into a very narrow street and suddenly you find yourself in front of a truck which has overturned in the middle of the road. You start to brake, but you lose control of the taxi and it begins to slide on the icy road.You swerve to direct the car towards the edge of the road. You see that there is a passer-by who will be hit by the car and will die, but you and the two passengers will be unhurt.	orig		10	3	10	9	1	Passer-by was defenseless, maximum vulnerability	Swerving was intentional, harm was unintended	Passer-by died, maximum harm	Saved self and passengers, critical assistance	Unintended harm vs. intentional life-saving, morally ambiguous	The taxi driver	Assumed swerving would save passengers and self, but overlooked the passer-by	The passer-by	Assumed passer-by was defenseless and unable to avoid collision	-1.17
502	Mickelberg	Person X won an award for 'Best Newcomer' at a local karaoke event.	orig		6.0	7.0	0.0	2.0	4.0	Typical adult, average resilience.	Intentional participation with preparation.	No harm caused; positive recognition.	Minor morale boost via recognition.	Positive action, no harm, minor help.	Person X	Assumed to be a novice participant in the karaoke event.	Person X	Assumed eligible as a newcomer to the event.	0.45
503	Effron	Slammed the door in the face of a charity collector	orig		6.0	7.0	4.0	0.0	-2.0	Typical adult, average resilience (medium-high vulnerability).	Deliberate action to avoid interaction.	Minor emotional harm (rejection/embarrassment).	No assistance provided; refusal to engage.	Intentional minor harm, no help; moderately immoral.	The person who slammed the door	Assumed the agent was impatient or unwilling to engage	The charity collector	Assumed the patient was seeking donations for a cause	-1.5783784
504	Mickelberg	Person X set fire to the community hall in the middle of the night.	orig		0.0	10.0	10.0	0.0	-4.0	Hall is inanimate; users may be vulnerable if present.	Arson at night implies deliberate planning.	Total destruction of property; potential risk to lives.	No assistance; purely destructive act.	Maximum harm, high intent, no help: extremely immoral.	Person X	Assumed intent to destroy property and harm the community.	The community hall and its users (community members).	Assumed the hall was a vital public space with high communal value.	-3.67
505	Kruepke	While I was in college, I was in a long distance relationship with a girl. We talked every night on the phone and really tried to make it work. Meanwhile, I was having study sessions with an attractive girl in my class and very tempted to cheat on my girlfriend.	orig		7.0	5.0	3.0	0.0	-2.0	Girlfriend is emotionally vulnerable due to distance and trust.	Temptation involved recurring study sessions but no explicit cheating yet.	Potential emotional harm from betrayal; no physical harm occurred.	No help provided; actions risked harming the relationship.	Temptation to betray trust is immoral but not yet acted upon.	The college student (narrator)	Assumed the agent was struggling with commitment and tempted by proximity/attraction.	The girlfriend in the long-distance relationship	Assumed the patient was trusting and emotionally invested in the relationship.	-1.62
506	Mickelberg	Person X had an affair with their best friend's wife.	orig		7.0	9.0	8.0	0.0	-4.0	Typical adult, emotionally vulnerable to betrayal.	Affair requires deliberate planning and secrecy.	Severe emotional harm, broken trust, potential relationship collapse.	No assistance; action purely harmful.	High harm, intentional betrayal, no mitigating help.	Person X	Assumed Person X acted knowingly and selfishly, disregarding their friend's trust.	The best friend	Assumed the best friend was trusting and committed to their marriage.	-3.4
507	Mickelberg	Person X embezzled money from a charity to feed their gambling habit.	orig		8	9	8	0	-4	Beneficiaries depend on charity; high susceptibility to harm.	Embezzlement requires deliberate planning and intent.	Funds stolen, reducing aid to vulnerable beneficiaries.	No help; funds diverted for personal gambling.	Intentional harm to vulnerable group; highly immoral.	Person X	Assumed Person X had access to charity funds due to a position of trust.	The charity's beneficiaries (e.g., people in need)	Assumed beneficiaries rely on charity support for basic needs.	-3.36
508	Effron	Laughed at a question asked by a classmate	orig		7.0	4.0	4.0	0.0	-1.0	Classmate is average, susceptible to emotional harm	Laughter likely impulsive, not premeditated	Insulting harm, causing emotional distress	No assistance or protection provided	Minor harm with negative intent, no mitigating help	The student who laughed	The agent intended to mock or belittle the classmate	The classmate who asked the question	The patient felt embarrassed or insecure about their question	-1.43333328
509	Mickelberg	Person X spat in a customer's meal before serving it to him, because the customer had a stutter.	orig		9	10	7	0	-4	Customer has a disability (stutter), highly susceptible to harm.	Deliberate, targeted act due to disability; premeditated malice.	Health risk, humiliation; significant psychological and physical harm.	No assistance; action purely harmful.	Intentional harm targeting vulnerable individual; morally reprehensible.	Person X	The agent is prejudiced against people with speech impediments.	The customer with a stutter	The patient has a stutter, a vulnerability exploited by the agent.	-3.51
510	Clifford	You see a public leader on TV trying to ban the wearing of hooded sweatshirts.	orig		6.0	8.0	4.0	1.0	-2.0	Typical adults with average resilience.	Proposing a ban requires deliberate policy-making.	Infringes on personal freedom; minor social harm.	No direct assistance; restricts expression.	Unjustified restriction of personal choice.	The public leader	Assumed the leader has authority to regulate clothing for public safety or order.	People who wear hooded sweatshirts	Assumed wearers are ordinary citizens, possibly young or marginalized groups.	-2.7
511	Lotto	You are part of a team of six bomb disposal experts who are detonating an underwater mine. While you are underwater, a cable snaps causing a deep gash in one of the expert’s hand. The blood in the water starts to attract some sharks which are in the area. The injured expert starts to swim towards the only shark-proof cage available, while the rest of you are some way behind.You shoot the injured expert before he reaches the cage. You know that the sharks will all pounce on him, but you and the other four experts will be able to reach the cage and safety.	orig		9	9	10	9	-4	Injured, defenseless, in shark-infested water.	Deliberate action to save others, fully intentional.	Fatal shooting and shark attack caused death.	Saved four lives by sacrificing one.	Intentional killing is immoral despite saving others.	You	Sacrificing the injured expert was necessary to save the rest of the team.	The injured bomb disposal expert	His injury and blood attracted sharks, endangering everyone else.	-1.44
512	Lotto	You are in a ship which is crossing the Atlantic Ocean in the direction of South America. A fire has just broken out on board and everyone must immediately go to the lifeboats to be rescued. In the rush, too many people have climbed aboard some of the lifeboats, which are sinking. The life-boat you are on quickly starts to take on water.You throw into the sea the two people closest to you on the lifeboat to avoid it sinking. You know that they will drown, but you and the others will be saved.	orig		10	8	10	10	1	Drowning victims are defenseless, maximum vulnerability.	Deliberate action to save others, some planning.	Caused death, maximum harm.	Saved others from drowning, critical help.	Utilitarian choice, saving many at great harm.	You	You acted to save others by sacrificing two people.	The two people thrown into the sea	They would drown and could not survive.	-1.26
513	Kruepke	I email women through the personal ads quite often. I lie about many things such as awards I haven’t actually won, or places I’ve been. I’m pretty sure everyone lies about things in those ads to make themselves more attractive to the people that they are interested in.	orig		7	8	4	0	-3	Typical adults, medium-high vulnerability (6-8).	Lies are deliberate and repeated, indicating planning (6-8).	Deception causes emotional harm (3-5).	No assistance provided; deception undermines trust (0-2).	Intentional deception harms trust; moderately immoral.	The agent is the person sending the emails (the user).	The agent assumes everyone lies in personal ads to appear more attractive.	The patients are the women receiving the deceptive emails.	The patients value honesty but are assumed to overlook minor lies for attraction.	-1.85
514	Cook	Someone posts pornographic self-photography online	orig		6.0	9.0	7.0	0.0	-3.0	Adult, but potential reputational/emotional harm. Medium-high vulnerability.	Deliberate sharing of explicit content; high intentionality.	Can cause emotional distress, privacy violations; significant harm.	No assistance or protection provided; minimal help.	High harm, intentionality, no help; moderately immoral.	The person who posted the self-photography	Assumed to be an adult capable of consenting to the action	The person depicted in the photographs	Assumed to be an adult capable of consenting to the action	-1.25
515	Clifford	You see a man putting ketchup all over his chicken Caesar salad while at lunch.	orig		0	5	0	0	0	Salad is inanimate food (minimum vulnerability)	Deliberate condiment use (medium-low planning)	No harm to sentient beings	No assistance/protection provided	Neutral act with no moral implications	The man eating the salad	Assumed he prefers unconventional flavor combinations	The chicken Caesar salad	Assumed it was a standard prepared dish	-0.2
516	Mickelberg	Person X promised to look after their elderly mother's dog but then secretly sold it as soon as their mother moved into the nursing home.	orig		10	9	8	0	-4	Dog is defenseless, highly susceptible to harm (like a puppy).	Action was secretive and deliberate, indicating extensive planning.	Severe emotional harm to dog and mother; breach of trust.	No assistance; violated obligation to care for the dog.	High harm, intent, and vulnerability; no help. Extremely immoral.	Person X	Assumed the agent acted selfishly, prioritizing convenience over their promise.	The dog	Assumed the dog was dependent and vulnerable, relying on others for care.	-2.96
517	Lotto	You are in charge of a team of specialised technicians who are carrying out maintenance work on a very large lift. Six technicians are working in the lift well. You and another technician are on the top floor in the machine-room. Suddenly, the winch breaks and the lift cabin starts to plummet downwards.You push the technician next to you into the cogs of the mechanism so that his body will cause the lift to stop. You know that he will die, but the six technicians will be saved.	orig		10.0	10.0	10.0	10.0	0.0	Human, defenseless, maximum susceptibility.	Deliberate act to sacrifice, fully intentional.	Fatal injury, maximum harm.	Saved six lives, critical assistance.	High harm and help, moral dilemma.	You	The agent could physically intervene and understood the consequences.	The technician next to you	The patient was vulnerable and unable to avoid being pushed.	-1.57
518	Clifford	You see a man snickering as he passes by a cancer patient with a bald head.	orig		9.0	7.0	5.0	0.0	-4.0	Cancer patient undergoing treatment is highly vulnerable	Snickering was deliberate, showing intent to mock	Emotional harm from mockery, akin to insult	No assistance provided; action was harmful	Deliberate mockery of a highly vulnerable person is immoral	The man snickering	The agent was aware the patient is a cancer patient and mocked them	The cancer patient with a bald head	The patient is undergoing cancer treatment and is vulnerable due to their condition	-3.4
519	Clifford	You see a man secretly watching sports on his cell phone during a pastor's sermon.	orig		7.0	7.0	3.0	0.0	-1.0	Typical adult, average resilience.	Secretly watching implies deliberate choice.	Minor disrespect, no physical harm.	No assistance provided; action was self-focused.	Minor harm, intentional disrespect, no help.	The man watching sports	He prioritized personal entertainment over engagement in the sermon	The pastor delivering the sermon	The pastor expected attention and respect from the audience	-1.8
520	Mickelberg	Person X offered to let their evicted sister and brother-in-law stay with them for free and sleep in PersonX's room while PersonX slept on the couch.	orig		7.0	8.0	0.0	8.0	4.0	Evicted adults need shelter; moderate vulnerability.	Deliberate offer to help, some planning involved.	No harm; provided essential shelter instead.	Substantial help by offering free housing.	Altruistic act with significant help, no harm.	Person X	Assumed Person X is compassionate and family-oriented.	Sister and brother-in-law	Assumed they were vulnerable due to eviction.	2.86
521	Mickelberg	Person X started a vicious rumor about their ex-partner, saying that they had neglected their children when they were still married.	orig		9.0	9.0	7.0	0.0	-4.0	Children are defenseless; ex-partner faces reputational harm.	Vicious rumor implies deliberate, premeditated action.	Reputational damage and emotional distress to family.	No assistance; action purely harmful.	Deliberate harm to vulnerable targets, no redeeming help.	Person X	Assumed malicious intent to harm ex-partner's reputation.	The ex-partner and their children	Assumed to be falsely accused of neglect.	-2.97
522	Kruepke	My friend was always putting down all the men I dated because she was jealous. I confronted her about it and said some really mean comments to her about how no man wants her. I hurt her feelings a lot.	orig		7.0	7.0	5.0	0.0	-3.0	Typical adult with emotional susceptibility	Confrontation included deliberate hurtful remarks	Insults caused significant emotional harm	No assistance or positive action taken	Intentional harm to vulnerable person, no mitigating help	I (the person confronting the friend)	Assumed the friend was acting out of jealousy	My friend	Assumed the friend was insecure about her desirability	-1.04
523	Mickelberg	Person X risked their life rescuing an animal that was trapped inside a burning house.	orig		10.0	9.0	0.0	10.0	4.0	Animal defenseless in fire, maximum vulnerability.	Deliberate rescue despite danger, high intentionality.	Rescue caused no harm; saved life instead.	Critical assistance in life-threatening situation.	Heroic act saving vulnerable being, highly moral.	Person X	Assumed to be brave and selfless, prioritizing the animal's life over personal safety.	The trapped animal	Assumed to be helpless and in immediate danger due to the fire.	3.28
